_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Hercules v Espanyol,1,3.70,0,2,-151,-7,-145,-84,-79,-12,-124,-27,-1,1,-1,1,0,-1,0,-3,0,0,-2,0,-32,-142,-110,16,1,0,-2,-1,0,1,0
Hercules v Getafe,1,1.70,-4,-1,42,12,35,25,24,52,20,-21,1,-1,4,-4,-4,-2,0,6,-1,0,-1,0,56,32,-24,2,-1,0,0,0,-1,0,0
Hercules v Levante,0,1.50,3,2,112,21,115,62,57,67,21,34,1,-1,3,-3,0,2,-1,12,4,0,3,0,75,117,42,0,-2,0,9,7,-4,-2,0
Hercules v Malaga,0,1.60,-1,1,94,8,90,58,53,68,26,19,0,0,2,-2,3,3,0,6,1,0,2,0,91,88,-3,-8,2,0,-5,-3,5,2,-1
Hercules v Mallorca,1,2.20,5,0,71,-11,78,38,32,-4,57,19,-1,1,0,0,3,2,1,0,1,0,0,0,19,92,73,5,1,0,1,2,3,1,2
Hercules v Osasuna,2,0.00,-3,-1,-36,1,-50,-13,-26,-6,-41,3,-2,2,-4,4,-1,1,0,-5,2,0,-1,0,-36,-41,-5,-12,-1,0,1,1,-4,0,-2
Hercules v Racing,2,2.30,4,4,123,4,122,87,61,81,84,-14,3,-3,6,-6,3,3,-3,23,7,0,-4,0,151,121,-30,0,-1,0,-9,-5,5,4,-1
Hercules v Real Madrid,2,2.80,-4,-1,-131,4,-141,-78,-70,-63,-68,-15,-2,2,-2,2,2,6,1,-9,2,0,2,0,-123,-134,-11,-1,0,0,11,10,-5,-1,1
Hercules v Real Sociedad,0,1.60,-2,-2,16,-3,26,-1,5,-33,26,10,0,0,-3,3,-1,-1,0,-10,-4,0,-1,0,-39,17,56,1,0,0,-8,-7,-2,1,-1
Hercules v Sevilla,0,2.60,-3,-4,-86,15,-85,-57,-27,-12,-81,9,-1,1,-4,4,-3,-1,0,-1,0,0,0,0,-56,-75,-19,7,1,0,-4,1,4,5,2
Hercules v Sporting Gijon,1,4.00,6,3,124,28,128,73,65,63,78,-3,3,-3,1,-1,6,5,0,10,5,0,2,0,116,139,23,7,1,0,0,1,1,1,0
Hercules v Valencia,2,0.40,3,2,2,-7,15,15,4,8,-26,39,1,-1,1,-1,1,-1,-2,9,1,0,1,0,-16,-3,13,-1,-2,0,4,2,0,-2,-1
Hercules v Villarreal,1,2.40,-4,-4,2,27,4,-10,18,31,-13,-10,0,0,5,-5,-5,-3,0,6,2,0,3,0,12,-1,-13,4,2,1,-6,-6,0,0,1
Hercules v Zaragoza,0,1.40,-5,-3,86,16,74,56,40,38,27,29,-1,1,2,-2,-4,-1,-1,5,0,0,3,0,26,84,58,-6,0,0,-3,-3,-2,0,-1
Levante v Almeria,0,2.10,0,-2,-3,-8,7,1,3,27,-20,-3,0,0,-1,1,1,-1,0,3,0,0,-1,0,10,0,-10,-2,1,0,7,6,-5,-1,0
Levante v Athletic Club,2,2.90,3,0,5,-14,9,16,11,51,-24,-1,3,-3,1,-1,2,3,1,14,4,0,-1,0,37,21,-16,7,0,0,-8,-4,12,4,0
Levante v Atletico,0,1.90,2,-1,5,-23,-4,-8,7,-1,-20,18,1,-1,5,-5,2,3,1,-1,0,0,4,0,-35,12,47,3,-2,0,5,4,-10,-1,1
Levante v Barcelona,1,1.40,5,2,-427,-5,-427,-221,-209,-55,-331,-42,0,0,-3,3,2,4,-1,-2,3,0,-1,0,-285,-430,-145,-2,0,0,13,10,-5,-3,0
Levante v Deportivo,2,0.20,1,1,103,-3,95,67,41,39,48,22,2,-2,-3,3,-2,1,0,3,-1,0,0,0,81,84,3,-16,1,0,-2,1,5,3,-1
Levante v Espanyol,0,4.00,-2,-2,-88,5,-72,-67,-28,20,-69,-47,-3,3,-2,2,0,2,1,-3,-1,0,2,0,-2,-61,-59,18,-2,0,-2,-2,-1,0,1
Levante v Getafe,0,1.00,4,3,-10,-2,-19,-7,-5,12,-28,3,1,-1,-1,1,3,4,0,0,3,0,0,0,-12,-21,-9,0,-1,0,11,6,-7,-5,0
Levante v Hercules,0,0.70,12,4,-2,8,0,-7,15,20,9,-24,4,-4,5,-5,7,3,0,10,3,0,1,0,30,9,-21,1,-1,0,4,4,-3,0,2
Levante v Malaga,0,1.60,-2,-3,-89,1,-96,-58,-43,-47,-27,-32,-2,2,-11,11,2,2,2,-6,-2,0,0,0,-53,-86,-33,-1,1,0,0,0,-7,0,2
Levante v Mallorca,1,2.20,-5,-6,-33,3,-32,-31,-5,-2,-37,4,-2,2,2,-2,-5,-1,0,-2,0,0,1,0,-15,-27,-12,11,-1,0,-1,-3,-3,-2,1
Levante v Osasuna,0,-1.50,6,2,5,2,10,-2,21,76,-62,4,3,-3,6,-6,2,-1,-1,4,-1,0,0,0,64,-7,-71,-5,0,0,-8,-4,6,4,0
Levante v Racing,0,0.80,5,3,9,2,7,10,5,11,-12,17,4,-4,-3,3,6,7,3,7,5,0,0,0,11,9,-2,-5,-1,-1,4,4,-3,0,3
Levante v Real Madrid,1,2.10,-10,-4,-185,-9,-183,-118,-84,-74,-123,-4,-3,3,-3,3,-8,-5,0,-16,-4,0,-2,0,-177,-196,-19,-2,-2,0,3,-2,-5,-5,0
Levante v Real Sociedad,0,1.90,3,2,72,-4,61,46,33,34,39,11,4,-4,5,-5,2,0,0,8,0,0,-1,0,55,59,4,0,0,0,-4,-3,-1,1,0
Levante v Sevilla,2,2.10,-3,-2,-82,-5,-97,-48,-34,4,-62,-24,-1,1,-3,3,-3,-2,0,-4,-2,0,1,0,-50,-98,-48,-5,0,0,10,5,-8,-5,-1
Levante v Sporting Gijon,1,0.60,4,3,-13,7,-10,-11,1,3,-32,22,4,-4,3,-3,4,2,0,6,2,0,2,0,-16,-13,3,0,0,0,0,-1,-1,-1,0
Levante v Valencia,2,2.10,7,2,-117,-13,-109,-51,-63,21,-99,-36,2,-2,6,-6,3,2,0,4,4,0,0,0,-4,-114,-110,-6,0,0,-4,-1,0,3,0
Levante v Villarreal,2,2.40,0,-1,-123,-7,-130,-80,-31,-6,-85,-23,2,-2,2,-2,-2,3,-2,9,5,0,2,0,-60,-123,-63,-6,1,0,9,6,-5,-3,-2
Levante v Zaragoza,2,-0.70,-12,-8,-65,12,-80,-61,-31,-65,-23,-4,-6,6,-6,6,-10,-6,0,-16,-8,0,-5,0,-107,-87,20,0,2,0,9,4,-7,-5,-1
Malaga v Almeria,0,0.20,5,3,166,11,172,94,80,44,93,35,0,0,7,-7,9,6,0,7,3,0,0,0,79,165,86,-8,0,0,-9,-6,6,3,-1
Malaga v Athletic Club,1,0.70,1,0,-15,-3,-17,11,-11,10,-27,16,5,-5,3,-3,0,-1,0,9,0,0,-1,0,-17,-18,-1,-1,0,0,-1,-3,2,-2,0
Malaga v Atletico,2,1.20,-3,0,-30,-6,-26,-15,-15,-1,-25,-4,0,0,-1,1,-3,-1,-1,-1,-1,0,0,0,0,-31,-31,-2,1,0,-6,-4,0,2,-1
Malaga v Barcelona,2,2.30,-1,1,-132,-10,-137,-69,-55,5,-79,-49,-2,2,-5,5,1,1,1,9,3,0,1,0,-37,-144,-107,-11,2,0,8,2,-9,-6,0
Malaga v Deportivo,1,-1.30,5,1,71,7,62,56,30,31,34,23,5,-5,-1,1,4,3,0,9,1,0,-1,0,55,66,11,-12,-1,0,0,-1,3,-1,0
Malaga v Espanyol,0,2.00,4,1,-38,4,-26,-24,-16,19,-31,-27,1,-1,-1,1,1,2,2,0,-1,0,1,0,14,-22,-36,13,0,0,4,2,1,-2,2
Malaga v Getafe,1,-0.20,3,1,60,-11,69,41,14,24,34,-1,-1,1,5,-5,3,1,-1,7,3,0,0,0,52,57,5,2,2,0,14,8,-12,-6,-2
Malaga v Hercules,0,-2.40,1,-1,52,22,61,29,27,25,27,7,3,-3,2,-2,-2,-1,0,9,0,0,-1,0,16,55,39,9,-1,0,1,-3,-2,-4,0
Malaga v Levante,0,-1.60,1,3,118,14,121,71,59,48,55,29,-2,2,3,-3,1,1,0,7,-2,0,-1,0,78,109,31,2,0,0,-5,-6,7,-1,0
Malaga v Mallorca,0,0.30,4,-2,44,-5,59,30,22,43,28,-18,6,-6,4,-4,2,6,1,15,5,0,-2,0,73,58,-15,2,-1,0,-6,-3,1,3,2
Malaga v Osasuna,2,-3.70,-3,-2,20,-6,19,22,0,11,-15,26,-3,3,3,-3,-1,-2,0,5,0,0,2,0,-43,9,52,-11,-1,0,5,4,-5,-1,0
Malaga v Racing,0,-0.90,2,1,-30,-2,-14,-5,-9,12,-24,-4,2,-2,-2,2,0,0,1,12,2,0,-1,0,3,-29,-32,-4,0,0,-3,-1,9,2,1
Malaga v Real Madrid,2,0.70,-2,0,-108,1,-102,-63,-48,-56,-43,-13,-3,3,5,-5,-4,-3,-2,-6,-3,0,3,0,-95,-112,-17,0,2,0,1,2,4,1,-2
Malaga v Real Sociedad,2,0.40,1,1,-2,0,11,-18,17,-31,37,-6,-3,3,-2,2,1,1,-1,-8,-2,0,-2,0,-10,-8,2,3,-2,0,-7,-5,4,2,-1
Malaga v Sevilla,2,0.50,-3,-1,-24,14,-24,-23,-5,-43,17,-5,-2,2,4,-4,-2,0,-2,-9,-4,0,0,0,-46,-33,13,-5,-1,0,-8,-5,6,3,-1
Malaga v Sporting Gijon,0,-0.10,0,-3,62,4,67,27,32,16,37,7,0,0,1,-1,-3,-1,0,3,0,0,1,0,60,85,25,5,1,0,-6,-3,-1,3,1
Malaga v Valencia,2,-1.40,-2,-2,-29,0,-32,-27,-14,-32,-13,5,-1,1,3,-3,-2,-3,0,-9,-3,0,2,0,-54,-31,23,-2,-2,0,1,3,0,2,0
Malaga v Villarreal,2,-0.30,-2,-1,-115,16,-121,-63,-40,-27,-85,7,0,0,0,0,-2,1,1,2,2,0,1,0,-90,-122,-32,-3,-2,1,-1,0,-2,1,-1
Malaga v Zaragoza,2,-0.30,0,0,-23,-6,-24,-3,-19,3,-19,-4,0,0,2,-2,-3,-2,0,1,1,0,0,0,-39,-28,11,-9,-1,0,-3,2,3,5,0
Mallorca v Almeria,0,-0.60,1,0,-39,-1,-30,-25,-15,-19,-24,2,-1,1,-2,2,-1,-1,1,-3,1,0,2,0,-30,-22,8,13,0,0,-1,-2,5,-1,2
Mallorca v Athletic Club,0,0.70,3,2,-96,3,-106,-64,-39,-15,-54,-33,-3,3,-5,5,2,2,1,-8,-3,0,1,0,-34,-109,-75,-6,0,0,0,7,6,7,1
Mallorca v Atletico,2,1.50,1,3,-74,-15,-71,-36,-33,13,-54,-26,1,-1,-8,8,-1,-1,-1,7,2,0,3,0,3,-65,-68,7,0,0,-5,-5,1,0,-2
Mallorca v Barcelona,2,0.60,1,1,-253,-3,-252,-132,-116,-20,-191,-40,0,0,0,0,0,-1,-1,2,2,0,-2,0,-147,-253,-106,3,0,0,20,15,-12,-5,-1
Mallorca v Deportivo,1,-0.90,1,1,117,9,116,71,50,25,100,-3,1,-1,4,-4,3,0,0,6,0,0,1,0,95,109,14,-3,0,0,-7,-5,2,2,0
Mallorca v Espanyol,2,0.60,1,-1,-1,-11,7,22,-8,21,-29,22,3,-3,6,-6,2,3,0,14,2,0,2,0,28,0,-28,4,0,-1,-3,-1,0,2,-1
Mallorca v Getafe,0,-0.30,5,3,-110,3,-107,-73,-35,-11,-71,-27,0,0,-2,2,5,4,1,-2,1,0,1,0,-53,-107,-54,8,-1,0,1,2,-5,1,1
Mallorca v Hercules,0,-2.10,11,7,2,-2,5,14,-2,20,2,-10,2,-2,1,-1,6,4,1,9,4,0,1,0,51,8,-43,1,0,0,0,3,7,3,2
Mallorca v Levante,0,-1.10,5,4,132,9,132,76,60,31,79,26,1,-1,5,-5,6,1,-1,7,-2,0,0,0,106,141,35,-2,0,0,-13,-3,17,10,-1
Mallorca v Malaga,0,-0.10,6,4,4,10,-5,7,4,22,-10,-2,-2,2,1,-1,1,-3,0,-2,0,0,-1,0,7,-10,-17,-2,1,0,1,-3,-8,-4,0
Mallorca v Osasuna,0,-3.70,-1,-1,22,12,5,5,21,22,-4,9,2,-2,6,-6,-1,1,0,7,1,0,0,0,10,20,10,8,-1,0,-1,0,0,1,1
Mallorca v Racing,2,-0.50,3,3,138,26,134,83,67,60,68,23,0,0,4,-4,2,-1,0,5,-1,0,0,0,79,123,44,-11,0,0,-1,-1,0,0,0
Mallorca v Real Madrid,1,1.10,-1,0,-99,-7,-109,-49,-52,8,-82,-28,1,-1,-1,1,0,2,0,0,2,0,0,0,-50,-101,-51,0,0,0,4,4,-6,0,0
Mallorca v Real Sociedad,0,-0.20,3,0,20,-4,21,34,-4,28,25,-22,0,0,1,-1,4,1,0,8,2,0,0,0,79,21,-58,-8,0,0,-6,-2,0,4,1
Mallorca v Sevilla,1,-0.30,4,3,-103,-8,-93,-68,-30,6,-80,-24,4,-4,-5,5,5,3,1,1,1,0,2,0,-18,-97,-79,-1,0,0,-12,-9,4,3,1
Mallorca v Sporting Gijon,2,-1.30,1,0,131,11,136,88,51,25,89,27,1,-1,-6,6,1,2,-1,12,3,0,1,0,66,125,59,3,0,0,0,2,4,2,-1
Mallorca v Valencia,2,-1.70,-1,-2,-131,-19,-131,-66,-50,17,-105,-28,-1,1,3,-3,-5,-6,-1,8,-1,0,1,0,-43,-144,-101,-9,0,0,-1,1,-1,2,0
Mallorca v Villarreal,1,0.20,3,3,-35,11,-22,-7,-2,34,-22,-20,-1,1,-5,5,1,0,0,16,4,0,2,0,23,-30,-53,3,0,0,1,1,-1,0,0
Mallorca v Zaragoza,0,-1.50,4,4,33,1,28,18,27,0,38,5,2,-2,-2,2,4,1,0,7,3,0,1,0,7,28,21,-1,2,0,-5,-5,3,0,0
Osasuna v Almeria,1,2.40,5,6,17,-17,21,34,6,75,5,-40,5,-5,-4,4,1,1,0,18,5,0,-1,0,97,18,-79,0,1,0,0,5,3,5,0
Osasuna v Athletic Club,2,3.60,3,2,49,-1,47,38,20,4,38,14,-1,1,-1,1,3,0,0,12,0,0,3,0,26,49,23,-7,1,0,-4,-3,4,1,0
Osasuna v Atletico,2,2.90,4,3,65,7,72,37,30,23,36,7,-1,1,1,-1,2,1,0,4,1,0,1,0,41,71,30,3,1,0,2,4,3,2,0
Osasuna v Barcelona,2,1.90,-1,0,-244,-21,-235,-123,-120,-42,-135,-67,-1,1,-8,8,-4,-3,-1,0,-1,0,1,0,-115,-235,-120,7,0,0,9,2,-4,-7,-1
Osasuna v Deportivo,1,2.00,5,2,99,6,95,48,51,15,59,26,-1,1,2,-2,5,4,0,2,2,0,2,0,53,111,58,-3,0,0,-2,1,5,3,0
Osasuna v Espanyol,0,3.10,6,0,-104,-16,-101,-48,-47,18,-61,-52,0,0,-6,6,5,6,1,2,4,0,1,0,-3,-93,-90,6,0,0,3,3,-2,0,1
Osasuna v Getafe,1,2.90,-5,-1,27,10,18,9,11,41,-8,-11,0,0,-4,4,-5,-4,0,1,-1,0,1,0,51,9,-42,-4,2,0,-2,0,7,2,0
Osasuna v Hercules,0,0.90,4,3,-6,-4,9,9,9,44,-31,4,0,0,1,-1,3,-1,0,10,3,0,0,0,30,4,-26,-2,-1,0,-9,-7,9,2,1
Osasuna v Levante,1,0.60,3,3,107,20,92,75,42,33,88,-6,-2,2,-1,1,2,2,0,4,0,0,-2,0,83,98,15,-5,2,0,-6,2,5,8,0
Osasuna v Malaga,0,1.80,6,2,-3,15,-2,-8,2,34,-6,-34,1,-1,2,-2,5,4,1,4,3,0,1,0,46,7,-39,0,-1,0,-7,-2,4,5,2
Osasuna v Mallorca,1,4.80,3,0,-44,-7,-37,-21,-20,-23,-6,-13,-1,1,1,-1,2,2,-1,3,2,0,0,0,-10,-21,-11,6,-1,0,0,0,2,0,0
Osasuna v Racing,0,1.50,3,-1,63,14,59,28,35,17,35,13,-2,2,4,-4,0,1,0,4,3,0,-1,0,22,65,43,-3,-1,0,-1,0,0,1,2
Osasuna v Real Madrid,0,4.00,-2,-2,-135,-7,-127,-78,-57,-15,-77,-43,1,-1,-9,9,-1,0,0,8,2,0,2,0,-60,-130,-70,4,1,0,7,3,-5,-4,0
Osasuna v Real Sociedad,0,2.60,10,7,77,3,79,57,33,37,54,-1,1,-1,-5,5,13,8,2,6,6,0,0,0,76,78,2,-7,-1,0,1,1,-4,0,1
Osasuna v Sevilla,0,2.50,-1,3,6,3,13,15,0,15,9,-8,1,-1,3,-3,-2,-1,-1,4,-2,0,1,0,41,4,-37,2,-2,0,1,-1,-4,-2,-2
Osasuna v Sporting Gijon,0,2.10,3,0,57,4,43,34,25,8,49,2,4,-4,2,-2,2,3,0,3,6,0,0,0,61,62,1,-7,0,0,-12,-9,7,3,0
Osasuna v Valencia,0,2.60,13,7,-78,2,-69,-41,-22,-18,-35,-11,7,-7,3,-3,7,5,0,14,6,0,3,0,-28,-61,-33,7,0,0,1,-2,-4,-3,0
Osasuna v Villarreal,0,3.70,9,5,-118,-23,-108,-63,-32,57,-52,-101,7,-7,-5,5,8,3,0,19,5,0,3,0,65,-108,-173,6,0,0,6,4,-4,-2,1
Osasuna v Zaragoza,1,1.50,8,5,46,-7,35,47,13,36,26,-3,9,-9,3,-3,7,4,0,15,9,0,-1,0,71,35,-36,-2,-1,0,-4,-4,0,0,0
Racing v Almeria,0,0.10,7,2,-40,-38,-23,-8,-32,-2,-1,-39,2,-2,-7,7,8,5,0,8,1,0,-1,0,30,-19,-49,12,1,0,1,5,1,4,1
Racing v Athletic Club,2,1.70,7,7,45,4,41,37,18,8,14,32,5,-5,-4,4,5,3,-1,10,3,0,1,0,-12,43,55,-13,1,0,-4,-3,-2,1,-2
Racing v Atletico,0,1.80,5,4,-87,-11,-83,-58,-27,13,-84,-13,-2,2,1,-1,2,1,0,-2,-1,0,3,0,-23,-86,-63,1,0,0,-2,-3,-5,-1,0
Racing v Barcelona,2,0.50,2,3,-96,3,-98,-54,-40,-5,-88,-1,0,0,-2,2,1,0,0,0,0,0,-2,0,-104,-111,-7,0,1,0,-3,-5,0,-2,-2
Racing v Deportivo,0,-0.10,4,1,64,-8,77,36,30,3,38,26,5,-5,0,0,2,2,0,11,1,0,1,0,40,82,42,0,0,0,7,8,5,1,0
Racing v Espanyol,1,3.10,1,-1,26,-2,26,9,17,23,8,-6,-1,1,-2,2,0,-1,0,1,1,0,-1,0,47,28,-19,7,-2,0,1,3,1,2,0
Racing v Getafe,2,1.60,0,2,48,14,37,26,30,24,24,7,-3,3,-3,3,0,0,-1,1,1,0,-2,0,36,39,3,-6,0,0,4,1,-4,-3,-1
Racing v Hercules,1,-0.70,4,1,-9,-9,1,-17,-9,-12,-4,-8,-2,2,-1,1,2,-1,0,-3,-2,0,0,0,-20,6,26,9,0,0,3,2,-2,-1,0
Racing v Levante,1,-0.70,1,3,6,0,19,5,4,12,5,-8,2,-2,-6,6,1,1,0,1,1,0,0,0,41,5,-36,-2,1,0,-4,-3,1,1,-1
Racing v Malaga,2,-0.80,5,6,-8,-19,-4,1,-1,27,-31,2,2,-2,3,-3,5,3,0,6,1,0,0,0,33,-9,-42,1,0,0,-2,-1,4,1,-2
Racing v Mallorca,0,0.20,3,0,4,-4,10,-3,-3,17,-27,8,1,-1,4,-4,3,2,1,5,3,0,2,0,26,7,-19,-4,0,0,5,3,-2,-2,2
Racing v Osasuna,0,-0.40,4,-3,60,2,48,36,23,36,2,23,-1,1,-1,1,3,2,0,0,-2,0,-4,0,37,71,34,7,-1,0,1,2,-5,1,2
Racing v Real Madrid,2,1.70,-14,-6,-191,-7,-196,-115,-98,-95,-104,-16,-1,1,-4,4,-10,-6,-1,-6,1,0,-1,0,-163,-192,-29,3,-1,0,9,7,-5,-2,-2
Racing v Real Sociedad,0,0.50,5,-4,31,-21,30,39,-8,10,33,-15,1,-1,1,-1,3,1,0,3,0,0,-1,0,58,40,-18,-5,-1,0,-6,-9,-2,-3,1
Racing v Sevilla,0,1.40,-1,2,-149,5,-154,-84,-67,3,-115,-43,-1,1,-6,6,-2,-2,-1,-3,-1,0,2,0,-49,-154,-105,5,2,1,3,2,-5,-1,-1
Racing v Sporting Gijon,1,-1.10,-3,1,114,5,110,76,45,36,41,44,0,0,2,-2,2,-1,0,6,2,0,0,0,54,115,61,2,0,0,-1,0,4,1,-1
Racing v Valencia,1,-0.50,5,3,-202,-8,-199,-110,-89,-39,-121,-38,1,-1,1,-1,4,2,0,0,-1,0,-3,0,-88,-189,-101,18,2,0,1,-1,-1,-2,1
Racing v Villarreal,1,1.10,0,2,-125,-11,-115,-66,-54,-32,-55,-32,1,-1,-4,4,1,1,1,7,-1,0,2,0,-49,-97,-48,13,0,0,4,6,4,2,1
Racing v Zaragoza,0,1.30,0,-1,133,6,140,67,70,46,69,27,1,-1,4,-4,-1,0,0,11,1,0,1,0,120,148,28,4,-1,0,3,-1,-4,-4,0
Real Madrid v Almeria,0,-1.80,8,5,97,-1,102,71,38,43,56,9,4,-4,1,-1,10,6,2,6,3,0,0,0,75,106,31,-1,0,0,-7,-6,1,1,1
Real Madrid v Athletic Club,0,1.20,0,-3,73,3,82,40,23,-29,60,31,-3,3,3,-3,5,6,2,-6,-1,0,-3,0,1,90,89,2,1,0,-2,1,1,3,1
Real Madrid v Atletico,0,0.20,2,-1,99,5,100,51,52,28,50,24,0,0,2,-2,1,0,0,0,-2,0,3,0,57,105,48,-1,0,0,0,2,-5,2,2
Real Madrid v Barcelona,1,-1.20,5,2,-270,19,-274,-133,-126,-17,-192,-53,6,-6,-7,7,3,0,0,5,2,0,-2,0,-118,-276,-158,4,-1,0,3,1,-2,-2,0
Real Madrid v Deportivo,0,-2.00,8,5,110,12,114,75,44,60,36,22,2,-2,-1,1,7,5,3,9,3,0,1,0,112,123,11,-2,-1,0,-2,1,2,3,3
Real Madrid v Espanyol,0,1.50,8,8,49,5,48,21,27,52,-6,3,4,-4,-2,2,5,1,0,3,0,0,2,0,91,63,-28,1,1,0,-2,2,10,4,1
Real Madrid v Getafe,0,-1.10,5,2,27,0,32,32,0,4,26,3,0,0,0,0,5,3,1,4,4,0,2,0,34,33,-1,6,0,0,7,3,0,-4,1
Real Madrid v Hercules,0,-3.20,0,-1,65,-3,72,36,19,23,23,13,-2,2,3,-3,-3,-1,1,-2,0,0,0,0,57,64,7,1,0,0,1,-2,1,-3,1
Real Madrid v Levante,0,-0.80,11,4,155,-2,171,99,63,49,98,14,4,-4,1,-1,7,4,2,11,3,0,0,0,150,186,36,7,0,0,-8,2,16,10,2
Real Madrid v Malaga,0,-0.70,4,2,74,-2,80,40,25,36,18,13,0,0,-4,4,1,1,2,2,1,0,2,0,66,85,19,-6,-1,0,-2,0,3,2,3
Real Madrid v Mallorca,0,-0.40,2,5,173,11,174,107,75,74,97,10,2,-2,8,-8,1,-1,0,3,-1,0,0,0,157,168,11,-1,-1,0,0,2,5,2,0
Real Madrid v Osasuna,0,-2.40,9,3,127,-4,130,75,63,33,74,31,2,-2,5,-5,4,3,0,4,-1,0,0,0,74,148,74,1,-2,0,-2,3,3,5,0
Real Madrid v Racing,0,-2.20,1,-2,-48,-5,-41,-29,-33,-7,-36,-18,0,0,-3,3,2,3,3,-5,0,0,3,0,-37,-37,0,7,0,0,-4,-2,-1,2,3
Real Madrid v Real Sociedad,0,-0.50,12,3,199,-15,201,106,97,58,111,34,3,-3,5,-5,9,4,1,5,1,0,0,0,152,206,54,0,-2,0,-9,-4,10,5,3
Real Madrid v Sevilla,0,-1.50,0,2,140,-6,148,81,58,35,80,24,2,-2,-2,2,-1,-2,0,3,-1,0,4,0,106,159,53,4,1,0,-8,-2,11,6,0
Real Madrid v Sporting Gijon,2,-0.50,4,3,190,14,195,102,90,57,123,11,2,-2,-1,1,3,3,0,9,0,0,0,0,149,205,56,7,0,0,-6,-2,10,4,0
Real Madrid v Valencia,0,-1.20,2,4,40,1,49,18,35,32,20,-1,2,-2,-3,3,1,0,0,6,2,0,2,0,91,48,-43,-7,-2,0,-9,-6,9,3,0
Real Madrid v Villarreal,0,0.30,-3,-3,18,-1,12,25,-2,22,-2,4,-1,1,-4,4,-2,-2,0,1,-1,0,1,0,64,22,-42,-3,0,0,-8,-6,4,2,0
Real Madrid v Zaragoza,2,-3.40,-5,-3,209,17,224,111,94,75,107,23,-1,1,3,-3,-3,-3,0,1,0,0,2,0,173,226,53,4,0,0,-10,-7,6,3,-1
Real Sociedad v Almeria,0,-0.50,-4,-7,50,2,60,45,20,54,3,8,5,-5,5,-5,-4,0,1,14,7,0,-1,0,53,54,1,-1,-2,0,-7,-6,1,1,1
Real Sociedad v Athletic Club,0,0.50,-5,-2,3,12,3,5,-2,10,-18,10,-3,3,3,-3,-4,-2,0,-2,-2,0,2,0,-15,11,26,0,1,0,12,8,-6,-4,1
Real Sociedad v Atletico,2,0.30,-8,-7,-21,-9,-22,-19,-14,1,-42,7,-4,4,-5,5,-10,-2,0,-3,-1,0,1,0,4,-16,-20,-3,-1,0,-2,0,2,2,1
Real Sociedad v Barcelona,0,0.70,-1,0,-372,-22,-381,-171,-195,-21,-293,-53,1,-1,-3,3,-2,-1,0,8,1,0,-2,0,-168,-387,-219,-1,1,0,17,9,-12,-8,-1
Real Sociedad v Deportivo,0,-1.10,1,1,-3,-7,-3,-5,13,48,-20,-21,2,-2,0,0,1,0,1,14,4,0,0,0,56,-1,-57,-3,-1,0,10,8,-6,-2,1
Real Sociedad v Espanyol,0,1.40,5,-1,1,8,3,7,11,55,-38,-1,2,-2,6,-6,6,7,0,12,6,0,3,0,60,9,-51,9,-2,0,-8,-6,9,2,0
Real Sociedad v Getafe,1,-0.50,1,2,57,-3,54,46,20,36,37,-4,0,0,0,0,1,1,-1,9,2,0,0,0,58,39,-19,-6,-1,0,-6,-5,7,1,-1
Real Sociedad v Hercules,2,-2.40,0,-1,-31,-4,-25,-17,-12,-7,-26,3,2,-2,2,-2,-1,0,0,6,0,0,4,0,-11,-21,-10,1,-2,0,-3,-2,5,1,0
Real Sociedad v Levante,1,-2.30,2,-3,51,1,51,36,25,13,34,14,-1,1,3,-3,2,3,0,5,2,0,0,0,6,54,48,-3,-2,0,3,2,-4,-1,0
Real Sociedad v Malaga,2,-0.40,2,3,2,10,-9,-2,18,51,-40,4,3,-3,-10,10,1,2,0,2,4,0,0,0,19,-5,-24,2,2,0,5,4,-4,-1,-1
Real Sociedad v Mallorca,0,-0.20,0,0,27,7,31,11,15,40,-9,-3,1,-1,6,-6,0,2,0,7,2,0,-1,0,51,48,-3,11,-1,0,5,2,-1,-3,0
Real Sociedad v Osasuna,0,-3.60,4,2,8,-6,-3,-4,12,2,-9,15,3,-3,5,-5,2,3,0,3,2,0,-1,0,-7,-4,3,-2,-1,0,3,2,-1,-1,0
Real Sociedad v Racing,0,-1.60,1,-1,-3,-4,7,2,0,27,-14,-8,2,-2,6,-6,1,0,1,10,3,0,2,0,39,20,-19,9,-2,0,-9,-4,6,5,1
Real Sociedad v Real Madrid,2,0.70,-3,-6,-35,12,-49,-5,-15,40,-63,4,6,-6,0,0,-1,2,0,9,2,0,-3,0,-12,-38,-26,-5,-1,0,-3,-3,7,0,0
