_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Lorient v Lens,0,-1.30,3,3,94,0,96,56,44,7,57,36,-3,3,2,-2,4,1,0,-3,0,0,-2,0,39,95,56,-3,0,0,-10,-7,3,3,0
Lorient v Lille,1,-0.40,-2,2,74,1,89,33,39,5,73,-3,0,0,0,0,-3,1,-1,4,-2,0,1,0,73,78,5,-3,0,0,3,0,0,-3,-1
Lorient v Lyon,0,0.40,3,0,-64,-3,-55,-54,-4,-8,-36,-15,1,-1,-3,3,0,0,0,10,1,0,-1,0,-11,-49,-38,0,0,0,-2,3,6,5,1
Lorient v Marseille,1,-1.70,-4,-3,2,-7,7,-9,8,-9,20,-12,0,0,1,-1,-2,-1,0,0,0,0,1,0,-2,0,2,1,0,0,-1,-2,2,-1,-1
Lorient v Monaco,0,1.70,10,6,13,-5,9,15,3,56,23,-62,4,-4,10,-10,8,5,1,9,2,0,-1,0,114,29,-85,-3,-1,-1,-2,2,6,4,0
Lorient v Montpellier,1,0.60,-3,-3,58,-7,52,42,24,36,35,-7,1,-1,7,-7,0,2,0,4,1,0,0,0,60,52,-8,-2,-2,0,3,0,-3,-3,0
Lorient v Nancy,1,-1.20,-6,-4,42,-2,42,24,22,-6,8,42,0,0,4,-4,-2,0,0,0,1,0,1,0,-36,33,69,-8,0,0,-7,-3,2,4,0
Lorient v Nice,2,-0.80,0,-2,61,0,53,36,30,27,24,15,-1,1,2,-2,-1,-2,-1,2,2,0,-1,0,41,48,7,-3,-1,0,-1,-3,-1,-2,0
Lorient v PSG,1,-1.50,-8,-4,40,7,25,13,13,-20,58,-13,-2,2,10,-10,-4,-4,0,-17,-1,0,-1,0,-17,20,37,-7,-1,0,-4,-2,3,2,1
Lorient v Rennes,0,1.90,1,0,13,-15,3,26,5,19,2,9,-1,1,6,-6,0,1,0,2,0,0,-3,0,-2,-4,-2,-7,0,0,1,-1,-3,-2,0
Lorient v Saint-Etienne,1,-0.70,3,0,257,8,259,131,138,110,165,-5,3,-3,6,-6,4,1,0,9,5,0,-3,0,248,262,14,3,0,0,-2,-1,5,1,0
Lorient v Sochaux,1,2.10,-2,-2,79,-6,87,58,22,-13,74,18,-2,2,6,-6,-1,0,0,-3,-1,0,1,0,25,94,69,4,0,0,-7,-6,1,1,0
Lorient v Toulouse,1,2.00,0,1,162,7,160,102,66,6,117,45,-1,1,5,-5,-1,1,0,1,-1,0,-1,0,48,171,123,-4,-1,0,3,4,-6,1,0
Lorient v Valenciennes,0,0.20,4,0,-28,-6,-14,-7,-18,5,2,-32,0,0,4,-4,5,3,1,-2,2,0,-6,0,29,-18,-47,-3,-3,0,-8,-5,6,3,1
Lyon v Arles-Avignon,0,-1.40,1,0,177,2,177,112,76,45,109,35,1,-1,3,-3,0,2,2,11,2,0,0,0,66,170,104,-11,0,0,-10,-7,2,3,2
Lyon v Auxerre,1,-1.00,7,2,174,4,171,121,58,85,102,-7,1,-1,3,-3,0,0,0,6,1,0,-1,0,177,164,-13,0,-1,0,-5,-5,5,0,-1
Lyon v Bordeaux,1,0.10,2,2,36,2,30,37,13,23,24,3,6,-6,0,0,2,3,0,8,3,0,3,0,19,34,15,-4,0,0,-1,-1,-4,0,0
Lyon v Brest,0,-3.40,4,5,10,18,11,1,13,32,4,-21,-2,2,-1,1,2,3,0,3,3,0,-1,0,22,5,-17,-3,0,0,-1,-1,-1,0,1
Lyon v Caen,1,0.10,12,4,55,-7,54,57,8,4,56,6,2,-2,4,-4,6,4,0,7,2,0,0,0,27,63,36,-5,-1,0,-1,1,1,2,0
Lyon v Lens,0,-2.10,1,-2,124,2,118,76,56,58,64,11,2,-2,2,-2,1,1,0,13,7,0,0,0,113,135,22,-4,-1,0,-4,-2,1,2,0
Lyon v Lille,0,-1.70,0,-1,-14,-1,-19,9,-22,-5,10,-18,-1,1,-5,5,-3,-1,0,0,0,0,-1,0,8,-7,-15,0,-1,0,-1,0,-2,1,2
Lyon v Lorient,0,-1.20,6,5,102,4,90,67,43,39,38,34,3,-3,-2,2,3,1,0,9,-1,0,1,0,75,100,25,-3,0,0,6,8,-2,2,1
Lyon v Marseille,0,-2.70,2,-1,61,8,58,23,26,-3,20,31,-2,2,2,-2,0,1,0,-5,-1,0,1,0,-19,72,91,2,-1,0,9,5,-6,-4,1
Lyon v Monaco,1,-0.90,1,-1,79,11,81,42,32,6,51,18,-1,1,6,-6,1,0,0,-1,-4,0,-3,0,33,90,57,0,-1,0,-4,0,2,4,0
Lyon v Montpellier,0,-1.10,-1,0,41,-4,26,44,0,12,14,14,1,-1,4,-4,-2,-5,-1,3,-2,0,-1,0,-5,27,32,0,-1,0,10,6,-8,-4,0
Lyon v Nancy,0,-1.40,7,3,79,-7,87,44,48,55,25,9,2,-2,-2,2,7,7,1,10,5,0,1,0,69,85,16,0,-2,0,3,1,-5,-2,1
Lyon v Nice,0,-2.00,11,6,40,-11,47,42,9,36,2,11,4,-4,2,-2,8,3,1,13,1,0,0,0,34,40,6,3,-1,0,9,9,-6,0,1
Lyon v PSG,1,-4.40,8,5,114,8,107,61,63,26,89,8,3,-3,-4,4,7,4,0,9,5,0,1,0,87,113,26,-1,0,0,3,3,-1,0,0
Lyon v Rennes,1,0.20,9,4,66,2,56,39,32,42,-5,34,1,-1,2,-2,5,2,0,4,1,0,-2,0,40,58,18,9,1,0,-4,-5,-1,-1,1
Lyon v Saint-Etienne,2,-2.00,6,1,-21,-8,-22,13,-17,47,-13,-40,1,-1,2,-2,6,5,0,8,4,0,-1,0,50,-31,-81,-6,0,0,-1,0,-3,1,0
Lyon v Sochaux,0,0.90,4,2,45,-8,39,49,14,21,43,-8,0,0,4,-4,4,1,0,3,-2,0,1,0,54,34,-20,-1,0,0,-2,-2,4,0,1
Lyon v Toulouse,0,1.60,1,-2,62,-3,55,35,28,-12,53,24,1,-1,2,-2,-1,1,1,0,0,0,1,0,-16,67,83,-4,-1,0,-1,-2,-2,-1,2
Lyon v Valenciennes,1,-2.20,-3,-4,142,12,130,90,58,48,71,29,4,-4,5,-5,-2,-1,1,7,-2,0,1,0,103,159,56,3,0,0,-10,-4,5,6,1
Marseille v Arles-Avignon,0,0.20,0,-1,118,11,122,71,52,10,68,43,-1,1,8,-8,1,0,0,4,4,0,-1,0,48,117,69,0,0,0,-12,-11,13,1,0
Marseille v Auxerre,1,2.90,7,3,143,0,148,97,56,42,109,5,1,-1,0,0,5,5,0,8,4,0,-3,0,124,144,20,-1,-1,0,-3,-3,4,0,0
Marseille v Bordeaux,0,1.20,2,1,34,2,22,11,18,-1,25,6,2,-2,0,0,3,3,2,-4,1,0,1,0,14,35,21,4,-1,0,-3,-1,6,2,2
Marseille v Brest,0,0.20,4,-1,144,8,134,85,80,41,124,-3,1,-1,7,-7,6,5,1,8,3,0,-1,0,100,145,45,-2,0,0,-2,-2,-4,0,1
Marseille v Caen,2,0.90,-2,-1,199,-1,203,150,61,33,154,25,0,0,3,-3,-2,-1,0,3,-1,0,0,0,103,196,93,-7,-1,0,-9,-10,2,-1,0
Marseille v Lens,1,1.20,4,-1,15,-1,1,28,-23,-4,3,6,0,0,-3,3,5,2,1,-2,2,0,-1,0,-3,13,16,1,-1,0,8,6,-4,-2,1
Marseille v Lille,2,1.10,1,4,30,-5,13,42,-5,12,32,-7,1,-1,4,-4,-1,-2,0,0,0,0,0,0,29,21,-8,0,0,0,0,-1,2,-1,-1
Marseille v Lorient,0,1.60,4,2,-17,-4,-20,7,-18,8,-15,-4,1,-1,-1,1,0,0,0,3,2,0,0,0,10,-22,-32,0,0,0,6,5,2,-1,1
Marseille v Lyon,1,1.50,2,3,17,3,13,11,15,1,12,13,1,-1,3,-3,0,-1,-1,3,2,0,2,0,19,5,-14,1,0,0,2,-1,-3,-3,-1
Marseille v Monaco,1,1.70,7,4,21,4,19,36,0,28,11,-4,1,-1,5,-5,4,1,0,5,3,0,-2,0,60,22,-38,-1,-1,0,-2,0,5,2,0
Marseille v Montpellier,0,0.90,1,0,127,10,128,75,45,25,85,4,-2,2,2,-2,1,0,1,-5,-2,0,-2,0,80,132,52,3,1,0,-12,-6,7,6,2
Marseille v Nancy,0,0.70,5,2,36,-2,42,21,17,22,12,4,5,-5,0,0,2,2,0,8,2,0,1,0,31,39,8,1,-1,0,-1,-2,0,-1,1
Marseille v Nice,0,1.90,1,1,38,-6,34,20,20,29,31,-19,1,-1,-2,2,-1,0,0,3,-2,0,-1,0,57,30,-27,-2,0,0,7,6,-5,-1,0
Marseille v PSG,0,-0.80,2,0,-19,7,-1,-15,-4,2,-17,-2,0,0,-4,4,3,3,1,5,3,0,-3,0,26,7,-19,4,1,0,-16,-10,10,6,1
Marseille v Rennes,1,3.00,2,0,1,4,-3,-1,7,3,-3,5,0,0,-1,1,4,2,0,1,5,0,0,0,-1,-8,-7,2,2,0,8,7,-5,-1,0
Marseille v Saint-Etienne,0,1.60,9,10,26,-2,31,34,12,53,0,-7,3,-3,-1,1,4,2,0,11,1,0,0,0,85,6,-79,-4,-2,0,-4,-3,4,1,0
Marseille v Sochaux,0,3.40,10,4,7,-13,5,18,2,26,-9,2,6,-6,-1,1,7,6,0,12,8,0,0,0,43,14,-29,6,0,0,2,-1,3,-3,1
Marseille v Toulouse,1,3.00,1,3,84,13,87,42,47,17,50,26,2,-2,10,-10,-2,-2,-1,4,-1,0,0,0,44,97,53,3,-1,0,-5,-3,1,2,0
Marseille v Valenciennes,1,1.00,3,3,44,-7,41,16,7,-20,33,12,-2,2,1,-1,1,0,1,-17,-1,0,0,0,16,50,34,-1,0,0,-9,-4,7,5,1
Monaco v Arles-Avignon,1,-1.90,1,0,74,1,74,37,46,56,19,9,1,-1,4,-4,1,3,0,7,-2,0,2,0,81,71,-10,-3,0,0,-3,-4,1,-1,0
Monaco v Auxerre,0,-1.90,3,4,26,-4,33,37,8,48,-1,-2,6,-6,-1,1,1,2,0,15,0,0,1,0,84,32,-52,6,0,0,-4,-3,2,1,0
Monaco v Bordeaux,1,0.50,1,-3,-4,-4,-7,0,-1,13,-18,5,-1,1,-3,3,-1,0,0,-1,3,0,1,0,3,-9,-12,6,3,0,4,5,-2,1,1
Monaco v Brest,2,-0.40,-3,2,84,11,85,51,30,18,29,36,1,-1,-5,5,-1,0,0,3,1,0,1,0,28,57,29,-2,-1,0,1,0,-3,-1,0
Monaco v Caen,1,1.00,3,1,78,3,89,57,49,68,40,-1,2,-2,9,-9,2,2,0,20,2,0,3,0,94,97,3,-1,-2,0,-6,-4,14,2,1
Monaco v Lens,1,0.30,1,-1,-139,-17,-141,-78,-53,-5,-78,-45,-1,1,-2,2,1,1,1,4,1,0,-4,0,-70,-154,-84,4,1,0,10,9,-1,-1,1
Monaco v Lille,0,-0.80,-3,-1,-216,-7,-205,-133,-91,-42,-145,-37,-1,1,-3,3,-2,-2,0,-5,-2,0,-1,0,-97,-203,-106,-2,3,-1,1,1,-3,0,1
Monaco v Lorient,0,0.80,5,3,-13,5,-2,-11,6,49,-43,-9,1,-1,4,-4,4,1,-1,4,3,0,1,0,39,-5,-44,3,-1,0,-7,-3,9,4,0
Monaco v Lyon,2,0.50,-1,2,-142,-1,-126,-77,-68,0,-121,-23,-2,2,5,-5,-2,-2,0,4,0,0,0,0,-32,-132,-100,3,-1,0,-3,-5,0,-2,0
Monaco v Marseille,1,-1.00,4,0,-16,-9,-12,-8,-20,-1,-35,9,-3,3,4,-4,5,0,0,-8,-1,0,1,0,5,-19,-24,1,-1,0,0,-5,-4,-5,0
Monaco v Montpellier,1,-1.10,-6,-3,19,-6,15,11,6,19,-2,1,0,0,0,0,-5,-4,0,-1,-1,0,-1,0,19,16,-3,0,-1,0,1,2,0,1,0
Monaco v Nancy,2,0.80,-2,0,53,-3,56,46,15,33,20,4,-1,1,3,-3,-5,-3,-1,7,1,0,-1,0,55,56,1,2,-2,0,-2,-3,-6,-1,-1
Monaco v Nice,1,-1.70,3,0,8,-22,5,17,-9,8,-1,0,3,-3,-12,12,1,0,0,4,2,0,-1,0,22,24,2,6,-1,-1,-1,1,5,2,0
Monaco v PSG,1,-2.70,-1,-1,-121,10,-115,-91,-40,-62,-47,-24,-5,5,1,-1,-3,-4,1,-13,-4,0,-1,0,-86,-111,-25,2,0,0,0,0,2,0,1
Monaco v Rennes,0,1.10,1,0,23,-13,33,23,23,57,-27,17,2,-2,3,-3,0,0,0,15,2,0,1,0,48,32,-16,0,1,0,-7,-8,-2,-1,0
Monaco v Saint-Etienne,2,0.10,2,2,38,-2,41,38,22,32,21,7,-2,2,1,-1,1,4,-1,7,1,0,3,0,48,37,-11,0,-1,0,1,3,1,2,-1
Monaco v Sochaux,0,1.20,-1,-3,-54,-8,-65,-30,-35,-28,-41,3,-1,1,-2,2,0,0,1,-7,-2,0,1,0,-56,-62,-6,5,0,0,-2,-3,-4,-1,1
Monaco v Toulouse,1,0.00,4,1,12,5,20,25,3,39,-28,16,2,-2,5,-5,4,2,0,11,2,0,0,0,32,15,-17,5,0,0,-6,-2,4,4,0
Monaco v Valenciennes,2,-0.60,-1,1,46,-1,50,42,27,48,4,16,2,-2,3,-3,-1,0,-1,12,2,0,-1,0,46,52,6,9,-1,0,-5,-2,8,3,-1
Montpellier v Arles-Avignon,0,-1.10,3,-2,26,0,37,17,13,25,-2,6,1,-1,-2,2,0,-4,1,6,-2,0,1,0,2,30,28,-3,0,0,0,2,-4,2,1
Montpellier v Auxerre,1,1.20,2,1,47,-10,57,33,10,-10,24,31,0,0,4,-4,2,2,0,0,0,0,1,0,-2,45,47,8,0,0,0,-1,-1,-1,0
Montpellier v Bordeaux,0,1.80,2,1,-26,-1,-29,-20,2,5,-21,-2,5,-5,-1,1,3,2,0,4,4,0,3,0,9,-19,-28,-7,1,0,-1,0,3,1,0
Montpellier v Brest,1,-0.90,-5,-2,107,1,109,55,50,26,57,22,-1,1,-6,6,-2,0,0,1,0,0,1,0,55,108,53,-3,0,0,3,-2,-4,-5,0
Montpellier v Caen,1,1.90,9,5,40,-11,58,35,18,31,23,0,1,-1,3,-3,7,7,0,9,5,0,1,0,62,44,-18,-8,0,0,0,0,-2,0,0
Montpellier v Lens,2,-0.10,-7,-2,37,5,22,13,8,-10,32,1,3,-3,-8,8,-4,-2,-1,-5,-1,0,-1,0,-6,30,36,-3,0,0,-13,-9,3,4,-1
Montpellier v Lille,0,-0.50,5,2,-50,4,-52,-33,-6,19,-36,-21,1,-1,7,-7,0,-2,0,6,1,0,2,0,3,-40,-43,5,0,0,-9,-7,8,2,0
Montpellier v Lorient,0,1.10,3,1,43,3,35,20,24,14,32,-2,1,-1,-6,6,4,-2,-1,5,1,0,2,0,30,42,12,-2,0,0,8,9,-2,1,0
Montpellier v Lyon,2,1.60,0,0,-2,2,2,-6,16,31,-32,13,3,-3,4,-4,-2,-1,-1,6,1,0,3,0,28,2,-26,-6,-1,0,-9,-6,7,3,-1
Montpellier v Marseille,2,-1.10,2,0,12,-4,10,-6,17,0,12,-2,2,-2,-3,3,4,3,0,-4,-1,0,-1,0,-16,17,33,-2,0,0,7,5,-5,-2,0
Montpellier v Monaco,2,1.00,5,3,63,9,69,32,26,26,28,4,-1,1,-9,9,5,3,0,-2,0,0,-1,0,43,62,19,0,2,0,-2,-5,-11,-3,0
Montpellier v Nancy,2,-0.80,-3,-1,13,-20,24,16,13,9,20,-2,3,-3,2,-2,-3,-3,-1,10,-3,0,2,0,21,11,-10,-5,1,0,-4,-2,-1,2,-2
Montpellier v Nice,1,0.20,-1,-2,51,-5,57,37,19,30,42,-16,-3,3,-6,6,-1,-4,0,0,-2,0,-3,0,76,37,-39,-8,1,0,5,3,-3,-2,1
Montpellier v PSG,1,-2.10,1,2,78,6,74,8,55,4,34,25,-3,3,-2,2,3,1,0,-9,-1,0,-1,0,44,86,42,2,-1,0,1,2,1,1,0
Montpellier v Rennes,2,2.20,1,1,50,-4,51,32,30,26,13,24,1,-1,6,-6,1,0,0,5,1,0,2,0,54,52,-2,0,-1,0,-7,-3,10,4,-1
Montpellier v Saint-Etienne,2,-2.10,4,2,19,-10,24,32,-13,16,0,4,0,0,3,-3,1,-1,-2,1,2,0,0,0,34,11,-23,-2,1,0,-8,-8,4,0,-2
Montpellier v Sochaux,0,2.90,6,2,-28,0,-31,-22,-6,-2,2,-29,2,-2,2,-2,2,2,1,7,6,0,-1,0,19,-16,-35,1,-2,0,9,5,-9,-4,2
Montpellier v Toulouse,0,2.30,0,-1,-31,-1,-22,-23,-15,-45,8,3,-3,3,4,-4,-1,-2,1,-3,-2,0,0,0,-60,-19,41,0,1,0,6,6,-7,0,1
Montpellier v Valenciennes,0,0.00,2,2,2,-19,12,14,-9,6,18,-18,-2,2,6,-6,3,3,0,3,1,0,-1,0,21,6,-15,-2,0,0,-5,-4,5,1,0
Nancy v Arles-Avignon,1,0.90,3,3,51,-5,65,40,17,14,44,-2,-2,2,-2,2,0,0,0,3,-1,0,-2,0,33,51,18,-5,1,-1,-2,0,5,2,0
Nancy v Auxerre,0,1.10,0,-2,40,-10,45,19,27,8,33,5,-1,1,2,-2,0,0,2,7,1,0,2,0,76,62,-14,0,0,0,6,7,4,1,2
Nancy v Bordeaux,1,1.00,1,3,4,3,-7,-9,4,-7,-28,31,-2,2,1,-1,4,6,0,-6,2,0,2,0,1,-4,-5,3,-1,0,1,3,1,2,0
Nancy v Brest,2,-0.50,5,1,21,25,30,-7,20,4,14,-5,2,-2,1,-1,4,4,0,-1,2,0,-2,0,29,38,9,3,0,0,-4,-1,7,3,0
Nancy v Caen,0,1.80,1,1,-5,-2,0,-12,7,16,-16,2,0,0,3,-3,1,1,1,2,1,0,-1,0,52,20,-32,0,0,0,-8,-4,9,4,1
Nancy v Lens,0,4.00,7,4,102,-10,103,79,41,80,74,-34,1,-1,-1,1,5,2,0,15,2,0,-2,0,164,109,-55,4,-1,0,3,2,2,-1,0
Nancy v Lille,2,0.50,-2,0,-192,-20,-192,-102,-87,12,-109,-91,0,0,-4,4,-3,-3,0,-1,-2,0,0,0,6,-186,-192,0,0,0,-5,-3,10,2,-1
Nancy v Lorient,0,1.60,1,-2,-32,12,-42,-18,-15,-9,-24,-3,0,0,4,-4,1,3,0,-3,2,0,0,0,-14,-32,-18,3,0,0,8,3,-10,-5,1
Nancy v Lyon,2,2.40,1,0,-113,-8,-115,-73,-41,-11,-70,-31,2,-2,0,0,0,1,-1,-3,0,0,-2,0,-33,-117,-84,9,-1,0,5,0,-1,-5,-1
Nancy v Marseille,2,-1.60,-8,-6,-19,12,-17,-17,-20,-21,-15,0,-2,2,3,-3,-4,-5,-1,-3,-1,0,0,0,-15,-9,6,5,0,0,5,5,1,0,0
Nancy v Monaco,2,2.00,2,1,52,-6,55,33,20,-2,50,3,0,0,2,-2,4,1,0,0,1,0,0,0,37,54,17,-4,-1,0,-3,-3,0,0,0
Nancy v Montpellier,2,0.90,4,5,26,-1,28,27,-5,1,7,14,-2,2,2,-2,3,0,0,-9,-2,0,-1,0,9,22,13,-1,-1,0,-4,-3,4,1,0
Nancy v Nice,0,0.40,5,6,56,-6,51,27,26,37,33,-16,1,-1,2,-2,5,1,0,2,1,0,-1,0,78,64,-14,0,0,0,4,7,8,3,1
Nancy v PSG,0,-1.70,4,2,69,7,67,45,28,4,60,10,3,-3,3,-3,5,5,0,4,2,0,0,0,60,75,15,-5,0,-1,-7,-3,9,4,0
Nancy v Rennes,2,1.40,-2,-1,-136,-4,-136,-75,-52,-25,-95,-6,2,-2,2,-2,-2,0,0,3,0,0,-1,0,-107,-144,-37,0,0,1,-7,-8,1,-1,0
Nancy v Saint-Etienne,1,2.20,-1,2,0,0,-8,7,-11,21,20,-46,2,-2,-1,1,0,-3,0,0,1,0,-1,0,63,2,-61,-1,-1,0,0,4,6,4,0
Nancy v Sochaux,0,2.70,-3,-5,28,4,28,5,-2,-25,24,4,-3,3,4,-4,-3,-2,0,-11,-2,0,-1,0,9,36,27,0,0,0,8,6,2,-2,0
Nancy v Toulouse,2,2.10,2,-1,-3,9,-6,3,-2,9,-31,17,2,-2,-1,1,0,-1,0,1,3,0,2,0,-14,7,21,6,1,0,6,1,-8,-5,0
Nancy v Valenciennes,0,2.00,6,5,24,-7,38,18,2,17,22,-19,4,-4,0,0,5,4,1,7,2,0,1,0,93,57,-36,6,0,0,0,4,12,4,1
Nice v Arles-Avignon,0,-0.60,3,3,27,6,36,21,7,3,3,22,2,-2,3,-3,3,4,1,7,3,0,0,0,5,32,27,-1,1,0,-3,-5,6,-2,0
Nice v Auxerre,0,0.60,5,0,5,3,26,15,15,50,-27,7,-1,1,2,-2,4,2,0,19,3,0,2,0,52,18,-34,-3,-1,0,-9,-3,8,6,0
Nice v Bordeaux,0,0.40,8,4,-19,6,-11,-10,16,33,-29,1,4,-4,4,-4,5,6,1,11,4,0,1,0,37,-5,-42,-1,0,0,1,5,7,4,1
Nice v Brest,1,0.80,0,-1,11,8,17,3,14,25,12,-22,1,-1,1,-1,0,0,1,8,-4,0,1,0,40,5,-35,0,-1,0,3,4,2,1,0
Nice v Caen,2,0.80,0,0,56,-15,60,46,12,5,40,15,-2,2,4,-4,2,4,0,1,3,0,0,0,-5,70,75,-1,0,1,1,1,1,0,-2
Nice v Lens,1,-0.30,8,5,-28,-1,-22,-22,-10,3,-38,2,1,-1,-1,1,3,1,0,-6,0,0,1,0,-10,-26,-16,-3,-1,0,-3,1,8,4,0
Nice v Lille,2,0.30,-14,-10,-154,-2,-168,-89,-84,-84,-88,-1,-7,7,2,-2,-9,-4,-1,-15,-2,0,0,0,-191,-174,17,-6,1,0,9,3,-19,-6,-1
Nice v Lorient,0,1.70,-3,-3,-196,6,-200,-117,-98,-58,-135,-23,-4,4,4,-4,-3,1,2,-7,-1,0,-1,0,-147,-181,-34,8,-2,0,3,6,3,3,2
Nice v Lyon,1,2.30,-1,-1,-29,5,-26,-24,-10,-23,-36,25,1,-1,-3,3,0,0,-1,2,2,0,3,0,-47,-17,30,0,3,0,10,12,1,2,-2
Nice v Marseille,0,-0.20,-4,-6,-84,5,-84,-53,-48,-35,-69,1,-3,3,5,-5,-4,-1,0,-12,0,0,0,0,-84,-71,13,4,-1,0,1,-2,-7,-3,0
Nice v Monaco,0,0.60,14,8,43,-2,55,29,21,31,-8,29,2,-2,6,-6,11,6,0,10,5,0,0,0,49,55,6,3,-1,0,-1,1,3,2,0
Nice v Montpellier,2,0.90,-4,-4,15,15,18,13,8,25,-1,-2,0,0,-1,1,-3,-2,0,7,2,0,-1,0,40,12,-28,-8,0,0,-1,1,3,2,0
Nice v Nancy,1,-1.90,1,-3,125,5,137,69,55,8,87,30,-1,1,-3,3,2,1,1,5,2,0,1,0,37,122,85,-1,1,0,-9,-7,1,2,1
Nice v PSG,2,-1.00,0,0,59,-1,67,27,29,33,20,1,-2,2,4,-4,1,-1,-1,0,-1,0,2,0,65,49,-16,-2,1,0,5,6,-2,1,-2
Nice v Rennes,2,1.60,0,0,-39,-1,-33,-25,-11,-2,-44,9,0,0,4,-4,1,1,1,-1,-1,0,-1,0,-14,-48,-34,-5,0,0,-7,-8,5,-1,0
Nice v Saint-Etienne,0,0.50,1,3,39,-2,42,35,29,53,26,-17,4,-4,3,-3,0,0,0,16,4,0,1,0,61,34,-27,-2,-1,-1,-5,-4,0,1,-1
Nice v Sochaux,0,3.30,0,2,-45,-1,-38,-20,-16,7,-32,-10,1,-1,7,-7,1,2,1,2,-1,0,1,0,-8,-61,-53,1,0,0,-3,-5,2,-2,1
Nice v Toulouse,0,2.00,0,-2,-125,5,-127,-58,-60,-11,-108,-2,1,-1,8,-8,0,2,0,-1,1,0,0,0,-75,-127,-52,-8,-2,0,2,2,-7,0,1
Nice v Valenciennes,1,-1.40,-1,2,42,-4,65,15,29,-17,42,16,-1,1,0,0,-3,-3,0,-4,-3,0,1,0,24,59,35,5,0,0,-15,-12,16,3,0
PSG v Arles-Avignon,0,1.70,9,5,87,20,87,55,48,43,28,36,8,-8,4,-4,6,6,2,15,4,0,2,0,51,88,37,-8,0,0,-2,2,6,5,2
PSG v Auxerre,2,2.70,-3,0,104,-6,97,75,29,35,51,18,-1,1,-4,4,-2,0,-2,7,1,0,1,0,62,84,22,-1,1,0,6,3,-6,-3,-2
PSG v Bordeaux,2,2.70,5,1,-29,-16,-17,1,-16,-8,-47,41,5,-5,5,-5,3,7,0,8,4,0,2,0,-41,-19,22,-7,-1,0,1,-1,-1,-2,0
PSG v Brest,0,2.30,-2,0,39,8,29,44,11,25,24,6,1,-1,-6,6,-2,0,0,8,3,0,1,0,23,15,-8,-9,0,0,-7,-5,2,2,1
PSG v Caen,0,3.80,-5,0,83,-5,78,58,21,14,32,38,-1,1,-1,1,-3,-2,1,0,-6,0,0,0,24,71,47,0,1,0,1,-2,2,-2,1
PSG v Lens,1,2.10,5,2,108,-16,98,70,38,41,41,26,0,0,5,-5,0,-1,0,2,-2,0,1,0,43,90,47,-4,1,0,9,4,-5,-5,0
PSG v Lille,1,2.10,6,3,-28,-12,-18,0,-20,-1,-22,6,2,-2,-4,4,6,8,1,11,6,0,-2,0,-12,-26,-14,6,0,0,-2,-4,0,-2,0
PSG v Lorient,1,1.50,-2,-1,18,-8,16,20,-2,18,-24,24,-1,1,-3,3,-1,-1,0,3,3,0,0,0,-2,30,32,-1,0,0,4,3,-5,-1,0
PSG v Lyon,0,3.00,6,3,20,-18,23,27,-8,4,3,11,2,-2,3,-3,6,6,0,0,6,0,2,0,12,32,20,5,1,0,2,2,-1,0,0
PSG v Marseille,0,2.10,-1,-2,-74,-6,-59,-39,-26,0,-70,6,1,-1,-4,4,0,2,1,1,1,0,2,0,-41,-74,-33,2,2,0,-2,-1,0,1,1
PSG v Monaco,1,3.20,2,3,10,-1,25,1,19,15,-1,7,3,-3,-3,3,0,0,-1,3,-2,0,0,0,-4,11,15,-3,-2,0,-5,-6,3,-1,0
PSG v Montpellier,1,2.00,2,-2,-18,2,-17,-20,-3,-20,-28,26,2,-2,1,-1,2,3,1,-2,0,0,1,0,-59,-8,51,5,-2,0,4,3,-2,-1,0
PSG v Nancy,1,1.20,-8,-4,-37,1,-44,-6,-39,-22,-18,-7,-7,7,2,-2,-5,-3,2,-8,-2,0,0,0,-63,-52,11,-2,1,1,-1,-1,-3,0,1
PSG v Nice,1,3.70,6,3,60,0,75,55,23,39,48,-9,3,-3,-1,1,4,1,0,11,1,0,3,0,67,59,-8,-1,-1,0,3,0,-6,-3,0
PSG v Rennes,1,4.20,-3,0,-1,-3,-13,6,-3,-6,-25,33,3,-3,-6,6,-3,0,0,3,-2,0,0,0,-33,-11,22,0,0,0,-4,-4,0,0,0
PSG v Saint-Etienne,0,2.10,0,2,-66,-15,-62,-22,-49,-24,-31,-16,1,-1,1,-1,3,2,0,-3,-2,0,1,0,-41,-56,-15,5,-1,0,-1,-1,3,0,-1
PSG v Sochaux,0,4.10,3,0,36,-7,29,40,7,29,10,9,3,-3,6,-6,2,2,1,13,-1,0,3,0,29,41,12,4,-2,0,7,5,-2,-2,1
