_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Lille v Caen,0,1.00,16,7,278,12,289,170,124,87,171,37,6,-6,2,-2,12,9,1,17,6,0,-1,0,203,291,88,-10,-1,0,-12,-8,4,4,2
Lille v Dijon,0,3.30,1,-3,186,-9,200,107,71,39,105,35,-2,2,0,0,5,4,1,-3,-2,0,-1,0,95,202,107,-4,0,0,1,0,3,-1,1
Lille v Evian,1,-0.50,4,2,58,-10,78,50,19,19,55,-6,2,-2,-5,5,2,-1,-1,9,1,0,5,0,72,72,0,4,-1,0,-2,1,1,3,-1
Lille v Lorient,1,1.70,8,5,128,-10,115,77,53,35,70,24,4,-4,7,-7,6,4,0,9,2,0,1,0,74,133,59,0,0,0,7,10,1,3,1
Lille v Lyon,0,2.60,1,3,83,-14,81,73,24,43,47,7,6,-6,1,-1,-2,-1,-1,14,3,0,-3,0,66,70,4,-4,0,0,-2,0,4,2,0
Lille v Marseille,0,-0.90,-6,-2,-24,4,-24,-22,-10,-13,-28,6,-1,1,-3,3,-5,-5,1,-5,-1,0,-1,0,-47,-25,22,-3,0,0,5,3,-5,-2,1
Lille v Montpellier,2,0.80,5,0,28,-24,30,37,0,28,0,10,4,-4,5,-5,2,5,0,7,6,0,0,0,38,34,-4,-8,-1,0,11,7,-8,-4,0
Lille v Nancy,0,1.80,-3,-4,156,8,163,90,68,6,113,37,0,0,1,-1,-5,1,2,-1,-3,0,-1,0,50,155,105,-5,0,0,-5,-3,6,2,3
Lille v Nice,1,1.80,7,6,153,6,150,107,57,56,82,29,2,-2,8,-8,2,0,-1,9,1,0,-1,0,92,143,51,-4,0,0,-2,-3,3,-1,-1
Lille v PSG,0,-0.50,2,-1,-19,10,-6,-9,-6,-11,-23,20,-1,1,1,-1,1,2,0,6,1,0,-1,0,-26,-16,10,-1,0,0,0,1,0,1,0
Lille v Rennes,0,4.30,4,1,34,-9,33,35,4,18,4,17,-1,1,10,-10,3,3,1,4,2,0,0,0,-5,27,32,-4,-2,0,-2,-3,1,-1,2
Lille v Saint-Etienne,0,1.20,4,3,167,6,175,92,82,74,97,6,2,-2,5,-5,2,1,0,7,0,0,3,0,141,168,27,-8,0,0,-4,-4,-1,0,0
Lille v Sochaux,1,3.60,6,5,86,-3,85,51,46,40,24,33,5,-5,1,-1,5,2,0,9,2,0,2,0,68,80,12,-1,1,0,0,0,0,0,0
Lille v Toulouse,0,2.70,7,3,-25,-5,-34,-7,-18,13,-22,-17,2,-2,8,-8,5,4,1,-1,2,0,0,0,5,-20,-25,-5,-2,0,-1,-1,5,0,2
Lille v Valenciennes,0,0.40,10,4,107,1,121,85,46,32,66,32,4,-4,8,-8,6,3,1,10,2,0,0,0,68,118,50,-1,-2,0,-5,-3,6,2,1
Lorient v AC Ajaccio,0,-2.10,7,6,68,-12,85,32,42,49,50,-24,6,-6,2,-2,5,1,0,9,2,0,-2,0,87,71,-16,-7,0,0,-5,2,8,7,0
Lorient v Auxerre,1,-0.70,2,0,107,6,109,56,59,40,57,19,2,-2,4,-4,3,1,0,11,4,0,1,0,81,125,44,-2,-1,0,-2,1,6,3,1
Lorient v Bordeaux,1,-0.40,0,-1,34,-8,42,37,-6,-10,28,12,-4,4,2,-2,-1,-2,0,-9,-2,0,-1,0,23,39,16,3,-1,0,-13,-13,-1,0,0
Lorient v Brest,0,-1.10,1,4,11,-2,18,-2,11,0,14,-4,0,0,3,-3,-2,-3,-1,4,-1,0,1,0,24,-2,-26,-4,-1,0,-8,-8,0,0,-1
Lorient v Caen,1,-1.40,3,1,155,14,168,90,71,34,101,28,0,0,8,-8,2,0,0,3,-1,0,-4,0,90,160,70,-3,-1,0,-16,-12,9,4,0
Lorient v Dijon,1,1.60,-2,-1,30,8,44,4,16,-45,18,44,-1,1,1,-1,-1,-1,0,-14,-2,0,1,0,-29,40,69,5,0,0,4,1,2,-3,0
Lorient v Evian,2,-0.60,0,-1,53,-10,74,25,32,7,64,-12,0,0,4,-4,0,-1,0,1,1,0,5,0,65,68,3,-7,0,0,3,4,-1,1,-1
Lorient v Lille,2,-2.20,2,4,-77,-1,-94,-38,-43,-53,-29,1,-1,1,8,-8,1,0,0,-9,-2,0,-1,0,-101,-95,6,-11,-1,0,-2,-1,3,1,0
Lorient v Lyon,2,0.00,-1,-1,4,-10,11,8,3,16,10,-13,-3,3,1,-1,0,0,0,-4,-1,0,1,0,13,8,-5,-4,-1,0,-2,0,-1,2,0
Lorient v Marseille,0,-0.90,0,1,-135,-6,-133,-88,-63,-30,-75,-46,-3,3,2,-2,0,-1,0,-12,-1,0,-1,0,-87,-136,-49,-4,0,0,12,9,-4,-3,1
Lorient v Montpellier,0,-1.60,0,-3,-67,1,-59,-32,-34,-20,-38,-8,-2,2,1,-1,1,-1,0,-2,1,0,0,0,-20,-63,-43,2,-1,0,-2,-3,0,-1,0
Lorient v Nancy,0,-0.30,7,4,138,15,138,80,67,75,64,8,6,-6,6,-6,6,5,0,10,4,0,2,0,127,122,-5,-11,0,0,2,-3,-6,-5,-1
Lorient v Nice,0,0.10,-3,-3,132,14,140,75,55,37,77,16,-1,1,6,-6,0,2,0,4,2,0,1,0,63,148,85,-5,-1,0,-8,-6,5,2,0
Lorient v PSG,2,-1.70,3,0,-89,-6,-82,-68,-22,6,-58,-38,1,-1,2,-2,2,1,1,4,3,0,0,0,-2,-73,-71,10,0,0,5,3,2,-2,1
Lorient v Rennes,2,1.20,3,2,35,-33,37,33,-2,-23,59,-6,0,0,-6,6,1,1,-1,0,1,0,0,0,32,38,6,-14,1,0,-3,-1,3,2,-1
Lorient v Saint-Etienne,0,0.60,-5,-4,38,19,40,2,27,-16,6,38,-2,2,5,-5,-2,1,1,-3,2,0,1,0,-22,47,69,-5,-1,0,-7,-6,1,1,1
Lorient v Sochaux,1,0.40,1,1,62,-18,62,56,16,13,74,-17,2,-2,-1,1,-2,-1,0,-2,-3,0,-2,0,48,40,-8,-15,-1,0,-5,-6,3,-1,0
Lorient v Toulouse,1,0.90,2,3,-10,4,-6,-12,6,-12,10,-5,0,0,10,-10,1,1,0,7,2,0,-2,0,-6,-9,-3,3,-2,0,-5,0,1,5,0
Lorient v Valenciennes,0,-0.50,7,2,-28,-2,-1,-23,-1,-22,1,-4,3,-3,-3,3,3,2,1,-2,1,0,0,0,-9,-10,-1,-4,1,0,-8,-4,8,4,1
Lyon v AC Ajaccio,1,-2.70,2,2,109,12,117,67,54,51,70,2,4,-4,-1,1,5,5,0,12,3,0,-2,0,96,116,20,5,-1,0,-2,-1,0,1,0
Lyon v Auxerre,0,-2.00,5,2,132,3,130,73,60,20,101,12,-1,1,4,-4,2,0,0,0,0,0,3,0,51,131,80,-14,-2,0,2,0,-4,-2,0
Lyon v Bordeaux,0,-1.90,6,4,60,16,54,23,37,-26,59,26,0,0,-1,1,5,4,1,-4,2,0,0,0,-13,73,86,7,0,0,1,2,1,1,2
Lyon v Brest,1,-1.00,7,3,164,10,159,88,83,50,86,37,0,0,2,-2,5,6,1,6,4,0,1,0,113,171,58,-2,0,0,-1,-3,-4,-2,1
Lyon v Caen,2,-1.40,1,-1,191,3,192,100,79,42,120,22,-2,2,9,-9,1,0,-1,1,1,0,0,0,136,210,74,6,-1,0,-7,-3,8,4,-1
Lyon v Dijon,0,1.10,11,4,217,2,208,129,101,52,125,56,4,-4,-4,4,8,7,1,9,3,0,-1,0,124,226,102,-6,0,0,-13,-7,8,6,1
Lyon v Evian,0,-1.60,3,0,-17,-18,-12,5,-30,12,-3,-32,0,0,0,0,3,1,-1,2,-2,0,0,0,38,-26,-64,-4,0,0,2,3,0,1,0
Lyon v Lille,0,-1.20,0,0,-78,-1,-85,-65,-25,-7,-48,-35,-1,1,-3,3,2,1,1,-4,-1,0,-3,0,-20,-81,-61,-6,0,0,5,6,-1,1,1
Lyon v Lorient,0,-0.60,-2,0,102,2,95,67,41,11,62,35,-1,1,6,-6,-2,-2,-1,7,2,0,1,0,46,101,55,3,-1,0,-1,-1,-2,0,-1
Lyon v Marseille,0,-2.10,8,5,-71,3,-73,-52,-20,-6,-66,-1,-2,2,-1,1,6,3,2,-2,3,0,-1,0,-56,-70,-14,7,-1,0,7,8,-4,1,2
Lyon v Montpellier,0,-2.00,0,-1,15,1,6,9,2,-1,17,-2,2,-2,-1,1,-2,0,0,5,0,0,-2,0,-1,13,14,3,-2,0,2,1,0,-1,0
Lyon v Nancy,0,-0.50,1,-1,147,17,144,84,68,32,69,52,-2,2,2,-2,1,0,1,1,0,0,0,0,66,155,89,-2,-2,0,4,7,1,3,3
Lyon v Nice,2,-0.70,3,2,98,8,90,61,36,19,67,11,-1,1,-2,2,3,3,1,-1,1,0,-1,0,63,87,24,-6,1,0,-8,-5,0,3,0
Lyon v PSG,1,-2.10,1,0,-26,3,-22,-24,-7,-22,2,-11,-1,1,-1,1,1,-4,1,-2,0,0,-1,0,-18,-18,0,4,-1,0,1,3,2,2,1
Lyon v Rennes,2,1.70,1,1,88,13,90,54,42,8,43,45,-3,3,-6,6,0,0,-1,1,0,0,3,0,30,78,48,-4,-1,0,5,3,-3,-2,0
Lyon v Saint-Etienne,0,-1.40,4,2,93,20,79,57,36,20,76,-2,-3,3,5,-5,2,1,0,-4,0,0,-2,0,71,80,9,-4,-1,0,-2,3,4,5,0
Lyon v Sochaux,0,0.90,1,-2,17,21,10,-9,30,4,-11,28,-4,4,-3,3,3,2,1,0,4,0,2,0,-6,27,33,0,0,0,-2,-1,-2,1,1
Lyon v Toulouse,0,0.80,2,0,-69,-5,-64,-38,-37,-3,-35,-36,1,-1,-3,3,-1,1,1,-3,-3,0,0,0,9,-76,-85,-4,1,0,5,5,-5,0,1
Lyon v Valenciennes,0,-1.40,0,0,186,7,187,97,99,42,98,58,1,-1,0,0,1,0,1,7,2,0,-1,0,102,190,88,-8,0,0,-2,-1,4,1,0
Marseille v AC Ajaccio,0,-0.60,15,9,41,0,56,39,18,42,14,1,3,-3,1,-1,12,7,1,15,7,0,-3,0,82,50,-32,5,0,0,-3,-3,5,0,1
Marseille v Auxerre,0,-0.40,-1,-2,162,1,164,97,66,32,105,26,2,-2,-4,4,0,0,1,7,2,0,2,0,89,164,75,-4,0,0,4,3,0,-1,1
Marseille v Bordeaux,1,0.60,8,0,158,0,165,97,68,53,109,3,2,-2,4,-4,5,3,0,11,2,0,-1,0,130,170,40,-3,-1,0,-2,0,-1,2,0
Marseille v Brest,1,-0.40,1,1,129,8,125,77,52,34,64,32,-1,1,8,-8,2,2,1,0,2,0,2,0,73,123,50,0,0,0,2,0,1,-2,0
Marseille v Caen,1,0.10,7,6,110,8,120,82,63,74,65,6,6,-6,5,-5,3,2,0,29,5,0,-1,0,125,102,-23,-11,-1,0,-2,-2,1,0,0
Marseille v Dijon,2,2.60,0,1,121,9,119,75,65,42,70,28,2,-2,5,-5,1,1,0,10,3,0,0,0,84,134,50,3,0,0,-6,-4,5,2,0
Marseille v Evian,0,0.40,7,3,108,0,114,59,58,64,72,-16,1,-1,3,-3,6,3,1,14,2,0,-3,0,137,114,-23,7,0,0,2,2,-4,0,1
Marseille v Lille,0,0.70,4,3,110,10,110,80,34,38,64,14,-1,1,-2,2,4,5,0,6,2,0,-2,0,91,101,10,2,1,0,-6,-8,3,-2,0
Marseille v Lorient,0,1.40,3,2,72,4,80,41,33,7,23,46,-1,1,-6,6,1,-1,0,6,0,0,-3,0,23,79,56,2,0,-1,8,8,-5,0,0
Marseille v Lyon,1,0.60,4,0,-54,-18,-50,-15,-33,7,-47,-9,0,0,2,-2,0,2,0,2,2,0,1,0,-4,-39,-35,5,0,0,5,4,-1,-1,2
Marseille v Montpellier,2,-0.40,-1,-4,66,6,65,32,21,9,35,11,0,0,-3,3,0,1,1,-5,0,0,1,0,37,62,25,-3,2,0,1,0,-3,-1,0
Marseille v Nancy,0,-0.50,6,5,90,-9,93,57,45,49,41,12,2,-2,4,-4,6,7,1,8,3,0,0,0,99,88,-11,-4,0,0,-10,-4,5,6,1
Marseille v Nice,0,-0.10,7,4,27,-12,24,28,13,-12,29,22,0,0,1,-1,4,2,0,4,3,0,-2,0,-3,26,29,3,0,0,-5,-3,4,2,0
Marseille v PSG,0,-0.20,3,0,-79,-7,-69,-40,-31,8,-39,-41,4,-4,5,-5,-1,0,1,3,2,0,-2,0,16,-45,-61,24,0,0,-14,-11,11,3,1
Marseille v Rennes,2,2.10,1,2,70,0,62,39,28,20,42,7,1,-1,5,-5,0,0,0,3,0,0,-2,0,33,66,33,-5,0,0,4,5,-4,1,0
Marseille v Saint-Etienne,1,0.60,10,6,84,20,84,52,39,18,60,13,0,0,2,-2,7,6,0,2,-1,0,-3,0,43,69,26,-2,1,0,-6,-7,2,-1,0
Marseille v Sochaux,1,2.70,10,3,63,3,67,54,19,24,52,-4,2,-2,-2,2,6,3,0,9,1,0,0,0,68,77,9,5,-1,0,-4,2,2,6,1
Marseille v Toulouse,2,2.50,4,5,12,-4,6,24,-14,4,11,-4,-2,2,1,-1,2,-1,0,0,1,0,0,0,40,13,-27,-3,-2,0,-9,-7,0,2,0
Marseille v Valenciennes,1,-0.10,8,4,177,3,174,111,71,31,100,51,2,-2,5,-5,7,5,1,6,3,0,-1,0,66,164,98,4,-1,0,1,1,0,0,1
Montpellier v AC Ajaccio,0,-1.20,4,4,29,8,38,34,14,61,-21,7,4,-4,3,-3,2,3,0,16,5,0,1,0,48,35,-13,16,-2,0,-5,-2,3,3,0
Montpellier v Auxerre,0,0.20,-2,-3,60,5,65,30,30,-1,30,32,-2,2,4,-4,-1,2,0,-2,2,0,1,0,20,75,55,6,0,0,-7,-5,7,2,0
Montpellier v Bordeaux,0,0.20,0,0,78,11,88,26,43,11,34,25,1,-1,-3,3,2,1,0,-4,0,0,3,0,24,79,55,0,0,0,-4,-5,0,-1,0
Montpellier v Brest,0,1.40,10,1,-20,-5,0,-5,4,2,-1,-5,1,-1,4,-4,9,8,0,15,6,0,2,0,30,14,-16,7,0,0,-4,-1,1,3,1
Montpellier v Caen,0,-0.30,10,7,154,0,158,87,77,87,74,3,0,0,1,-1,4,-1,0,9,3,0,0,0,160,166,6,1,0,0,-12,-9,12,3,0
Montpellier v Dijon,0,2.30,7,4,195,-3,201,117,85,61,105,36,3,-3,-4,4,8,2,0,3,2,0,0,0,132,201,69,-6,0,0,4,3,-1,-1,-1
Montpellier v Evian,1,0.80,7,4,90,-6,104,55,51,66,54,-13,3,-3,5,-5,5,3,-1,17,3,0,0,0,148,119,-29,9,-2,0,2,2,-1,0,0
Montpellier v Lille,0,0.50,4,1,-109,-3,-107,-69,-34,19,-93,-30,2,-2,1,-1,2,2,0,3,1,0,1,0,-1,-102,-101,-1,2,0,2,5,3,3,0
Montpellier v Lorient,0,1.70,4,0,-18,10,-18,-5,-8,9,-10,-12,2,-2,-4,4,3,1,1,5,-1,0,0,0,14,-3,-17,4,0,0,3,7,1,4,1
Montpellier v Lyon,0,3.50,6,3,74,12,78,36,47,36,33,14,3,-3,6,-6,6,4,0,13,5,0,-2,0,50,85,35,11,-1,0,-2,-1,2,1,0
Montpellier v Marseille,0,0.10,0,1,-33,0,-27,-34,-8,-3,-19,-19,0,0,-2,2,2,2,0,-2,3,0,4,0,-14,-14,0,-5,1,0,4,5,-2,1,0
Montpellier v Nancy,0,1.30,1,3,40,10,44,36,22,41,10,11,3,-3,5,-5,2,2,0,17,2,0,1,0,58,50,-8,4,-1,0,0,1,3,1,0
Montpellier v Nice,0,1.00,8,4,75,-1,83,40,37,38,35,4,-2,2,6,-6,2,2,0,2,0,0,-1,0,90,99,9,7,0,0,-11,-6,8,5,0
Montpellier v PSG,2,0.60,4,6,88,-3,90,41,47,39,35,15,1,-1,5,-5,0,-1,-2,3,-2,0,-2,0,79,95,16,8,-1,0,-3,-3,1,0,-2
Montpellier v Rennes,0,3.50,3,2,48,3,56,24,29,10,26,14,2,-2,-4,4,2,3,0,3,0,0,3,0,17,58,41,4,-2,0,-2,2,3,4,1
Montpellier v Saint-Etienne,0,0.90,2,1,113,-8,113,76,56,33,75,24,4,-4,5,-5,1,-1,0,11,1,0,2,0,74,110,36,-11,0,0,-6,-4,3,2,0
Montpellier v Sochaux,0,4.30,4,1,2,3,10,-1,-1,-3,-6,7,-5,5,-2,2,3,2,-1,-8,-2,0,0,0,5,-2,-7,1,2,0,-1,1,-1,2,0
Montpellier v Toulouse,1,2.70,4,4,-33,-1,-22,-3,-25,-15,-15,1,-2,2,2,-2,3,3,0,0,-2,0,0,0,-36,-42,-6,-11,2,0,3,1,-6,-2,0
Montpellier v Valenciennes,0,0.90,2,0,22,-10,16,26,-10,-15,20,10,-1,1,-1,1,2,0,1,-4,1,0,-1,0,-8,22,30,2,-1,0,4,4,3,0,1
Nancy v AC Ajaccio,1,-1.30,8,3,16,1,13,28,-4,40,13,-28,1,-1,-1,1,5,1,0,2,-1,0,1,0,46,10,-36,6,-1,0,-3,-1,4,2,2
Nancy v Auxerre,1,-1.00,6,2,0,-2,-1,-13,-2,-22,11,-3,-5,5,4,-4,2,1,0,-11,-2,0,-1,0,-14,-6,8,1,-1,0,-6,0,8,6,0
Nancy v Bordeaux,1,-0.80,-7,-2,-94,-1,-97,-65,-39,-34,-58,-13,1,-1,-2,2,-5,-2,0,-4,-1,0,1,0,-60,-98,-38,9,-2,0,7,1,-3,-6,-1
Nancy v Brest,0,-2.20,2,2,-94,-18,-94,-61,-36,-17,-42,-38,0,0,3,-3,3,0,0,4,2,0,-1,0,-28,-84,-56,10,-1,0,2,3,-1,1,0
Nancy v Caen,1,0.30,-3,-3,-15,-5,-23,14,-27,23,-8,-26,0,0,3,-3,-1,-1,0,-3,1,0,2,0,44,-18,-62,1,-1,0,-8,-5,1,3,0
Nancy v Dijon,2,1.40,1,4,127,-3,119,77,54,38,83,12,-1,1,-2,2,5,-1,0,1,1,0,-1,0,90,129,39,9,-2,0,1,-1,0,-2,0
Nancy v Evian,1,-1.60,5,5,-52,-22,-40,-37,-11,13,11,-72,4,-4,1,-1,6,2,0,7,0,0,2,0,45,-39,-84,6,-1,0,-7,-1,7,6,0
Nancy v Lille,1,1.20,-9,-5,-223,0,-237,-131,-97,-18,-185,-25,1,-1,3,-3,-5,-3,0,-3,-2,0,0,0,-146,-239,-93,4,1,0,-1,-3,5,-2,0
Nancy v Lorient,1,1.00,0,0,-234,-5,-242,-144,-113,-87,-152,-17,-3,3,-2,2,0,1,0,-11,0,0,3,0,-190,-239,-49,5,1,0,8,4,-7,-4,1
Nancy v Lyon,0,-0.50,5,3,-185,-21,-176,-96,-101,-76,-126,5,-3,3,3,-3,3,2,0,-7,2,0,1,0,-130,-173,-43,5,0,0,7,7,1,0,0
Nancy v Marseille,2,0.10,-3,-1,-124,-21,-131,-83,-57,-39,-76,-24,0,0,0,0,-3,-2,-1,-8,-1,0,-1,0,-79,-134,-55,-3,-1,0,-2,1,3,3,-1
Nancy v Montpellier,0,-1.10,3,1,-107,-7,-104,-73,-52,-28,-56,-39,1,-1,2,-2,1,0,0,-4,0,0,1,0,-57,-92,-35,4,0,-1,-1,4,6,5,0
Nancy v Nice,0,-0.50,8,2,1,-12,13,-4,10,-10,23,-7,3,-3,1,-1,4,1,0,6,1,0,0,0,25,4,-21,-6,0,0,-6,-3,8,3,0
Nancy v PSG,0,-1.70,7,4,-127,-11,-103,-87,-42,-31,-89,-8,1,-1,0,0,5,2,1,-1,2,0,0,0,-83,-112,-29,-1,-1,0,-2,-3,-3,-1,1
Nancy v Rennes,1,1.20,3,0,-132,-21,-140,-84,-42,-1,-111,-16,-1,1,-2,2,5,1,0,4,4,0,0,0,-39,-122,-83,2,-1,0,16,15,-7,-1,0
Nancy v Saint-Etienne,0,-0.70,-3,-2,-50,13,-55,-36,-18,-27,-25,-5,0,0,-1,1,-3,-3,-1,-7,-5,0,0,0,-37,-40,-3,-5,-1,0,-4,1,1,5,2
Nancy v Sochaux,2,2.50,4,1,18,-12,10,14,4,-23,33,9,-1,1,1,-1,1,0,0,-1,-1,0,1,0,-29,17,46,0,0,0,1,5,1,4,0
Nancy v Toulouse,2,1.20,-2,2,-83,-8,-72,-43,-41,-34,-29,-22,-5,5,1,-1,-2,0,0,3,-1,0,6,0,-31,-75,-44,0,0,0,-5,-3,2,2,-2
Nancy v Valenciennes,1,-0.90,-2,0,-98,-19,-94,-58,-53,-41,-60,-10,-1,1,0,0,-1,-2,1,-9,-2,0,1,0,-88,-93,-5,5,0,0,-6,-5,3,1,1
Nice v AC Ajaccio,0,-0.50,9,6,113,5,117,68,58,65,46,17,4,-4,0,0,5,5,0,17,5,0,1,0,103,109,6,-6,0,-1,0,0,0,0,1
Nice v Auxerre,0,0.60,0,1,41,12,28,27,19,4,12,29,1,-1,3,-3,-1,0,0,0,0,0,0,0,0,35,35,-4,-2,-1,7,6,-7,-1,1
Nice v Bordeaux,0,1.30,0,-2,-57,8,-60,-52,-19,-34,-49,11,-1,1,0,0,-2,-1,0,-13,-2,0,3,0,-67,-48,19,4,0,0,-4,-3,-1,1,2
Nice v Brest,1,-1.30,0,-3,51,16,43,24,32,31,10,14,4,-4,1,-1,-1,3,0,5,2,0,1,0,28,40,12,-9,-1,0,6,6,1,0,0
Nice v Caen,0,-1.40,0,0,5,4,12,2,7,16,-1,-6,-1,1,9,-9,-1,2,0,1,0,0,1,0,27,-3,-30,-2,-1,0,0,-3,-2,-3,0
Nice v Dijon,1,1.20,3,1,72,1,84,55,35,4,42,44,3,-3,1,-1,4,2,0,11,3,0,0,0,31,71,40,-6,0,0,-1,0,4,2,-1
Nice v Evian,1,-1.30,9,5,-36,-8,-22,-13,-16,19,-26,-23,-2,2,8,-8,7,2,1,1,0,0,1,0,36,-17,-53,1,0,0,-2,-4,2,-2,2
Nice v Lille,2,-0.70,0,2,-130,-4,-128,-84,-26,31,-105,-35,5,-5,-9,9,-1,0,-1,10,3,0,1,0,-33,-144,-111,-3,-2,0,-5,-7,-1,-2,-1
Nice v Lorient,0,0.10,4,1,13,8,13,17,19,31,-49,53,4,-4,-8,8,3,2,0,11,4,0,3,0,3,12,9,-5,1,0,0,3,6,3,0
Nice v Lyon,2,0.30,-4,-4,-36,-1,-32,-22,-18,-24,-23,8,2,-2,1,-1,-3,-1,0,-1,3,0,3,0,-69,-20,49,7,0,0,4,1,-2,-3,-1
Nice v Marseille,1,-1.40,7,6,-30,2,-42,-18,0,10,-34,7,6,-6,0,0,5,4,0,11,3,0,0,0,-15,-39,-24,0,0,-1,-5,-3,7,2,0
Nice v Montpellier,2,-2.50,-4,0,-64,-2,-60,-32,-41,-14,-47,-12,-1,1,-3,3,-3,0,0,2,1,0,0,0,-41,-59,-18,11,0,0,2,-1,-3,-3,0
Nice v Nancy,1,0.20,6,3,89,7,94,60,58,57,41,19,7,-7,-4,4,5,5,0,24,9,0,0,0,80,97,17,3,-2,0,-3,-2,2,1,0
Nice v PSG,1,-1.70,0,2,-28,17,-20,-27,18,-9,-31,30,7,-7,0,0,-3,0,0,16,3,0,1,0,-21,-14,7,3,-2,0,1,2,-1,1,0
Nice v Rennes,0,2.90,3,3,-99,-16,-96,-39,-52,-20,-69,-3,4,-4,-4,4,0,-2,1,2,0,0,1,0,-65,-98,-33,6,0,0,6,4,-1,-2,2
Nice v Saint-Etienne,2,1.20,8,8,-72,-2,-75,-61,-18,-5,-54,-20,-4,4,1,-1,6,4,-1,-9,2,0,-1,0,-15,-71,-56,1,-2,2,-4,-3,5,1,-2
Nice v Sochaux,1,1.50,9,4,60,-3,53,38,40,30,16,31,3,-3,3,-3,6,6,1,13,5,0,1,0,59,62,3,-2,2,0,1,1,3,0,0
Nice v Toulouse,1,2.30,0,2,-148,-14,-137,-68,-69,15,-126,-25,1,-1,-4,4,2,1,0,7,3,0,-1,0,-42,-142,-100,0,0,0,-14,-6,9,8,1
Nice v Valenciennes,0,1.40,1,0,66,4,79,41,39,32,34,13,4,-4,-1,1,0,1,0,4,1,0,1,0,51,63,12,-1,-1,0,-13,-15,0,-2,0
PSG v AC Ajaccio,0,-0.60,4,-1,72,17,84,46,17,17,8,40,-2,2,5,-5,11,8,1,-4,2,0,0,0,14,91,77,4,-2,0,-9,-8,4,1,1
PSG v Auxerre,0,1.40,3,1,45,-9,52,45,15,24,16,21,4,-4,3,-3,2,3,0,10,3,0,2,0,48,52,4,1,-1,0,-9,-6,10,3,0
PSG v Bordeaux,1,0.50,1,-1,28,-5,36,22,7,13,22,-7,2,-2,6,-6,1,2,0,1,2,0,1,0,22,45,23,4,-1,0,-7,-6,6,1,0
PSG v Brest,0,2.00,-4,-2,41,-1,41,30,11,14,24,1,-1,1,1,-1,-4,-1,0,-5,-1,0,-1,0,29,49,20,8,-1,0,-7,-7,8,0,0
PSG v Caen,0,0.10,2,0,110,-6,103,70,28,20,54,25,5,-5,-5,5,0,3,-1,-9,-2,0,-1,0,58,106,48,-9,1,-1,-8,-9,6,-1,0
PSG v Dijon,0,1.50,-1,-1,177,14,178,108,83,49,101,42,2,-2,4,-4,0,2,1,6,1,0,-1,0,121,182,61,-1,-1,0,1,-1,-5,-2,1
PSG v Evian,0,1.80,-1,1,74,2,76,55,13,26,47,-6,0,0,-2,2,2,3,0,-5,-1,0,-1,0,63,89,26,6,0,0,-5,-1,-3,4,-1
PSG v Lille,1,-0.30,4,2,-72,-3,-67,-49,-34,-15,-46,-22,-2,2,-1,1,0,1,0,-6,0,0,0,0,-29,-54,-25,6,1,0,-4,-3,1,1,0
PSG v Lorient,2,0.30,1,0,41,4,41,29,28,21,6,29,0,0,-6,6,1,-1,-1,3,-2,0,-1,0,29,36,7,6,0,0,-10,-9,2,1,-1
PSG v Lyon,0,2.50,2,2,27,-13,26,21,0,-4,17,6,0,0,5,-5,1,1,0,-8,-2,0,1,0,22,30,8,-1,0,0,-4,1,6,5,0
PSG v Marseille,0,0.80,-4,-2,19,5,11,-5,4,-10,7,1,-3,3,-1,1,-3,-3,0,-16,-5,0,1,0,-9,20,29,2,0,0,5,5,-3,0,1
PSG v Montpellier,1,0.30,-3,-2,88,-5,86,48,30,1,41,36,-6,6,4,-4,-2,-1,0,-7,-2,0,0,0,26,93,67,2,0,0,2,2,2,0,0
PSG v Nancy,2,1.40,6,2,183,8,182,118,75,56,113,24,2,-2,8,-8,7,5,0,0,3,0,2,0,118,184,66,-5,0,0,-3,-4,3,-1,0
PSG v Nice,0,0.30,4,1,84,-11,81,51,34,38,31,19,4,-4,-2,2,2,1,0,2,-1,0,0,0,41,80,39,-1,-1,0,-2,-4,2,-2,1
PSG v Rennes,0,4.00,1,1,6,-18,-6,28,-14,-3,25,-9,3,-3,3,-3,2,4,0,-2,0,0,1,0,-14,3,17,-2,1,0,2,3,3,1,0
PSG v Saint-Etienne,0,1.60,-1,-2,136,10,138,72,56,-12,101,42,-2,2,7,-7,0,1,0,-6,1,0,2,0,19,153,134,6,1,0,-9,-3,8,6,1
PSG v Sochaux,0,3.90,6,1,149,4,144,78,67,11,92,46,0,0,4,-4,4,3,2,-2,2,0,2,0,91,151,60,0,0,0,-5,-3,2,2,2
