_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Lyon v Lille,1,0.40,0,0,67,-4,76,14,48,3,37,22,1,-1,0,0,-1,1,0,2,1,0,0,0,34,66,32,-1,-2,0,-1,1,4,2,0
Lyon v Lorient,1,1.00,6,0,113,-3,110,71,58,29,96,4,2,-2,3,-3,3,2,0,2,1,0,0,0,59,108,49,-10,-1,0,-2,-1,1,1,0
Lyon v Marseille,1,-0.30,4,0,169,-6,158,113,59,105,80,-12,0,0,1,-1,3,0,0,0,-1,0,0,0,167,163,-4,-7,0,0,9,8,-12,-1,0
Lyon v Monaco,0,-1.10,5,6,149,0,133,72,66,8,102,28,0,0,3,-3,7,5,3,-2,-1,0,3,0,48,141,93,-2,-1,0,10,7,-4,-3,3
Lyon v Montpellier,2,0.40,3,1,168,4,150,102,69,46,116,10,1,-1,2,-2,1,-1,-1,0,3,0,2,0,76,160,84,-1,0,0,13,6,-6,-7,1
Lyon v Nantes,0,-1.60,2,0,133,-17,135,91,50,44,86,10,-1,1,3,-3,2,2,0,-1,0,0,-2,0,112,137,25,-3,-1,0,-15,-12,10,3,0
Lyon v Nice,1,1.60,2,1,-56,-17,-44,-8,-46,28,-41,-41,-1,1,-1,1,1,1,-1,2,0,0,1,0,72,-44,-116,4,1,1,6,2,-3,-4,-1
Lyon v PSG,0,-1.60,3,2,-158,-10,-153,-79,-69,41,-113,-78,2,-2,-5,5,2,-1,2,9,-2,0,-3,0,27,-164,-191,-4,0,0,-1,5,6,6,2
Lyon v Reims,0,-0.30,9,3,202,6,200,139,83,95,105,21,3,-3,2,-2,5,2,0,13,1,0,1,0,176,212,36,-5,0,0,5,4,4,-1,1
Lyon v Rennes,2,-0.30,2,0,216,-9,211,118,103,70,90,63,1,-1,5,-5,1,-1,-1,5,-1,0,0,0,123,216,93,0,0,0,-3,-3,2,0,0
Lyon v Saint-Etienne,0,-1.30,5,3,87,-7,96,54,40,24,73,-2,2,-2,-6,6,7,4,0,4,3,0,-2,0,88,95,7,-2,-1,0,-3,-3,2,0,1
Lyon v SC Bastia,0,-2.30,6,1,196,7,191,126,81,33,100,73,1,-1,2,-2,4,3,1,6,3,0,-2,0,97,196,99,-3,1,-1,5,4,-6,-1,1
Lyon v Toulouse,0,1.90,8,4,172,15,168,106,72,65,121,-8,2,-2,2,-2,8,5,1,9,3,0,-1,0,152,169,17,-5,-3,0,4,6,4,2,1
Lyon v Troyes,0,0.20,7,4,232,-9,234,139,100,88,154,-1,2,-2,-3,3,6,2,1,6,0,0,0,0,188,222,34,-11,-1,0,2,2,-1,0,1
Marseille v Angers,2,-2.20,4,0,148,-6,151,83,76,54,90,16,0,0,2,-2,3,1,0,6,3,0,0,0,93,159,66,2,0,0,1,3,-7,2,-1
Marseille v Bordeaux,1,1.50,1,2,214,-13,225,123,114,68,152,17,2,-2,2,-2,0,1,0,15,4,0,2,0,137,220,83,-2,-1,0,-14,-8,21,6,0
Marseille v Caen,2,-3.40,1,1,158,-4,157,82,82,39,82,42,2,-2,0,0,2,2,0,5,0,0,2,0,69,160,91,-1,0,0,2,4,-2,2,-1
Marseille v GFC Ajaccio,1,-2.10,0,-3,96,-12,105,72,45,39,67,11,0,0,10,-10,3,2,1,15,3,0,1,0,118,99,-19,-2,-1,0,-11,-6,8,5,0
Marseille v Guingamp,1,-3.50,7,5,174,-10,169,115,65,27,125,26,4,-4,-2,2,5,4,0,2,2,0,-2,0,99,180,81,-4,0,0,-8,-3,9,5,0
Marseille v Lille,1,-1.60,3,1,68,-6,68,46,27,9,29,35,1,-1,8,-8,0,-2,0,8,2,0,0,0,1,75,74,0,0,0,2,5,3,3,0
Marseille v Lorient,1,-0.30,9,8,79,-4,88,48,43,47,25,18,4,-4,-5,5,6,0,-1,12,8,0,2,0,51,92,41,0,-2,0,-2,2,7,4,0
Marseille v Lyon,1,-1.70,2,1,50,-7,54,23,36,4,25,30,-2,2,-8,8,3,0,0,3,2,0,0,0,10,64,54,-2,3,1,-12,-6,14,6,-1
Marseille v Monaco,1,1.00,-1,1,154,-13,158,76,75,16,80,56,-2,2,1,-1,-1,-1,-1,-2,-1,0,1,0,88,164,76,4,-1,0,-10,-6,10,4,-1
Marseille v Montpellier,1,-1.50,2,3,199,-17,203,124,80,43,109,52,1,-1,-2,2,4,3,-1,16,2,0,-1,0,102,198,96,-3,2,0,4,3,2,-1,-1
Marseille v Nantes,1,0.20,5,1,143,5,140,84,63,18,102,27,2,-2,9,-9,5,2,0,-2,0,0,0,0,53,142,89,-2,-1,0,-16,-8,17,8,1
Marseille v Nice,2,0.60,2,2,18,3,19,22,15,33,7,-5,3,-3,-1,1,0,1,-1,16,6,0,0,0,43,15,-28,2,-1,0,2,-2,-1,-4,-1
Marseille v PSG,2,0.50,3,3,-89,5,-84,-60,-17,22,-90,-9,3,-3,1,-1,2,-2,-1,13,1,0,3,0,0,-78,-78,-3,0,0,-2,-1,2,1,0
Marseille v Reims,0,-0.60,6,6,102,-10,104,65,49,33,39,45,0,0,-3,3,6,1,0,0,0,0,6,0,47,99,52,-5,0,0,-3,-1,-1,2,0
Marseille v Rennes,2,0.30,1,1,101,-8,105,76,40,36,80,0,2,-2,3,-3,1,-1,-1,8,2,0,2,0,114,112,-2,-2,1,0,-10,-5,5,5,-2
Marseille v Saint-Etienne,1,0.00,-1,-2,110,-11,104,79,41,44,55,22,2,-2,7,-7,1,2,0,13,3,0,0,0,60,119,59,3,-1,0,-2,2,7,4,0
Marseille v SC Bastia,0,-2.40,5,3,125,0,127,70,68,46,74,18,4,-4,-1,1,4,2,1,10,2,0,4,0,94,127,33,-2,1,0,-10,-4,11,6,1
Marseille v Toulouse,1,1.70,8,4,65,8,61,48,36,53,22,9,5,-5,2,-2,7,3,0,15,7,0,-2,0,52,71,19,-5,0,0,1,2,-2,1,0
Marseille v Troyes,0,-2.60,6,3,66,-11,68,48,33,31,52,-2,1,-1,-1,1,5,6,0,12,7,0,1,0,89,87,-2,3,1,0,-9,-1,11,8,1
Monaco v Angers,0,-3.50,-2,-1,52,-6,51,38,11,12,28,10,-1,1,3,-3,-2,1,0,-1,0,0,1,0,20,53,33,-1,1,0,6,6,-1,0,1
Monaco v Bordeaux,2,2.40,1,1,124,-13,124,73,53,62,40,24,-1,1,-1,1,5,2,0,-1,0,0,3,0,95,134,39,-3,0,0,-9,-2,10,7,-1
Monaco v Caen,1,-2.30,-4,-4,113,-2,117,78,52,25,77,29,-1,1,4,-4,-2,-2,0,4,-2,0,1,0,35,117,82,-5,-1,0,-4,-1,2,3,0
Monaco v GFC Ajaccio,1,-3.50,-3,1,38,-12,35,33,11,10,38,-4,0,0,0,0,-3,-2,-2,3,1,0,0,0,26,23,-3,-12,0,0,-4,0,5,4,-2
Monaco v Guingamp,0,-1.80,4,3,25,1,29,37,-9,14,44,-27,1,-1,0,0,4,4,1,9,5,0,-3,0,62,40,-22,4,0,0,5,7,-4,2,2
Monaco v Lille,1,-1.50,4,0,117,-16,144,44,77,28,82,12,1,-1,1,-1,4,4,0,8,5,0,2,0,89,148,59,1,-1,0,-1,0,2,1,0
Monaco v Lorient,2,-1.50,-1,-2,51,-12,56,62,11,27,61,-12,-1,1,4,-4,0,2,0,10,4,0,1,0,39,43,4,-2,-2,0,-3,-5,-3,-2,-1
Monaco v Lyon,1,-2.40,3,-1,-147,-2,-139,-67,-61,7,-107,-29,0,0,-1,1,3,2,1,11,4,0,-2,0,-61,-140,-79,5,0,0,3,1,0,-2,1
Monaco v Marseille,0,0.30,6,3,-108,-22,-102,-45,-53,58,-87,-68,4,-4,-1,1,3,2,0,7,-1,0,1,0,64,-100,-164,-1,0,0,-5,0,5,5,0
Monaco v Montpellier,0,-1.70,6,4,-84,-6,-66,-44,-37,11,-73,-17,2,-2,9,-9,5,4,1,6,3,0,1,0,-18,-74,-56,-1,-1,0,11,10,-2,-1,2
Monaco v Nantes,0,1.20,3,2,102,-9,112,68,41,39,73,0,5,-5,7,-7,1,3,1,14,2,0,0,0,80,104,24,2,-1,0,-4,-3,2,1,1
Monaco v Nice,0,0.90,3,0,-79,-1,-76,-36,-40,32,-78,-28,3,-3,4,-4,2,4,0,3,6,0,0,0,14,-77,-91,-4,-4,0,-14,-14,4,0,0
Monaco v PSG,2,-3.30,-7,0,-305,-9,-301,-142,-163,-27,-199,-81,0,0,5,-5,-8,-7,0,-1,-4,0,0,0,-82,-294,-212,11,0,0,-10,-5,11,5,0
Monaco v Reims,1,-1.10,1,-1,-30,-16,-20,-5,-24,28,-39,-17,3,-3,-3,3,-1,-1,-1,11,2,0,-1,0,46,-28,-74,1,0,0,3,3,-6,0,1
Monaco v Rennes,1,-0.10,3,3,55,-5,57,52,18,62,32,-24,2,-2,2,-2,2,2,-1,12,2,0,1,0,89,67,-22,10,0,0,2,2,-2,0,-1
Monaco v Saint-Etienne,0,-2.70,-1,-1,11,-13,11,21,4,14,2,10,-1,1,-1,1,0,-1,0,10,2,0,-1,0,7,1,-6,-6,-1,0,-1,0,0,1,0
Monaco v SC Bastia,0,-2.10,0,0,141,-10,134,99,53,59,93,1,2,-2,1,-1,1,1,0,6,3,0,3,0,111,143,32,-4,1,0,-3,3,7,6,-1
Monaco v Toulouse,0,0.70,7,3,0,6,10,0,3,20,-21,5,1,-1,-2,2,6,3,1,2,-3,0,0,0,9,3,-6,1,2,0,-3,0,1,3,2
Monaco v Troyes,0,-3.00,-2,-2,-85,-10,-69,-53,-30,-29,-63,12,-3,3,-1,1,-3,0,1,6,0,0,1,0,-61,-76,-15,0,1,0,-7,-6,-3,1,2
Montpellier v Angers,2,-2.20,-3,0,53,4,48,36,30,14,46,4,0,0,0,0,-4,-1,-1,6,2,0,1,0,49,59,10,0,0,0,-8,-5,6,3,-1
Montpellier v Bordeaux,2,1.30,-5,-3,-23,3,-20,-6,-7,15,-14,-14,1,-1,-4,4,-1,-1,0,3,-1,0,2,0,-7,-29,-22,-6,1,0,-9,-8,2,1,-1
Montpellier v Caen,2,-0.50,2,0,118,10,112,46,65,0,86,26,1,-1,1,-1,0,-2,0,-3,-2,0,-1,0,38,119,81,-1,-1,0,-6,-3,4,3,0
Montpellier v GFC Ajaccio,2,-0.20,2,1,82,-2,98,49,52,63,35,4,3,-3,3,-3,0,1,-1,15,7,0,1,0,104,101,-3,-5,1,0,-7,-4,4,3,-1
Montpellier v Guingamp,0,-0.40,3,1,194,0,191,128,75,27,150,26,-2,2,4,-4,3,0,-1,4,2,0,0,0,99,190,91,-11,-1,0,-12,-9,8,3,-1
Montpellier v Lille,0,0.40,3,2,-17,-4,-3,-10,9,21,21,-42,2,-2,1,-1,2,1,0,9,4,0,1,0,48,-14,-62,0,1,0,-7,-10,6,-3,0
Montpellier v Lorient,0,0.50,1,1,15,6,15,-1,23,1,23,-1,3,-3,7,-7,-1,1,0,1,0,0,0,0,-3,-3,0,5,-2,0,15,3,-22,-12,1
Montpellier v Lyon,2,2.50,-1,1,-199,9,-200,-120,-64,-28,-122,-34,3,-3,-1,1,-1,-3,-2,8,0,0,0,0,-92,-204,-112,-2,1,0,-1,-3,0,-2,-2
Montpellier v Marseille,2,2.10,3,1,-104,4,-93,-52,-43,10,-49,-57,-1,1,-1,1,2,1,0,4,0,0,2,0,-16,-103,-87,-1,-1,0,0,-2,-5,-2,0
Montpellier v Monaco,2,3.10,3,2,-12,18,-11,-24,12,3,-14,-3,-1,1,3,-3,3,1,0,-3,1,0,0,0,0,0,0,10,0,0,1,1,-3,0,0
Montpellier v Nantes,0,0.80,1,1,-22,4,-27,-24,-7,-20,-3,-11,-1,1,0,0,-1,-1,1,-10,0,0,-2,0,-8,-15,-7,11,0,0,-9,-3,13,6,1
Montpellier v Nice,2,2.40,-1,3,-39,-13,-40,-5,-15,32,19,-72,0,0,-4,4,0,0,0,10,3,0,-1,0,71,-43,-114,-3,0,0,-3,-2,1,1,0
Montpellier v PSG,2,1.20,0,-1,-227,-1,-230,-121,-109,-23,-120,-91,0,0,-7,7,1,1,0,-6,-1,0,-3,0,-62,-236,-174,3,1,0,2,-1,-3,-3,0
Montpellier v Reims,0,-1.20,0,-1,59,5,62,29,31,16,57,-13,1,-1,1,-1,-1,1,0,3,1,0,1,0,78,78,0,-1,-1,0,-9,-5,6,4,0
Montpellier v Rennes,0,2.80,4,0,14,-5,4,47,-27,27,-18,12,2,-2,-1,1,2,5,0,7,1,0,-3,0,3,14,11,-7,0,0,-1,0,5,1,0
Montpellier v Saint-Etienne,2,-0.50,2,3,-8,-5,7,-6,-5,1,10,-23,-1,1,5,-5,1,1,-1,-4,1,0,-1,0,34,4,-30,8,1,0,-3,-2,0,1,-1
Montpellier v SC Bastia,0,-2.60,-4,-3,-28,-7,-17,-6,-23,-25,26,-33,-2,2,2,-2,-3,-2,0,-4,-2,0,1,0,2,-21,-23,-2,0,0,-4,-5,2,-1,0
Montpellier v Toulouse,0,3.70,-1,-2,-24,7,-33,-13,-25,-20,-4,-14,-1,1,1,-1,0,1,1,-8,3,0,-1,0,-18,-25,-7,-1,-1,0,-3,-5,-1,-2,1
Montpellier v Troyes,0,0.70,-1,-3,-55,-16,-49,-17,-28,-14,-22,-10,1,-1,0,0,5,6,1,4,1,0,0,0,-16,-47,-31,-2,0,1,-8,-3,4,5,0
Nantes v Angers,0,-2.20,5,7,39,7,27,22,37,59,-9,3,3,-3,-2,2,1,2,0,8,2,0,0,0,35,39,4,-1,0,0,-4,-3,1,1,0
Nantes v Bordeaux,1,1.20,4,1,-183,-11,-175,-105,-81,-22,-111,-52,1,-1,-2,2,3,2,2,3,1,0,0,0,-75,-184,-109,10,-1,0,7,2,-13,-5,2
Nantes v Caen,2,-2.40,3,3,223,10,229,114,115,73,116,41,1,-1,0,0,4,2,-1,2,0,0,-1,0,116,217,101,3,0,0,-6,-5,-1,1,-2
Nantes v GFC Ajaccio,0,-2.20,1,-2,8,-9,8,19,-7,-14,8,16,0,0,-1,1,0,2,2,0,0,0,2,0,-30,18,48,-1,1,0,-3,-2,2,1,1
Nantes v Guingamp,0,-4.20,3,3,55,16,48,40,20,31,17,13,2,-2,5,-5,6,3,0,4,2,0,1,0,30,46,16,-8,-1,0,2,1,0,-1,0
Nantes v Lille,2,-0.70,2,3,101,13,99,65,42,35,59,12,0,0,-2,2,1,0,-1,3,1,0,-5,0,82,90,8,-4,0,0,2,2,1,0,-1
Nantes v Lorient,0,1.20,5,2,-37,6,-37,-32,-8,5,-61,18,1,-1,-6,6,4,3,2,1,2,0,1,0,-18,-35,-17,2,0,0,6,5,-4,-1,2
Nantes v Lyon,1,-1.10,-1,-1,-91,-5,-97,-37,-45,17,-111,9,1,-1,-11,11,-2,1,0,10,4,0,1,0,-29,-88,-59,-1,0,0,4,3,-2,-1,0
Nantes v Marseille,2,0.50,4,2,-24,-4,-25,-6,-16,34,-18,-39,2,-2,-2,2,5,3,0,4,3,0,1,0,30,-22,-52,-3,0,0,9,6,-11,-3,0
Nantes v Monaco,1,1.30,7,3,7,4,7,13,13,37,-20,6,4,-4,0,0,4,5,0,10,2,0,0,0,19,10,-9,5,0,0,5,4,-1,-1,0
Nantes v Montpellier,2,-2.90,-1,-1,16,-8,7,11,5,3,1,16,1,-1,2,-2,-2,-1,-1,4,1,0,1,0,-15,13,28,-10,0,0,11,7,-8,-4,-1
Nantes v Nice,0,2.80,1,2,-89,5,-97,-33,-45,72,-94,-54,-2,2,2,-2,0,1,0,6,0,0,0,0,67,-106,-173,-6,0,0,1,-4,-6,-5,0
Nantes v PSG,2,-2.00,-1,-3,-155,15,-153,-99,-56,-26,-119,-12,0,0,-2,2,4,4,1,2,6,0,0,0,-81,-146,-65,1,1,0,7,5,-3,-2,1
Nantes v Reims,0,-1.80,4,1,34,-10,41,34,5,-25,48,17,-1,1,-5,5,4,3,0,4,3,0,3,0,5,40,35,-1,0,0,0,-1,4,-1,0
Nantes v Rennes,2,-1.20,-3,-2,-19,-8,-22,-16,-10,0,-6,-21,-2,2,4,-4,0,-3,0,-6,-3,0,1,0,16,-17,-33,-2,-2,0,-1,-4,-3,-3,0
Nantes v Saint-Etienne,0,-0.90,3,2,51,-12,60,50,13,56,10,-2,1,-1,-3,3,5,4,1,17,7,0,-1,0,69,55,-14,-4,-1,0,-2,-2,3,0,0
Nantes v SC Bastia,1,-2.70,5,2,34,-21,49,31,12,27,35,-16,2,-2,-11,11,4,1,0,10,5,0,-2,0,86,56,-30,2,1,0,-4,-2,6,2,0
Nantes v Toulouse,1,-0.10,5,2,39,8,48,23,24,23,24,-1,-1,1,-1,1,4,1,0,2,1,0,-1,0,63,47,-16,0,0,0,5,2,-3,-3,0
Nantes v Troyes,0,-2.70,0,1,44,9,48,30,28,48,14,-2,1,-1,3,-3,-2,-2,0,15,1,0,-1,0,66,60,-6,0,0,0,-3,4,5,7,1
Nice v Angers,0,-4.80,-3,-1,158,5,153,79,76,21,130,7,0,0,4,-4,-1,-2,-1,3,0,0,0,0,83,161,78,2,-1,0,6,11,-3,5,-1
Nice v Bordeaux,0,-1.80,5,1,13,0,3,-5,26,10,-2,13,-1,1,2,-2,3,1,0,0,2,0,0,0,52,-3,-55,0,-1,0,-7,-11,3,-4,1
Nice v Caen,0,-2.80,-2,-2,197,9,195,114,87,-17,169,50,1,-1,7,-7,-2,0,0,-3,0,0,1,0,67,185,118,-6,-1,0,-7,-7,-1,0,0
Nice v GFC Ajaccio,0,-5.30,0,2,196,-2,199,108,79,22,88,79,-1,1,5,-5,0,0,0,-1,1,0,0,0,73,208,135,-1,-1,0,-12,-5,11,7,1
Nice v Guingamp,2,-4.20,3,2,159,-2,155,93,64,26,120,15,-1,1,5,-5,2,-1,0,1,-1,0,-1,0,115,168,53,-2,-1,0,-13,-5,15,8,0
Nice v Lille,1,-1.80,1,2,112,5,119,56,63,17,68,35,3,-3,8,-8,1,-1,0,5,0,0,0,0,49,111,62,-4,0,0,1,4,2,3,0
Nice v Lorient,0,-2.30,-1,-1,138,-2,143,71,69,31,123,-11,0,0,1,-1,-3,-2,1,4,-3,0,0,0,81,138,57,1,1,0,3,1,-4,-2,1
Nice v Lyon,0,-3.20,1,2,-43,8,-35,-8,-27,-39,-2,9,0,0,-7,7,3,2,1,4,3,0,2,0,-77,-33,44,-1,0,0,2,8,-2,6,1
Nice v Marseille,1,-2.20,-2,-2,-27,-3,-29,-15,-12,6,-22,-10,-4,4,1,-1,-2,-1,-1,-2,1,0,2,0,-19,-38,-19,0,-1,0,10,8,-7,-2,-1
Nice v Monaco,2,-0.70,-1,0,15,-4,12,-2,1,-34,33,1,-3,3,2,-2,-2,-1,1,-13,-3,0,1,0,-39,-4,35,-10,0,0,0,1,-5,1,1
Nice v Montpellier,0,-2.00,0,0,94,5,98,69,21,0,44,49,-2,2,0,0,-1,-2,0,1,-1,0,1,0,21,90,69,9,-1,0,-1,-2,-3,-1,1
Nice v Nantes,2,-0.60,-1,-3,104,-4,99,58,37,5,85,8,-3,3,4,-4,2,0,0,-9,-4,0,-2,0,37,104,67,2,0,0,1,3,5,2,0
Nice v PSG,2,-3.40,1,2,-158,5,-161,-80,-71,-7,-121,-26,3,-3,-3,3,2,-2,-1,6,-1,0,-1,0,-78,-168,-90,3,-1,1,0,-1,2,-1,-2
Nice v Reims,0,-1.80,2,1,164,5,170,84,81,-10,81,95,5,-5,2,-2,3,2,1,4,0,0,2,0,-4,174,178,-7,0,0,-6,1,10,7,1
Nice v Rennes,0,-2.50,2,3,198,8,208,113,90,48,97,59,-2,2,4,-4,0,0,1,4,-1,0,1,0,87,194,107,-5,0,0,-1,0,3,1,2
Nice v Saint-Etienne,0,-2.00,1,-2,67,0,72,28,41,16,30,22,-1,1,0,0,2,0,0,2,1,0,0,0,57,82,25,-4,-1,0,-9,-3,9,6,0
Nice v SC Bastia,2,-2.90,1,1,230,-1,230,120,113,30,140,62,1,-1,5,-5,2,2,0,7,2,0,0,0,75,233,158,2,-1,0,-2,0,5,2,0
Nice v Toulouse,0,-0.70,-2,0,114,8,123,72,38,-22,94,36,0,0,-3,3,-2,-3,0,1,-1,0,-1,0,20,114,94,0,0,0,0,1,5,1,0
Nice v Troyes,0,-2.70,3,-1,233,-15,231,135,102,32,175,31,0,0,0,0,1,1,1,1,1,0,1,0,120,228,108,-1,-1,0,-5,-4,-2,1,2
PSG v Angers,0,0.10,2,1,175,-9,170,95,78,22,152,-3,1,-1,1,-1,3,2,1,0,0,0,3,0,100,171,71,-8,-1,0,3,4,-3,1,2
PSG v Bordeaux,1,2.30,9,6,213,-5,214,123,89,37,128,47,4,-4,0,0,8,4,0,-3,0,0,1,0,106,208,102,-1,-1,0,3,0,0,-3,1
PSG v Caen,0,-1.00,0,-3,220,-2,218,114,109,14,98,111,0,0,-2,2,1,1,1,0,-3,0,-2,0,19,216,197,-2,0,0,-6,-3,1,3,2
PSG v GFC Ajaccio,0,-0.70,4,3,247,-7,256,142,111,39,175,39,1,-1,5,-5,1,2,1,8,2,0,0,0,104,253,149,-3,0,0,-9,-3,10,6,2
PSG v Guingamp,0,0.20,-1,-3,294,-2,293,178,120,85,180,33,3,-3,-2,2,3,1,0,7,0,0,0,0,202,291,89,-1,0,0,1,1,-4,0,1
PSG v Lille,1,-2.20,2,3,126,-1,139,69,56,-23,95,55,0,0,-4,4,2,3,0,2,0,0,0,0,11,132,121,5,1,0,5,1,-2,-4,0
PSG v Lorient,0,1.10,3,3,234,-4,227,137,108,43,158,46,4,-4,3,-3,0,2,0,10,1,0,0,0,104,220,116,-13,1,0,-4,-4,-1,0,0
PSG v Lyon,0,1.20,1,0,132,1,141,67,68,-3,101,38,1,-1,-7,7,1,3,1,3,1,0,1,0,33,141,108,6,0,0,-3,-1,3,2,1
PSG v Marseille,0,1.00,3,1,59,-1,57,31,24,5,22,25,-1,1,-1,1,2,1,-1,-8,-1,0,1,0,37,48,11,-3,-2,0,9,7,-8,-2,1
PSG v Monaco,2,0.70,7,4,281,0,273,158,130,46,223,23,3,-3,1,-1,7,8,0,4,-1,0,2,0,163,273,110,-6,-1,0,8,6,-4,-2,0
PSG v Montpellier,1,-0.80,2,4,124,0,133,60,67,-30,65,94,0,0,-3,3,3,1,0,-1,0,0,2,0,-48,116,164,-4,0,0,3,2,1,-1,0
PSG v Nantes,0,2.80,-1,0,139,-13,138,92,46,-7,90,55,1,-1,-1,1,0,1,2,-2,-4,0,2,0,8,135,127,-3,1,0,-1,-2,1,-1,2
PSG v Nice,0,3.30,5,0,100,-4,107,53,48,11,113,-22,1,-1,-1,1,4,4,1,-1,0,0,1,0,108,109,1,0,0,0,3,1,-2,-2,1
PSG v Reims,0,-0.90,1,1,245,-3,243,130,96,5,175,49,-1,1,4,-4,1,3,1,-3,0,0,1,0,82,240,158,-3,1,0,2,0,-9,-2,2
PSG v Rennes,0,0.70,9,3,182,-18,192,121,73,63,124,10,3,-3,1,-1,5,4,0,12,2,0,2,0,187,202,15,2,-1,0,-5,-3,6,2,0
PSG v Saint-Etienne,0,0.20,6,4,302,0,295,169,138,18,202,90,3,-3,2,-2,4,5,0,12,3,0,4,0,87,307,220,-5,0,0,-1,7,9,8,1
PSG v SC Bastia,0,-0.50,3,3,237,-5,227,152,81,46,192,-2,2,-2,-1,1,-1,1,0,3,1,0,1,0,174,225,51,-10,1,0,1,1,3,0,2
PSG v Toulouse,0,2.40,4,1,280,8,288,166,125,95,188,9,1,-1,3,-3,3,3,0,13,4,0,0,0,242,292,50,2,-1,0,8,6,-13,-2,2
PSG v Troyes,0,-0.40,0,-3,169,-6,173,91,86,33,100,46,2,-2,2,-2,2,0,1,9,1,0,2,0,86,180,94,-9,-1,0,-13,-3,13,10,1
Reims v Angers,0,0.70,3,2,108,-5,104,39,74,57,78,-21,3,-3,0,0,3,1,0,4,4,0,1,0,133,119,-14,8,0,0,-4,-2,1,2,0
Reims v Bordeaux,0,3.30,6,3,-83,2,-82,-43,-31,-9,-51,-15,2,-2,0,0,6,4,2,8,5,0,-1,0,-47,-77,-30,2,0,0,4,5,-3,1,2
Reims v Caen,2,0.00,-2,-2,63,-7,70,11,53,7,50,8,0,0,0,0,-1,-1,0,0,-1,0,-2,0,27,77,50,6,1,0,4,4,-2,0,0
Reims v GFC Ajaccio,2,0.40,2,2,102,6,100,54,52,23,64,18,1,-1,3,-3,4,4,0,3,0,0,1,0,53,108,55,1,-1,0,-6,1,6,7,-1
Reims v Guingamp,2,-0.90,4,2,194,-3,194,113,105,96,125,-6,4,-4,-2,2,3,3,0,12,1,0,-1,0,196,178,-18,-13,1,0,0,-1,2,-1,-1
Reims v Lille,0,1.70,3,3,-79,4,-71,-59,-29,-17,-66,-4,-2,2,5,-5,1,0,0,-5,-2,0,-2,0,-8,-68,-60,6,0,0,8,7,-4,-1,0
Reims v Lorient,0,0.40,1,1,47,6,36,21,35,-10,19,45,2,-2,1,-1,-1,1,0,0,1,0,0,0,-14,29,43,-18,-1,0,2,3,3,1,1
Reims v Lyon,0,0.60,3,1,-161,13,-163,-97,-61,-26,-105,-28,-2,2,-4,4,4,3,1,0,2,0,0,0,-112,-159,-47,5,2,0,6,3,-2,-3,2
Reims v Marseille,0,2.60,6,2,-54,-1,-53,-32,-32,-3,-44,-18,1,-1,1,-1,2,0,0,-4,2,0,-3,0,-29,-37,-8,3,1,0,8,3,-6,-5,1
Reims v Monaco,2,2.10,-1,0,-24,-7,-14,1,-27,-28,14,-15,-4,4,3,-3,-2,1,-1,-9,-2,0,-1,0,-9,-26,-17,0,0,0,-6,-6,3,0,-1
Reims v Montpellier,2,-0.70,3,3,-47,-26,-42,-43,-16,-43,-31,16,1,-1,0,0,1,-1,-1,-5,-2,0,3,0,-52,-47,5,-2,0,0,6,7,2,1,-1
Reims v Nantes,0,0.80,1,1,-92,-6,-93,-55,-38,-21,-46,-24,3,-3,2,-2,2,2,1,-4,0,0,2,0,-29,-101,-72,-4,0,0,-8,-6,5,2,1
Reims v Nice,1,1.70,2,1,-149,3,-155,-75,-71,25,-155,-16,0,0,3,-3,0,0,0,1,-1,0,-1,0,1,-157,-158,-3,-1,0,-3,-4,-1,-1,-1
Reims v PSG,1,0.10,-3,-1,-175,8,-176,-126,-62,-67,-97,-26,0,0,0,0,-2,-3,0,-9,-3,0,-3,0,-140,-187,-47,2,1,0,9,3,-7,-6,0
Reims v Rennes,1,2.00,0,-1,-7,2,-3,1,2,21,-3,-17,2,-2,2,-2,-3,0,-1,5,1,0,0,0,32,-7,-39,-11,1,0,-2,-2,-2,0,-1
Reims v Saint-Etienne,1,0.00,-2,-2,-120,-7,-101,-62,-44,-7,-51,-49,1,-1,2,-2,0,1,0,8,1,0,1,0,-34,-115,-81,6,1,0,-1,-3,-1,-2,0
Reims v SC Bastia,2,0.20,-3,-1,45,-14,51,21,15,-6,14,30,-3,3,2,-2,-2,-1,0,-7,-4,0,-1,0,-10,44,54,7,-2,0,-2,-5,1,-3,0
Reims v Toulouse,2,4.40,0,0,-44,13,-54,-13,-21,-17,-29,10,0,0,-1,1,2,1,1,7,3,0,1,0,-39,-43,-4,5,-2,0,9,8,-6,-1,1
