_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Liverpool v Chelsea,0,-1.00,8,2,77,-4,79,47,29,36,29,10,1,-1,3,-3,8,3,2,1,0,0,2,0,64,87,23,-2,-4,0,-6,-1,4,5,1
Liverpool v Everton,0,-2.10,4,4,33,3,43,5,32,-7,30,13,-1,1,-1,1,1,0,0,-2,-2,0,4,0,25,34,9,7,0,0,1,-1,1,-2,1
Liverpool v Fulham,2,-2.30,12,3,125,6,123,79,52,45,67,19,-2,2,-2,2,9,3,0,9,6,0,2,0,70,123,53,-5,0,0,9,7,-4,-2,1
Liverpool v Man City,1,0.40,-1,1,-51,-5,-52,-25,-25,-15,-41,5,-1,1,-1,1,2,1,-1,2,0,0,-1,0,-65,-56,9,1,-2,0,-3,-3,6,0,-2
Liverpool v Man Utd,1,0.10,1,3,47,-10,54,31,24,18,18,18,2,-2,-2,2,0,-1,0,9,-2,0,0,0,33,53,20,1,0,0,2,2,6,0,0
Liverpool v Newcastle,0,2.00,8,4,73,6,68,51,44,72,10,14,5,-5,6,-6,2,2,0,19,2,0,1,0,67,79,12,-4,-2,0,1,8,7,7,2
Liverpool v Norwich,1,1.40,10,2,94,-3,100,58,48,54,28,25,3,-3,2,-2,6,3,0,10,5,0,5,0,89,115,26,-1,-1,0,-10,-3,13,7,1
Liverpool v QPR,0,-2.30,10,9,175,0,170,112,88,110,47,43,9,-9,-2,2,10,8,0,19,3,0,1,0,137,162,25,1,1,0,-7,-7,7,0,0
Liverpool v Stoke,1,-1.90,3,1,200,12,201,125,90,98,80,38,4,-4,3,-3,3,0,0,11,1,0,1,0,146,190,44,-5,-1,0,-9,-5,8,4,0
Liverpool v Sunderland,1,0.40,0,-1,101,-7,83,48,47,12,37,48,0,0,-1,1,1,1,1,-4,0,0,1,0,18,103,85,4,-2,0,3,3,-3,0,1
Liverpool v Swansea,1,-0.60,12,6,28,-12,22,32,27,112,-32,-23,4,-4,-5,5,8,6,0,13,9,0,-1,0,161,27,-134,-9,1,0,-7,-3,8,4,0
Liverpool v Tottenham,1,-0.20,-2,-2,22,5,16,9,6,52,3,-39,-1,1,7,-7,-1,-1,0,4,-1,0,1,0,63,30,-33,-7,-1,0,4,6,-3,2,0
Liverpool v West Brom,2,-1.30,9,3,88,9,85,52,46,39,58,2,5,-5,-2,2,7,4,0,11,3,0,-2,0,81,99,18,0,0,0,-10,-6,5,4,0
Liverpool v Wigan,2,-1.60,7,6,84,4,95,68,44,55,28,29,5,-5,-3,3,7,3,0,11,2,0,1,0,81,66,-15,-9,-1,0,-10,-11,2,-1,-1
Liverpool v Wolverhampton,0,-0.10,-1,-2,-2,2,-3,2,7,-4,22,-12,4,-4,-3,3,3,0,1,6,2,0,4,0,10,29,19,8,-3,0,-3,0,9,3,0
Man City v Arsenal,0,-0.30,-2,-2,40,0,23,29,17,41,16,-8,-1,1,-2,2,0,-1,0,4,-2,0,0,0,50,24,-26,0,-1,0,6,7,1,1,0
Man City v Aston Villa,0,-0.40,0,-1,117,-7,128,66,70,16,91,29,2,-2,-4,4,1,0,0,4,1,0,1,0,68,107,39,-8,0,0,-4,-3,3,1,1
Man City v Blackburn,0,1.20,16,6,278,23,291,161,136,104,171,24,4,-4,4,-4,16,10,1,19,7,0,1,0,238,318,80,6,-1,0,-1,1,3,2,1
Man City v Bolton,0,-0.80,7,2,110,-12,118,73,35,27,53,30,1,-1,-5,5,4,3,0,1,-2,0,1,0,65,121,56,2,0,0,2,2,-2,0,-1
Man City v Chelsea,0,-2.00,3,1,69,2,69,42,36,46,26,5,4,-4,-4,4,2,2,0,3,2,0,0,0,73,79,6,5,-1,0,3,5,-2,2,0
Man City v Everton,0,-2.40,6,2,137,10,133,85,58,35,90,19,2,-2,2,-2,3,1,0,4,-1,0,0,0,95,126,31,-11,-2,0,2,3,-4,1,0
Man City v Fulham,0,-3.00,3,3,-25,-22,-11,-4,-15,50,-31,-38,0,0,0,0,3,2,0,5,4,0,1,0,90,0,-90,11,0,0,-14,-11,12,3,0
Man City v Liverpool,0,-1.00,1,1,-37,-12,-42,-24,-19,-13,-16,-15,3,-3,-2,2,2,-1,1,-8,-3,0,0,0,-9,-42,-33,-4,1,0,1,0,-1,-1,2
Man City v Man Utd,0,-0.90,4,2,93,-6,99,59,45,43,59,1,3,-3,-1,1,5,3,1,6,-1,0,0,0,108,106,-2,3,1,0,-17,-10,8,7,1
Man City v Newcastle,0,-0.10,6,4,196,1,185,112,98,64,131,15,-1,1,-3,3,1,-1,0,3,3,0,2,0,136,193,57,-3,0,0,-3,-3,2,0,2
Man City v Norwich,0,-0.50,11,7,335,-24,349,199,145,155,203,-8,4,-4,1,-1,10,5,1,9,0,0,3,0,336,335,-1,-4,-1,0,-5,-3,1,2,1
Man City v QPR,0,-3.40,9,5,308,8,317,176,145,177,152,-8,2,-2,-1,1,7,3,1,13,2,0,-1,0,350,317,-33,1,0,0,-4,-1,3,3,1
Man City v Stoke,0,-3.10,9,7,376,7,364,212,171,156,214,17,4,-4,-1,1,5,1,0,6,0,0,0,0,341,364,23,-3,1,0,-6,-8,3,-2,2
Man City v Sunderland,1,1.20,3,3,103,-10,106,71,49,73,42,6,8,-8,-1,1,0,0,-1,14,3,0,2,0,128,120,-8,7,-1,0,-9,-7,4,2,-1
Man City v Swansea,0,-0.80,12,10,-79,-29,-66,-21,-48,57,-66,-58,5,-5,-4,4,13,9,0,9,2,0,1,0,71,-72,-143,0,0,0,-11,-4,13,7,0
Man City v Tottenham,0,-3.00,2,1,-22,-19,-16,-19,-8,-2,-15,-11,1,-1,-1,1,3,3,0,1,1,0,1,0,29,-5,-34,0,1,0,3,6,0,3,0
Man City v West Brom,0,-0.50,5,4,239,-4,237,135,110,88,157,3,4,-4,2,-2,5,4,0,4,1,0,0,0,242,225,-17,-12,0,0,-10,-7,4,3,1
Man City v Wigan,0,-1.10,8,2,32,-14,36,20,7,21,18,-10,3,-3,3,-3,5,3,1,1,-1,0,0,0,51,57,6,3,0,0,-2,2,1,4,1
Man City v Wolverhampton,0,-1.40,5,2,77,-1,74,68,19,31,50,6,3,-3,-9,9,2,1,0,12,0,0,0,0,92,79,-13,-4,1,0,-2,2,4,4,0
Man Utd v Arsenal,0,2.50,2,-3,15,5,23,3,11,-12,0,24,0,0,0,0,3,6,2,2,0,0,1,0,-14,20,34,4,0,0,9,9,-5,0,2
Man Utd v Aston Villa,0,1.90,10,7,160,13,169,77,95,55,85,34,5,-5,-2,2,8,8,1,17,6,0,0,0,106,181,75,-4,0,0,5,12,7,7,2
Man Utd v Blackburn,2,0.90,9,8,84,-5,96,75,38,102,29,-15,6,-6,1,-1,5,4,0,26,4,0,0,0,161,84,-77,-3,2,0,-2,1,4,3,-1
Man Utd v Bolton,0,0.20,10,4,159,1,162,110,68,80,74,25,6,-6,2,-2,11,6,1,18,4,0,0,0,132,166,34,-13,-1,0,-3,-1,4,2,1
Man Utd v Chelsea,0,-0.80,-7,-4,104,15,94,64,40,2,58,42,-2,2,2,-2,-3,-5,1,-2,-2,0,1,0,17,89,72,-2,0,0,-7,-4,-1,3,3
Man Utd v Everton,1,-1.40,1,-1,18,-7,29,11,24,8,23,6,1,-1,1,-1,-1,-1,0,11,0,0,1,0,36,29,-7,-4,-1,0,-9,-6,10,3,0
Man Utd v Fulham,0,-1.80,2,1,35,-3,38,55,-7,68,1,-18,2,-2,-6,6,2,5,1,15,1,0,1,0,113,34,-79,-1,1,0,0,1,1,1,1
Man Utd v Liverpool,0,-0.30,2,1,61,4,74,38,22,20,23,18,0,0,1,-1,3,3,0,1,1,0,-1,0,42,70,28,5,-1,0,1,1,-2,0,0
Man Utd v Man City,2,-0.60,-3,-1,68,5,65,60,26,55,30,2,3,-3,1,-1,-2,-2,-1,11,4,0,0,0,77,62,-15,-2,-2,0,-1,-3,-5,-2,-1
Man Utd v Newcastle,1,0.90,2,1,17,-14,29,12,7,-26,34,11,5,-5,-1,1,5,3,0,0,1,0,-1,0,1,37,36,5,-1,0,-2,2,5,4,0
Man Utd v Norwich,0,1.40,3,4,181,-6,183,135,51,94,99,-4,3,-3,2,-2,2,2,0,12,2,0,2,0,183,176,-7,-11,0,0,-7,-4,7,3,0
Man Utd v QPR,0,-3.50,9,3,271,7,262,177,119,163,128,6,3,-3,5,-5,6,6,0,15,5,0,1,0,284,263,-21,-9,0,-1,-3,-2,-2,1,1
Man Utd v Stoke,0,-2.00,2,3,262,22,254,159,113,117,124,34,4,-4,2,-2,2,2,0,8,0,0,1,0,196,263,67,-6,0,0,-4,3,5,7,1
Man Utd v Sunderland,0,1.90,-2,1,136,5,140,78,64,33,85,24,1,-1,6,-6,0,1,0,6,0,0,0,0,90,143,53,-4,-2,0,-13,-12,7,1,-1
Man Utd v Swansea,0,0.60,15,7,108,-8,122,92,42,108,75,-48,6,-6,-1,1,8,5,0,24,5,0,0,0,223,125,-98,-3,0,0,-4,0,7,4,2
Man Utd v Tottenham,0,-1.10,-1,-1,-15,5,-10,6,-16,20,-49,18,2,-2,-3,3,0,0,0,12,0,0,-1,0,-5,-12,-7,3,0,0,7,0,-6,-6,0
Man Utd v West Brom,0,-1.60,4,3,218,18,218,117,104,67,102,54,4,-4,4,-4,4,1,0,8,0,0,3,0,144,218,74,-4,0,0,-14,-4,10,10,1
Man Utd v Wigan,0,-1.50,4,-2,54,-4,57,36,36,71,14,-14,4,-4,3,-3,3,2,2,15,5,0,0,0,108,66,-42,-4,0,-1,-1,1,-1,2,2
Man Utd v Wolverhampton,0,-0.90,9,7,5,1,10,0,0,10,-19,9,4,-4,-3,3,10,2,0,0,-1,0,2,0,22,15,-7,-3,0,0,6,2,-3,-4,2
Newcastle v Arsenal,1,1.40,-3,-3,-176,-5,-180,-99,-82,-62,-89,-30,-2,2,3,-3,-3,-3,0,-8,-2,0,3,0,-138,-182,-44,1,0,0,1,-3,-2,-4,0
Newcastle v Aston Villa,0,-1.50,1,1,29,5,24,27,5,14,6,9,0,0,3,-3,-2,0,-1,3,2,0,-2,0,32,30,-2,-4,0,0,-4,-2,1,2,0
Newcastle v Blackburn,0,0.00,10,4,71,1,69,58,37,39,48,9,2,-2,3,-3,8,5,0,10,6,0,-1,0,48,89,41,-4,0,0,-5,-3,2,2,1
Newcastle v Bolton,0,-2.40,1,1,18,3,17,-1,10,-1,-31,41,0,0,7,-7,1,0,0,-3,-2,0,1,0,-14,12,26,8,0,0,2,-1,-5,-3,0
Newcastle v Chelsea,2,-1.30,-3,0,0,-5,-7,14,-15,8,16,-25,-1,1,-1,1,-2,-1,-1,1,1,0,0,0,45,-10,-55,-2,-1,0,-4,-4,2,0,-1
Newcastle v Everton,0,-2.80,-4,0,-57,2,-58,-22,-33,14,-33,-36,1,-1,2,-2,-5,-5,-1,6,-2,0,-1,0,-9,-61,-52,3,0,0,6,3,-1,-3,-1
Newcastle v Fulham,0,-2.60,0,-1,12,8,14,4,10,32,6,-24,1,-1,-1,1,-4,-1,0,7,1,0,1,0,57,21,-36,0,0,0,12,11,-6,-1,0
Newcastle v Liverpool,0,-2.00,2,1,22,13,23,-7,25,-19,34,2,0,0,4,-4,3,1,1,-2,2,0,-1,0,3,30,27,5,-2,0,4,4,0,0,1
Newcastle v Man City,2,-0.70,0,-2,-54,15,-62,-40,-14,-30,-39,15,-3,3,0,0,0,-1,0,-6,0,0,-2,0,-70,-62,8,0,1,0,6,3,-2,-3,0
Newcastle v Man Utd,0,-0.10,5,2,-22,6,-28,-11,-13,-13,-16,3,-1,1,-3,3,4,2,1,-4,0,0,-2,0,-47,-40,7,0,0,0,-9,-10,2,-1,1
Newcastle v Norwich,0,-1.20,2,2,-44,-9,-50,-41,-20,-44,-28,12,0,0,1,-1,3,4,1,-2,1,0,0,0,-54,-55,-1,2,0,0,5,3,-7,-2,1
Newcastle v QPR,0,-5.30,-2,-4,119,25,107,68,63,32,59,40,2,-2,4,-4,-2,1,0,5,0,0,-2,0,37,97,60,-4,-3,0,0,1,2,1,1
Newcastle v Stoke,0,-2.40,3,2,175,9,165,105,66,-6,134,45,0,0,-1,1,4,4,1,-6,0,0,0,0,56,154,98,-4,-1,0,-4,-4,-3,0,2
Newcastle v Sunderland,1,0.20,0,-1,22,3,16,22,2,9,29,-15,1,-1,-4,4,0,1,0,0,3,0,-2,0,36,15,-21,-13,2,0,2,0,-3,-2,-1
Newcastle v Swansea,1,-1.00,9,5,38,17,38,39,24,80,12,-29,5,-5,4,-4,6,4,0,19,6,0,1,0,110,44,-66,-2,0,0,-4,-2,-1,2,0
Newcastle v Tottenham,1,-1.40,0,-1,2,-1,6,-11,26,27,2,-15,2,-2,2,-2,1,1,0,9,2,0,3,0,63,17,-46,12,0,0,-1,-1,3,0,-1
Newcastle v West Brom,2,-2.70,4,1,-14,5,-2,0,1,20,-45,23,2,-2,-1,1,2,1,-2,8,6,0,-1,0,14,12,-2,5,0,0,-7,-3,3,4,-1
Newcastle v Wigan,0,-1.10,-4,-2,35,-5,29,39,2,-8,45,3,1,-1,4,-4,-3,-1,0,4,3,0,-2,0,-11,39,50,1,1,0,-9,-5,2,4,0
Newcastle v Wolverhampton,1,-1.90,3,1,-87,-2,-82,-55,-43,-31,-72,6,2,-2,-4,4,3,2,0,-6,2,0,1,0,-100,-106,-6,-7,0,0,11,8,-8,-3,2
Norwich v Arsenal,2,0.10,-9,-7,-10,11,-11,-23,6,-23,18,-11,-5,5,-2,2,-9,-7,-1,-7,0,0,0,0,0,-12,-12,-2,0,0,3,-2,-6,-5,0
Norwich v Aston Villa,0,0.60,6,2,70,22,71,27,44,20,26,24,0,0,3,-3,4,2,1,0,2,0,0,0,21,74,53,2,1,0,5,2,-1,-3,2
Norwich v Blackburn,1,0.00,0,0,22,-8,29,11,12,-12,17,17,1,-1,1,-1,2,3,0,7,5,0,1,0,16,30,14,-3,1,0,5,2,-6,-3,-1
Norwich v Bolton,0,-1.60,4,0,33,-7,33,37,12,11,21,15,-1,1,2,-2,4,6,0,2,3,0,0,0,20,28,8,-2,0,0,-1,-3,-1,-2,0
Norwich v Chelsea,1,-0.60,-2,0,-45,3,-42,-39,-16,-60,-3,7,-5,5,0,0,1,0,0,-13,1,0,0,0,-82,-52,30,3,0,0,10,0,-12,-10,0
Norwich v Everton,1,-1.70,-3,-2,22,2,30,13,12,-8,38,-7,0,0,6,-6,-1,-1,0,5,-1,0,0,0,2,16,14,-4,-1,0,5,5,0,0,0
Norwich v Fulham,1,-1.40,2,4,-10,-2,-3,8,2,53,7,-49,3,-3,-3,3,1,2,0,13,-1,0,2,0,55,-25,-80,-7,0,0,3,-2,-9,-5,-1
Norwich v Liverpool,2,-1.20,-5,-1,-106,-2,-88,-57,-55,-40,-36,-37,-4,4,-2,2,-2,-2,-1,-2,-1,0,-2,0,-29,-91,-62,3,2,0,5,3,-5,-2,-2
Norwich v Man City,2,-0.30,-1,3,-80,8,-81,-39,-29,-19,-42,-8,0,0,-6,6,-2,-2,-1,4,0,0,-2,0,-46,-88,-42,3,-2,0,5,3,-1,-2,-2
Norwich v Man Utd,2,0.00,3,2,-39,-5,-49,-15,-13,32,-24,-35,0,0,-1,1,2,1,-1,8,2,0,-1,0,19,-57,-76,-5,1,0,0,-2,-3,-2,-1
Norwich v Newcastle,0,0.80,1,1,27,4,22,21,21,69,-28,3,2,-2,-2,2,0,-2,-1,12,2,0,1,0,61,24,-37,-8,1,0,1,2,1,1,0
Norwich v QPR,0,-3.50,4,3,-12,8,-17,-10,-4,-1,-39,24,0,0,-5,5,0,1,0,-8,-2,0,0,0,-28,-25,3,-3,0,0,0,1,-2,1,1
Norwich v Stoke,1,-3.10,-1,-1,7,-16,7,14,10,-14,35,3,2,-2,-1,1,-3,-1,1,15,3,0,3,0,-16,3,19,-3,-2,0,11,9,-4,-2,1
Norwich v Sunderland,0,-0.40,1,3,-98,4,-98,-56,-40,-9,-72,-14,4,-4,2,-2,-2,0,1,7,1,0,-1,0,-71,-106,-35,-1,0,0,9,7,-3,-2,1
Norwich v Swansea,0,-1.30,2,0,-124,3,-132,-67,-60,21,-120,-29,-4,4,3,-3,4,2,2,1,2,0,-2,0,-60,-126,-66,-4,-1,0,11,4,-9,-7,1
Norwich v Tottenham,2,-0.90,-8,-1,-60,-3,-78,-39,-33,-45,-15,-14,-8,8,-3,3,-7,-3,0,-8,1,0,-2,0,-66,-93,-27,-9,0,0,3,1,-6,-2,0
Norwich v West Brom,2,-1.80,2,1,4,7,7,22,5,36,-9,-1,1,-1,1,-1,1,3,0,14,3,0,-1,0,43,13,-30,3,-1,0,9,5,-6,-4,-1
Norwich v Wigan,1,0.10,-3,-2,-67,12,-68,-30,-35,-40,-13,-14,0,0,-4,4,-1,-1,1,-1,1,0,0,0,-69,-71,-2,-2,1,0,8,7,-3,-1,1
Norwich v Wolverhampton,0,0.70,3,4,174,1,167,93,93,25,113,49,3,-3,0,0,1,3,1,9,1,0,0,0,78,164,86,-8,-1,0,0,0,-1,0,1
QPR v Arsenal,0,3.80,2,1,-157,14,-162,-103,-37,-6,-113,-21,0,0,3,-3,2,0,0,7,2,0,2,0,-92,-160,-68,0,1,0,-1,0,2,1,0
QPR v Aston Villa,1,3.00,8,4,75,-1,70,43,34,28,44,4,3,-3,-2,2,6,4,0,4,2,0,1,0,46,76,30,-2,-1,0,2,3,-6,1,0
QPR v Blackburn,1,3.00,1,-1,-11,-9,15,1,-8,4,14,-24,-3,3,4,-4,-1,-2,-1,1,-3,0,3,0,3,4,1,6,1,0,12,8,-8,-4,0
QPR v Bolton,2,0.60,4,5,-23,8,-3,-19,-2,0,7,-27,2,-2,9,-9,2,2,0,1,-2,0,1,0,10,-17,-27,4,-1,0,-10,-9,3,1,-1
QPR v Chelsea,0,1.90,-4,-1,-111,-5,-116,-77,-42,-27,-35,-57,-3,3,0,0,-6,-2,0,-3,-1,0,1,0,-41,-123,-82,4,0,-2,12,11,-3,-1,1
QPR v Everton,1,1.80,2,1,-8,5,-5,-2,-10,-3,-19,8,-4,4,-2,2,0,1,1,-3,1,0,-1,0,-23,-5,18,1,-2,0,4,2,-3,-2,0
QPR v Fulham,2,0.30,6,4,-64,-5,-50,-26,-41,30,-54,-43,-2,2,-4,4,5,0,0,1,1,0,1,0,38,-55,-93,-2,0,0,-4,-4,4,0,-1
QPR v Liverpool,0,2.90,-4,-5,-22,2,-10,-30,-8,-36,26,-28,-8,8,1,-1,-3,-5,0,-12,-3,0,-1,0,-13,-7,6,4,0,0,-1,1,-1,2,0
QPR v Man City,2,3.20,1,3,-90,3,-77,-42,-41,-5,-50,-30,1,-1,6,-6,2,1,1,7,3,0,1,0,0,-80,-80,-1,0,0,5,4,0,-1,0
QPR v Man Utd,2,3.30,-2,-5,-38,-3,-39,-5,-14,13,-11,-22,-2,2,1,-1,-4,-7,-1,10,0,0,-1,0,3,-42,-45,-4,0,0,-4,0,11,4,-1
QPR v Newcastle,1,2.90,5,3,84,19,83,52,19,12,53,9,-2,2,6,-6,4,4,0,-2,3,0,0,0,48,96,48,-5,0,0,3,1,-1,-2,0
QPR v Norwich,2,3.10,-7,-2,-51,9,-60,-19,-37,-21,-20,-16,-2,2,-4,4,-8,-1,1,-4,-1,0,-1,0,-24,-58,-34,-3,1,1,0,1,0,1,0
QPR v Stoke,0,0.90,5,4,53,-8,54,29,20,13,43,-6,-2,2,3,-3,4,0,0,3,2,0,0,0,75,61,-14,-3,0,0,-6,-2,12,4,0
QPR v Sunderland,2,3.70,0,-2,12,-5,20,24,-6,27,0,-9,-2,2,2,-2,-1,0,-1,7,0,0,-1,0,27,12,-15,-7,0,0,4,1,0,-3,-1
QPR v Swansea,0,3.10,3,1,-163,-3,-161,-77,-87,10,-88,-88,-2,2,3,-3,2,0,0,-1,-1,0,1,0,-16,-168,-152,1,0,0,-1,1,0,2,1
QPR v Tottenham,0,2.10,-5,-4,-212,-10,-204,-133,-84,-60,-125,-33,0,0,-3,3,-3,-1,0,-5,-4,0,1,0,-104,-199,-95,7,2,0,2,2,-1,0,1
QPR v West Brom,1,1.30,-3,-5,-25,7,-16,-3,-21,-7,-1,-18,0,0,2,-2,-3,0,1,7,3,0,0,0,-18,-6,12,1,-2,0,-2,-1,2,1,1
QPR v Wigan,0,3.20,7,4,-32,-15,-30,-17,-6,35,-24,-34,4,-4,6,-6,3,0,0,7,1,0,-1,0,32,-30,-62,1,-2,0,2,4,5,2,2
QPR v Wolverhampton,2,3.40,0,2,-86,0,-91,-48,-39,-4,-66,-17,1,-1,-2,2,2,0,1,-5,-2,0,-2,0,-24,-103,-79,-1,-3,1,1,-1,-3,-2,1
Stoke v Arsenal,1,2.60,-4,-2,-113,5,-106,-74,-52,-25,-77,-24,-1,1,4,-4,-5,-5,0,0,1,0,3,0,-66,-114,-48,0,1,0,10,5,-9,-5,0
Stoke v Aston Villa,1,2.50,-1,-1,-70,-14,-70,-20,-46,0,-49,-16,-2,2,-1,1,-1,-1,0,2,2,0,0,0,-25,-85,-60,-3,1,0,2,1,-1,-1,0
Stoke v Blackburn,0,4.20,-6,-7,-59,8,-37,-30,-26,4,-43,-18,-1,1,-3,3,0,2,1,9,4,0,-2,0,-7,-42,-35,2,0,0,-3,-4,0,-1,1
Stoke v Bolton,1,2.60,2,2,26,23,21,2,29,33,-19,17,3,-3,-1,1,2,0,0,3,4,0,-1,0,15,27,12,-5,-1,0,-5,-4,6,1,-1
Stoke v Chelsea,1,-0.80,0,0,-132,-1,-130,-78,-52,-5,-102,-21,1,-1,0,0,1,1,0,1,0,0,0,0,-84,-141,-57,0,1,0,13,8,-11,-5,0
Stoke v Everton,1,1.60,-1,-2,-102,-1,-104,-66,-44,-41,-88,18,-4,4,-1,1,-1,1,0,-9,-5,0,0,0,-105,-100,5,-1,0,0,0,2,5,2,1
Stoke v Fulham,0,-0.10,3,3,-29,2,-16,-2,-17,13,-21,-12,1,-1,1,-1,0,1,0,10,0,0,1,0,15,-9,-24,4,0,0,3,4,3,1,0
Stoke v Liverpool,0,1.10,-5,-3,-94,6,-71,-61,-46,-64,-42,-3,-4,4,3,-3,-5,-1,0,-6,-2,0,1,0,-94,-70,24,4,0,0,7,2,-9,-5,1
Stoke v Man City,1,2.30,-1,-1,-135,4,-125,-68,-71,-16,-105,-19,-3,3,-2,2,-3,-3,0,-5,-4,0,0,0,-63,-136,-73,0,-1,0,-3,-2,0,1,0
Stoke v Man Utd,1,1.80,1,3,-74,-6,-66,-34,-32,9,-64,-11,0,0,-8,8,-2,-2,0,7,3,0,0,0,-22,-80,-58,2,1,0,6,-6,-11,-12,-1
Stoke v Newcastle,2,3.60,0,3,24,-5,34,12,16,26,4,-2,2,-2,1,-1,1,1,-1,6,3,0,-1,0,55,37,-18,4,0,0,-15,-12,1,3,-2
Stoke v Norwich,0,2.70,6,3,12,-16,27,25,14,59,-4,-18,2,-2,0,0,4,4,0,12,2,0,1,0,70,10,-60,-6,-1,0,-6,-6,5,0,0
Stoke v QPR,2,-0.30,5,2,-74,-10,-56,-46,-23,-17,-45,-6,2,-2,-6,6,0,0,-1,8,0,0,-1,0,-28,-53,-25,2,1,0,3,1,-6,-2,-1
Stoke v Sunderland,2,3.30,-1,0,9,-10,18,5,-6,-5,3,1,1,-1,-2,2,0,-1,0,2,0,0,-1,0,23,27,4,-8,0,1,1,-1,-2,-2,0
Stoke v Swansea,0,2.20,3,2,-239,-17,-221,-124,-123,-35,-124,-90,0,0,-5,5,1,1,2,3,1,0,0,0,-88,-218,-130,4,1,0,5,4,-4,-1,2
Stoke v Tottenham,0,0.90,2,-2,-132,-11,-126,-71,-60,-42,-74,-15,-3,3,-2,2,-2,3,1,0,0,0,-2,0,-81,-117,-36,1,1,0,-1,0,1,1,2
Stoke v West Brom,2,1.10,-4,0,-50,5,-36,-36,-6,3,-35,-11,2,-2,-4,4,-3,-2,0,5,0,0,-2,0,-5,-40,-35,-2,0,0,-1,-1,-2,0,-1
Stoke v Wigan,1,1.40,1,-2,-16,-10,-18,18,-12,39,-23,-10,3,-3,1,-1,1,2,-1,15,5,0,3,0,28,-19,-47,4,-2,0,1,1,-1,0,-1
Stoke v Wolverhampton,0,2.50,4,0,-11,1,-12,15,-13,9,-5,-3,-1,1,2,-2,2,2,1,2,2,0,1,0,9,-22,-31,-6,0,0,4,3,-5,-1,0
Sunderland v Arsenal,2,-0.80,-5,-4,-166,3,-164,-102,-56,-39,-110,-12,2,-2,-3,3,-4,-1,0,0,0,0,0,0,-134,-169,-35,2,2,0,3,2,-1,-1,0
Sunderland v Aston Villa,1,-1.80,3,4,47,-5,42,31,21,26,32,-5,1,-1,3,-3,1,2,1,0,0,0,0,0,52,34,-18,-8,0,0,-6,-5,0,1,0
Sunderland v Blackburn,0,-1.20,7,3,44,-11,42,54,9,60,8,-5,3,-3,1,-1,3,2,0,20,6,0,1,0,67,51,-16,1,0,0,-2,0,2,2,-1
Sunderland v Bolton,1,-0.10,-3,0,25,3,35,12,15,19,0,11,1,-1,7,-7,-1,-2,0,5,-2,0,1,0,18,33,15,6,1,0,-5,-7,3,-2,0
Sunderland v Chelsea,2,-2.30,-4,-2,-168,1,-172,-104,-67,-39,-89,-44,0,0,-5,5,-3,1,0,1,3,0,1,0,-101,-170,-69,-10,1,0,11,11,-6,0,-1
Sunderland v Everton,1,-2.00,1,3,-36,13,-28,-25,-20,-28,-14,-5,-5,5,3,-3,0,1,1,-8,-1,0,0,0,-26,-28,-2,11,0,0,-3,-2,0,1,1
Sunderland v Fulham,1,-2.80,-3,-2,-38,4,-32,-7,-19,60,-51,-35,-1,1,3,-3,0,0,0,12,2,0,-1,0,29,-43,-72,-9,0,0,2,1,0,-1,0
Sunderland v Liverpool,0,-0.80,-1,-2,-112,-6,-98,-69,-37,-14,-64,-29,1,-1,1,-1,2,2,0,4,1,0,1,0,-27,-105,-78,7,1,0,-4,-2,0,2,0
Sunderland v Man City,0,-1.10,-3,-1,-140,0,-139,-98,-45,-52,-63,-30,-5,5,1,-1,0,0,0,-9,-1,0,-2,0,-76,-142,-66,0,-1,0,7,2,-4,-5,0
Sunderland v Man Utd,2,-1.80,-3,0,-198,3,-197,-127,-87,-36,-139,-41,-3,3,-1,1,-1,-2,-1,-10,-3,0,0,0,-84,-199,-115,8,1,0,1,-3,-1,-4,-1
Sunderland v Newcastle,2,-2.00,4,0,-8,-2,11,5,-6,48,-18,-31,-1,1,-3,3,4,0,0,6,1,0,-1,0,66,-1,-67,-5,-1,0,-5,-2,8,3,0
Sunderland v Norwich,0,-1.00,2,1,19,-8,17,31,6,29,3,5,1,-1,7,-7,3,1,1,8,3,0,0,0,42,1,-41,2,1,0,-9,-3,10,6,2
Sunderland v QPR,0,-3.90,0,-1,34,-3,40,16,28,15,33,-6,2,-2,0,0,1,3,1,3,3,0,1,0,50,44,-6,1,-1,0,-5,-2,4,3,1
Sunderland v Stoke,0,-3.00,-2,-2,22,-7,20,9,13,-8,39,-11,1,-1,-9,9,1,2,1,1,1,0,0,0,13,24,11,4,0,0,-4,-2,2,2,1
