_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Chelsea v Wolverhampton,0,0.6000000000000014,5,0,-22,-19,-22,-6,-12,20,7,-45,2,-2,0,0,5,1,1,-2,0,0,2,0,63,-23,-86,-3,-1,0,-4,-2,5,2,1
Everton v Arsenal,2,3.0,0,1,-20,18,-22,-27,16,36,-17,-31,1,-1,-3,3,-2,0,-1,5,1,0,3,0,42,-25,-67,-4,1,0,-1,1,0,2,-1
Everton v Aston Villa,1,-3.1000000000000014,-1,0,-32,11,-20,-22,-16,15,-37,-16,-4,4,1,-1,-1,-1,0,-8,-2,0,-3,0,2,-34,-36,3,2,0,-3,-1,-1,2,1
Everton v Birmingham,1,-1.6999999999999957,3,3,42,8,49,37,23,36,28,-3,2,-2,-1,1,4,2,-1,9,4,0,-1,0,64,40,-24,1,-1,0,-4,-2,3,2,0
Everton v Blackburn,0,-1.5000000000000036,5,3,10,6,17,6,22,25,-8,13,4,-4,1,-1,5,1,0,10,1,0,-1,0,15,4,-11,-6,0,0,6,5,-7,-1,0
Everton v Blackpool,0,0.5,2,1,57,-5,55,43,13,40,9,8,3,-3,0,0,1,1,1,3,3,0,-1,0,39,53,14,1,0,0,-4,-2,3,2,0
Everton v Bolton,1,-0.6000000000000014,12,3,125,7,140,77,66,85,34,25,3,-3,7,-7,7,5,0,16,5,0,1,0,100,129,29,2,-2,0,-8,-5,0,3,0
Everton v Chelsea,0,-1.5000000000000036,-5,-4,-103,1,-92,-47,-61,2,-63,-49,2,-2,1,-1,-4,3,0,0,2,0,-1,0,-8,-87,-79,0,1,0,-5,-4,8,1,0
Everton v Fulham,0,-2.299999999999997,6,6,34,23,36,12,32,60,-18,3,2,-2,3,-3,2,3,1,6,3,0,0,0,57,14,-43,-6,0,0,1,3,1,2,1
Everton v Liverpool,0,-0.29999999999999716,5,3,-95,-9,-90,-43,-47,7,-58,-38,3,-3,-1,1,2,1,0,3,2,0,0,0,8,-98,-106,0,-1,0,-5,-3,1,2,1
Everton v Man City,0,1.1999999999999993,-1,0,-47,12,-51,-35,-3,11,-43,-5,4,-4,0,0,-2,-1,-1,4,1,0,0,0,0,-55,-55,1,1,0,6,1,-5,-5,-1
Everton v Man Utd,1,-0.7000000000000028,7,3,21,3,18,11,10,29,2,-11,0,0,0,0,2,-2,0,-2,1,0,-4,0,58,20,-38,6,-1,0,0,-1,0,-1,0
Everton v Newcastle,2,-0.3999999999999986,-5,0,-8,1,-8,-7,-19,3,-36,6,-4,4,0,0,0,1,0,-11,0,0,1,0,-46,-12,34,0,1,0,1,-1,-3,-2,-1
Everton v Stoke,0,-0.7000000000000028,5,4,122,-1,134,77,57,55,59,20,2,-2,3,-3,6,4,0,8,3,0,2,0,97,135,38,0,0,0,1,3,1,2,0
Everton v Sunderland,0,2.3000000000000007,2,0,-25,1,-19,-12,-10,-19,-20,13,1,-1,-5,5,0,-1,2,3,2,0,-3,0,-40,-18,22,-7,0,0,1,3,1,2,2
Everton v Tottenham,0,0.4000000000000057,-1,2,-20,2,-24,-19,-8,32,-32,-27,2,-2,-1,1,-2,-1,-1,4,1,0,-1,0,22,-32,-54,-9,0,0,6,7,0,1,0
Everton v West Brom,2,0.10000000000000142,4,3,-51,-17,-44,-30,-19,19,-38,-30,0,0,2,-2,3,0,0,2,1,0,-1,0,14,-43,-57,1,-1,0,3,0,-2,-3,-1
Everton v West Ham,1,0.5,-4,0,45,12,38,37,22,70,-14,8,5,-5,2,-2,-6,-3,-1,20,2,0,-5,0,89,35,-54,-1,0,0,0,4,3,4,-1
Everton v Wigan,1,0.8999999999999986,2,0,53,-4,65,29,34,47,29,-11,2,-2,1,-1,2,2,0,10,3,0,2,0,89,41,-48,-10,1,0,-4,-5,1,-1,0
Everton v Wolverhampton,1,0.6999999999999957,10,4,99,2,110,76,50,71,41,17,3,-3,5,-5,5,5,0,17,6,0,0,0,121,108,-13,-2,-1,0,-9,-6,5,3,1
Fulham v Arsenal,1,4.100000000000001,-1,-1,-176,3,-173,-144,-39,-48,-125,-9,2,-2,-4,4,-1,-2,0,-3,-2,0,1,0,-123,-179,-56,4,0,0,5,4,-5,-1,0
Fulham v Aston Villa,1,3.6999999999999957,-1,-1,46,-2,40,17,26,38,19,-12,-1,1,-4,4,-1,0,0,-1,0,0,0,0,43,45,2,-3,0,0,-1,0,-2,1,-1
Fulham v Birmingham,1,1.5,2,1,101,-1,90,62,45,13,86,11,1,-1,2,-2,2,2,-1,4,3,0,1,0,89,99,10,-5,0,0,1,1,2,0,-1
Fulham v Blackburn,0,2.6999999999999957,-1,-4,48,7,66,14,40,13,33,8,-2,2,-1,1,-1,0,1,1,-1,0,0,0,22,47,25,-1,1,0,3,0,-5,-3,2
Fulham v Blackpool,0,1.6000000000000014,4,3,-96,-13,-96,-48,-47,16,-72,-40,-3,3,-4,4,2,2,1,0,0,0,1,0,10,-85,-95,4,-1,0,2,0,0,-2,2
Fulham v Bolton,0,0.19999999999999574,5,-1,25,4,35,-2,31,-4,14,16,3,-3,-4,4,7,3,0,3,3,0,1,0,10,38,28,1,0,0,-15,-10,9,5,1
Fulham v Chelsea,1,2.8999999999999986,-1,3,-47,-1,-43,-14,-30,-32,-17,6,1,-1,2,-2,-1,-3,0,2,-1,0,-3,0,-45,-47,-2,6,0,0,4,2,-3,-2,0
Fulham v Everton,1,2.299999999999997,-3,-4,-82,-13,-78,-52,-38,-59,-45,13,-4,4,-2,2,-2,0,0,-12,-1,0,-1,0,-96,-74,22,7,0,0,7,2,-4,-5,0
Fulham v Liverpool,2,3.8000000000000007,-7,-1,-22,-9,-20,-5,-15,-23,18,-14,0,0,-4,4,-5,-1,-1,1,0,0,-1,0,-3,-16,-13,2,2,0,5,2,-7,-3,-3
Fulham v Man City,2,3.3000000000000043,-2,0,-131,-11,-145,-62,-62,-10,-106,-8,-3,3,2,-2,-1,1,-2,-1,1,0,0,0,-75,-156,-81,-2,0,0,3,-1,-3,-4,-3
Fulham v Man Utd,1,1.2999999999999972,-2,-4,-37,-14,-31,-14,-19,3,-22,-14,-1,1,0,0,-2,-3,-1,8,5,0,-2,0,0,-27,-27,-1,-1,0,2,0,-2,-2,-1
Fulham v Newcastle,0,3.200000000000003,3,1,10,9,25,-9,23,-19,13,21,1,-1,2,-2,3,1,0,6,0,0,3,0,-18,29,47,4,-2,0,-1,-1,0,0,0
Fulham v Stoke,0,0.30000000000000426,4,5,70,-1,77,42,47,50,36,3,0,0,-3,3,1,-1,1,5,-1,0,2,0,79,67,-12,5,0,0,-1,-5,-7,-4,1
Fulham v Sunderland,1,4.5000000000000036,-3,1,22,-3,23,6,21,-20,29,15,-1,1,-7,7,-4,-5,0,-3,-5,0,-4,0,-20,9,29,3,0,0,4,0,-8,-4,0
Fulham v Tottenham,2,1.8999999999999986,3,3,-21,-22,-12,-23,-8,-25,-1,-1,0,0,0,0,4,2,1,-3,1,0,1,0,-27,-17,10,3,-1,0,6,3,-3,-3,0
Fulham v West Brom,0,2.799999999999997,3,-1,86,-16,85,63,39,63,36,3,3,-3,1,-1,1,0,0,13,3,0,-1,0,113,89,-24,-7,0,0,-4,-3,-3,1,1
Fulham v West Ham,2,3.799999999999997,3,0,136,5,133,68,61,28,115,-14,2,-2,0,0,4,0,0,2,4,0,-3,0,116,139,23,0,0,0,-3,-1,4,2,-1
Fulham v Wigan,0,3.700000000000003,5,1,86,0,97,48,58,69,44,-6,2,-2,4,-4,2,4,2,16,6,0,3,0,147,118,-29,7,0,0,6,6,-7,0,2
Fulham v Wolverhampton,0,2.1000000000000014,7,3,102,-4,96,71,39,-4,87,27,1,-1,7,-7,4,1,-1,0,-1,0,2,0,48,90,42,-9,0,0,1,3,1,2,-1
Liverpool v Arsenal,1,1.8999999999999986,-3,-1,-75,9,-76,-44,-33,-37,-49,8,0,0,-3,3,0,0,0,-3,1,0,3,0,-88,-78,10,0,-1,1,7,5,-6,-2,0
Liverpool v Aston Villa,0,0.4000000000000057,3,-1,57,8,59,16,30,35,5,7,-1,1,0,0,2,2,2,-2,2,0,0,0,45,56,11,-1,-1,0,0,-3,-2,-3,2
Liverpool v Birmingham,0,-3.0,8,7,68,-3,66,38,29,45,9,15,1,-1,0,0,4,0,0,2,0,0,-1,0,52,67,15,1,0,0,3,4,-1,1,2
Liverpool v Blackburn,0,0.19999999999999574,12,7,116,-5,116,83,65,73,74,0,9,-9,-5,5,8,7,0,20,6,0,-1,0,141,119,-22,-3,-2,0,1,2,5,1,0
Liverpool v Blackpool,2,0.8999999999999986,2,2,-19,-26,-15,25,-33,25,-1,-32,1,-1,2,-2,3,1,-1,10,5,0,2,0,20,-21,-41,-4,1,0,3,3,2,0,-2
Liverpool v Bolton,0,-0.6000000000000014,1,4,71,-11,80,37,30,-11,51,26,1,-1,-1,1,2,4,-1,4,4,0,2,0,17,79,62,-8,2,0,-3,1,6,4,-1
Liverpool v Chelsea,0,-0.6999999999999957,4,1,-117,-13,-105,-75,-52,12,-109,-31,-1,1,3,-3,4,0,1,0,0,0,-1,0,-6,-112,-106,7,-1,0,6,2,-4,-4,2
Liverpool v Everton,1,-0.5000000000000036,8,7,47,-9,42,39,14,12,39,3,2,-2,-2,2,7,4,0,6,1,0,2,0,49,53,4,0,0,0,-11,-6,10,5,1
Liverpool v Fulham,0,-3.1999999999999993,8,2,85,10,80,59,33,35,39,18,4,-4,7,-7,8,5,0,7,2,0,2,0,54,94,40,2,0,0,9,6,0,-3,0
Liverpool v Man City,0,-0.7999999999999972,1,2,50,6,38,25,28,29,10,13,1,-1,-3,3,1,2,1,2,-1,0,0,0,7,42,35,-7,1,0,0,0,-2,0,3
Liverpool v Man Utd,0,-0.5,4,0,-95,-17,-98,-51,-38,10,-79,-20,4,-4,2,-2,3,1,1,8,1,0,-2,0,-17,-84,-67,11,0,0,-3,1,10,4,2
Liverpool v Newcastle,0,-1.2999999999999972,-1,0,5,0,-6,-10,1,-1,-13,3,-6,6,-5,5,-2,-3,0,-12,-3,0,1,0,-17,-8,9,1,1,0,3,5,-5,2,1
Liverpool v Stoke,0,-2.3999999999999986,2,3,181,-1,176,122,60,40,105,38,3,-3,-1,1,4,4,0,9,2,0,0,0,114,176,62,-6,-1,0,-4,-1,1,3,0
Liverpool v Sunderland,1,2.3999999999999986,0,1,38,0,45,9,22,-46,46,31,-2,2,-8,8,1,-1,1,-3,-2,0,1,0,-34,34,68,-3,0,0,3,3,-6,0,0
Liverpool v Tottenham,2,-1.1999999999999993,1,1,-8,-2,-16,21,-18,28,-44,19,2,-2,0,0,-2,1,0,5,3,0,2,0,9,-8,-17,5,0,0,-2,0,5,2,-1
Liverpool v West Brom,0,0.8999999999999986,-2,0,4,-21,10,23,-14,23,-11,-2,0,0,0,0,-1,0,0,0,0,0,0,0,11,-5,-16,2,0,0,-3,-5,3,-2,0
Liverpool v West Ham,0,-0.20000000000000284,9,4,70,3,80,47,29,31,33,14,3,-3,2,-2,7,2,2,9,3,0,1,0,47,80,33,-4,0,0,-3,-2,6,1,3
Liverpool v Wigan,1,0.5,-3,-1,-9,-18,-12,1,-14,-11,-3,3,1,-1,-1,1,-2,-3,0,-1,-3,0,-3,0,-42,-15,27,-2,-1,0,16,17,-8,1,1
Liverpool v Wolverhampton,2,2.0,4,6,70,10,65,42,14,-41,55,41,-2,2,5,-5,4,1,0,-8,-3,0,-1,0,-29,44,73,-8,-1,0,0,0,1,0,0
Man City v Arsenal,2,1.1000000000000014,-1,0,-100,9,-102,-70,-33,-36,-62,-7,-2,2,0,0,2,2,-1,-8,0,0,-2,0,-90,-106,-16,6,-3,1,-6,-2,7,4,-1
Man City v Aston Villa,0,0.3999999999999986,6,3,27,7,37,9,15,1,16,7,2,-2,-1,1,3,3,1,4,2,0,2,0,8,39,31,-1,-1,0,-3,0,1,3,3
Man City v Birmingham,1,-1.5999999999999943,4,3,43,-6,55,35,10,25,24,-1,0,0,-4,4,3,0,0,4,0,0,3,0,52,50,-2,-8,1,0,-7,-2,7,5,0
Man City v Blackburn,1,-1.3000000000000043,3,3,136,-15,150,67,69,17,121,2,5,-5,1,-1,5,3,0,4,2,0,1,0,113,151,38,-3,1,0,-20,-14,14,6,-1
Man City v Blackpool,0,-0.29999999999999716,12,6,74,-11,83,60,25,29,31,26,3,-3,0,0,4,2,0,3,-1,0,2,0,50,77,27,2,0,0,-21,-16,14,5,1
Man City v Bolton,0,-1.7999999999999972,5,4,76,-13,89,32,37,-5,53,21,-3,3,0,0,5,3,1,-2,-2,0,4,0,16,97,81,3,1,0,-10,-5,1,5,1
Man City v Chelsea,0,0.10000000000000142,0,3,-34,-3,-42,-10,-18,12,-20,-19,-1,1,-2,2,0,1,0,0,0,0,0,0,-28,-45,-17,-3,1,0,9,4,-6,-5,0
Man City v Everton,2,-1.1000000000000014,9,9,157,-4,159,116,62,66,100,10,6,-6,-2,2,7,3,-2,9,3,0,1,0,134,151,17,-9,0,0,3,2,2,-1,-2
Man City v Fulham,1,-3.6999999999999993,2,-1,-8,2,-13,-3,-13,-14,3,-3,4,-4,0,0,1,1,0,-1,-1,0,1,0,-41,-13,28,-1,-1,0,9,4,-3,-5,1
Man City v Liverpool,0,-0.6000000000000014,1,-1,47,14,50,25,20,-30,62,12,2,-2,0,0,3,2,1,1,1,0,0,0,23,56,33,0,-1,0,10,11,-2,1,1
Man City v Man Utd,1,-0.8000000000000043,-1,-1,12,-3,9,3,18,6,0,17,4,-4,1,-1,-2,1,0,11,0,0,0,0,-23,13,36,-3,-1,0,1,0,1,-1,0
Man City v Newcastle,0,0.09999999999999432,1,1,-14,-1,-24,-17,-6,-46,9,12,1,-1,-1,1,2,1,0,-6,0,0,4,0,-74,-20,54,-2,1,0,10,10,-5,0,0
Man City v Stoke,0,-2.200000000000003,7,1,38,-15,48,37,-8,1,25,3,1,-1,1,-1,5,3,0,-7,0,0,-1,0,21,38,17,-6,-1,0,-10,-6,6,4,1
Man City v Sunderland,0,1.1000000000000014,4,2,4,-1,2,-1,-4,-19,22,-7,2,-2,10,-10,2,1,1,-2,-1,0,-1,0,-8,-8,0,-8,-1,0,-5,-4,8,1,2
Man City v Tottenham,0,-1.3000000000000043,-7,-5,-140,-16,-134,-83,-68,-41,-55,-56,-3,3,2,-2,-4,-2,0,-12,-3,0,1,0,-74,-137,-63,0,0,0,3,-2,-2,-5,-1
Man City v West Brom,0,-0.3999999999999986,1,-1,37,3,42,21,10,-21,13,40,-3,3,0,0,4,1,1,-7,0,0,2,0,-8,54,62,0,0,0,-8,-6,6,2,3
Man City v West Ham,0,-1.5,8,4,101,-5,117,61,41,19,66,19,1,-1,-1,1,5,2,1,5,0,0,-2,0,74,117,43,1,1,0,-1,2,4,3,1
Man City v Wigan,0,-0.09999999999999787,-1,0,58,-10,62,46,11,49,31,-22,-1,1,-8,8,0,-2,0,0,-1,0,-2,0,101,45,-56,-6,1,0,-12,-8,3,4,1
Man City v Wolverhampton,0,1.6999999999999957,-5,-2,35,-5,51,23,3,-30,31,25,0,0,-3,3,-2,-2,1,-7,-1,0,-2,0,-3,55,58,-1,0,0,-6,-5,5,1,0
Man Utd v Arsenal,0,2.8999999999999986,5,5,20,3,27,13,7,19,-20,21,0,0,5,-5,1,-1,0,2,-1,0,2,0,25,7,-18,-4,-2,0,2,2,3,0,1
Man Utd v Aston Villa,0,0.6000000000000014,3,0,-56,-12,-53,-23,-26,19,-76,8,0,0,2,-2,3,4,2,1,3,0,-1,0,-34,-54,-20,2,0,0,-1,-1,2,0,2
Man Utd v Birmingham,0,0.29999999999999716,9,4,36,-12,43,26,17,43,13,-12,8,-8,-4,4,10,6,3,10,1,0,3,0,55,49,-6,-1,0,0,-4,2,5,6,3
Man Utd v Blackburn,0,0.6000000000000014,6,0,135,-9,138,76,64,44,85,12,3,-3,4,-4,4,2,1,4,1,0,2,0,94,150,56,3,-2,0,-6,2,6,8,3
Man Utd v Blackpool,0,0.3999999999999986,3,3,101,13,99,61,48,42,27,39,4,-4,-3,3,1,2,1,8,2,0,0,0,47,89,42,-4,1,0,-1,-3,-2,-2,0
Man Utd v Bolton,0,0.0,0,-1,41,-7,40,14,18,-7,26,15,2,-2,-2,2,3,3,0,-4,2,0,2,0,22,47,25,3,0,0,-8,-8,4,0,0
Man Utd v Chelsea,0,-0.29999999999999716,-5,-4,-17,6,-28,-15,-4,10,-25,-3,2,-2,-1,1,2,-1,2,3,0,0,2,0,-23,-14,9,-2,-1,0,8,9,-3,1,2
Man Utd v Everton,0,1.5,10,5,69,-1,76,48,34,50,24,8,7,-7,-1,1,9,5,0,15,1,0,1,0,91,73,-18,2,0,0,-2,-1,-2,1,0
Man Utd v Fulham,0,-1.0,6,3,-13,13,-19,-15,12,9,-36,23,5,-5,-6,6,4,6,1,3,4,0,2,0,-26,-1,25,-2,0,0,-9,-4,6,5,2
Man Utd v Liverpool,0,0.20000000000000284,8,2,-76,-11,-64,-21,-32,48,-65,-34,5,-5,-5,5,5,5,1,22,6,0,2,0,24,-68,-92,-1,0,0,-5,-4,1,1,1
Man Utd v Man City,0,1.5,1,-1,37,10,39,37,7,33,5,6,1,-1,-4,4,3,1,1,7,1,0,-1,0,57,38,-19,-2,-2,0,-7,-3,5,4,1
Man Utd v Newcastle,0,1.9000000000000021,8,4,144,10,143,102,50,93,41,17,1,-1,1,-1,6,4,1,8,2,0,1,0,152,142,-10,-14,-2,0,3,-2,-2,-5,2
Man Utd v Stoke,0,-2.5,8,4,109,-1,124,79,32,10,84,18,1,-1,1,-1,5,3,1,5,3,0,1,0,72,121,49,-1,0,0,-2,-1,4,1,1
Man Utd v Sunderland,0,2.3000000000000007,7,3,69,1,75,46,23,34,18,16,2,-2,-3,3,7,2,1,0,-2,0,-1,0,59,82,23,1,-1,0,-6,-2,8,4,1
Man Utd v Tottenham,0,0.6000000000000014,3,1,-24,-10,-26,-13,-17,15,-35,-8,-3,3,-2,2,3,3,1,-9,-1,0,-2,0,-15,-37,-22,2,-2,0,6,2,-5,-4,1
Man Utd v West Brom,1,0.6000000000000014,3,2,-13,-11,-7,-2,-11,-9,-1,-4,-2,2,-1,1,-1,-2,1,-3,0,0,0,0,-3,2,5,5,-1,0,-4,-2,5,2,2
Man Utd v West Ham,0,0.0,11,7,120,11,118,89,41,74,33,24,6,-6,3,-3,6,6,0,12,3,0,-1,0,108,128,20,5,-1,0,-4,-2,3,2,1
Man Utd v Wigan,0,2.0,-4,-1,122,0,114,80,48,74,60,-2,1,-1,5,-5,-4,-2,1,7,1,0,1,0,119,105,-14,-8,-2,0,0,-2,-3,-2,1
Man Utd v Wolverhampton,0,1.0999999999999943,2,0,-68,-11,-60,-32,-32,-13,-37,-13,-2,2,2,-2,1,-1,1,4,4,0,3,0,-32,-56,-24,2,0,0,6,2,-4,-4,1
Newcastle v Arsenal,1,0.5,-4,-3,-80,6,-77,-30,-45,-16,-35,-23,1,-1,1,-1,-4,-1,-4,6,2,0,4,0,-25,-78,-53,11,0,0,9,2,-10,-7,-4
Newcastle v Aston Villa,0,-1.0,5,3,-35,-2,-36,-24,1,17,-36,-6,1,-1,-1,1,4,3,0,7,1,0,-2,0,11,-41,-52,-2,2,0,-5,-2,2,3,3
Newcastle v Birmingham,0,-2.700000000000003,9,6,75,9,78,51,34,26,33,28,5,-5,-2,2,5,4,1,9,3,0,-2,0,44,80,36,4,0,-1,5,3,1,-2,1
Newcastle v Blackburn,2,-1.1000000000000014,0,0,135,3,132,75,62,25,107,9,0,0,5,-5,2,0,0,2,1,0,-1,0,83,122,39,-5,0,0,-4,-7,7,-3,-1
Newcastle v Blackpool,2,0.30000000000000426,-3,-2,12,6,17,14,6,22,10,-11,-1,1,2,-2,0,1,0,2,0,0,-3,0,20,4,-16,-2,-1,0,-1,-2,6,-1,-1
Newcastle v Bolton,1,0.19999999999999574,-1,0,-19,0,-22,-22,5,9,-18,-8,0,0,4,-4,-1,0,0,4,4,0,1,0,-19,-28,-9,6,0,0,-4,-4,4,0,0
Newcastle v Chelsea,1,-0.5,-4,-4,-82,2,-85,-56,-27,-50,-36,2,-3,3,1,-1,-5,-3,0,-5,-1,0,1,0,-82,-76,6,-4,-1,0,1,3,2,2,0
Newcastle v Everton,2,-0.6000000000000014,-1,0,73,1,64,43,38,8,52,21,-1,1,1,-1,-4,-2,-2,2,0,0,4,0,35,52,17,-8,0,0,-2,-3,5,-1,-1
Newcastle v Fulham,1,-3.400000000000002,-1,-3,0,0,7,1,4,15,-21,10,-1,1,4,-4,-1,1,0,4,1,0,-2,0,25,17,-8,7,1,0,-7,-4,7,3,0
Newcastle v Liverpool,0,-0.8000000000000043,-9,-3,-77,4,-68,-63,-31,-48,-24,-19,-2,2,-6,6,-4,-3,1,-10,-5,0,1,0,-47,-77,-30,2,-1,0,-3,-5,-5,-2,1
Newcastle v Man City,2,-0.20000000000000284,6,5,26,7,25,17,26,54,-5,-4,1,-1,2,-2,4,4,-2,13,8,0,-3,0,96,31,-65,-1,0,0,-5,-4,3,1,-2
Newcastle v Man Utd,1,-1.4999999999999964,1,0,-46,-6,-48,-18,-16,-3,-22,-9,3,-3,1,-1,2,0,0,12,5,0,0,0,-6,-42,-36,0,-1,0,-9,-5,6,4,0
Newcastle v Stoke,2,-2.9999999999999964,6,3,112,-4,116,75,49,22,91,10,-1,1,6,-6,2,1,0,9,1,0,0,0,82,114,32,-1,-1,0,-9,-6,4,3,1
Newcastle v Sunderland,0,-0.40000000000000213,4,3,22,-2,25,30,10,28,10,4,3,-3,2,-2,0,0,0,9,2,0,-1,0,68,33,-35,-1,1,0,-16,-11,6,5,3
Newcastle v Tottenham,1,-0.6000000000000014,-4,-3,-161,-10,-159,-87,-74,-21,-95,-43,-2,2,-5,5,-4,-1,0,-1,1,0,1,0,-62,-159,-97,7,0,0,2,0,-1,-2,0
Newcastle v West Brom,1,-1.7000000000000028,7,4,71,25,75,40,39,12,61,8,1,-1,3,-3,5,1,1,8,3,0,-2,0,14,84,70,7,0,0,2,5,0,3,2
Newcastle v West Ham,0,-0.5999999999999979,7,2,45,4,59,19,24,13,20,10,3,-3,3,-3,4,2,1,9,1,0,1,0,58,68,10,7,-1,0,-10,-1,9,9,3
Newcastle v Wigan,1,0.0,-1,3,41,-5,46,13,29,16,24,3,0,0,-2,2,1,1,0,4,1,0,-1,0,61,33,-28,1,0,0,-11,-11,7,0,-2
Newcastle v Wolverhampton,0,0.6999999999999957,4,1,-25,-7,-23,-12,-8,0,-11,-6,1,-1,-3,3,2,2,2,4,4,0,1,0,-5,-24,-19,2,-1,0,2,1,-1,-1,2
Stoke v Arsenal,0,2.3000000000000007,-3,-2,-188,1,-189,-102,-93,-67,-107,-23,-2,2,5,-5,-4,0,1,-8,-1,0,-1,0,-148,-210,-62,0,0,0,5,2,-10,-3,2
Stoke v Aston Villa,0,0.7000000000000028,-1,1,-80,4,-77,-49,-36,-19,-65,-2,-2,2,1,-1,-3,-1,-1,-3,-1,0,1,0,-51,-80,-29,5,0,0,1,0,-2,-1,-1
Stoke v Birmingham,0,0.5,11,8,13,-9,9,42,5,75,-17,-11,6,-6,2,-2,7,9,0,24,5,0,-2,0,88,9,-79,4,0,0,-9,-7,2,2,1
Stoke v Blackburn,0,1.1000000000000014,8,3,-27,-11,-21,-5,-17,12,-15,-18,1,-1,6,-6,6,3,0,0,1,0,-1,0,7,-28,-35,-2,0,0,-5,-6,1,-1,0
Stoke v Blackpool,2,1.0999999999999943,2,0,-72,-19,-72,-26,-42,3,-56,-15,3,-3,1,-1,1,1,0,7,2,0,-1,0,-9,-80,-71,-1,-1,0,-2,-1,0,1,0
Stoke v Bolton,0,0.4000000000000057,8,6,-54,-9,-29,-22,-30,-16,-30,-5,2,-2,0,0,5,3,0,5,1,0,1,0,0,-30,-30,1,0,0,-3,-1,4,2,1
Stoke v Chelsea,1,0.29999999999999716,-6,-3,-149,-4,-142,-84,-88,-73,-91,-10,-4,4,2,-2,-6,-3,-1,-15,-3,0,-1,0,-132,-144,-12,5,0,0,0,2,2,2,0
Stoke v Everton,0,0.8000000000000043,-5,-4,-101,-4,-102,-53,-64,-30,-55,-33,-3,3,0,0,-3,-4,1,-6,-2,0,2,0,-51,-93,-42,12,2,0,10,7,-2,-3,1
Stoke v Fulham,2,-1.6000000000000014,3,2,-48,-9,-48,-9,-26,32,-57,-9,5,-5,0,0,2,1,-1,10,2,0,1,0,11,-72,-83,-1,0,0,-7,-8,0,-1,-2
Stoke v Liverpool,0,0.8999999999999986,5,3,-110,-9,-95,-51,-58,18,-91,-36,0,0,-1,1,5,3,0,1,4,0,1,0,-8,-108,-100,2,0,0,4,4,2,0,0
Stoke v Man City,1,2.0,9,5,-56,-4,-51,-23,-24,56,-80,-22,4,-4,4,-4,8,5,0,14,4,0,-2,0,44,-52,-96,14,0,0,-6,-8,1,-2,0
Stoke v Man Utd,2,0.19999999999999574,0,0,-115,-11,-101,-66,-41,14,-97,-24,-1,1,6,-6,-1,-2,-1,11,-3,0,0,0,-30,-111,-81,5,-2,0,5,7,-1,2,-1
Stoke v Newcastle,0,1.0999999999999943,-4,-4,-4,3,1,-5,-13,7,-12,-16,-4,4,-4,4,-1,2,1,-12,0,0,0,0,-2,-9,-7,-6,0,0,-1,-2,5,-1,1
Stoke v Sunderland,0,1.5,2,0,-52,-5,-37,-20,-22,13,-47,-8,2,-2,1,-1,0,3,0,2,2,0,1,0,-34,-65,-31,-8,-1,0,-4,-9,0,-5,0
Stoke v Tottenham,2,4.199999999999999,1,0,-137,-14,-141,-76,-52,9,-97,-40,0,0,-2,2,1,1,-1,2,0,0,1,0,-30,-148,-118,5,1,0,4,1,-3,-3,-1
Stoke v West Brom,1,1.1000000000000014,-1,0,-36,17,-37,-7,-27,12,-66,19,3,-3,4,-4,-1,1,0,2,2,0,-1,0,-39,-48,-9,2,-2,0,4,0,-3,-4,0
Stoke v West Ham,1,0.6000000000000014,-1,-1,-79,-18,-73,-28,-40,4,-62,-13,0,0,0,0,1,1,0,3,2,0,0,0,-17,-73,-56,-2,0,0,-4,-3,7,1,-1
Stoke v Wigan,2,3.0,7,5,12,-3,25,16,13,47,1,-17,4,-4,1,-1,5,3,0,13,4,0,2,0,92,27,-65,-5,-1,0,1,4,8,3,0
Stoke v Wolverhampton,0,2.1999999999999957,6,4,-92,-4,-80,-45,-47,-6,-54,-34,2,-2,0,0,5,6,1,6,3,0,0,0,-42,-92,-50,3,-1,0,7,4,-4,-3,2
Sunderland v Arsenal,1,0.3000000000000007,1,-2,6,8,-4,23,12,67,-34,3,4,-4,9,-9,-1,-1,0,20,2,0,2,0,51,3,-48,2,-2,0,3,5,8,2,-1
Sunderland v Aston Villa,0,-1.6999999999999957,5,3,0,-16,6,-2,-7,13,-13,-7,-4,4,-2,2,5,4,0,0,3,0,3,0,22,10,-12,-6,0,0,4,5,0,1,-1
Sunderland v Birmingham,1,-3.0,3,1,38,-1,51,34,24,48,17,-7,0,0,-3,3,3,2,0,9,2,0,-1,0,64,34,-30,3,1,0,-6,-5,3,1,1
