_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Chievo v AC Milan,2,-0.7999999999999972,0,-1,-105,-15,-96,-59,-34,0,-59,-33,-2,2,0,0,-1,1,-1,6,1,0,-2,0,-31,-85,-54,13,1,0,0,1,2,1,-1
Chievo v Bari,1,2.5999999999999943,4,-2,-75,-29,-68,-40,-27,28,-31,-63,5,-5,-1,1,4,3,0,11,2,0,-3,0,34,-70,-104,-3,1,0,4,0,-7,-4,0
Chievo v Bologna,0,2.700000000000003,9,4,-28,0,-21,-21,-6,-6,-17,-3,-1,1,0,0,7,3,0,-1,3,0,0,0,-17,-12,5,0,1,1,0,-2,-6,-2,1
Chievo v Brescia,2,0.29999999999999716,-4,-2,30,-6,22,31,0,7,31,-8,-2,2,0,0,-1,0,0,2,2,0,1,0,-2,33,35,-2,0,0,6,5,-4,-1,-1
Chievo v Cagliari,1,3.099999999999998,4,4,-12,0,-14,-1,-2,40,-29,-14,4,-4,0,0,1,2,0,9,4,0,-4,0,35,-16,-51,4,2,0,3,-1,-4,-4,0
Chievo v Catania,0,0.7999999999999972,1,3,-73,-7,-71,-46,-28,-32,-41,-1,0,0,-2,2,-1,-1,-1,0,2,0,6,0,-46,-63,-17,0,0,0,5,8,0,3,0
Chievo v Cesena,0,0.0,0,0,-35,7,-38,-31,-1,22,-33,-22,3,-3,0,0,-2,1,1,7,-1,0,-3,0,12,-44,-56,3,1,0,-1,-1,6,0,2
Chievo v Fiorentina,2,2.5999999999999943,-8,-7,-55,0,-57,-32,-21,-11,-13,-31,2,-2,-3,3,-6,-1,0,2,-1,0,4,0,-19,-57,-38,1,0,0,9,4,-4,-5,0
Chievo v Genoa,1,2.1000000000000014,1,0,-51,1,-61,2,-30,24,-38,-14,1,-1,-1,1,0,1,0,15,6,0,-2,0,3,-42,-45,2,0,0,-6,-1,3,5,0
Chievo v Inter,0,0.4000000000000057,-3,-2,-98,-19,-91,-38,-54,4,-76,-22,1,-1,-8,8,0,-1,1,8,2,0,2,0,-38,-97,-59,4,2,0,12,4,-9,-8,1
Chievo v Juventus,1,1.8000000000000043,1,1,-73,-6,-75,-46,-35,-24,-45,-12,-2,2,-2,2,1,1,0,-10,-2,0,-1,0,-52,-56,-4,-6,0,0,1,4,5,3,-1
Chievo v Lazio,2,0.0,-7,-4,-78,-1,-63,-55,-29,0,-47,-37,0,0,-8,8,-6,-2,0,-4,-5,0,1,0,-36,-69,-33,4,1,0,1,-4,-8,-5,0
Chievo v Lecce,0,1.1999999999999957,0,0,43,7,36,39,10,2,52,-4,-1,1,0,0,-1,-1,0,0,-1,0,-1,0,-7,32,39,-1,0,0,-8,-10,-2,-2,0
Chievo v Napoli,0,0.20000000000000284,2,0,-150,-16,-130,-93,-59,-28,-93,-35,2,-2,-8,8,2,3,1,6,0,0,-1,0,-67,-128,-61,5,1,0,-6,-6,-1,0,1
Chievo v Palermo,1,3.6000000000000014,-3,-1,-60,4,-59,-32,-27,-12,-19,-29,-2,2,0,0,-3,-2,0,-5,0,0,2,0,-31,-62,-31,-1,1,0,10,5,-8,-5,0
Chievo v Parma,1,1.3999999999999986,1,-3,46,-1,54,43,22,36,40,-10,4,-4,-2,2,2,6,0,16,3,0,-1,0,65,73,8,1,0,0,0,1,6,1,0
Chievo v Roma,1,-0.7000000000000028,-4,0,-8,-16,-1,-15,1,-36,13,8,-1,1,-4,4,0,-2,-1,-2,-1,0,8,0,-7,1,8,7,0,0,-5,-5,3,0,-2
Chievo v Sampdoria,1,3.400000000000002,2,1,-11,-11,-2,-19,7,6,-15,-3,-2,2,-7,7,2,1,0,4,3,0,0,0,14,0,-14,0,2,0,8,8,2,0,0
Chievo v Udinese,2,2.6000000000000014,-8,-3,-67,12,-73,-57,-19,-29,-16,-30,-7,7,-2,2,-8,-5,0,-8,-4,0,-3,0,-53,-82,-29,6,0,0,9,5,-6,-4,-1
Fiorentina v AC Milan,2,-2.3999999999999986,0,-2,-16,-14,-1,22,-15,38,-8,-22,0,0,1,-1,-1,-5,-2,22,4,0,-1,0,55,-14,-69,-3,1,0,2,3,2,1,-2
Fiorentina v Bari,0,-0.20000000000000284,7,1,-52,-8,-44,-21,-23,49,-57,-33,0,0,1,-1,6,2,0,7,1,0,-2,0,51,-51,-102,2,0,0,5,2,-6,-3,1
Fiorentina v Bologna,1,0.7999999999999972,8,4,90,1,91,44,55,21,55,24,2,-2,5,-5,6,3,1,8,1,0,0,0,71,102,31,-2,0,0,-9,-2,11,7,1
Fiorentina v Brescia,0,-2.5000000000000036,-3,3,25,-18,26,34,5,14,19,10,1,-1,4,-4,-1,0,0,10,2,0,2,0,26,12,-14,-5,-1,0,4,1,-2,-3,-2
Fiorentina v Cagliari,0,0.3999999999999986,5,3,-29,-4,-39,-10,-7,23,-60,21,0,0,-3,3,4,3,0,5,4,0,-1,0,-10,-43,-33,-6,0,0,1,-2,-5,-3,0
Fiorentina v Catania,0,-0.20000000000000284,2,0,40,-10,56,36,26,40,22,-4,3,-3,2,-2,2,2,1,18,5,0,1,0,48,77,29,5,2,0,-6,-4,-1,2,2
Fiorentina v Cesena,0,-0.3999999999999986,5,3,-24,-1,-19,-6,-12,20,-43,5,2,-2,9,-9,3,0,0,2,-1,0,1,0,4,-38,-42,-10,-1,0,-11,-13,1,-2,0
Fiorentina v Chievo,0,-1.0,5,3,54,-5,54,40,22,22,23,16,0,0,4,-4,2,1,0,3,2,0,4,0,58,58,0,-6,-1,0,-6,-5,-2,1,0
Fiorentina v Genoa,0,-1.5,-6,-5,-25,-14,-13,-2,-16,-24,0,8,-1,1,-1,1,-3,0,0,10,2,0,2,0,-48,-22,26,-4,-1,0,-3,2,0,5,1
Fiorentina v Inter,2,-1.6999999999999957,3,4,-54,-6,-58,-16,-26,-8,-28,-8,5,-5,-3,3,-2,0,0,7,-1,0,2,0,-17,-56,-39,0,1,0,1,-2,-1,-3,2
Fiorentina v Juventus,1,-1.6000000000000014,12,8,-34,-8,-24,-25,-6,17,-32,-15,2,-2,-2,2,8,4,0,2,0,0,-2,0,19,-50,-69,-9,0,0,-11,-7,7,4,0
Fiorentina v Lazio,2,-0.5,2,1,-78,1,-59,-54,-11,35,-79,-21,6,-6,-7,7,2,2,-1,10,1,0,1,0,29,-56,-85,6,-1,0,-5,-5,3,0,0
Fiorentina v Lecce,1,-1.2999999999999972,4,3,161,-17,159,124,57,69,95,19,2,-2,3,-3,1,-1,-1,12,2,0,1,0,131,167,36,-2,1,0,-10,-10,3,0,-1
Fiorentina v Napoli,1,-0.7000000000000028,0,6,-7,-16,13,-2,3,33,-12,-18,-1,1,-2,2,-2,-1,-1,8,1,0,0,0,56,-4,-60,-5,0,0,-2,-1,3,1,-1
Fiorentina v Palermo,2,2.8999999999999986,2,4,5,-3,8,11,-4,41,-5,-30,0,0,-2,2,0,-1,-1,4,0,0,2,0,64,1,-63,-12,0,0,5,4,-6,-1,-2
Fiorentina v Parma,0,-2.1999999999999957,6,1,24,3,28,25,9,21,11,2,0,0,4,-4,6,5,0,8,2,0,-1,0,44,41,-3,9,0,0,-3,0,-4,3,0
Fiorentina v Roma,1,-3.3000000000000043,4,1,-61,-14,-49,-45,-13,7,-33,-32,2,-2,-5,5,4,1,0,6,1,0,1,0,22,-52,-74,0,0,0,-3,1,2,4,1
Fiorentina v Sampdoria,1,0.6999999999999993,-3,0,121,8,116,71,52,63,63,0,-2,2,0,0,-2,3,0,9,0,0,-1,0,128,118,-10,-3,-1,0,-9,-8,3,1,0
Fiorentina v Udinese,0,1.5999999999999979,1,-1,-36,-4,-40,-36,3,-10,-21,-2,-2,2,3,-3,0,1,1,0,1,0,0,0,-15,-36,-21,-6,-1,0,3,4,-2,1,1
Genoa v AC Milan,1,-1.4000000000000057,4,0,-92,-23,-88,-55,-40,-13,-62,-20,1,-1,1,-1,1,-1,-1,7,1,0,-3,0,-45,-84,-39,1,-2,0,1,1,1,0,0
Genoa v Bari,0,0.3999999999999986,10,4,29,-13,34,34,11,78,45,-78,2,-2,1,-1,4,2,0,14,5,0,0,0,154,34,-120,-3,0,0,3,3,-6,0,1
Genoa v Bologna,0,1.0,8,2,20,-7,30,33,11,49,13,-18,6,-6,1,-1,7,4,0,17,2,0,-2,0,62,28,-34,1,-2,0,-1,-1,4,0,0
Genoa v Brescia,0,0.8000000000000043,2,-2,8,-13,10,8,0,13,-13,7,1,-1,0,0,1,0,0,-1,1,0,0,0,24,3,-21,-4,2,0,10,10,2,0,0
Genoa v Cagliari,2,3.1000000000000014,-9,-3,-36,9,-36,-15,-21,8,-37,-8,-1,1,-6,6,-8,-8,-1,-2,-4,0,1,0,-6,-49,-43,-1,1,0,-6,-9,-3,-3,-1
Genoa v Catania,0,-0.10000000000000142,-2,-1,119,-4,127,72,56,29,93,2,-1,1,-1,1,-1,1,0,8,2,0,1,0,77,130,53,-5,0,0,6,4,-3,-2,0
Genoa v Cesena,0,-1.5,-3,-3,80,16,65,18,43,-9,46,23,-4,4,0,0,-3,2,2,-15,-3,0,-3,0,18,60,42,-6,0,0,4,3,2,-1,3
Genoa v Chievo,2,-1.3000000000000043,-2,-1,10,8,-1,0,0,-34,15,18,2,-2,3,-3,0,1,1,-13,-4,0,-2,0,-17,7,24,-8,-1,0,0,-1,0,-1,0
Genoa v Fiorentina,1,1.0999999999999943,6,6,53,-3,51,48,31,70,32,-23,3,-3,-5,5,4,2,1,18,5,0,-1,0,98,50,-48,-1,0,0,-3,0,3,3,0
Genoa v Inter,2,-1.3999999999999986,2,2,-124,10,-126,-52,-61,-18,-88,-8,3,-3,0,0,-1,2,0,11,2,0,0,0,-80,-124,-44,0,-1,0,7,0,-13,-7,-1
Genoa v Juventus,2,0.5,-2,0,-36,8,-46,-9,-24,16,-57,8,4,-4,-3,3,-3,-1,0,2,1,0,2,0,-15,-42,-27,1,2,0,6,4,-2,-2,0
Genoa v Lazio,1,-0.3999999999999986,-3,-6,-99,-8,-91,-64,-35,-16,-40,-42,-3,3,-3,3,-2,0,0,-1,0,0,-2,0,-50,-97,-47,-4,-1,0,6,1,-5,-5,0
Genoa v Lecce,0,-0.6000000000000014,4,2,33,5,41,13,31,32,9,-4,0,0,3,-3,-1,1,0,2,-3,0,2,0,57,38,-19,4,0,0,-10,-10,4,0,0
Genoa v Napoli,2,0.3999999999999986,2,-1,18,-7,21,25,13,20,-2,20,3,-3,-3,3,2,2,-1,11,7,0,-1,0,26,25,-1,1,-1,0,-5,-5,4,0,-1
Genoa v Palermo,0,2.8000000000000007,5,4,-87,1,-91,-59,-25,9,-70,-24,3,-3,-3,3,7,5,0,0,1,0,1,0,-38,-92,-54,-1,0,0,6,3,-4,-3,0
Genoa v Parma,0,0.6000000000000014,5,4,-32,-13,-28,-6,-11,70,-43,-43,2,-2,1,-1,1,2,0,11,1,0,-1,0,66,-33,-99,1,2,0,-9,-8,19,1,0
Genoa v Roma,0,-1.1999999999999957,0,-1,-41,-6,-54,-18,-9,31,-36,-21,-1,1,0,0,-1,0,-2,8,1,0,1,0,41,-44,-85,-12,-2,0,-5,-4,6,1,-2
Genoa v Sampdoria,0,1.9000000000000021,0,0,25,7,29,17,8,-5,21,8,-3,3,1,-1,1,-2,1,-7,-3,0,4,0,12,15,3,-9,2,0,2,1,-4,-1,1
Genoa v Udinese,2,0.9000000000000057,12,7,41,-10,43,28,27,56,11,-14,3,-3,3,-3,6,2,0,14,4,0,0,0,84,53,-31,-3,-1,0,7,9,3,2,0
Inter v AC Milan,2,-1.8000000000000043,-2,-2,-22,-13,-16,-20,3,12,-13,-15,0,0,7,-7,-3,-2,0,6,-1,0,-2,0,33,-13,-46,4,-2,0,-10,-8,5,2,-1
Inter v Bari,0,1.1999999999999957,8,3,-12,-5,-3,-2,-3,27,23,-54,1,-1,2,-2,5,0,1,-1,1,0,0,0,89,12,-77,-5,0,0,-11,2,12,13,1
Inter v Bologna,0,3.8000000000000043,3,1,41,4,42,22,25,24,27,-2,2,-2,1,-1,5,3,2,2,-1,0,2,0,17,44,27,3,0,0,-2,1,3,3,2
Inter v Brescia,1,0.6999999999999957,9,7,82,-4,77,62,17,26,53,3,0,0,-2,2,9,4,0,1,0,0,-1,0,58,80,22,-4,0,0,4,6,-2,2,-1
Inter v Cagliari,0,2.299999999999997,3,0,58,6,54,33,23,11,38,6,0,0,2,-2,0,0,0,-1,0,0,0,0,30,53,23,-4,-1,0,-7,-5,6,2,1
Inter v Catania,0,2.9000000000000057,7,2,158,7,172,106,59,65,114,-16,1,-1,4,-4,7,2,0,8,2,0,1,0,180,168,-12,-1,0,0,-9,-5,6,4,1
Inter v Cesena,0,0.5,5,3,91,3,109,49,45,45,56,-7,0,0,0,0,5,1,0,4,1,0,-1,0,109,103,-6,1,1,0,-7,-6,8,1,1
Inter v Chievo,0,1.3999999999999986,-1,1,54,5,54,44,11,27,29,0,-2,2,9,-9,1,0,0,-1,-2,0,0,0,47,52,5,0,-1,0,-4,0,2,4,0
Inter v Fiorentina,0,0.6000000000000014,4,3,95,21,96,52,44,6,67,25,1,-1,-1,1,2,5,2,7,3,0,-3,0,37,111,74,-2,-1,0,-3,1,5,4,2
Inter v Genoa,0,1.0,3,4,67,-2,79,50,21,18,35,20,3,-3,5,-5,1,-4,-1,6,2,0,-2,0,23,73,50,2,0,0,-6,-4,1,2,-1
Inter v Juventus,1,0.0,3,4,92,3,90,68,33,47,40,16,1,-1,1,-1,1,2,0,2,1,0,-4,0,75,86,11,0,0,0,-17,-11,17,6,0
Inter v Lazio,0,0.3999999999999986,2,0,-9,7,-13,7,-8,23,5,-29,-3,3,7,-7,1,0,0,3,1,0,0,0,42,-9,-51,3,-2,1,8,6,-2,-2,0
Inter v Lecce,0,2.3000000000000043,0,0,192,3,194,117,84,52,129,20,-2,2,6,-6,-1,-1,0,-4,-1,0,-1,0,152,176,24,1,-1,0,-9,-7,2,2,0
Inter v Napoli,0,1.8999999999999986,4,2,18,-2,13,-3,13,9,-6,7,-3,3,4,-4,3,2,1,-7,-1,0,1,0,4,22,18,6,1,0,-5,-4,2,1,1
Inter v Palermo,0,2.8999999999999986,16,13,35,-2,39,27,35,66,6,-11,9,-9,-1,1,14,10,-1,21,10,0,0,0,111,38,-73,-10,-1,0,-7,-2,6,5,-2
Inter v Parma,0,-0.5,-4,-1,96,18,91,28,65,55,61,-22,3,-3,4,-4,-2,1,2,1,0,0,-2,0,111,95,-16,4,0,0,-18,-15,12,3,1
Inter v Roma,0,-0.5,0,-3,-14,-4,-2,-2,-2,38,-15,-25,3,-3,-5,5,0,-1,-1,9,1,0,0,0,61,-8,-69,1,0,0,4,1,-2,-3,1
Inter v Sampdoria,1,2.299999999999997,5,4,182,9,194,111,91,124,78,5,5,-5,-1,1,2,-1,0,17,0,0,1,0,196,187,-9,-4,-1,0,-12,-4,10,8,0
Inter v Udinese,0,2.8999999999999986,1,-1,98,4,100,31,69,18,81,-1,3,-3,2,-2,1,-1,-1,1,-2,0,0,0,78,101,23,-6,0,0,-7,-5,8,2,0
Juventus v AC Milan,2,-1.3999999999999986,5,4,-90,-7,-79,-54,-48,-46,-54,-2,-1,1,7,-7,3,-2,0,-6,-3,0,0,0,-49,-92,-43,3,-1,0,-7,-8,-1,-1,0
Juventus v Bari,0,0.4000000000000057,5,0,30,-11,38,8,22,36,31,-36,1,-1,4,-4,-1,-2,0,7,1,0,0,0,100,52,-48,15,-1,0,5,3,-4,-2,1
Juventus v Bologna,2,1.4000000000000057,9,6,45,2,54,26,21,26,23,-1,1,-1,2,-2,4,5,0,1,2,0,-2,0,78,48,-30,1,0,0,-14,-11,10,3,0
Juventus v Brescia,0,1.0,0,1,5,-17,2,1,5,-21,-3,31,1,-1,-5,5,-1,1,0,5,0,0,1,0,-14,4,18,-5,-1,0,2,0,-2,-2,0
Juventus v Cagliari,0,3.099999999999998,3,2,26,-2,37,2,21,35,-5,-9,-3,3,0,0,2,0,0,-5,-2,0,-1,0,58,32,-26,-2,0,0,-5,-7,2,-2,1
Juventus v Catania,1,0.10000000000000142,2,1,34,5,35,33,9,-1,26,18,2,-2,3,-3,-4,-1,0,7,-1,0,-1,0,23,46,23,2,-2,0,-3,-3,3,0,2
Juventus v Cesena,0,-1.1000000000000014,0,1,69,-9,64,38,40,38,44,-1,4,-4,-2,2,-2,-1,0,12,4,0,0,0,74,64,-10,-1,-1,0,4,2,-4,-2,1
Juventus v Chievo,1,-1.0,-3,-3,23,-6,39,16,19,-5,13,29,-1,1,-1,1,-3,0,0,8,1,0,0,0,-17,37,54,7,-1,0,-4,-5,3,-1,1
Juventus v Fiorentina,1,0.8999999999999986,11,6,70,0,66,53,22,18,55,3,1,-1,1,-1,9,9,0,3,8,0,-1,0,56,60,4,-3,1,0,1,0,-2,-1,1
Juventus v Genoa,0,-0.5,10,7,143,1,152,102,64,45,109,14,5,-5,5,-5,7,5,0,23,7,0,-1,0,129,160,31,5,0,0,-3,-2,2,1,1
Juventus v Inter,0,0.4000000000000057,5,3,-127,-1,-123,-81,-43,20,-94,-51,1,-1,2,-2,4,2,1,5,0,0,-2,0,0,-115,-115,5,0,0,-11,-9,5,2,1
Juventus v Lazio,0,-0.30000000000000426,5,2,0,-9,-1,-5,9,42,-16,-23,0,0,-1,1,4,4,1,3,2,0,2,0,66,-9,-75,-2,0,0,7,7,-1,0,0
Juventus v Lecce,0,0.5,2,0,30,-2,34,5,25,-6,26,10,-1,1,2,-2,2,1,2,6,0,0,1,0,-1,36,37,-1,-3,0,4,1,-3,-3,3
Juventus v Napoli,1,-1.0999999999999943,4,0,42,-10,37,38,3,42,5,-1,2,-2,2,-2,4,1,-1,2,2,0,-1,0,68,28,-40,-10,0,0,-9,-6,6,3,-1
Juventus v Palermo,2,3.8000000000000043,7,4,47,10,50,32,36,64,18,-15,6,-6,3,-3,2,0,0,18,4,0,-1,0,112,55,-57,-3,0,0,3,5,-2,2,-1
Juventus v Parma,2,-0.19999999999999574,-2,-1,-67,-7,-68,-38,-26,0,-57,-9,0,0,6,-6,1,0,0,1,0,0,-1,0,-13,-70,-57,1,-1,1,-1,0,3,1,-1
Juventus v Roma,1,-1.9000000000000057,-4,-3,-175,-7,-168,-106,-69,-55,-97,-22,-2,2,-5,5,-3,-2,1,-4,0,0,3,0,-122,-157,-35,5,0,0,14,14,-8,0,0
Juventus v Sampdoria,1,2.3999999999999986,4,2,6,-27,15,27,-14,24,13,-23,0,0,2,-2,3,1,0,7,3,0,2,0,52,16,-36,-2,0,0,-6,-3,3,3,0
Juventus v Udinese,2,1.0,4,3,43,-4,26,30,18,14,32,1,2,-2,2,-2,1,0,0,3,-1,0,-3,0,29,30,1,0,0,0,2,1,4,-1,0
Lazio v AC Milan,1,-1.7999999999999972,-4,-2,-78,-9,-77,-48,-36,-33,-31,-21,-2,2,1,-1,-4,-2,0,-5,-3,0,-1,0,-56,-73,-17,9,-1,0,7,6,0,-1,0
Lazio v Bari,0,1.0,13,10,128,-11,137,64,75,51,66,22,3,-3,2,-2,8,1,1,11,4,0,-3,0,99,129,30,-4,-1,0,0,3,3,3,1
Lazio v Bologna,0,1.6000000000000014,1,2,23,-13,35,38,3,41,12,-13,3,-3,7,-7,0,1,0,16,1,0,1,0,66,23,-43,-3,0,0,0,1,6,1,0
Lazio v Brescia,0,-1.6000000000000014,13,10,60,6,54,35,16,14,43,-6,2,-2,2,-2,11,8,1,-5,7,0,0,0,71,54,-17,-3,-2,0,9,5,-5,-4,1
Lazio v Cagliari,0,2.1999999999999957,8,5,72,12,79,15,54,-3,36,38,2,-2,-4,4,6,3,1,-4,3,0,0,0,19,72,53,0,-1,0,-7,-4,8,3,1
Lazio v Catania,1,1.2000000000000028,4,1,6,-2,2,6,18,29,1,-6,5,-5,4,-4,0,2,-1,11,2,0,7,0,41,17,-24,0,-2,0,6,9,-1,3,0
Lazio v Cesena,0,-0.5,4,3,18,-7,36,12,16,30,-10,8,0,0,1,-1,4,2,1,6,1,0,4,0,32,16,-16,-5,1,0,0,0,0,0,1
Lazio v Chievo,1,-0.10000000000000142,5,2,123,1,109,76,60,38,92,7,3,-3,-5,5,3,1,0,8,1,0,-3,0,65,84,19,-10,0,0,-2,-2,-3,0,1
Lazio v Fiorentina,0,2.0,2,0,4,-4,10,1,7,43,-27,-6,1,-1,-7,7,1,2,0,7,0,0,0,0,41,10,-31,-2,-1,0,1,3,1,2,0
Lazio v Genoa,0,3.400000000000002,-3,-2,-50,-12,-52,3,-39,0,-6,-31,2,-2,-2,2,-2,0,1,5,1,0,-3,0,-35,-68,-33,-3,0,0,-10,-12,1,-2,0
Lazio v Inter,0,-0.10000000000000142,4,3,-44,-4,-47,-26,-14,9,-56,6,3,-3,3,-3,1,2,0,0,0,0,-1,0,2,-40,-42,-7,-1,0,-3,2,8,5,1
Lazio v Juventus,2,0.8999999999999986,9,3,123,0,128,80,63,70,74,2,0,0,4,-4,7,3,0,17,3,0,0,0,118,129,11,-2,0,0,-1,5,4,6,0
Lazio v Lecce,2,1.3999999999999986,3,-1,61,-8,49,52,19,29,39,1,-4,4,10,-10,-1,0,0,-1,0,0,2,0,55,61,6,-5,0,0,-6,-4,6,2,1
Lazio v Napoli,0,0.6999999999999957,-1,-2,5,8,0,5,-4,-21,7,16,-1,1,3,-3,2,0,1,-4,0,0,-4,0,-37,-13,24,-7,0,0,-3,-3,1,0,1
Lazio v Palermo,0,3.1000000000000014,-1,-1,-62,2,-61,-29,-38,-36,-23,-8,1,-1,-4,4,0,-1,2,-7,-4,0,0,0,-71,-58,13,7,-1,0,3,1,-5,-2,2
Lazio v Parma,0,0.6000000000000014,2,2,105,1,103,55,37,8,100,-15,-1,1,-4,4,4,-1,0,-7,-1,0,-1,0,70,114,44,-1,2,0,-2,-2,3,0,1
Lazio v Roma,2,-1.1999999999999957,-6,-5,-3,-2,-8,-15,0,-33,24,-5,-5,5,-1,1,-5,-3,0,-3,-1,0,0,0,-31,3,34,0,-1,0,3,3,-3,0,0
Lazio v Sampdoria,0,3.1999999999999993,2,3,11,-15,12,-6,9,-22,12,13,-2,2,3,-3,0,-2,0,-9,-3,0,-1,0,-1,4,5,-1,-2,0,-7,0,4,7,0
Lazio v Udinese,0,1.4000000000000057,1,6,-40,1,-52,-31,-10,3,-39,-6,1,-1,-2,2,1,-1,1,-4,-3,0,-2,0,-44,-61,-17,4,0,0,1,-2,-4,-3,1
Lecce v AC Milan,1,-1.5,-3,-1,-159,4,-149,-132,-47,-67,-83,-29,-3,3,0,0,-4,-2,0,-14,-4,0,3,0,-100,-137,-37,9,0,0,4,0,-3,-4,0
Lecce v Bari,2,1.5000000000000036,5,1,-91,-24,-82,-59,-30,8,-29,-69,-2,2,-4,4,3,0,0,4,0,0,-1,0,16,-82,-98,6,1,0,2,4,1,2,0
Lecce v Bologna,2,-0.10000000000000142,3,1,35,19,41,31,26,46,-7,22,4,-4,-2,2,4,3,0,21,5,0,0,0,71,53,-18,5,1,0,-3,-4,1,-1,-1
Lecce v Brescia,0,-1.8999999999999986,3,3,84,7,85,55,34,34,62,-7,0,0,-5,5,2,0,-1,3,0,0,-1,0,91,79,-12,1,2,0,3,1,-2,-2,-1
Lecce v Cagliari,1,2.200000000000003,-4,-2,-94,-16,-73,-42,-34,2,-64,-16,2,-2,-3,3,-6,-4,-1,2,-3,0,3,0,-12,-96,-84,-3,1,0,-16,-16,12,1,-1
Lecce v Catania,0,-1.7000000000000028,0,-1,-80,13,-79,-58,-31,-6,-52,-33,-5,5,-5,5,-1,-1,0,-8,-4,0,1,0,-8,-70,-62,5,1,0,-3,-2,7,1,1
Lecce v Cesena,1,-1.9000000000000057,4,1,-167,-11,-164,-105,-78,-49,-114,-21,-3,3,-8,8,5,3,0,-12,1,0,-1,0,-117,-163,-46,7,-1,0,2,1,-2,-1,1
Lecce v Chievo,0,-1.3999999999999986,3,2,-93,-14,-94,-52,-42,3,-78,-20,0,0,-5,5,0,-1,1,-3,2,0,1,0,-36,-111,-75,0,0,0,1,-1,-2,-2,2
Lecce v Fiorentina,0,1.3000000000000043,-3,-2,-24,13,-40,-12,-4,-2,-8,-7,1,-1,-6,6,-2,-2,0,2,0,0,-1,0,-29,-39,-10,0,1,0,5,6,-2,1,1
Lecce v Genoa,2,-0.6999999999999957,-2,-2,-120,-2,-133,-75,-60,-37,-77,-21,-4,4,-6,6,-5,-2,1,-14,-10,0,-1,0,-89,-145,-56,7,0,0,1,2,1,1,1
Lecce v Inter,1,-1.1999999999999957,-1,-1,-105,-12,-100,-41,-64,31,-69,-67,-3,3,-5,5,0,-1,0,2,-1,0,-1,0,-7,-106,-99,3,0,0,1,0,2,-1,0
Lecce v Juventus,0,-2.0,5,2,-67,10,-57,-53,-10,-9,-23,-31,3,-3,-2,2,5,4,1,5,1,0,3,0,-18,-51,-33,6,1,-1,8,6,-5,-2,1
Lecce v Lazio,2,-0.9000000000000057,-4,-1,27,2,28,17,9,48,-33,12,5,-5,-3,3,-4,-2,1,7,5,0,4,0,54,38,-16,1,0,0,3,1,-2,-2,0
Lecce v Napoli,0,0.10000000000000142,3,0,-68,-12,-71,-17,-39,-2,-48,-6,-1,1,-6,6,2,2,0,8,1,0,-2,0,-28,-68,-40,-2,1,0,5,4,-3,-1,0
Lecce v Palermo,2,3.799999999999997,1,1,-108,-8,-100,-48,-46,41,-112,-23,-2,2,-4,4,2,1,1,10,3,0,-1,0,-5,-107,-102,5,-1,0,6,4,-1,-2,0
Lecce v Parma,1,-0.5999999999999943,0,-1,-112,-15,-108,-53,-58,22,-98,-33,-1,1,-2,2,-1,-2,0,2,-1,0,-3,0,-27,-115,-88,5,0,0,14,10,-12,-4,1
Lecce v Roma,2,-2.299999999999997,-3,1,-148,2,-145,-80,-65,10,-97,-58,1,-1,3,-3,-1,2,0,7,4,0,0,0,-41,-144,-103,-4,-1,0,8,8,-2,0,-1
Lecce v Sampdoria,2,2.599999999999998,2,3,14,-2,6,-1,34,33,8,-10,3,-3,-3,3,2,1,0,4,2,0,1,0,57,-4,-61,-9,1,1,0,-1,1,-1,-2
Lecce v Udinese,0,0.6999999999999957,0,-3,-78,9,-73,-43,-15,31,-85,-4,2,-2,-9,9,3,2,0,11,0,0,-3,0,-41,-76,-35,4,-1,0,1,-1,-3,-2,0
Napoli v AC Milan,2,-1.3999999999999986,3,1,-112,-14,-108,-57,-52,-33,-70,-7,-2,2,4,-4,3,3,-1,4,4,0,-2,0,-87,-108,-21,4,0,0,6,4,-8,-2,-1
Napoli v Bari,1,1.0,6,1,-61,-22,-51,-14,-40,46,-35,-65,3,-3,2,-2,5,2,0,10,4,0,0,0,59,-52,-111,4,0,0,5,2,-4,-3,0
Napoli v Bologna,0,1.3000000000000043,6,3,-110,-17,-95,-54,-57,-26,-47,-38,1,-1,-9,9,6,2,1,4,0,0,-3,0,-60,-99,-39,8,0,0,2,9,3,7,2
Napoli v Brescia,1,0.0,5,7,139,5,130,88,54,43,107,-7,6,-6,5,-5,4,4,0,5,1,0,-3,0,106,125,19,-2,-1,0,4,3,1,-1,0
