_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Fiorentina v Verona,0,-0.8000000000000007,1,-3,40,-13,36,42,-4,55,15,-30,-1,1,0,0,0,0,0,4,2,0,1,0,87,52,-35,2,-1,0,-9,-2,7,7,1
Genoa v AC Milan,2,-0.3000000000000007,7,4,-4,-22,7,10,5,23,11,-19,4,-4,0,0,3,1,0,14,2,0,-1,0,55,-9,-64,-2,1,0,1,-2,0,-3,-1
Genoa v Atalanta,1,-1.2000000000000028,4,3,-1,-8,10,15,2,30,-10,-1,4,-4,-1,1,3,-1,0,11,-2,0,-1,0,43,-2,-45,-3,0,0,-12,-9,6,3,0
Genoa v Bologna,1,-1.6999999999999993,0,0,57,-7,62,44,9,3,34,17,0,0,5,-5,0,1,0,3,1,0,0,0,16,68,52,-6,1,0,-1,-2,0,-1,0
Genoa v Cagliari,2,-0.5,3,3,-21,14,-22,-17,0,4,-27,5,-1,1,4,-4,0,0,0,3,-1,0,2,0,-11,-31,-20,3,0,0,2,-2,-3,-4,0
Genoa v Catania,0,0.8999999999999986,3,2,45,8,36,23,16,-7,36,11,1,-1,-3,3,4,3,0,-5,0,0,-1,0,8,45,37,-2,0,0,3,-1,1,-4,1
Genoa v Chievo,0,-1.1000000000000014,-4,-3,-7,1,-2,-3,-7,-2,-32,22,1,-1,3,-3,-2,-1,1,3,-3,0,1,0,-22,0,22,1,-1,0,-3,-4,2,-1,1
Genoa v Fiorentina,2,-0.5,1,3,-82,-24,-86,-33,-37,4,-52,-20,8,-8,-4,4,-1,-1,-2,15,3,0,3,0,-25,-78,-53,-3,-1,0,2,2,-3,0,-3
Genoa v Inter,0,-3.8000000000000007,1,0,-12,3,-3,7,-2,24,-33,13,4,-4,2,-2,0,-3,0,10,3,0,0,0,28,-1,-29,-5,1,0,-9,-11,3,-2,0
Genoa v Juventus,2,-0.6000000000000014,2,0,-73,-2,-63,-43,-29,2,-45,-29,0,0,-4,4,1,-1,0,4,2,0,-3,0,-4,-67,-63,8,4,0,-1,1,4,2,0
Genoa v Lazio,0,0.5,-3,0,-11,5,-12,1,-3,5,-28,22,2,-2,2,-2,-3,0,0,6,1,0,0,0,-35,-17,18,-3,0,0,6,6,-4,0,0
Genoa v Livorno,1,1.0,-1,-1,69,-5,80,35,29,26,41,0,-1,1,0,0,2,1,0,9,4,0,1,0,74,95,21,3,0,0,4,3,-6,-1,0
Genoa v Napoli,2,-0.6000000000000014,-4,1,-22,-7,-28,9,-21,-8,1,-9,-1,1,-1,1,-1,0,0,4,2,0,-1,0,-14,-29,-15,1,0,0,-4,-7,-2,-3,-2
Genoa v Parma,0,-0.8000000000000007,-3,0,-4,13,-2,4,6,19,-26,18,0,0,-6,6,-3,-2,0,9,0,0,-3,0,21,0,-21,-3,1,0,-9,-5,4,4,0
Genoa v Roma,0,1.3000000000000007,-6,-3,-201,-23,-214,-96,-108,-24,-109,-71,-2,2,-4,4,-4,-5,0,-4,-2,0,-3,0,-89,-214,-125,3,0,0,2,1,-5,-1,0
Genoa v Sampdoria,2,1.5,-2,0,37,2,39,37,16,23,18,12,0,0,3,-3,-1,-1,-1,11,1,0,1,0,27,38,11,-3,0,0,4,3,-2,-1,-1
Genoa v Sassuolo,0,-0.29999999999999716,6,4,-19,4,-17,-20,13,7,-17,3,5,-5,2,-2,5,4,1,12,3,0,3,0,-14,-9,5,0,1,0,7,6,-3,-1,2
Genoa v Torino,1,-0.6000000000000014,4,2,60,-16,85,53,25,64,34,-17,0,0,-2,2,1,-1,0,18,6,0,-2,0,137,78,-59,-2,0,0,-5,-3,2,2,-1
Genoa v Udinese,1,1.8000000000000007,2,1,6,-11,20,21,-14,20,-17,5,-3,3,3,-3,2,2,0,6,2,0,0,0,14,27,13,3,-3,0,1,-2,-2,-3,-1
Genoa v Verona,0,-0.6999999999999993,1,-3,0,1,5,-6,-6,-26,26,-12,2,-2,4,-4,5,4,2,1,4,0,-1,0,-3,15,18,0,-1,0,6,5,-6,-1,2
Inter v AC Milan,0,0.3000000000000007,-6,-5,-44,-14,-54,-27,-24,-25,-30,2,-3,3,2,-2,0,0,0,-9,1,0,0,0,-59,-54,5,3,-2,0,13,4,-8,-9,0
Inter v Atalanta,2,1.1000000000000014,3,1,1,-8,7,18,-19,28,-6,-23,0,0,3,-3,4,2,1,2,2,0,0,0,49,13,-36,2,-2,0,-2,2,6,4,0
Inter v Bologna,1,0.09999999999999787,6,4,124,13,133,67,70,65,53,23,1,-1,0,0,4,-2,1,13,3,0,0,0,87,127,40,1,-1,0,-2,-2,2,0,0
Inter v Cagliari,1,1.8000000000000007,3,3,53,-8,45,31,27,30,20,8,-1,1,-4,4,2,1,0,8,3,0,0,0,43,46,3,2,0,0,2,1,-1,-1,-1
Inter v Catania,1,1.8999999999999986,6,1,100,0,103,66,61,92,36,0,8,-8,3,-3,4,3,0,20,7,0,0,0,131,129,-2,3,0,0,-10,-6,10,4,0
Inter v Chievo,1,0.9000000000000021,3,-1,172,14,182,105,76,29,110,42,4,-4,3,-3,2,3,1,8,3,0,2,0,91,180,89,-7,0,0,-6,-3,1,3,0
Inter v Fiorentina,0,-0.09999999999999787,-3,-2,-102,-7,-110,-39,-56,-8,-68,-21,-3,3,-5,5,-2,0,0,-2,1,0,0,0,-65,-109,-44,1,1,0,3,5,3,2,0
Inter v Genoa,0,1.1999999999999993,1,0,70,12,67,41,35,30,52,-7,2,-2,-1,1,2,1,0,6,2,0,0,0,53,65,12,-8,0,0,3,4,-3,1,0
Inter v Juventus,1,-0.8999999999999986,2,0,-87,1,-79,-49,-40,-34,-42,-16,4,-4,-2,2,1,0,0,4,2,0,-2,0,-58,-66,-8,8,0,0,3,6,4,3,0
Inter v Lazio,0,2.8999999999999986,1,-1,91,6,85,33,66,18,57,25,1,-1,-2,2,0,0,1,5,0,0,2,0,48,91,43,-3,1,0,0,5,6,5,2
Inter v Livorno,0,1.1999999999999993,3,2,190,12,210,112,87,80,84,36,3,-3,-3,3,4,2,0,14,4,0,3,0,158,207,49,-1,1,0,-4,0,4,4,-1
Inter v Napoli,1,0.8000000000000007,1,7,16,8,8,24,-8,2,2,11,1,-1,1,-1,-3,0,0,1,0,0,1,0,-21,-2,19,-1,-2,0,0,2,-2,2,0
Inter v Parma,1,-1.0,1,0,49,-10,61,25,25,42,29,-20,-3,3,-1,1,3,-1,0,7,4,0,3,0,91,68,-23,-4,-1,0,-5,4,4,9,-1
Inter v Roma,2,0.1999999999999993,0,1,-16,-13,-9,1,-4,17,-5,-13,2,-2,0,0,0,0,-2,11,5,0,-1,0,27,-4,-31,2,-1,0,-8,-4,10,4,-3
Inter v Sampdoria,1,1.0,-2,-3,-36,-3,-40,-15,-6,2,-9,-15,-1,1,2,-2,-5,0,1,3,2,0,2,0,-13,-38,-25,-4,-2,0,-2,4,5,6,1
Inter v Sassuolo,0,1.1000000000000014,6,4,100,-5,104,62,60,57,43,23,5,-5,-3,3,6,3,0,13,4,0,2,0,66,98,32,-6,0,0,-12,-7,2,5,0
Inter v Torino,0,2.5,9,6,133,10,140,95,41,89,69,-22,-2,2,-2,2,8,3,1,8,3,0,-1,0,196,144,-52,-4,0,0,10,14,-4,4,1
Inter v Udinese,1,3.1000000000000014,-1,-1,142,-3,140,82,69,83,53,13,-1,1,0,0,0,1,0,5,1,0,0,0,148,131,-17,-9,0,0,-7,-9,2,-2,0
Inter v Verona,0,-1.0,6,1,121,3,127,61,76,57,66,13,5,-5,-1,1,5,2,0,10,4,0,1,0,105,143,38,4,0,0,-2,4,5,6,0
Juventus v AC Milan,0,1.3999999999999986,4,3,-126,-34,-107,-54,-71,-12,-87,-28,4,-4,1,-1,3,1,-1,0,0,0,2,0,-45,-114,-69,1,-1,0,-4,-2,5,2,0
Juventus v Atalanta,0,1.0,4,0,-41,-20,-23,-29,-16,-22,-36,16,2,-2,-8,8,3,1,0,2,3,0,-1,0,-22,-31,-9,0,0,0,-10,-10,9,0,0
Juventus v Bologna,0,1.5000000000000036,6,5,97,-4,94,87,26,61,44,6,1,-1,-3,3,4,5,0,10,3,0,-3,0,112,84,-28,-5,0,0,6,4,-2,-2,0
Juventus v Cagliari,0,3.4999999999999964,7,4,7,-2,13,16,-2,50,-50,15,6,-6,-3,3,4,2,1,9,4,0,1,0,35,16,-19,-3,0,0,-4,-2,2,2,1
Juventus v Catania,0,2.3000000000000007,9,1,152,-2,159,100,59,40,74,46,0,0,1,-1,6,2,0,8,1,0,-1,0,74,155,81,-1,0,0,7,3,-7,-4,2
Juventus v Chievo,0,0.5,5,2,159,7,150,96,72,30,81,58,0,0,-3,3,3,0,0,2,1,0,0,0,41,150,109,-2,0,0,-1,1,0,2,2
Juventus v Fiorentina,0,0.9000000000000021,10,1,56,-10,64,65,3,82,-11,1,6,-6,0,0,8,5,0,18,5,0,2,0,96,67,-29,2,1,0,-4,-2,5,2,1
Juventus v Genoa,0,2.1999999999999993,11,5,141,1,150,79,74,79,79,-6,3,-3,0,0,8,5,0,2,2,0,0,0,149,138,-11,-5,1,0,-2,0,5,2,2
Juventus v Inter,0,-0.1999999999999993,10,6,21,-5,19,21,0,53,-27,-2,5,-5,0,0,6,3,1,9,2,0,1,0,16,15,-1,-1,-1,0,-2,0,-2,2,1
Juventus v Lazio,0,1.1999999999999993,-5,-3,155,0,144,69,82,37,102,12,-4,4,1,-1,-3,2,2,-3,0,0,2,0,116,134,18,-7,0,0,4,2,-7,-2,1
Juventus v Livorno,0,3.3000000000000007,6,2,235,12,234,161,100,121,112,30,7,-7,-3,3,6,5,1,15,4,0,-1,0,211,221,10,-7,-1,0,3,0,-5,-3,2
Juventus v Napoli,0,1.6999999999999993,3,4,41,3,49,25,23,31,-1,18,4,-4,0,0,4,2,0,10,3,0,1,0,6,42,36,6,0,0,2,3,-2,1,1
Juventus v Parma,0,0.7000000000000028,1,1,62,1,59,59,-1,16,8,32,1,-1,-1,1,0,1,0,1,-2,0,3,0,17,53,36,-4,1,0,-10,-4,8,6,2
Juventus v Roma,0,2.3999999999999986,0,-1,-117,-10,-127,-47,-77,-18,-110,3,0,0,-3,3,-1,0,1,-4,-1,0,-4,0,-114,-126,-12,3,1,0,6,1,-3,-5,1
Juventus v Sampdoria,0,3.8000000000000043,3,-2,-5,-7,-10,10,-6,31,-25,0,-2,2,0,0,3,2,2,4,1,0,0,0,12,-4,-16,3,0,0,3,1,-3,-2,4
Juventus v Sassuolo,0,2.1999999999999993,9,3,111,9,123,53,62,55,31,29,1,-1,2,-2,7,5,1,7,2,0,1,0,104,135,31,3,0,0,-17,-6,16,11,3
Juventus v Torino,0,1.6999999999999993,6,5,139,3,148,80,59,79,76,-17,1,-1,3,-3,4,1,0,2,-1,0,-1,0,169,134,-35,-5,0,0,-4,-3,-2,1,1
Juventus v Udinese,0,4.5,4,5,110,10,110,78,38,94,9,15,1,-1,-2,2,5,1,0,6,0,0,-1,0,114,101,-13,-3,0,0,3,2,-7,-1,0
Juventus v Verona,0,1.3999999999999986,15,9,107,-4,112,82,46,120,15,-3,1,-1,-3,3,15,5,1,16,3,0,0,0,188,112,-76,0,1,0,-4,-1,1,3,1
Lazio v AC Milan,1,-1.2999999999999972,-1,0,-44,-14,-34,-22,-9,13,-4,-38,3,-3,-4,4,-2,0,0,11,0,0,2,0,31,-36,-67,3,2,0,-4,-5,0,-1,1
Lazio v Atalanta,2,-1.8000000000000007,3,4,-26,-6,-14,-21,-15,24,-19,-36,4,-4,-3,3,3,0,0,3,-4,0,-1,0,42,-15,-57,6,2,0,-4,-1,7,3,0
Lazio v Bologna,0,-0.5,8,8,48,0,53,46,11,67,21,-31,2,-2,-2,2,9,2,0,3,1,0,1,0,119,49,-70,-1,-1,0,-3,-1,4,2,0
Lazio v Cagliari,0,-2.1000000000000014,1,-2,14,1,16,22,4,18,13,-8,0,0,3,-3,0,-3,0,7,2,0,2,0,59,27,-32,1,0,0,-10,-5,10,5,0
Lazio v Catania,0,-1.8000000000000007,10,10,66,7,62,49,31,55,15,11,5,-5,-2,2,6,5,1,12,4,0,-2,0,90,68,-22,-2,0,0,3,2,-1,-1,1
Lazio v Chievo,0,-1.2999999999999972,-3,-5,31,10,16,19,0,-23,9,35,-9,9,1,-1,-3,1,3,-9,-1,0,-1,0,-37,17,54,0,0,0,2,1,2,-1,3
Lazio v Fiorentina,1,-1.3000000000000007,8,3,-82,-20,-70,-28,-62,-5,-45,-41,2,-2,4,-4,4,1,0,1,1,0,0,0,-6,-66,-60,1,-1,0,4,5,2,1,0
Lazio v Genoa,2,-1.1999999999999993,5,2,3,-2,3,16,2,7,21,-12,0,0,2,-2,0,0,0,5,0,0,-2,0,26,1,-25,-10,0,0,-8,-2,14,6,0
Lazio v Inter,0,-0.9000000000000021,0,1,-57,-3,-61,-21,-20,19,-43,-19,3,-3,6,-6,-1,1,0,6,5,0,3,0,11,-51,-62,2,0,0,-1,-1,7,0,0
Lazio v Juventus,1,-1.9000000000000021,-1,-2,-124,-3,-127,-74,-53,-48,-38,-40,-3,3,4,-4,-2,-1,0,0,0,0,-1,0,-69,-116,-47,3,0,-1,7,6,-6,-1,1
Lazio v Livorno,0,0.5999999999999979,7,1,38,0,43,24,21,30,9,8,0,0,-1,1,1,0,0,4,2,0,2,0,92,50,-42,-1,-2,0,-2,0,4,2,2
Lazio v Napoli,2,-0.5,-1,-1,11,-8,27,7,-4,-32,42,-8,-2,2,-4,4,0,0,0,-1,3,0,-3,0,23,33,10,1,0,0,-13,-10,6,3,-2
Lazio v Parma,0,-0.6999999999999993,-4,-1,-61,-6,-65,-36,-30,-10,-34,-21,2,-2,-2,2,-4,-4,0,5,0,0,1,0,-36,-60,-24,1,2,0,15,14,-4,-1,0
Lazio v Roma,1,0.5999999999999979,-7,-3,-126,-8,-122,-71,-42,-14,-72,-28,4,-4,-6,6,-6,-6,0,5,0,0,0,0,-59,-123,-64,5,0,0,-6,-1,-2,5,0
Lazio v Sampdoria,0,-0.10000000000000142,3,4,-21,0,-20,-13,-7,-1,-7,-11,0,0,0,0,2,-2,1,-1,-4,0,0,0,-19,-11,8,0,-1,0,5,3,-6,-2,1
Lazio v Sassuolo,0,0.8000000000000007,3,0,60,15,69,12,39,34,34,-13,-1,1,0,0,1,-1,0,0,1,0,1,0,92,75,-17,4,-2,0,8,6,-8,-2,1
Lazio v Torino,1,-1.0,6,3,-28,-6,-17,-8,-28,20,31,-87,-1,1,0,0,6,1,1,2,0,0,-1,0,78,-12,-90,13,0,0,4,1,-5,-3,1
Lazio v Udinese,0,2.3999999999999986,6,2,-37,-4,-24,-17,-30,-30,-9,-9,-1,1,-2,2,7,2,0,-10,0,0,1,0,-19,-22,-3,-4,0,0,-1,-2,-3,-1,2
Lazio v Verona,1,0.3000000000000007,4,2,64,-2,66,37,38,35,43,-2,2,-2,-1,1,1,2,1,6,2,0,0,0,82,62,-20,-1,0,0,-5,-6,5,-1,0
Livorno v AC Milan,1,-0.8999999999999986,7,3,-115,-17,-108,-85,-26,-9,-83,-18,5,-5,-6,6,2,0,-1,4,-2,0,2,0,-62,-107,-45,10,3,0,4,3,0,-1,0
Livorno v Atalanta,0,-0.3999999999999986,7,7,-87,13,-88,-62,-33,-26,-50,-19,-1,1,-3,3,7,3,1,-3,0,0,-2,0,-83,-86,-3,-1,1,0,3,3,-2,0,1
Livorno v Bologna,0,-1.0999999999999979,-3,-4,-23,7,-25,-10,-14,20,-38,-5,-1,1,-4,4,0,0,0,4,1,0,1,0,5,-33,-38,-5,1,0,11,7,-4,-4,0
Livorno v Cagliari,1,-1.9000000000000021,-4,-5,-77,13,-83,-45,-41,-2,-50,-32,0,0,4,-4,-3,-1,0,-3,1,0,0,0,-21,-84,-63,1,0,0,8,2,-4,-6,1
Livorno v Catania,0,-0.8999999999999986,1,1,-17,-2,-14,-9,-9,-38,-7,27,-3,3,6,-6,0,-2,0,-4,-2,0,0,0,-30,-25,5,1,0,0,2,-2,-1,-4,0
Livorno v Chievo,2,-2.799999999999997,-1,1,42,5,31,27,11,-13,29,22,-2,2,4,-4,-4,-4,-2,-9,-4,0,0,0,3,31,28,-6,0,0,-2,1,5,3,-1
Livorno v Fiorentina,2,-2.099999999999998,1,-1,-99,-7,-105,-41,-48,-7,-37,-44,1,-1,0,0,1,3,0,4,2,0,-2,0,-31,-104,-73,-8,0,0,-7,-6,8,1,0
Livorno v Genoa,2,-0.1999999999999993,6,4,-34,-11,-34,-15,-2,43,-46,-14,4,-4,-2,2,4,4,0,9,1,0,0,0,23,-40,-63,0,2,0,7,5,-2,-2,-1
Livorno v Inter,1,-1.8000000000000007,-7,-1,-172,-6,-171,-101,-81,-49,-112,-23,-1,1,-5,5,-6,-3,-1,-5,-2,0,1,0,-124,-167,-43,9,-1,0,6,3,-4,-3,-2
Livorno v Juventus,2,-2.8999999999999986,-5,-5,-200,-22,-200,-118,-98,-109,-86,-23,-6,6,1,-1,-6,-3,0,-19,-6,0,2,0,-185,-198,-13,2,1,0,3,1,-1,-2,0
Livorno v Lazio,2,1.1999999999999993,1,1,-64,-3,-69,-17,-39,13,-28,-42,5,-5,-1,1,0,0,-1,9,-1,0,0,0,23,-70,-93,-3,0,0,-10,-6,9,4,-1
Livorno v Napoli,1,-0.09999999999999787,-7,-5,-135,-30,-145,-98,-48,-52,-91,-3,0,0,0,0,-4,-3,0,-8,-2,0,0,0,-124,-136,-12,1,0,0,5,4,-2,-1,-2
Livorno v Parma,2,-0.5,5,5,-51,-9,-48,-18,-40,3,-22,-39,1,-1,5,-5,2,-1,-1,3,-1,0,2,0,17,-66,-83,3,-1,0,0,0,-2,0,-1
Livorno v Roma,2,-2.099999999999998,-5,-2,-170,-13,-175,-98,-89,-69,-74,-43,-2,2,4,-4,-5,-2,0,-10,-1,0,-2,0,-115,-177,-62,7,0,0,0,-5,-6,-5,0
Livorno v Sampdoria,2,0.0,4,4,130,23,113,100,46,39,87,21,2,-2,5,-5,2,3,0,12,3,0,-1,0,67,107,40,-7,2,0,-11,-10,2,1,-1
Livorno v Sassuolo,0,1.1999999999999993,2,-1,-51,7,-58,-41,-18,2,-58,-3,2,-2,-5,5,3,1,2,-6,1,0,0,0,-45,-60,-15,5,1,0,3,-2,-7,-5,2
Livorno v Torino,1,-0.9000000000000021,8,3,38,-6,38,26,31,77,17,-38,2,-2,3,-3,6,4,0,13,4,0,2,0,113,51,-62,-2,3,0,-2,0,3,2,0
Livorno v Udinese,2,1.8000000000000007,2,1,-31,-7,-25,-2,-23,13,-31,-9,2,-2,1,-1,4,2,0,3,-1,0,-4,0,4,-25,-29,0,2,0,2,6,2,4,0
Livorno v Verona,2,-0.1999999999999993,-3,3,-30,-4,-39,-21,-24,-20,-10,-13,-4,4,-4,4,-4,-5,-2,-9,-1,0,-1,0,-40,-54,-14,-5,1,0,5,1,-2,-4,-3
Napoli v AC Milan,0,-1.1000000000000014,9,5,-17,-25,-5,-5,-2,64,-29,-43,2,-2,3,-3,10,5,0,11,5,0,-2,0,80,-12,-92,0,0,0,0,-2,2,-2,0
Napoli v Atalanta,0,0.3999999999999986,8,5,79,9,88,55,33,45,35,7,4,-4,4,-4,6,4,0,4,-2,0,-1,0,115,86,-29,-1,-1,0,-20,-14,14,6,0
Napoli v Bologna,0,0.3999999999999986,6,1,59,-5,63,15,35,37,15,0,0,0,3,-3,5,3,1,-1,0,0,0,0,86,62,-24,0,0,0,-3,1,1,4,2
Napoli v Cagliari,0,1.6999999999999993,8,6,20,-14,18,16,9,45,-14,-7,1,-1,-5,5,3,0,1,-1,-4,0,1,0,95,8,-87,-8,-1,0,-3,-3,-2,0,2
Napoli v Catania,0,0.6999999999999993,1,1,201,19,193,83,115,14,134,51,2,-2,-1,1,2,3,0,-7,-1,0,1,0,86,197,111,-1,0,0,0,-3,0,-3,1
Napoli v Chievo,1,-1.1999999999999993,2,0,64,-4,61,36,20,5,35,17,1,-1,0,0,2,0,-1,2,-1,0,-1,0,52,53,1,-3,0,0,9,7,-6,-2,-1
Napoli v Fiorentina,2,-0.3999999999999986,4,2,-10,-11,-8,5,-13,20,12,-41,3,-3,-5,5,3,3,0,2,1,0,1,0,56,-20,-76,-4,0,1,-4,-5,1,-1,0
Napoli v Genoa,1,-0.3000000000000007,3,-1,141,-2,140,70,63,35,100,-2,-2,2,2,-2,3,-2,1,-4,-1,0,-3,0,88,143,55,1,-1,0,7,7,2,0,1
Napoli v Inter,0,-0.3000000000000007,-2,1,-84,11,-81,-45,-50,-47,-23,-23,-2,2,-3,3,-2,-2,0,-2,-3,0,-2,0,-62,-91,-29,7,2,0,7,4,-7,-3,1
Napoli v Juventus,0,-0.5,4,4,118,-2,119,71,66,79,63,-5,6,-6,-4,4,4,3,1,10,3,0,0,0,148,126,-22,2,1,0,4,2,3,-2,1
Napoli v Lazio,0,2.8999999999999986,2,3,145,1,132,72,75,43,80,27,1,-1,5,-5,0,1,0,6,0,0,2,0,82,129,47,-5,1,0,2,0,0,-2,0
Napoli v Livorno,0,1.0,-1,-1,46,5,35,22,21,4,8,32,1,-1,-2,2,0,0,1,1,1,0,-1,0,-19,28,47,0,0,0,10,6,-6,-4,2
Napoli v Parma,2,-0.29999999999999716,-2,-3,98,-5,97,40,62,37,55,12,-1,1,4,-4,-4,-3,0,3,-1,0,3,0,118,101,-17,0,1,0,-5,-3,0,2,0
Napoli v Roma,0,1.7000000000000028,-1,-3,-98,-9,-86,-54,-43,2,-49,-51,2,-2,-5,5,0,-2,0,3,0,0,1,0,-14,-83,-69,2,0,0,1,-4,-1,-5,0
Napoli v Sampdoria,0,0.5999999999999979,3,-2,-78,-18,-70,-36,-30,-9,-9,-49,2,-2,2,-2,4,1,0,8,3,0,-3,0,8,-76,-84,-5,0,0,-6,-4,4,2,0
Napoli v Sassuolo,1,0.6999999999999993,4,3,210,6,206,132,103,82,136,21,3,-3,4,-4,4,1,-1,16,3,0,1,0,159,209,50,1,0,0,-9,-3,10,6,0
Napoli v Torino,0,-0.3999999999999986,4,3,-78,8,-68,-28,-48,24,-41,-54,1,-1,-1,1,2,2,0,6,-1,0,0,0,12,-73,-85,2,1,0,4,0,-3,-4,2
Napoli v Udinese,1,3.3000000000000007,-5,-3,60,14,59,24,29,9,60,-16,-2,2,2,-2,0,0,1,-8,-2,0,0,0,42,48,6,-5,1,0,14,6,-12,-8,1
Napoli v Verona,0,0.7000000000000028,1,-1,142,0,145,45,91,33,103,1,-1,1,-2,2,4,1,3,0,1,0,-2,0,102,154,52,7,1,0,4,4,-5,0,3
Parma v AC Milan,0,1.5,0,0,-165,-9,-157,-109,-53,-62,-92,-10,0,0,3,-3,0,2,1,5,4,0,3,0,-164,-144,20,2,-1,0,4,6,-2,2,2
Parma v Atalanta,0,0.6999999999999993,3,0,-17,-9,-13,-8,3,4,7,-18,-1,1,-3,3,0,0,0,-1,3,0,0,0,28,-23,-51,-3,1,0,3,-2,-7,-5,2
Parma v Bologna,1,-0.5,-2,-1,112,-10,106,59,49,19,81,9,-1,1,1,-1,-3,-5,0,-5,-4,0,-1,0,61,96,35,0,1,0,2,1,-6,-1,0
Parma v Cagliari,1,0.6000000000000014,-4,-5,58,-4,56,20,42,-3,52,11,1,-1,2,-2,-3,-1,0,-1,2,0,1,0,24,73,49,3,0,0,-4,1,8,5,0
Parma v Catania,1,1.5,-5,-2,78,0,70,26,51,-16,48,45,0,0,-4,4,-4,-2,0,-5,0,0,1,0,-18,81,99,-4,-1,0,0,0,5,0,0
Parma v Chievo,1,0.7999999999999972,-2,-1,77,12,73,43,43,20,26,42,3,-3,-1,1,-3,1,0,5,0,0,1,0,4,77,73,-9,0,0,1,6,3,5,0
Parma v Fiorentina,1,0.40000000000000213,-9,-8,-122,-2,-130,-75,-58,-68,-62,-3,-4,4,-4,4,-9,-3,-1,-6,-4,0,0,0,-123,-131,-8,5,0,0,15,8,-13,-7,0
Parma v Genoa,1,-0.1999999999999993,3,2,14,-1,17,3,7,2,5,1,-2,2,1,-1,4,3,0,-2,4,0,-4,0,7,15,8,0,0,0,-6,-4,4,2,0
Parma v Inter,2,-0.8000000000000007,-3,-2,4,4,1,-12,11,-6,14,-10,-1,1,4,-4,-3,-4,0,0,0,0,3,0,23,13,-10,-3,0,0,-2,-3,-1,-1,0
Parma v Juventus,2,-1.0,-4,-2,-130,-2,-129,-72,-55,-61,-54,-14,2,-2,1,-1,-4,0,0,0,1,0,2,0,-106,-120,-14,4,0,0,7,5,-6,-2,0
Parma v Lazio,1,2.1000000000000014,-4,-2,-68,-22,-66,-58,-24,-32,-50,0,-3,3,3,-3,-4,-3,0,-10,-2,0,1,0,-91,-76,15,-8,-1,0,10,5,-10,-5,0
Parma v Livorno,0,2.1000000000000014,9,6,99,7,95,56,60,77,40,-3,4,-4,-3,3,6,4,0,14,3,0,-1,0,135,90,-45,-2,-1,0,3,3,-3,0,0
Parma v Napoli,0,-1.3999999999999986,-1,-1,-48,23,-45,-32,-24,-24,-60,27,-2,2,0,0,0,0,0,-4,0,0,0,0,-53,-48,5,-7,1,0,-8,-5,3,3,0
Parma v Roma,2,2.3000000000000007,-1,-3,-113,-1,-107,-49,-56,-27,-35,-39,0,0,0,0,-1,1,1,10,3,0,0,0,-42,-98,-56,1,1,0,-1,-3,0,-2,1
Parma v Sampdoria,0,2.6000000000000014,1,1,38,-7,35,14,25,-16,32,21,-2,2,0,0,-2,-2,0,1,1,0,2,0,-11,45,56,-2,2,0,3,8,-1,5,1
Parma v Sassuolo,0,1.3999999999999986,-1,-3,56,19,50,-3,56,29,18,6,1,-1,-3,3,1,4,1,2,1,0,-1,0,28,46,18,-1,1,1,4,6,-3,2,0
Parma v Torino,0,-1.5,5,0,40,-20,45,46,8,64,44,-54,5,-5,-4,4,4,1,1,16,3,0,-3,0,144,45,-99,1,0,0,-6,-3,4,3,1
Parma v Udinese,0,2.400000000000002,4,3,69,-6,69,58,20,61,47,-28,2,-2,0,0,3,4,1,6,1,0,-1,0,96,59,-37,3,0,0,-2,-6,-4,-4,1
Parma v Verona,0,0.8999999999999986,4,0,32,6,34,20,18,31,6,2,4,-4,0,0,1,0,0,9,1,0,0,0,50,42,-8,1,1,0,1,3,-1,2,1
Roma v AC Milan,0,-2.1999999999999993,5,0,143,-10,142,89,62,42,103,2,3,-3,4,-4,3,2,0,2,1,0,1,0,126,163,37,3,-1,0,1,8,5,7,1
Roma v Atalanta,0,-1.5999999999999979,8,1,134,-6,155,68,69,56,76,8,-1,1,2,-2,6,0,1,2,-4,0,1,0,108,152,44,3,-2,0,3,5,0,2,2
Roma v Bologna,0,-0.5999999999999979,-1,-4,165,36,160,74,84,-9,90,76,-2,2,6,-6,-1,1,1,-4,1,0,0,0,12,170,158,7,-2,0,-2,-3,1,-1,3
Roma v Cagliari,1,-0.9000000000000021,6,2,134,19,133,86,65,68,72,10,2,-2,-2,2,5,2,0,8,-2,0,0,0,131,135,4,-3,0,0,5,6,-3,1,0
Roma v Catania,0,-0.6000000000000014,2,4,109,13,110,44,65,32,41,37,4,-4,-1,1,5,3,1,1,1,0,0,0,63,112,49,8,0,0,0,0,0,0,1
