_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Man Utd v Everton,0,-1.4000000000000021,-5,-7,-84,-3,-68,-49,-36,-30,-50,-4,-1,1,-1,1,0,0,2,5,-2,0,4,0,-64,-63,1,6,-1,0,-1,1,1,2,2
Man Utd v Fulham,0,-1.1000000000000014,2,-1,177,-1,181,119,79,137,87,-23,1,-1,-3,3,3,0,1,17,2,0,1,0,193,176,-17,-1,-1,0,-6,-2,5,4,2
Man Utd v Liverpool,0,1.0,7,4,23,6,28,0,22,22,27,-26,0,0,-1,1,6,6,1,2,1,0,0,0,53,29,-24,6,-1,0,-13,-11,3,2,1
Man Utd v Man City,2,-0.3999999999999986,3,0,-77,0,-73,-40,-32,-51,-38,15,1,-1,0,0,1,1,0,-3,-3,0,1,0,-72,-65,7,7,-1,0,1,4,5,3,0
Man Utd v Newcastle,0,3.0,-2,-3,107,11,109,65,41,30,70,6,0,0,2,-2,-5,-3,0,3,-3,0,0,0,81,111,30,-1,1,0,4,-1,-4,-5,1
Man Utd v Norwich,0,-1.0,11,7,147,-8,152,112,58,115,74,-20,6,-6,8,-8,9,6,1,17,7,0,-1,0,205,151,-54,-7,-1,0,-12,-9,10,3,1
Man Utd v QPR,0,-2.400000000000002,4,2,191,-1,198,122,80,71,122,8,0,0,1,-1,3,4,0,5,0,0,-1,0,164,182,18,-4,0,0,-5,-5,3,0,0
Man Utd v Reading,0,0.10000000000000142,6,3,45,4,50,20,24,9,31,5,0,0,3,-3,6,0,0,0,0,0,0,0,18,42,24,2,-1,0,3,2,0,-1,1
Man Utd v Southampton,0,-0.10000000000000142,2,-1,39,-1,42,21,26,8,27,11,0,0,3,-3,7,5,2,2,1,0,0,0,23,45,22,-4,-1,0,2,3,0,1,1
Man Utd v Stoke,0,-1.4999999999999964,4,-3,89,-4,101,46,36,29,33,23,-1,1,-2,2,5,4,2,-2,5,0,2,0,76,106,30,-5,0,0,-1,0,0,1,3
Man Utd v Sunderland,0,0.8000000000000043,6,-2,164,-11,169,100,72,55,68,51,4,-4,-4,4,6,8,1,9,5,0,1,0,103,180,77,-12,0,0,-10,-7,6,3,2
Man Utd v Swansea,0,0.9000000000000021,6,4,69,5,69,45,32,89,4,-16,2,-2,1,-1,5,5,0,9,2,0,1,0,110,57,-53,-3,0,0,1,1,-2,0,1
Man Utd v Tottenham,2,1.0999999999999979,-4,-1,94,6,86,78,20,57,35,7,-1,1,-1,1,-6,-2,0,7,-2,0,-1,0,45,75,30,-2,0,0,3,0,-6,-3,0
Man Utd v West Brom,0,1.0,4,4,131,7,132,75,60,46,79,13,4,-4,-3,3,2,3,0,10,1,0,0,0,89,144,55,6,0,0,8,8,-1,0,-1
Man Utd v West Ham,0,-0.1999999999999993,3,3,237,3,240,130,115,88,155,0,0,0,1,-1,5,2,1,5,1,0,2,0,201,256,55,1,-1,0,-5,0,6,5,1
Man Utd v Wigan,0,-1.1999999999999993,6,5,29,-5,37,10,31,33,-5,14,1,-1,2,-2,3,0,0,8,2,0,1,0,31,37,6,1,1,0,-2,-4,-3,-2,0
Newcastle v Arsenal,2,0.3000000000000007,2,2,-45,8,-38,-43,1,-31,-23,13,1,-1,-8,8,2,-1,0,1,-2,0,-1,0,-57,-50,7,0,0,0,0,1,-6,1,0
Newcastle v Aston Villa,1,1.1000000000000014,1,-2,15,9,25,26,15,18,18,3,3,-3,10,-10,2,-1,-1,15,4,0,2,0,33,24,-9,-9,-1,0,-15,-13,7,2,-1
Newcastle v Chelsea,0,-1.6000000000000014,8,6,2,2,19,1,13,30,-38,20,0,0,-1,1,5,0,1,11,2,0,1,0,39,28,-11,13,0,0,2,4,4,2,1
Newcastle v Everton,2,-3.400000000000002,-6,-5,-9,-3,-9,-19,3,-54,19,20,-1,1,-5,5,-2,-2,0,-3,2,0,-3,0,-68,-2,66,-2,1,0,1,5,6,4,0
Newcastle v Fulham,0,-3.599999999999998,3,-1,-46,0,-31,-35,-10,23,-34,-33,1,-1,-3,3,4,2,0,6,-1,0,2,0,30,-35,-65,-2,0,0,2,4,6,2,0
Newcastle v Liverpool,2,1.0,-4,-1,38,-2,42,12,29,28,47,-34,-3,3,-5,5,-3,-2,-2,0,2,0,-2,0,77,51,-26,-4,1,0,-6,-3,5,3,-2
Newcastle v Man City,2,-0.29999999999999716,-3,-1,-52,6,-48,-17,-24,-5,-17,-19,0,0,6,-6,-3,-6,-2,7,0,0,-4,0,-13,-58,-45,2,1,0,-5,-7,9,-2,-2
Newcastle v Man Utd,2,-1.6999999999999993,0,-3,-96,-7,-85,-46,-31,0,-62,-17,-1,1,1,-1,-2,-1,-2,8,2,0,0,0,-30,-91,-61,2,-1,0,-16,-10,14,6,-2
Newcastle v Norwich,0,-0.6000000000000014,6,-1,77,13,80,30,47,-36,77,34,-2,2,7,-7,1,-1,1,-3,0,0,3,0,-8,95,103,6,0,0,2,6,4,4,1
Newcastle v QPR,0,-1.5,9,3,30,3,44,41,9,66,-14,-2,5,-5,1,-1,6,3,0,19,3,0,-4,0,90,39,-51,-3,-1,0,-5,-4,3,1,0
Newcastle v Reading,2,-1.4000000000000021,8,7,69,5,85,39,38,24,24,29,4,-4,3,-3,6,3,0,16,5,0,0,0,81,93,12,6,0,0,-5,-1,5,4,1
Newcastle v Southampton,0,0.6000000000000014,6,0,-24,12,-27,-11,3,15,-28,5,4,-4,6,-6,2,3,-1,10,6,0,-1,0,-20,-26,-6,-3,-2,0,-1,-1,2,0,1
Newcastle v Stoke,0,-2.0,2,-2,75,9,80,35,44,15,52,13,5,-5,3,-3,2,1,0,7,0,0,-2,0,54,88,34,-9,0,0,-5,-1,1,4,0
Newcastle v Sunderland,2,-0.29999999999999716,3,2,100,-1,102,56,49,21,60,24,-1,1,-5,5,4,2,0,4,1,0,0,0,48,110,62,-5,2,0,-4,-3,2,1,-1
Newcastle v Swansea,2,-2.599999999999998,6,1,26,21,26,17,26,51,-21,12,2,-2,2,-2,3,1,0,10,2,0,-1,0,27,17,-10,-3,-2,0,-2,-2,-1,0,0
Newcastle v Tottenham,0,-0.3999999999999986,-3,-2,35,-2,26,34,7,-4,25,18,-2,2,-1,1,-5,-3,0,1,-3,0,0,0,-10,27,37,-3,0,0,-1,3,0,4,0
Newcastle v West Brom,0,-1.0999999999999979,5,3,22,20,17,7,14,33,-14,2,1,-1,1,-1,3,1,0,1,3,0,0,0,12,26,14,-2,1,0,-9,-4,7,5,1
Newcastle v West Ham,2,-1.6999999999999993,2,4,-31,13,-26,-17,-9,7,-21,-14,3,-3,6,-6,2,1,0,6,2,0,-1,0,7,-31,-38,-1,-1,0,-9,-1,11,8,-1
Newcastle v Wigan,0,-1.5,4,0,29,-7,38,28,12,30,25,-14,-1,1,2,-2,2,-2,0,6,1,0,-1,0,81,30,-51,-6,-2,-1,0,-2,-2,-2,2
Norwich v Arsenal,0,1.5,0,-2,-227,-6,-223,-111,-116,-39,-140,-48,-4,4,-1,1,-1,-1,0,1,2,0,-2,0,-142,-223,-81,4,1,0,9,7,-7,-2,1
Norwich v Aston Villa,2,1.6999999999999993,-3,-2,9,-3,-2,36,-5,48,-31,13,0,0,-3,3,0,2,0,11,2,0,1,0,34,-11,-45,-10,-1,0,-1,0,3,1,0
Norwich v Chelsea,2,0.3999999999999986,-3,-1,-138,5,-139,-85,-57,-20,-119,-4,0,0,-1,1,-5,-2,0,-3,0,0,0,0,-92,-138,-46,5,0,0,0,-4,-1,-4,-1
Norwich v Everton,0,-1.2999999999999972,-2,3,-84,3,-81,-72,-16,-35,-41,-13,0,0,2,-2,-2,-2,-1,-4,-4,0,0,0,-68,-90,-22,8,-1,0,-2,-4,0,-2,-1
Norwich v Fulham,1,-2.200000000000003,5,1,-73,-15,-74,-22,-53,-14,-70,6,-3,3,4,-4,5,4,0,3,4,0,0,0,-22,-62,-40,-1,0,0,-7,-4,8,3,0
Norwich v Liverpool,2,1.2999999999999972,-1,1,-138,-4,-146,-67,-68,-11,-56,-69,1,-1,-4,4,1,1,0,6,1,0,-1,0,-34,-156,-122,-2,1,0,11,7,-10,-4,-2
Norwich v Man City,2,-1.3000000000000007,-5,-2,-146,0,-144,-88,-72,-80,-64,-16,-5,5,0,0,-6,-4,-2,-7,-2,0,0,0,-122,-141,-19,7,0,-1,8,0,-5,-8,-1
Norwich v Man Utd,0,-0.6999999999999993,0,-1,-81,-2,-71,-59,-35,-43,-27,-22,-7,7,-5,5,0,-4,0,-8,-1,0,1,0,-59,-80,-21,-4,0,0,2,-4,-5,-6,0
Norwich v Newcastle,1,0.5,-1,-3,-4,8,-15,-5,9,13,-25,17,0,0,2,-2,1,1,0,-1,-1,0,2,0,-9,-14,-5,-1,0,0,-1,-1,-1,0,0
Norwich v QPR,1,-2.400000000000002,3,2,15,-1,6,24,-9,28,-10,-4,1,-1,-4,4,2,3,1,3,1,0,0,0,15,4,-11,4,-1,0,9,5,-8,-4,0
Norwich v Reading,0,0.6000000000000014,-1,0,-71,-9,-77,-29,-43,6,-50,-28,-5,5,3,-3,0,1,0,-5,0,0,0,0,-22,-65,-43,3,-1,0,5,5,-3,0,0
Norwich v Southampton,1,1.2000000000000028,-2,-1,-60,9,-73,-19,-38,-28,-16,-14,-3,3,3,-3,-5,-2,0,-3,0,0,2,0,-52,-83,-31,-3,0,0,-1,0,0,1,0
Norwich v Stoke,0,-1.8000000000000007,5,4,-63,-9,-66,-37,-16,9,-49,-12,5,-5,1,-1,5,6,1,11,1,0,1,0,-15,-66,-51,-2,-3,0,3,4,-5,1,1
Norwich v Sunderland,0,-0.10000000000000142,-2,1,59,-4,64,38,30,39,3,23,0,0,1,-1,0,2,1,3,2,0,-2,0,30,53,23,-4,-1,0,4,0,-3,-4,1
Norwich v Swansea,1,0.10000000000000142,-3,0,-137,-4,-143,-60,-89,-26,-100,-24,-1,1,4,-4,-5,-5,0,-2,3,0,-1,0,-60,-139,-79,7,1,0,3,5,-1,2,0
Norwich v Tottenham,1,-0.20000000000000284,3,-2,-12,3,-22,0,-12,43,-43,-12,1,-1,3,-3,0,1,1,7,2,0,1,0,16,-12,-28,-3,1,0,3,5,0,2,1
Norwich v West Brom,0,-1.3000000000000007,3,2,6,-8,15,-2,10,31,-25,4,4,-4,-5,5,0,1,0,6,2,0,-1,0,46,16,-30,5,1,0,2,1,3,-1,1
Norwich v West Ham,1,-1.7999999999999972,4,2,29,5,22,9,17,-3,20,10,2,-2,1,-1,1,3,0,0,1,0,1,0,2,33,31,1,-1,0,2,3,2,1,0
Norwich v Wigan,0,-0.5,2,0,3,6,12,12,-6,50,-34,-13,1,-1,-2,2,-1,0,1,3,-3,0,-4,0,47,-6,-53,-4,1,0,0,-3,0,-3,1
QPR v Arsenal,2,2.700000000000003,4,1,-97,-3,-90,-78,-24,-83,4,-22,-2,2,2,-2,1,0,-1,-1,-1,0,1,0,-101,-103,-2,2,0,0,4,2,-7,-2,-1
QPR v Aston Villa,1,3.299999999999997,1,2,51,-7,53,23,38,8,26,27,2,-2,0,0,2,4,1,7,2,0,6,0,23,61,38,-2,0,0,3,2,2,-1,0
QPR v Chelsea,1,2.6999999999999993,-3,-3,42,3,45,19,18,-26,41,16,-3,3,-1,1,-1,-1,0,-5,-1,0,0,0,-9,48,57,-5,-2,0,7,7,-5,0,0
QPR v Everton,1,-0.09999999999999432,1,-4,43,-6,48,30,24,33,19,6,-1,1,4,-4,-2,-1,0,12,0,0,0,0,40,56,16,7,0,0,2,2,-3,0,2
QPR v Fulham,0,-2.200000000000003,13,8,-33,-18,-28,-10,-31,11,-43,-11,1,-1,2,-2,7,2,0,0,0,0,0,0,14,-24,-38,0,0,0,4,8,2,4,0
QPR v Liverpool,2,2.3999999999999986,-9,-4,-164,-9,-161,-97,-78,-77,-61,-36,-4,4,1,-1,-7,-6,-1,-6,0,0,1,0,-107,-164,-57,2,0,0,7,1,-2,-6,-3
QPR v Man City,1,3.3000000000000007,-6,-2,-192,-4,-180,-126,-85,-100,-80,-30,-6,6,-1,1,-5,-4,0,-11,-1,0,0,0,-137,-161,-24,18,1,0,-2,-2,0,0,0
QPR v Man Utd,2,0.3999999999999986,3,1,30,11,29,6,26,18,33,-20,-2,2,-2,2,0,-3,0,1,-1,0,-2,0,40,28,-12,3,0,0,1,4,5,3,-1
QPR v Newcastle,2,0.8000000000000007,-4,-1,2,10,7,-3,3,-12,9,4,1,-1,0,0,-2,0,0,0,0,0,-1,0,-22,-1,21,-2,-1,0,-1,0,-4,1,-1
QPR v Norwich,1,1.8999999999999986,1,0,-47,-9,-32,-19,-30,-25,-35,11,1,-1,5,-5,1,-2,0,4,-3,0,1,0,-43,-15,28,6,1,0,-5,0,7,5,0
QPR v Reading,1,1.2999999999999972,2,1,34,-7,33,18,9,-35,44,19,-2,2,3,-3,1,-2,0,-5,1,0,1,0,-25,28,53,1,-1,0,4,5,-5,1,-1
QPR v Southampton,2,3.099999999999998,-2,-2,25,-4,36,16,15,-43,35,39,-2,2,2,-2,0,3,0,2,-1,0,1,0,-61,35,96,-8,0,0,-8,-4,14,4,-2
QPR v Stoke,2,0.20000000000000284,10,3,-53,-16,-38,-34,-24,-40,-21,5,0,0,5,-5,3,0,-1,-3,-2,0,-1,0,-35,-35,0,-2,-1,0,-8,-2,10,6,-1
QPR v Sunderland,0,1.0000000000000036,3,1,38,1,36,24,20,15,20,10,2,-2,7,-7,4,1,0,3,4,0,0,0,33,48,15,2,0,0,10,9,2,-1,0
QPR v Swansea,2,1.8999999999999986,5,5,-18,-9,-19,12,-24,45,-26,-30,0,0,4,-4,3,1,0,5,-1,0,0,0,60,-26,-86,1,-1,0,1,3,3,2,-1
QPR v Tottenham,1,2.6000000000000014,-4,-3,-119,-4,-137,-71,-48,-38,-75,-5,1,-1,0,0,-3,-1,0,0,-1,0,0,0,-91,-131,-40,-7,-1,0,2,4,0,2,0
QPR v West Brom,2,-0.6999999999999993,-1,0,-68,-7,-71,-31,-32,-23,-8,-32,2,-2,2,-2,-3,1,0,0,3,0,0,0,-19,-53,-34,5,0,0,-4,-4,0,0,-1
QPR v West Ham,2,0.10000000000000142,-1,1,17,2,18,9,1,-47,33,23,-2,2,11,-11,-1,-1,-1,-2,1,0,1,0,-51,21,72,1,-2,0,4,1,-5,-3,-2
QPR v Wigan,1,0.6999999999999993,-3,-1,-152,-12,-139,-72,-79,-66,-101,14,-4,4,2,-2,-1,2,0,2,-1,0,2,0,-151,-124,27,12,-1,1,-7,2,11,9,0
Reading v Arsenal,2,2.6000000000000014,-8,-4,-216,-7,-216,-145,-76,-100,-89,-33,-2,2,-1,1,-6,-4,-3,-3,0,0,2,0,-178,-213,-35,1,1,0,5,3,-3,-2,-3
Reading v Aston Villa,2,2.0,-4,0,-57,-10,-64,-9,-33,20,-43,-18,5,-5,0,0,-3,-3,-1,13,3,0,1,0,-15,-76,-61,-2,-1,0,-5,-6,2,-1,-3
Reading v Chelsea,1,-0.5,-7,-1,-208,1,-192,-132,-87,-55,-115,-50,-4,4,2,-2,-7,-4,-1,-6,-3,0,1,0,-97,-186,-89,3,0,0,-7,-4,4,3,-1
Reading v Everton,0,1.3999999999999986,-7,-7,-144,-11,-132,-75,-72,-36,-99,-12,-3,3,-3,3,-3,-3,0,-1,-2,0,-2,0,-100,-151,-51,-1,1,0,-4,-2,-4,2,-1
Reading v Fulham,1,-3.1999999999999993,-4,-4,-207,-15,-205,-105,-102,-17,-133,-57,1,-1,4,-4,-3,-2,1,6,-1,0,1,0,-73,-208,-135,2,0,0,0,-1,1,-1,1
Reading v Liverpool,1,0.6999999999999993,-11,-6,-89,2,-89,-49,-30,-28,-34,-18,-4,4,1,-1,-7,-5,0,6,-4,0,-3,0,-48,-93,-45,1,-1,0,-9,-5,1,4,0
Reading v Man City,2,-1.4000000000000021,-11,-8,-192,0,-177,-109,-93,-102,-77,-24,-4,4,0,0,-9,-10,-1,-5,-1,0,-1,0,-134,-189,-55,4,-1,0,2,-1,-4,-3,-1
Reading v Man Utd,2,1.3000000000000043,-1,0,-147,-3,-153,-82,-57,26,-113,-53,1,-1,2,-2,-1,0,-1,6,1,0,-1,0,-14,-158,-144,1,-1,0,-3,-2,6,1,-1
Reading v Newcastle,1,1.3000000000000007,2,1,-26,4,-44,1,-14,25,-16,-22,3,-3,1,-1,0,3,0,11,5,0,2,0,66,-53,-119,4,-1,0,1,-3,-2,-4,0
Reading v Norwich,1,1.3000000000000007,-2,-1,-7,-6,11,3,6,13,-5,1,3,-3,5,-5,-1,-2,0,13,2,0,2,0,21,16,-5,8,0,0,-11,-7,11,4,0
Reading v QPR,1,-1.8999999999999986,4,5,-60,-5,-59,-24,-27,6,-34,-22,-1,1,0,0,4,2,0,9,3,0,-1,0,-13,-70,-57,-7,0,0,10,3,-4,-7,0
Reading v Southampton,2,0.5,-4,-1,-90,14,-85,-54,-32,9,-77,-18,0,0,0,0,-2,0,-1,4,-1,0,-2,0,-33,-90,-57,-6,0,0,-1,0,1,1,-1
Reading v Stoke,1,-1.1999999999999957,-3,-2,10,12,2,9,6,15,8,-8,2,-2,3,-3,-2,-1,0,4,-1,0,-2,0,28,3,-25,-2,0,0,0,-1,1,-1,-1
Reading v Sunderland,0,1.0999999999999979,0,-3,-22,-3,-4,-7,-2,31,-23,-17,1,-1,5,-5,2,2,1,10,4,0,0,0,16,-12,-28,1,-1,0,-4,-3,2,1,0
Reading v Swansea,1,0.40000000000000213,-5,-1,-295,-24,-295,-158,-143,-47,-199,-57,-2,2,-3,3,-2,0,0,-4,2,0,2,0,-123,-315,-192,-5,0,0,5,3,-8,-2,0
Reading v Tottenham,2,0.6999999999999993,-11,-5,-119,-13,-135,-63,-54,-28,-66,-23,-1,1,4,-4,-10,-6,-1,-1,-1,0,-1,0,-92,-129,-37,-1,0,0,2,1,-1,-1,-1
Reading v West Brom,0,0.09999999999999787,-1,0,38,-3,36,39,18,15,24,18,2,-2,3,-3,-1,-1,-1,9,3,0,1,0,17,25,8,-4,-1,0,0,-1,1,-1,-1
Reading v West Ham,0,-0.09999999999999787,-4,-2,-110,-11,-106,-67,-59,-68,-46,-13,-1,1,-3,3,-4,-2,0,-13,-3,0,2,0,-73,-98,-25,-4,-1,0,-4,-1,3,3,1
Reading v Wigan,2,0.40000000000000213,-6,-5,-138,-18,-138,-71,-77,-31,-78,-42,-3,3,0,0,-3,0,-1,-4,-1,0,1,0,-57,-135,-78,1,1,0,9,9,-3,0,-2
Southampton v Arsenal,1,0.8999999999999986,1,-1,-101,-3,-90,-67,-44,-35,-33,-41,-2,2,0,0,0,-1,0,-9,-1,0,-1,0,-58,-94,-36,0,0,0,-5,-6,-1,-1,2
Southampton v Aston Villa,0,0.09999999999999787,1,0,75,-2,62,56,19,37,32,7,1,-1,2,-2,4,-1,0,1,2,0,0,0,54,81,27,2,-1,0,1,5,5,4,-1
Southampton v Chelsea,0,-1.2000000000000028,5,4,103,-16,105,80,23,32,73,-3,0,0,0,0,4,1,0,4,-1,0,0,0,79,115,36,3,0,0,0,1,1,1,1
Southampton v Everton,1,-1.7999999999999972,6,6,23,-3,25,4,19,22,9,-7,3,-3,-4,4,5,2,0,3,1,0,-2,0,43,41,-2,5,2,0,7,7,-1,0,0
Southampton v Fulham,1,-3.0000000000000036,2,0,-118,-23,-126,-54,-72,0,-79,-45,-2,2,-4,4,1,1,1,-6,-2,0,0,0,-11,-130,-119,-6,1,0,9,6,-7,-3,1
Southampton v Liverpool,0,1.2999999999999972,9,3,26,0,27,18,25,64,-1,-19,2,-2,2,-2,4,3,1,12,4,0,-4,0,108,37,-71,2,0,0,2,3,2,1,1
Southampton v Man City,0,-0.6999999999999993,5,1,-78,-1,-70,-55,-30,-21,-60,-6,5,-5,-2,2,4,2,-1,-2,3,0,2,0,-44,-54,-10,3,1,0,-4,1,10,5,1
Southampton v Man Utd,2,-1.3000000000000007,-1,-3,-100,3,-101,-56,-43,-9,-91,4,-1,1,-4,4,0,0,0,-1,2,0,0,0,-58,-87,-29,6,0,0,11,9,1,-2,0
Southampton v Newcastle,0,-0.29999999999999716,10,5,54,-19,45,26,12,11,25,5,2,-2,-1,1,6,4,1,-3,3,0,-4,0,63,57,-6,-4,0,0,-4,-2,9,2,1
Southampton v Norwich,1,-1.1999999999999993,1,-1,95,-12,92,44,46,-18,100,10,-2,2,-6,6,0,1,0,1,2,0,-2,0,41,98,57,0,1,0,6,5,2,-1,0
Southampton v QPR,2,-1.5,7,4,165,1,159,98,84,70,61,51,1,-1,5,-5,4,0,-1,15,3,0,0,0,122,167,45,2,-2,0,-1,0,2,1,0
Southampton v Reading,0,-2.0,8,4,89,-5,85,59,30,8,51,31,3,-3,-2,2,4,0,0,0,-1,0,-3,0,26,101,75,1,0,0,5,5,1,0,0
Southampton v Stoke,1,-3.5,0,1,98,-1,89,52,52,28,37,41,-1,1,-1,1,2,1,0,5,2,0,2,0,50,97,47,-5,-2,0,1,3,-1,2,0
Southampton v Sunderland,2,-0.3000000000000007,-1,0,40,-13,33,37,6,16,24,7,-1,1,0,0,-1,-4,-1,3,-1,0,1,0,43,41,-2,3,-1,0,0,0,-1,0,-1
Southampton v Swansea,1,-2.5,2,-1,-93,-14,-83,-49,-50,-14,-73,-7,0,0,1,-1,-1,-2,0,1,-3,0,1,0,-29,-83,-54,5,0,0,4,3,-5,-1,0
Southampton v Tottenham,2,0.09999999999999787,-6,0,-35,-13,-50,-8,-28,24,-53,-7,-1,1,-9,9,-4,-5,-1,-4,0,0,-2,0,-6,-65,-59,-2,0,0,2,0,-2,-2,-2
Southampton v West Brom,2,-1.6999999999999993,3,-1,58,-3,65,27,31,-3,52,9,0,0,0,0,3,1,0,10,1,0,-4,0,49,97,48,16,0,0,-6,-2,4,4,-1
Southampton v West Ham,1,-1.4000000000000021,5,5,100,-12,91,57,54,49,57,5,3,-3,0,0,4,2,0,9,1,0,-1,0,94,102,8,5,1,0,7,9,-3,2,0
Southampton v Wigan,2,-2.8999999999999986,5,5,-27,-16,-23,-14,-11,8,-62,30,3,-3,1,-1,4,3,0,8,2,0,-1,0,-13,-15,-2,8,0,0,-3,-4,-2,-1,0
Stoke v Arsenal,1,3.6000000000000014,-6,-2,-187,-2,-183,-99,-94,-33,-136,-24,-5,5,-1,1,-4,-3,0,0,1,0,1,0,-141,-197,-56,2,1,0,-2,-7,-2,-5,0
Stoke v Aston Villa,2,2.8000000000000007,2,1,-27,2,-30,6,-18,28,-32,-8,2,-2,2,-2,1,4,0,15,6,0,-1,0,11,-29,-40,-1,-1,0,-8,-7,5,1,-1
Stoke v Chelsea,2,1.5999999999999979,1,0,-24,-2,-31,-5,-14,-8,-14,2,0,0,-4,4,1,0,0,3,2,0,0,0,-20,-29,-9,1,1,0,4,2,-3,-2,1
Stoke v Everton,1,1.3000000000000007,0,-2,-17,-5,-23,5,-6,20,-11,-11,0,0,-2,2,0,-3,0,7,1,0,-1,0,8,-26,-34,-1,0,0,-13,-13,3,0,1
Stoke v Fulham,0,-1.3000000000000043,4,0,-15,3,-24,-7,2,50,-37,-19,2,-2,-1,1,3,5,1,10,5,0,0,0,31,-25,-56,-6,-1,0,-3,0,4,3,1
Stoke v Liverpool,0,2.0,-4,-2,-131,0,-133,-62,-58,-8,-83,-31,1,-1,-1,1,-5,-2,1,8,1,0,-1,0,-65,-140,-75,-1,2,0,9,6,-6,-3,1
Stoke v Man City,1,1.0000000000000036,-6,-5,-188,3,-193,-115,-77,-61,-115,-15,2,-2,-4,4,-6,-4,-1,-3,-3,0,1,0,-155,-191,-36,4,0,0,3,2,-2,-1,0
Stoke v Man Utd,2,1.1000000000000014,-3,-1,-78,2,-82,-32,-48,4,-45,-39,-3,3,1,-1,0,-1,0,1,0,0,0,0,7,-96,-103,1,0,0,-2,-3,0,-1,-1
Stoke v Newcastle,0,3.299999999999997,3,1,-48,-9,-50,-8,-39,20,-52,-15,2,-2,-1,1,1,0,0,6,1,0,2,0,13,-44,-57,-3,-1,0,-4,-1,5,3,0
Stoke v Norwich,0,1.3999999999999986,3,2,8,3,-7,8,-7,12,13,-22,1,-1,3,-3,2,3,0,2,3,0,0,0,25,-2,-27,3,2,0,0,0,3,0,0
Stoke v QPR,0,-0.19999999999999574,1,2,-38,3,-43,-13,-16,44,-75,0,3,-3,3,-3,-1,-1,0,7,0,0,0,0,1,-51,-52,1,-1,0,8,4,-6,-4,0
Stoke v Reading,0,0.6999999999999957,5,4,79,13,59,52,39,27,45,19,8,-8,-3,3,4,2,0,13,5,0,-1,0,61,57,-4,-3,0,0,5,4,-1,-1,0
Stoke v Southampton,1,2.1999999999999993,-1,-2,38,4,30,22,20,36,10,-3,-2,2,2,-2,-2,0,0,-6,-2,0,-2,0,48,13,-35,-8,0,0,-5,-4,7,1,0
Stoke v Sunderland,1,1.6999999999999957,2,1,3,-4,-5,12,0,-5,14,2,3,-3,-2,2,0,0,0,6,1,0,1,0,0,3,3,0,-1,0,-3,-2,-1,1,0
Stoke v Swansea,0,1.2999999999999972,3,1,-118,6,-132,-44,-62,26,-110,-25,2,-2,-3,3,1,0,1,4,1,0,0,0,-16,-135,-119,5,0,0,0,0,3,0,2
Stoke v Tottenham,2,1.7000000000000028,-7,-4,-71,0,-77,-23,-41,15,-78,-2,-4,4,-5,5,-5,-1,1,4,0,0,-3,0,-50,-86,-36,4,3,0,7,8,-3,1,0
Stoke v West Brom,1,0.0,5,2,-16,4,-22,-11,8,12,8,-22,5,-5,-3,3,3,1,0,13,2,0,-1,0,6,-18,-24,0,-1,0,3,5,-2,2,0
Stoke v West Ham,2,-0.3000000000000007,-4,-3,-14,-6,-26,-7,-6,-3,-18,6,2,-2,-1,1,-3,-3,-1,-6,-4,0,1,0,-38,-40,-2,0,0,0,3,3,-2,0,-1
Stoke v Wigan,1,2.6000000000000014,1,0,-44,-1,-48,-17,-20,48,-63,-25,0,0,-1,1,0,0,0,6,-1,0,0,0,26,-47,-73,5,-1,0,12,6,-10,-6,1
Sunderland v Arsenal,2,1.6000000000000014,-7,-6,-246,4,-232,-132,-101,-82,-111,-43,0,0,6,-6,-4,-2,-1,7,2,0,3,0,-167,-234,-67,8,0,0,0,-4,-4,-4,-1
Sunderland v Aston Villa,2,2.400000000000002,-1,-2,-2,0,3,18,-18,11,-9,-2,-5,5,3,-3,0,1,0,0,-5,0,3,0,-6,-9,-3,3,0,0,-2,-2,3,0,0
Sunderland v Chelsea,2,0.7000000000000028,0,2,-88,-9,-77,-50,-34,-9,-48,-28,4,-4,-4,4,3,0,-1,8,2,0,-2,0,-19,-85,-66,2,1,0,-2,-1,0,1,-2
Sunderland v Everton,0,-2.0,3,0,-58,-9,-58,-39,-37,-23,-34,-20,-5,5,5,-5,1,-1,0,-10,1,0,-2,0,-34,-58,-24,2,-1,0,-3,0,7,3,1
Sunderland v Fulham,1,-2.599999999999998,2,1,-19,-7,-14,9,-15,21,2,-28,3,-3,0,0,1,1,0,14,4,0,0,0,32,-17,-49,-7,0,0,-3,0,4,3,-1
