_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Hannover v Leverkusen,1,0.09999999999999787,2,1,-147,1,-146,-76,-79,-25,-94,-37,-2,2,-4,4,1,1,0,-10,-4,0,2,0,-52,-134,-82,7,0,0,-4,-2,1,2,1
Hannover v Mainz,0,0.3999999999999986,4,2,30,0,17,26,7,5,-6,35,1,-1,1,-1,3,1,0,-1,-1,0,-1,0,21,45,24,3,-1,-1,-3,2,3,5,1
Hannover v Nuernberg,0,1.8000000000000043,0,-1,24,-21,20,14,13,13,15,0,1,-1,-5,5,0,0,0,2,2,0,0,0,9,22,13,-1,-1,0,-1,-2,0,-1,0
Hannover v Schalke,2,1.2999999999999972,0,0,-65,-16,-58,-44,-22,2,-80,15,-1,1,-2,2,-3,-3,-1,1,0,0,1,0,-27,-60,-33,1,-1,0,-4,-5,-5,-1,-1
Hannover v St. Pauli,2,-0.7999999999999972,-4,-3,127,8,117,68,57,19,63,44,0,0,3,-3,-2,-1,-1,-4,-2,0,1,0,57,106,49,-7,0,0,-3,-4,4,-1,-1
Hannover v Stuttgart,0,0.5999999999999979,1,2,-10,8,-29,-10,-5,-1,-17,1,0,0,-1,1,-1,-3,0,-6,-2,0,1,0,-66,-44,22,3,0,0,6,2,-8,-4,1
Hannover v Werder Bremen,0,-0.20000000000000284,-3,-2,-63,-6,-63,-34,-25,-11,-30,-18,1,-1,-5,5,-4,-1,0,1,-3,0,-1,0,-44,-67,-23,-6,1,0,5,3,-2,-2,-2
Hannover v Wolfsburg,0,-0.10000000000000142,0,-1,11,-10,9,4,20,44,-18,-2,1,-1,-3,3,1,1,1,0,0,0,-2,0,25,-9,-34,-2,1,0,5,1,2,-4,1
Hoffenheim v Bayern,2,-3.200000000000003,0,2,-199,-28,-203,-96,-121,-64,-150,-3,-2,2,0,0,1,1,1,-14,-2,0,1,0,-169,-195,-26,4,1,0,13,5,-8,-8,1
Hoffenheim v Borussia Dortmund,0,-1.9000000000000021,-3,-1,-11,1,-22,-18,-7,-50,6,19,0,0,-6,6,-3,-3,0,-9,-3,0,4,0,-55,-11,44,1,2,0,3,0,0,-3,0
Hoffenheim v Mönchengladb.,0,-1.0,1,3,128,1,135,96,53,37,100,11,-2,2,-8,8,3,0,-1,8,0,0,2,0,104,148,44,2,0,0,4,4,1,0,-1
Hoffenheim v Eintracht Frankfurt,0,-3.0,0,0,16,-5,22,8,4,-20,49,-18,-4,4,-7,7,0,-1,0,-6,-3,0,-2,0,43,11,-32,-5,-1,0,-10,-11,5,-1,0
Hoffenheim v FC Cologne,1,-2.1999999999999993,1,1,73,10,74,48,35,40,20,23,1,-1,-1,1,2,2,0,9,3,0,1,0,81,93,12,3,-1,0,-8,-7,4,1,0
Hoffenheim v Freiburg,2,-2.0,3,1,-22,-15,-18,0,-12,32,-32,-9,1,-1,2,-2,3,3,0,5,2,0,0,0,27,-29,-56,-14,0,0,3,1,1,-2,0
Hoffenheim v Hamburg,1,-2.3999999999999986,8,5,-3,-1,5,2,-3,0,6,-5,0,0,-3,3,7,4,0,0,1,0,2,0,30,6,-24,-3,0,0,7,9,-10,2,0
Hoffenheim v Hannover,0,-2.3000000000000007,6,3,69,7,75,46,27,16,44,15,1,-1,8,-8,2,1,0,11,3,0,1,0,79,106,27,8,-2,0,-4,2,11,6,1
Hoffenheim v Kaiserslautern,0,-0.6999999999999993,-7,-9,50,9,41,24,31,7,44,4,-3,3,0,0,0,-1,0,0,2,0,1,0,26,57,31,0,-1,0,-8,0,9,8,2
Hoffenheim v Leverkusen,1,-1.3000000000000007,0,2,80,5,80,46,40,29,55,3,4,-4,-4,4,1,1,0,10,3,0,2,0,53,75,22,-4,0,0,8,5,-8,-3,-1
Hoffenheim v Mainz,2,-1.9000000000000021,0,1,34,16,35,29,6,24,33,-24,0,0,4,-4,-1,-1,0,7,-1,0,-3,0,58,58,0,18,0,0,-5,-5,0,0,-1
Hoffenheim v Nuernberg,1,-0.8999999999999986,4,4,101,17,107,62,51,40,52,21,3,-3,4,-4,1,0,0,10,1,0,0,0,87,94,7,-6,-1,0,-2,-2,-2,0,0
Hoffenheim v Schalke,0,-1.8999999999999986,3,2,3,7,-3,-24,11,-35,-25,48,1,-1,1,-1,1,1,1,-6,1,0,0,0,-39,-12,27,-8,1,0,3,2,-6,-1,1
Hoffenheim v St. Pauli,1,-1.3999999999999986,-2,-4,152,19,160,85,87,49,94,29,0,0,1,-1,-2,-2,0,8,4,0,-1,0,123,172,49,4,0,0,-7,-3,5,4,1
Hoffenheim v Stuttgart,2,-2.3000000000000007,3,2,30,-3,18,15,12,28,12,-13,-2,2,-2,2,2,-2,0,-1,-1,0,-1,0,39,25,-14,-3,1,0,9,10,0,1,1
Hoffenheim v Werder Bremen,0,-2.1000000000000014,4,3,1,-6,6,18,-3,21,-2,-4,2,-2,-1,1,2,2,2,8,4,0,4,0,22,3,-19,-6,-1,0,-4,-1,3,3,3
Hoffenheim v Wolfsburg,2,-4.299999999999997,-2,-1,7,-11,5,5,-8,-49,15,32,-1,1,1,-1,1,-1,0,-5,-3,0,0,0,-70,2,72,0,0,0,-1,3,-3,4,0
Kaiserslautern v Bayern,0,-1.7999999999999972,-5,-2,-173,-28,-169,-103,-70,-46,-116,-14,-2,2,-10,10,-3,-3,1,-10,-1,0,-3,0,-104,-171,-67,7,1,0,3,0,-1,-3,2
Kaiserslautern v Borussia Dortmund,1,0.10000000000000142,-2,-1,-54,3,-59,-19,-36,-9,-35,-9,2,-2,0,0,2,2,0,3,0,0,0,0,-54,-66,-12,-16,0,0,3,6,3,3,0
Kaiserslautern v Mönchengladb.,0,0.0,6,3,91,13,103,53,61,45,37,33,7,-7,-4,4,5,4,0,20,5,0,-2,0,62,110,48,0,2,0,-1,-1,4,0,0
Kaiserslautern v Eintracht Frankfurt,2,-1.1000000000000014,6,4,-89,1,-80,-52,-33,-18,-70,2,2,-2,1,-1,2,2,-1,1,2,0,-1,0,-46,-69,-23,13,-2,0,-8,-8,9,0,-1
Kaiserslautern v FC Cologne,1,0.09999999999999787,1,4,11,11,2,31,-1,28,-14,14,3,-3,1,-1,0,0,0,6,0,0,-1,0,24,-11,-35,-1,-1,1,-8,-7,8,1,-1
Kaiserslautern v Freiburg,0,-1.5999999999999979,8,5,120,18,110,74,57,43,60,29,1,-1,2,-2,5,6,1,8,1,0,1,0,107,117,10,-10,0,0,5,8,2,3,2
Kaiserslautern v Hamburg,1,-3.0,-3,-1,-1,-3,-13,12,-3,33,-33,9,0,0,1,-1,-4,-3,1,6,4,0,-1,0,18,-19,-37,-9,0,0,11,5,-11,-6,1
Kaiserslautern v Hannover,2,-0.29999999999999716,2,3,10,-6,3,3,13,-7,22,2,1,-1,1,-1,2,1,-1,2,0,0,0,0,13,5,-8,1,0,0,2,3,-2,1,-1
Kaiserslautern v Hoffenheim,1,1.3999999999999986,5,0,-20,-18,-16,-22,-7,-55,20,7,1,-1,-1,1,4,3,-1,2,5,0,0,0,-22,-12,10,-3,0,0,-1,-1,-2,0,-1
Kaiserslautern v Leverkusen,2,-0.09999999999999787,-3,-3,-111,6,-118,-69,-44,-49,-63,0,-1,1,2,-2,-1,-1,0,-2,1,0,0,0,-92,-101,-9,2,-1,0,1,2,-2,1,0
Kaiserslautern v Mainz,2,-0.6999999999999993,0,2,-20,0,-23,3,-22,20,-44,6,4,-4,-4,4,0,1,-1,8,2,0,-1,0,0,-26,-26,-5,0,0,-6,-5,0,1,-1
Kaiserslautern v Nuernberg,2,0.7000000000000028,-3,-4,-37,-3,-40,-36,5,18,-18,-27,-3,3,-2,2,0,-1,-1,1,0,0,-1,0,-16,-28,-12,5,-1,0,5,3,-1,-2,-1
Kaiserslautern v Schalke,0,-0.3999999999999986,5,0,4,19,17,5,13,10,14,-5,6,-6,-5,5,9,7,2,8,4,0,1,0,2,27,25,8,1,0,-8,-4,6,4,2
Kaiserslautern v St. Pauli,0,-1.5,-1,-1,4,7,3,5,3,10,-30,29,1,-1,-6,6,-1,-1,1,6,2,0,1,0,-7,23,30,13,-1,0,8,6,-2,-2,1
Kaiserslautern v Stuttgart,1,-1.5999999999999979,3,1,133,16,139,68,79,41,83,22,-2,2,2,-2,0,0,-2,10,1,0,2,0,96,143,47,-2,1,0,-19,-9,11,10,-2
Kaiserslautern v Werder Bremen,0,1.6999999999999993,0,-1,54,53,48,44,20,-8,-22,94,1,-1,-2,2,-1,3,2,4,5,0,0,0,-40,58,98,0,0,0,-3,-6,-1,-3,2
Kaiserslautern v Wolfsburg,1,0.0,6,2,-2,7,-1,-14,13,11,1,-13,2,-2,0,0,2,2,0,7,1,0,-2,0,43,4,-39,2,-1,0,0,5,2,5,0
Leverkusen v Bayern,1,-0.3000000000000007,5,6,-105,-25,-110,-72,-50,-6,-72,-46,-3,3,-2,2,4,3,-1,-13,-4,0,-2,0,-18,-104,-86,4,0,0,2,2,1,0,0
Leverkusen v Borussia Dortmund,2,1.0,-4,-3,5,3,12,-8,18,-15,0,24,0,0,0,0,-5,-2,0,-2,0,0,0,0,4,14,10,10,1,0,-15,-14,12,1,0
Leverkusen v Mönchengladb.,2,0.0,-5,-3,92,14,104,54,38,31,71,-7,0,0,-4,4,-1,-2,0,3,-1,0,0,0,80,89,9,-4,1,0,-4,-1,1,3,-2
Leverkusen v Eintracht Frankfurt,0,-1.1000000000000014,2,-1,-4,-6,0,-5,-8,3,5,-21,-2,2,7,-7,3,1,0,-3,-1,0,0,0,41,7,-34,11,-1,0,0,3,2,3,0
Leverkusen v FC Cologne,0,-0.7999999999999972,0,-3,78,5,64,53,39,55,27,12,3,-3,3,-3,0,1,-1,12,8,0,-1,0,70,78,8,2,0,0,-9,-7,0,2,0
Leverkusen v Freiburg,1,-0.7999999999999972,1,1,65,-10,72,39,36,-9,64,21,-1,1,1,-1,1,0,-1,3,1,0,1,0,44,81,37,-6,1,0,-6,-4,5,2,0
Leverkusen v Hamburg,1,0.5999999999999979,3,1,166,0,165,98,79,49,83,46,1,-1,9,-9,3,3,0,7,2,0,-1,0,80,166,86,0,-1,0,-9,-8,7,1,-1
Leverkusen v Hannover,0,-1.0,6,2,60,11,57,29,26,-9,58,4,-1,1,1,-1,7,5,2,-5,2,0,0,0,22,63,41,-2,0,0,0,-1,-3,-1,2
Leverkusen v Hoffenheim,0,2.8999999999999986,4,0,124,3,125,79,64,49,63,29,2,-2,0,0,4,2,1,4,1,0,2,0,81,116,35,-4,0,0,-1,-7,5,-6,0
Leverkusen v Kaiserslautern,0,-0.8000000000000007,10,4,69,-11,73,55,31,24,68,-7,3,-3,4,-4,13,12,1,11,6,0,-1,0,75,67,-8,-2,0,0,-8,-8,4,0,0
Leverkusen v Mainz,2,-3.0000000000000036,6,3,-6,-17,-8,-9,19,34,-23,-1,4,-4,-1,1,6,5,0,12,4,0,0,0,30,-14,-44,-13,0,0,7,7,0,0,0
Leverkusen v Nuernberg,1,-0.5,2,2,186,6,164,110,85,49,104,46,0,0,5,-5,0,0,0,3,-1,0,0,0,75,165,90,-4,-1,0,-5,-4,3,1,0
Leverkusen v Schalke,0,-0.10000000000000142,3,2,135,9,136,67,79,61,69,16,2,-2,2,-2,4,3,1,11,5,0,1,0,108,148,40,1,0,0,5,5,0,0,0
Leverkusen v St. Pauli,0,-1.0999999999999979,8,3,173,5,163,106,78,81,81,23,2,-2,3,-3,7,6,0,14,5,0,-1,0,152,167,15,-21,0,0,-28,-12,25,16,0
Leverkusen v Stuttgart,0,0.3999999999999986,6,2,98,21,96,60,48,36,65,6,1,-1,1,-1,3,4,-1,3,1,0,1,0,69,91,22,-11,0,0,-4,-5,1,-1,1
Leverkusen v Werder Bremen,1,0.3000000000000007,4,3,8,-14,9,-2,9,0,5,1,0,0,-1,1,4,5,1,-3,2,0,-1,0,22,20,-2,-3,1,0,2,6,7,4,1
Leverkusen v Wolfsburg,0,-1.8000000000000043,5,2,-99,-6,-98,-64,-28,14,-82,-24,4,-4,0,0,3,3,3,7,3,0,-3,0,-13,-103,-90,-3,-1,0,-10,-6,2,4,3
Mainz v Bayern,2,-0.8000000000000007,1,-2,-79,-14,-70,-54,-33,-32,-39,-16,-9,9,-5,5,1,2,-1,-7,1,0,-1,0,-33,-70,-37,10,0,0,8,-1,0,-9,-1
Mainz v Borussia Dortmund,2,2.900000000000002,-7,-3,-37,8,-18,-23,-5,-1,-21,-9,0,0,11,-11,-6,-5,0,8,2,0,0,0,-32,-46,-14,-4,0,0,3,2,-4,-1,-1
Mainz v Mönchengladb.,0,-0.09999999999999787,0,3,34,2,29,17,33,66,-7,-7,3,-3,-1,1,-3,-5,0,9,1,0,3,0,89,28,-61,-4,-1,0,-1,4,7,5,0
Mainz v Eintracht Frankfurt,0,0.6999999999999957,8,4,34,-1,43,19,16,8,28,3,3,-3,0,0,5,2,0,0,0,0,4,0,44,53,9,11,-1,-1,-2,0,3,2,3
Mainz v FC Cologne,0,1.0,7,2,70,3,73,33,46,63,10,6,4,-4,3,-3,4,2,0,15,5,0,5,0,105,92,-13,1,-1,0,-10,-3,10,7,0
Mainz v Freiburg,1,1.2999999999999972,1,1,140,-5,136,70,66,21,70,47,3,-3,5,-5,0,0,0,2,0,0,3,0,49,140,91,-10,0,0,4,3,0,-1,-1
Mainz v Hamburg,2,0.20000000000000284,2,5,9,4,16,-4,6,25,-33,9,4,-4,0,0,-1,-1,0,4,3,0,2,0,5,20,15,6,-1,0,4,5,-13,1,0
Mainz v Hannover,2,0.8000000000000043,-2,-3,67,-2,69,18,40,-15,43,31,-3,3,2,-2,-4,-3,0,-10,-2,0,3,0,16,78,62,0,0,0,-1,-6,-6,-5,-1
Mainz v Hoffenheim,0,2.8000000000000007,-2,-1,5,2,23,0,3,-18,20,0,-5,5,5,-5,-4,-3,0,-2,-1,0,4,0,-11,16,27,10,-2,0,1,1,-5,0,0
Mainz v Kaiserslautern,0,1.7999999999999972,-1,-1,111,16,104,55,51,23,59,27,-2,2,9,-9,-2,-2,-1,-1,0,0,1,0,61,96,35,-1,-3,0,1,3,-8,2,-1
Mainz v Leverkusen,2,0.8999999999999986,-2,-5,-7,-4,-1,-19,9,-11,-21,22,1,-1,-4,4,-2,-2,0,2,3,0,0,0,-20,-10,10,-2,-1,0,-1,1,-2,2,0
Mainz v Nuernberg,0,1.5000000000000036,-2,-1,105,23,102,51,51,32,28,47,-2,2,3,-3,-3,-2,0,6,1,0,0,0,28,114,86,7,1,0,8,4,-7,-4,1
Mainz v Schalke,2,0.7000000000000028,0,2,58,-5,52,18,37,-8,22,44,-3,3,1,-1,0,0,0,-7,1,0,1,0,-16,49,65,2,1,0,5,4,-2,-1,-1
Mainz v St. Pauli,0,0.20000000000000284,-7,-2,118,18,126,55,63,51,54,13,2,-2,-5,5,-5,-1,-1,-1,4,0,0,0,84,116,32,-1,0,0,-11,-11,2,0,-1
Mainz v Stuttgart,0,2.599999999999998,-3,0,-27,4,-14,-29,2,-30,1,3,0,0,-8,8,-3,-2,0,2,1,0,1,0,-36,-37,-1,3,3,0,8,2,-9,-6,1
Mainz v Werder Bremen,1,0.8999999999999986,0,-2,34,8,39,8,29,-43,54,25,0,0,1,-1,2,3,1,1,0,0,3,0,-35,34,69,0,-1,0,-7,-8,3,-1,1
Mainz v Wolfsburg,2,0.29999999999999716,-3,-2,44,-2,58,-3,28,-25,5,46,-3,3,5,-5,-2,-1,0,-10,-4,0,-2,0,10,49,39,3,0,0,4,2,-4,-2,0
Nuernberg v Bayern,1,-1.3000000000000043,9,3,-63,-12,-56,-38,-25,-32,-5,-27,0,0,3,-3,3,4,-1,-3,0,0,-1,0,-44,-49,-5,3,0,0,-7,-5,1,2,-1
Nuernberg v Borussia Dortmund,2,0.0,-2,-3,-35,13,-37,-33,-14,23,-32,-40,0,0,4,-4,-1,0,-1,0,-4,0,-1,0,33,-17,-50,-4,0,0,2,7,4,5,-1
Nuernberg v Mönchengladb.,2,-1.1000000000000014,1,-1,15,2,24,28,-3,5,6,14,0,0,8,-8,1,-1,-1,-1,1,0,3,0,8,32,24,-1,0,0,-8,-7,2,1,-1
Nuernberg v Eintracht Frankfurt,0,-1.0999999999999979,2,0,22,1,38,21,8,30,-6,4,2,-2,3,-3,0,1,0,3,0,0,-1,0,52,14,-38,-7,-1,0,-6,-6,4,0,0
Nuernberg v FC Cologne,0,1.1000000000000014,11,4,54,-6,63,45,29,53,36,-15,6,-6,3,-3,8,7,1,16,5,0,-1,0,121,71,-50,3,0,0,-2,1,4,3,1
Nuernberg v Freiburg,2,-1.0,5,4,38,6,48,29,19,39,22,-14,1,-1,4,-4,4,3,0,6,0,0,-1,0,65,38,-27,0,2,0,-1,3,5,4,0
Nuernberg v Hamburg,0,-3.3999999999999986,2,1,-54,-12,-54,-23,-37,-7,-41,-12,1,-1,2,-2,1,1,0,-3,0,0,2,0,-25,-60,-35,-4,-1,0,-3,-1,1,2,0
Nuernberg v Hannover,0,-1.9999999999999964,12,7,-2,4,5,-25,27,28,-14,-13,2,-2,6,-6,13,9,0,1,5,0,-1,0,56,17,-39,-2,-1,0,-11,-2,10,9,0
Nuernberg v Hoffenheim,2,1.5,-5,-2,52,23,43,21,33,19,30,5,3,-3,6,-6,-1,-1,0,1,-4,0,-2,0,12,21,9,-7,0,0,8,7,1,-1,0
Nuernberg v Kaiserslautern,2,-0.5,1,2,81,2,89,47,40,39,34,12,5,-5,2,-2,1,0,-2,9,0,0,0,0,77,76,-1,-6,-1,0,-7,-6,5,1,-3
Nuernberg v Leverkusen,0,-1.0999999999999979,-1,1,-57,8,-53,-20,-34,-11,-50,7,-1,1,-6,6,0,0,0,1,-1,0,-1,0,-56,-63,-7,3,-1,0,3,2,0,-1,0
Nuernberg v Mainz,1,-1.3000000000000043,0,2,92,15,93,53,42,2,50,43,1,-1,3,-3,1,1,0,0,0,0,-1,0,8,84,76,-9,-1,0,-8,-3,6,5,0
Nuernberg v Schalke,0,-1.0999999999999979,1,2,-96,1,-103,-59,-39,-5,-79,-14,-2,2,7,-7,1,2,0,-6,0,0,0,0,-56,-99,-43,3,-1,0,13,10,-6,-3,0
Nuernberg v St. Pauli,0,-1.4000000000000021,7,2,58,15,64,42,23,13,30,22,2,-2,-3,3,5,6,3,6,5,0,0,0,19,72,53,-1,0,0,-2,2,5,4,3
Nuernberg v Stuttgart,0,-0.10000000000000142,2,0,-151,2,-150,-88,-73,-18,-81,-62,-3,3,3,-3,2,1,1,-8,-3,0,-2,0,-66,-165,-99,0,1,0,8,5,-8,-3,1
Nuernberg v Werder Bremen,2,-1.5,-1,-1,29,18,31,15,8,1,8,14,-2,2,1,-1,0,-2,0,-5,-1,0,2,0,-1,26,27,-4,0,0,0,1,-1,1,0
Nuernberg v Wolfsburg,0,-1.8000000000000043,3,2,-13,11,-17,-18,-4,15,-21,-16,-2,2,1,-1,3,2,0,-2,1,0,-5,0,37,-11,-48,0,-2,0,2,7,4,5,0
Schalke v Bayern,0,-1.0,-8,-4,-108,-14,-110,-44,-58,5,-63,-46,-1,1,-2,2,-5,-3,0,2,-3,0,-2,0,-22,-122,-100,-2,-1,0,2,-2,0,-4,0
Schalke v Borussia Dortmund,2,2.200000000000003,-10,-8,71,-3,52,52,16,-14,61,21,-7,7,2,-2,-9,-7,0,-6,-3,0,0,0,-12,67,79,2,-2,0,0,1,9,1,-1
Schalke v Mönchengladb.,1,0.8999999999999986,1,1,143,8,150,108,59,72,93,2,3,-3,0,0,0,2,-1,16,3,0,-2,0,142,166,24,8,-1,0,-10,-11,7,-1,-2
Schalke v Eintracht Frankfurt,0,1.2000000000000028,2,0,159,27,150,107,84,60,101,31,5,-5,3,-3,1,3,0,17,5,0,-1,0,108,145,37,-11,-1,0,-6,-6,2,0,1
Schalke v FC Cologne,0,-0.5,4,3,111,4,99,77,47,59,32,31,0,0,1,-1,3,4,1,5,5,0,3,0,122,119,-3,-7,0,0,-13,-8,11,5,1
Schalke v Freiburg,0,0.3000000000000007,6,4,125,10,120,73,73,96,61,-7,10,-10,7,-7,7,5,0,21,7,0,0,0,147,134,-13,-2,0,0,5,10,1,5,0
Schalke v Hamburg,2,-2.3999999999999986,0,2,-49,-4,-46,-25,-22,8,-41,-14,2,-2,-10,10,2,2,0,6,2,0,0,0,-24,-61,-37,-8,-1,0,8,2,-8,-6,0
Schalke v Hannover,2,-0.5,5,4,72,20,71,40,35,47,28,3,6,-6,8,-8,1,2,0,5,3,0,-3,0,54,60,6,-7,-1,0,1,0,0,-1,-1
Schalke v Hoffenheim,2,0.7999999999999972,-4,-2,-86,-7,-82,-30,-52,-29,-48,-2,0,0,0,0,-2,-2,0,4,1,0,1,0,-49,-77,-28,4,0,0,9,5,1,-4,-1
Schalke v Kaiserslautern,2,1.2000000000000028,-1,-1,37,14,51,4,27,-17,42,6,1,-1,2,-2,-1,0,-1,-2,4,0,1,0,-1,25,26,7,0,0,-11,-17,-5,-6,-1
Schalke v Leverkusen,2,0.9000000000000021,-5,-1,147,18,144,95,57,32,63,59,0,0,-5,5,-3,0,0,3,-1,0,-2,0,56,140,84,6,0,0,-14,-8,7,6,0
Schalke v Mainz,2,-1.1999999999999957,4,2,26,7,16,24,11,11,18,5,1,-1,0,0,2,3,0,5,3,0,-3,0,35,16,-19,-2,0,0,-9,-13,3,-4,0
Schalke v Nuernberg,1,0.3000000000000007,0,3,-25,-2,-28,-9,-19,10,-17,-18,3,-3,4,-4,3,5,0,1,2,0,-1,0,1,-35,-36,0,-1,0,3,1,-3,-2,-1
Schalke v St. Pauli,0,-0.5,0,3,32,-5,46,19,17,20,32,-15,2,-2,-7,7,2,2,0,1,2,0,0,0,32,41,9,-1,1,0,-9,-8,7,1,1
Schalke v Stuttgart,1,0.0,0,0,86,0,95,52,31,19,76,-9,0,0,-4,4,0,-2,0,1,0,0,2,0,73,89,16,-5,0,0,-1,-2,-4,-1,0
Schalke v Werder Bremen,0,-0.20000000000000284,2,-1,-92,8,-93,-45,-46,-15,-42,-34,4,-4,-4,4,0,1,1,11,6,0,-1,0,-21,-69,-48,5,0,0,1,4,6,3,2
Schalke v Wolfsburg,0,-0.9000000000000021,0,-1,16,8,28,1,8,-21,20,12,-3,3,-1,1,0,1,0,-5,-1,0,-3,0,-18,29,47,2,0,0,-10,-10,4,0,0
St. Pauli v Bayern,2,1.0999999999999943,-3,0,3,-4,1,8,-8,10,27,-40,-4,4,-2,2,-2,-3,-1,-8,-3,0,-3,0,22,-6,-28,-4,-1,0,-2,-3,-2,-1,-2
St. Pauli v Borussia Dortmund,2,2.8999999999999986,1,0,-36,-2,-48,-4,-15,23,-29,-13,4,-4,7,-7,1,0,0,8,1,0,1,0,5,-32,-37,-4,0,0,-4,-5,4,-1,0
St. Pauli v Mönchengladb.,0,1.3000000000000007,8,7,153,-2,141,94,77,81,80,11,4,-4,-2,2,4,0,0,13,2,0,-1,0,152,155,3,-4,0,-1,-14,-5,15,9,0
St. Pauli v Eintracht Frankfurt,2,0.8000000000000043,5,0,-90,4,-95,-55,-27,4,-62,-27,3,-3,-3,3,3,3,0,4,-1,0,1,0,-30,-108,-78,-4,2,0,7,7,-1,0,0
St. Pauli v FC Cologne,0,1.1000000000000014,13,4,63,1,50,36,36,71,9,-10,5,-5,-4,4,8,7,1,6,1,0,1,0,112,73,-39,-3,-1,0,-5,-1,8,4,2
St. Pauli v Freiburg,1,2.1000000000000014,-2,-4,26,28,-1,14,11,0,18,7,-1,1,-2,2,0,-1,1,-3,0,0,-1,0,-19,18,37,2,0,0,6,3,-2,-3,1
St. Pauli v Hamburg,1,-1.3999999999999986,1,2,-67,-14,-59,-37,-30,-2,-70,7,3,-3,-1,1,-1,1,0,3,0,0,4,0,-59,-61,-2,4,1,0,10,2,-13,-8,0
St. Pauli v Hannover,2,0.3999999999999986,1,0,8,-8,11,-4,-3,8,-11,-5,-2,2,-5,5,1,-1,0,-7,0,0,0,0,14,14,0,2,0,0,-5,-2,2,3,0
St. Pauli v Hoffenheim,2,2.599999999999998,0,0,-24,-11,-26,-22,3,-7,-15,3,1,-1,4,-4,0,0,0,4,0,0,-2,0,-1,-19,-18,1,0,0,2,4,3,2,0
St. Pauli v Kaiserslautern,0,3.1000000000000014,6,5,-63,-11,-58,-37,-25,25,-35,-52,0,0,3,-3,2,2,0,3,1,0,-2,0,40,-61,-101,5,0,0,3,1,3,-2,0
St. Pauli v Leverkusen,2,2.900000000000002,-10,-2,-75,16,-84,-44,-33,-24,-34,-21,-1,1,1,-1,-10,-11,0,1,1,0,2,0,-58,-89,-31,2,-1,0,9,4,-9,-5,0
St. Pauli v Mainz,2,1.8999999999999986,-11,-5,19,6,3,23,-2,-2,13,12,0,0,1,-1,-11,-5,-2,3,-6,0,1,0,-11,7,18,2,0,0,6,2,-7,-4,-2
St. Pauli v Nuernberg,0,1.9000000000000021,-2,-3,87,20,73,49,44,40,24,30,-1,1,2,-2,-2,0,1,4,3,0,0,0,35,96,61,-1,0,0,-5,1,6,6,1
St. Pauli v Schalke,2,1.4999999999999964,2,3,13,-3,8,4,11,16,-17,15,3,-3,-4,4,0,-1,-1,3,3,0,0,0,-6,13,19,7,1,0,-7,-6,5,1,-1
St. Pauli v Stuttgart,2,2.3999999999999986,-3,-2,23,5,28,15,5,8,23,-10,0,0,-2,2,-4,-4,0,5,1,0,1,0,32,32,0,3,1,0,-2,0,-4,2,0
St. Pauli v Werder Bremen,2,1.0,-2,-2,-58,0,-50,-28,-25,19,-45,-27,2,-2,-3,3,-4,-2,1,5,1,0,2,0,30,-57,-87,0,1,0,-2,-5,-4,-3,1
St. Pauli v Wolfsburg,1,2.5,9,3,-50,-1,-46,-21,-15,10,-19,-29,1,-1,9,-9,5,3,1,3,4,0,1,0,13,-39,-52,-3,-1,0,3,4,2,1,1
Stuttgart v Bayern,2,-1.5999999999999979,-2,1,-123,-28,-119,-53,-70,-32,-74,-19,-1,1,3,-3,-3,-2,-2,0,-2,0,1,0,-70,-126,-56,3,0,0,10,2,-11,-8,-3
Stuttgart v Borussia Dortmund,2,0.40000000000000213,-3,-2,-40,-25,-40,-34,-20,-40,-7,-9,1,-1,-1,1,-2,-4,-1,-8,-4,0,0,0,-37,-24,13,6,0,0,-4,-2,4,2,-1
Stuttgart v Mönchengladb.,0,-0.09999999999999787,11,4,108,11,113,78,40,13,75,31,1,-1,0,0,7,7,1,5,6,0,-2,0,36,116,80,1,0,0,-8,-5,8,3,2
Stuttgart v Eintracht Frankfurt,2,-1.1000000000000014,3,1,-62,-18,-47,-14,-39,19,-49,-19,0,0,3,-3,1,1,-1,11,2,0,2,0,38,-52,-90,6,-1,0,1,0,-1,-1,-1
Stuttgart v FC Cologne,2,0.40000000000000213,1,4,-8,6,-18,12,-12,-1,-23,24,1,-1,-4,4,2,0,0,0,0,0,-1,0,-8,-1,7,7,1,0,-5,-3,3,2,0
Stuttgart v Freiburg,2,0.10000000000000142,-1,-1,29,-5,29,30,4,13,10,12,4,-4,4,-4,0,-2,-1,11,3,0,1,0,12,43,31,1,0,0,4,3,0,-1,-1
