_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Marseille v Bordeaux,0,1.1000000000000014,2,0,-116,-10,-109,-74,-42,-29,-67,-19,0,0,3,-3,2,1,1,-4,0,0,0,0,-38,-118,-80,0,-1,0,-3,-2,2,1,1
Marseille v Brest,0,1.9000000000000021,4,1,82,5,78,73,19,38,62,-6,3,-3,2,-2,3,1,0,1,0,0,-1,0,78,73,-5,-3,-1,0,2,0,2,-2,1
Marseille v Evian,0,-2.299999999999997,2,1,19,-5,24,30,-14,-10,5,21,2,-2,8,-8,3,3,1,-2,3,0,2,0,5,38,33,7,-1,0,-7,-9,2,-2,1
Marseille v Lille,0,-2.1999999999999993,0,1,-36,-1,-24,-14,-21,-3,0,-31,-2,2,1,-1,-1,-2,0,-5,-3,0,1,0,13,-25,-38,-3,0,-1,0,-1,-2,-1,0
Marseille v Lorient,2,-0.5,3,3,103,17,109,46,63,30,39,40,4,-4,0,0,2,2,0,8,2,0,0,0,67,111,44,-1,0,0,-12,-9,8,3,-1
Marseille v Lyon,2,0.3000000000000007,0,1,9,0,9,12,6,31,-8,-4,1,-1,2,-2,0,0,-1,4,3,0,-3,0,46,13,-33,5,-1,0,3,3,4,0,-2
Marseille v Montpellier,0,-0.8000000000000007,0,-1,93,-5,83,58,29,19,25,43,2,-2,1,-1,1,1,0,-2,1,0,2,0,8,81,73,-3,-1,0,4,1,-5,-3,0
Marseille v Nancy,2,1.0999999999999979,-1,-1,32,2,38,20,21,44,-7,6,3,-3,9,-9,-4,-3,0,9,-3,0,-4,0,68,34,-34,-6,0,0,-15,-13,14,2,0
Marseille v Nice,1,2.099999999999998,8,4,48,-8,63,35,23,31,19,7,0,0,-4,4,6,6,1,7,3,0,0,0,49,69,20,3,0,0,2,4,11,2,1
Marseille v PSG,1,-2.0,0,1,-83,-11,-74,-44,-41,2,-56,-31,-2,2,0,0,1,0,1,2,-2,0,0,0,-12,-77,-65,1,-1,0,0,0,-2,0,0
Marseille v Reims,1,1.9000000000000021,7,6,-92,-9,-86,-57,-31,4,-77,-15,4,-4,6,-6,5,5,0,0,0,0,-1,0,-18,-91,-73,5,0,0,-14,-12,5,2,0
Marseille v Rennes,0,1.6999999999999993,7,3,-15,-9,-18,6,-20,11,-44,19,3,-3,4,-4,6,5,1,7,4,0,-1,0,-15,-3,12,-2,0,0,10,9,-1,-1,1
Marseille v Saint-Etienne,0,1.8999999999999986,1,0,-10,-6,-9,5,1,26,-1,-21,-2,2,1,-1,1,1,1,2,3,0,-2,0,36,-12,-48,0,-1,0,-3,-3,4,0,1
Marseille v SC Bastia,0,-3.5,3,2,88,-5,89,43,42,22,46,18,4,-4,2,-2,4,2,0,3,1,0,1,0,52,95,43,3,0,0,-2,1,0,3,1
Marseille v Sochaux,0,0.6000000000000014,10,6,122,-2,138,93,56,83,62,4,5,-5,2,-2,8,5,0,22,4,0,1,0,156,144,-12,-5,0,0,-4,-2,4,2,0
Marseille v Toulouse,0,1.6999999999999993,2,0,-33,9,-27,-14,-12,16,-46,5,1,-1,7,-7,2,1,1,-1,3,0,-1,0,-7,-38,-31,-5,-1,0,0,-4,2,-4,1
Marseille v Troyes,0,-0.09999999999999787,4,4,44,-3,58,40,33,55,-9,29,5,-5,-4,4,5,7,0,15,5,0,-1,0,68,52,-16,1,0,0,-15,-11,5,4,0
Marseille v Valenciennes,0,-1.3999999999999986,8,1,151,-1,161,95,73,71,80,17,6,-6,6,-6,6,5,0,14,4,0,0,0,147,168,21,6,-1,0,-12,-8,6,4,0
Montpellier v AC Ajaccio,0,-2.3000000000000007,3,-1,84,-1,98,56,28,46,40,-1,-1,1,-3,3,2,1,0,3,-2,0,-3,0,89,99,10,-5,0,0,2,-1,0,-3,2
Montpellier v Bordeaux,0,-0.10000000000000142,-1,-2,80,8,82,47,39,25,53,6,1,-1,-5,5,0,-1,0,3,1,0,0,0,71,94,23,2,0,0,-6,-8,-2,-2,0
Montpellier v Brest,0,1.0,-1,0,-22,-6,-14,-4,-5,15,-8,-16,2,-2,2,-2,-2,-2,0,9,2,0,1,0,20,-5,-25,4,-2,0,7,5,-5,-2,0
Montpellier v Evian,2,-0.10000000000000142,3,1,37,-9,52,37,12,13,75,-38,1,-1,5,-5,1,0,0,11,1,0,2,0,54,51,-3,4,-1,0,-7,-8,2,-1,1
Montpellier v Lille,1,-1.0999999999999979,0,1,106,3,111,40,73,46,76,-8,3,-3,6,-6,2,1,0,8,5,0,-2,0,82,130,48,6,0,0,-3,-4,2,-1,0
Montpellier v Lorient,0,0.40000000000000213,5,2,153,-6,175,97,64,17,134,9,0,0,2,-2,6,2,0,4,1,0,-1,0,102,175,73,4,0,0,-3,-6,0,-3,0
Montpellier v Lyon,2,1.3999999999999986,-4,-2,91,8,100,41,47,1,74,13,-3,3,0,0,-3,-2,-1,-4,-1,0,-1,0,30,102,72,7,0,0,0,-1,0,-1,0
Montpellier v Marseille,2,1.8999999999999986,-4,-1,-2,-2,-9,-4,8,-7,17,-8,0,0,0,0,-5,-2,0,5,2,0,2,0,7,4,-3,5,-2,0,0,-1,1,-1,0
Montpellier v Nancy,0,2.1999999999999993,-2,0,-30,8,-14,-19,1,15,-16,-19,1,-1,5,-5,-3,2,1,4,3,0,0,0,7,-17,-24,4,-1,0,-13,-12,1,1,1
Montpellier v Nice,0,3.3000000000000007,4,3,-107,1,-102,-69,-41,29,-88,-52,1,-1,-1,1,4,1,0,-1,-1,0,-2,0,-23,-98,-75,6,0,0,0,-2,4,-2,0
Montpellier v PSG,1,-0.3000000000000007,5,1,60,1,75,32,37,14,58,-3,0,0,-4,4,1,1,0,12,3,0,1,0,79,80,1,2,0,-1,1,1,-1,0,-1
Montpellier v Reims,0,-0.10000000000000142,7,3,83,-7,81,42,55,54,40,2,8,-8,7,-7,5,0,-1,14,4,0,1,0,85,97,12,8,0,0,-1,0,-1,1,-1
Montpellier v Rennes,0,1.5999999999999979,3,1,41,18,27,30,10,-1,11,30,-3,3,-2,2,0,1,0,-5,2,0,1,0,-7,21,28,-8,0,0,10,8,-3,-2,0
Montpellier v Saint-Etienne,1,1.1000000000000014,-5,-3,13,3,4,-3,14,26,17,-31,-6,6,0,0,-1,-1,0,-5,0,0,1,0,37,15,-22,5,-1,0,-6,-5,5,1,-1
Montpellier v SC Bastia,0,0.0,6,2,110,7,127,41,67,13,86,9,-1,1,-1,1,4,0,0,-1,1,0,3,0,61,128,67,5,-2,0,-2,-1,-4,1,1
Montpellier v Sochaux,0,-0.3000000000000007,-3,-5,54,10,49,35,32,17,52,-3,3,-3,-6,6,0,-1,2,5,3,0,-2,0,23,46,23,-5,1,0,-1,-1,1,0,2
Montpellier v Toulouse,1,2.6999999999999993,-1,-1,2,11,-9,-9,6,-19,-1,16,0,0,-1,1,-1,1,1,-3,-1,0,3,0,-35,-13,22,-5,0,1,-8,-7,3,1,1
Montpellier v Troyes,1,1.1999999999999993,8,3,62,8,68,9,54,29,24,9,4,-4,-3,3,7,4,1,5,6,0,-2,0,69,86,17,4,0,0,-10,-2,12,8,1
Montpellier v Valenciennes,0,-0.3000000000000007,0,2,46,-1,51,27,20,11,30,6,1,-1,1,-1,1,-2,0,5,0,0,-1,0,14,51,37,1,0,0,2,3,4,1,0
Nancy v AC Ajaccio,1,-1.7000000000000028,-4,-4,-154,-16,-147,-88,-64,-30,-76,-47,-2,2,0,0,-3,-4,0,1,-1,0,-2,0,-49,-150,-101,4,0,0,2,5,3,3,1
Nancy v Bordeaux,1,-0.6000000000000014,-3,-4,-86,9,-88,-57,-37,-10,-42,-41,-1,1,-1,1,-2,1,1,-2,0,0,-1,0,-22,-82,-60,-2,1,0,3,1,-3,-2,1
Nancy v Brest,0,-1.0,3,2,80,10,73,58,36,33,18,43,5,-5,1,-1,3,3,0,10,6,0,1,0,43,83,40,1,0,0,-8,-2,11,6,0
Nancy v Evian,0,-2.599999999999998,-1,-1,-29,-1,-25,3,-25,-4,-12,-5,1,-1,-2,2,-1,3,1,10,2,0,2,0,-36,-14,22,6,0,0,-1,0,0,1,0
Nancy v Lille,1,-1.9000000000000021,2,1,-44,-17,-46,-40,-15,-5,1,-48,-4,4,1,-1,3,-1,1,-6,1,0,1,0,25,-30,-55,3,-1,0,0,7,11,7,-1
Nancy v Lorient,0,-1.1999999999999993,2,-3,122,15,116,56,67,17,60,44,-4,4,-5,5,2,1,0,1,4,0,-2,0,26,128,102,-3,2,0,4,3,-9,-1,1
Nancy v Lyon,2,0.6000000000000014,-2,0,-32,9,-25,-24,-13,-30,-19,10,1,-1,-1,1,-2,0,0,-1,-2,0,-1,0,-35,-35,0,0,0,0,6,2,-5,-4,0
Nancy v Marseille,2,0.40000000000000213,-7,-4,-87,-13,-79,-69,-53,-81,-33,-7,-5,5,-2,2,-8,-7,0,-14,-6,0,-1,0,-114,-78,36,3,1,0,14,7,-11,-7,0
Nancy v Montpellier,2,-1.8999999999999986,0,0,-89,3,-87,-58,-27,10,-58,-39,1,-1,-4,4,0,-1,0,2,-2,0,1,0,2,-91,-93,8,0,0,6,5,-1,-1,0
Nancy v Nice,0,-0.1999999999999993,8,4,-54,-11,-45,-40,-2,21,-22,-40,3,-3,5,-5,6,2,0,8,3,0,0,0,27,-46,-73,6,0,0,-7,-2,4,5,1
Nancy v PSG,2,-1.5999999999999979,4,0,-56,-10,-59,-19,-22,28,-56,-13,0,0,4,-4,4,-1,0,9,-1,0,-1,0,-15,-45,-30,1,-1,0,0,5,4,5,0
Nancy v Reims,2,-1.3000000000000007,4,2,150,11,146,92,68,21,102,35,-1,1,-1,1,1,-1,0,2,0,0,-1,0,74,145,71,-10,0,0,0,1,-2,1,1
Nancy v Rennes,2,1.5,-3,-3,-54,-21,-71,-36,-18,-13,-47,7,2,-2,-5,5,-4,-3,-1,5,0,0,0,0,-59,-67,-8,-7,1,0,11,10,-4,-1,-1
Nancy v Saint-Etienne,2,-3.0,-4,-1,-38,-3,-39,-22,-29,-23,-31,3,-4,4,-1,1,-2,-3,0,-7,-2,0,0,0,-54,-31,23,-2,0,0,5,5,4,0,-2
Nancy v SC Bastia,2,-3.5,5,2,108,9,106,59,71,44,80,6,4,-4,4,-4,4,1,0,17,1,0,0,0,64,92,28,-7,0,0,4,1,-8,-3,0
Nancy v Sochaux,1,0.5999999999999979,-5,-3,-202,-16,-197,-141,-86,-93,-116,-18,-3,3,-5,5,-3,-2,1,-18,-1,0,-2,0,-184,-199,-15,1,-1,0,4,3,-4,-1,1
Nancy v Toulouse,2,1.8000000000000007,0,0,-28,-14,-38,-20,-26,-39,23,-29,-1,1,0,0,-1,-1,-1,-6,-1,0,1,0,-17,-19,-2,5,-1,0,3,5,6,2,-1
Nancy v Troyes,0,-2.0,7,6,159,15,164,86,72,15,90,54,1,-1,2,-2,5,2,0,3,2,0,0,0,79,175,96,0,1,0,-12,-4,10,8,0
Nancy v Valenciennes,1,-1.8999999999999986,1,-1,-24,-2,-23,-19,-11,-11,-21,2,-2,2,-2,2,3,-2,1,-9,0,0,1,0,-45,-38,7,0,-1,0,8,5,-7,-3,1
Nice v AC Ajaccio,2,-2.5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,-1
Nice v Bordeaux,2,-0.8999999999999986,-5,-3,22,8,24,8,15,5,-21,40,0,0,-7,7,-5,0,0,7,2,0,-3,0,-2,24,26,-17,0,0,-14,-9,5,5,0
Nice v Brest,0,-2.6999999999999993,-3,0,77,-1,72,60,8,16,18,35,2,-2,2,-2,-3,-2,0,4,3,0,0,0,4,81,77,1,0,0,-1,0,2,1,0
Nice v Evian,0,-3.0,3,1,172,3,180,113,88,57,104,41,4,-4,4,-4,4,3,-1,23,7,0,0,0,111,171,60,-2,0,0,-4,-6,-4,-2,-1
Nice v Lille,1,-1.9000000000000021,1,0,-69,-2,-79,-40,-32,0,-54,-14,-2,2,-2,2,-2,0,0,-5,0,0,-1,0,-29,-79,-50,-6,1,0,0,-2,2,-2,0
Nice v Lorient,1,-1.3999999999999986,3,2,28,-1,19,28,-1,10,3,15,1,-1,-2,2,2,1,0,3,1,0,2,0,-9,23,32,-5,-1,0,-3,-3,-9,0,0
Nice v Lyon,1,0.0,-2,-3,-37,-16,-39,-28,-19,-22,-60,35,-2,2,-1,1,-3,-2,0,-6,0,0,-2,0,-78,-50,28,-3,1,0,3,-1,-1,-4,0
Nice v Marseille,2,-1.0999999999999979,-2,-1,27,-13,19,38,4,32,19,-9,0,0,-2,2,-5,-1,-1,9,0,0,1,0,5,1,-4,-6,0,0,6,2,-10,-4,-1
Nice v Montpellier,0,-1.8999999999999986,1,-1,20,17,11,8,0,-34,-5,47,-3,3,-1,1,1,1,1,-6,-2,0,0,0,-72,11,83,-7,1,0,12,10,-10,-2,2
Nice v Nancy,0,-1.3000000000000007,1,0,67,7,75,57,24,34,33,14,4,-4,-1,1,-4,-1,-1,12,2,0,-3,0,68,55,-13,-8,1,0,-3,-4,-4,-1,0
Nice v PSG,0,-2.8999999999999986,-2,0,-5,1,-14,8,-5,10,5,-13,-1,1,2,-2,0,-1,0,8,1,0,0,0,41,-16,-57,6,0,0,1,0,-2,-1,0
Nice v Reims,0,-1.6999999999999993,4,3,175,1,171,88,79,5,130,37,-1,1,8,-8,3,2,0,-1,1,0,1,0,72,180,108,3,0,0,-4,0,5,4,1
Nice v Rennes,0,1.6000000000000014,0,-1,76,1,84,61,13,-4,39,39,-1,1,2,-2,0,0,0,4,-2,0,2,0,8,92,84,-4,-1,0,-1,0,0,1,0
Nice v Saint-Etienne,1,-0.8000000000000007,-5,-6,-40,3,-31,-4,-39,-45,9,-8,-2,2,-1,1,-1,-1,1,0,-2,0,-1,0,-54,-44,10,-5,0,0,2,0,-4,-2,1
Nice v SC Bastia,1,-1.3999999999999986,2,1,116,4,128,66,47,-10,87,37,-3,3,-5,5,1,-1,0,-3,-2,0,0,0,7,117,110,-6,0,0,-8,-9,-5,-1,0
Nice v Sochaux,0,-0.5,8,4,156,2,162,107,74,31,69,83,3,-3,0,0,6,6,0,15,5,0,0,0,46,148,102,1,-2,0,-8,-5,2,3,0
Nice v Toulouse,0,0.5,2,0,7,2,-7,23,-7,2,10,4,1,-1,-2,2,1,2,0,4,2,0,-1,0,-3,0,3,-5,0,0,-7,-5,1,2,0
Nice v Troyes,0,-2.5,3,1,88,3,89,67,45,29,66,18,1,-1,2,-2,2,1,0,14,5,0,1,0,59,78,19,-8,1,0,-4,-5,2,-1,1
Nice v Valenciennes,0,-0.8999999999999986,3,1,50,-5,65,18,36,32,-5,28,1,-1,-2,2,4,1,0,0,-2,0,0,0,56,48,-8,-10,-1,0,-2,-6,-6,-4,1
PSG v AC Ajaccio,1,0.3000000000000007,5,3,183,3,181,114,78,110,98,-17,6,-6,-2,2,4,3,0,8,0,0,0,0,208,175,-33,-2,-1,1,2,1,8,-1,0
PSG v Bordeaux,1,0.5999999999999979,2,0,130,-11,135,100,31,41,62,26,2,-2,-6,6,2,-1,0,-2,0,0,0,0,68,134,66,0,1,0,-4,-4,-3,0,0
PSG v Brest,0,2.0,-4,-4,46,4,36,34,11,-10,2,52,-1,1,2,-2,-3,-1,1,-6,0,0,3,0,-37,36,73,-6,0,0,2,3,3,1,3
PSG v Evian,0,0.9999999999999964,9,3,273,-12,285,174,111,117,166,-1,-1,1,-5,5,9,7,2,8,5,0,-1,0,244,285,41,0,0,0,-2,0,8,2,2
PSG v Lille,0,-1.0,-2,-2,77,-1,74,40,38,25,57,-3,0,0,4,-4,-1,1,0,-3,0,0,4,0,52,69,17,-11,0,0,-1,0,6,1,0
PSG v Lorient,1,0.9000000000000021,-2,-1,161,28,157,104,68,16,113,42,4,-4,0,0,0,1,0,9,1,0,3,0,24,156,132,3,1,0,2,1,-1,-1,0
PSG v Lyon,0,1.9000000000000021,-2,-3,2,5,0,30,-16,20,-30,25,0,0,2,-2,-2,1,1,6,1,0,0,0,-9,-2,7,0,0,0,2,2,-3,0,1
PSG v Marseille,0,2.299999999999997,-3,-4,-73,-2,-77,-55,-31,-77,-33,24,-1,1,2,-2,0,0,0,-17,-3,0,2,0,-130,-75,55,0,0,0,-2,-3,3,-1,-1
PSG v Montpellier,0,2.400000000000002,2,2,95,-10,88,78,28,38,38,32,1,-1,0,0,5,4,0,7,5,0,3,0,41,93,52,-1,0,0,-5,-3,5,2,0
PSG v Nancy,0,2.8000000000000007,-2,-2,118,-3,104,95,20,43,47,26,-2,2,2,-2,-2,1,0,1,1,0,-3,0,68,94,26,-6,-1,0,10,9,-13,-1,-1
PSG v Nice,0,2.400000000000002,2,1,65,-8,63,43,24,4,44,19,1,-1,-4,4,-1,2,1,0,0,0,-1,0,25,63,38,-1,0,0,4,3,-2,-1,1
PSG v Reims,0,1.2999999999999972,-4,-3,88,-4,99,52,39,34,50,7,-3,3,-3,3,0,3,0,0,1,0,3,0,66,89,23,-1,0,0,-6,-5,4,1,0
PSG v Rennes,2,3.5,2,2,67,-5,62,46,28,11,30,33,2,-2,1,-1,2,1,1,2,0,0,1,0,25,61,36,2,1,-1,-1,0,-1,1,-1
PSG v Saint-Etienne,2,0.1999999999999993,-2,0,50,-19,45,30,14,2,50,-7,0,0,1,-1,0,0,0,-6,-2,0,0,0,30,46,16,-3,0,0,-2,-3,3,-1,0
PSG v SC Bastia,0,-1.7000000000000028,10,5,143,0,152,78,64,101,65,-22,2,-2,2,-2,7,5,0,2,1,0,0,0,179,150,-29,-2,-1,0,0,-1,0,-1,0
PSG v Sochaux,0,2.3999999999999986,-2,-4,82,-2,73,64,14,21,27,29,-2,2,2,-2,-2,1,2,-2,3,0,2,0,0,82,82,-3,0,0,5,1,-7,-4,2
PSG v Toulouse,0,2.6000000000000014,-2,-2,78,-3,76,41,32,-5,57,19,-2,2,-3,3,-1,1,1,-5,-1,0,4,0,15,74,59,-2,1,0,12,8,-10,-4,1
PSG v Troyes,0,0.6999999999999993,-4,-2,13,5,10,15,3,-41,41,19,1,-1,0,0,-1,1,0,0,-1,0,1,0,-40,5,45,6,2,0,-3,0,3,3,1
PSG v Valenciennes,1,1.5,1,1,113,-9,116,63,49,44,83,-14,5,-5,3,-3,0,0,0,2,-2,0,4,0,119,118,-1,-5,3,1,-3,-1,2,2,-1
Reims v AC Ajaccio,1,-1.8999999999999986,1,0,148,-9,146,102,70,63,91,20,3,-3,4,-4,3,1,1,15,2,0,0,0,113,142,29,-1,1,0,7,5,0,-2,0
Reims v Bordeaux,1,0.3000000000000007,-2,0,-23,-11,-14,-5,-15,1,-13,-7,-1,1,-2,2,-2,-1,0,-1,0,0,1,0,-3,-13,-10,-3,0,0,-9,-4,6,5,0
Reims v Brest,1,-0.3999999999999986,2,-2,28,5,31,8,30,31,-19,25,0,0,7,-7,0,1,0,10,5,0,3,0,20,44,24,3,-2,0,-2,1,2,3,0
Reims v Evian,2,-0.09999999999999787,-5,1,-12,-17,-11,20,-8,15,4,-7,1,-1,0,0,-5,-2,0,9,0,0,0,0,7,-15,-22,0,1,0,-2,-3,3,-1,-1
Reims v Lille,1,-0.09999999999999787,3,-1,-64,7,-65,-37,-23,13,-82,9,0,0,-2,2,2,0,0,-1,2,0,-1,0,-34,-58,-24,3,1,0,-3,-3,1,0,1
Reims v Lorient,0,-0.5999999999999979,9,6,25,1,21,-9,30,58,-54,14,4,-4,-4,4,6,3,0,3,2,0,-1,0,66,36,-30,-5,-2,0,9,8,1,-1,1
Reims v Lyon,0,0.40000000000000213,3,1,-30,-2,-29,-20,6,12,-41,13,7,-7,4,-4,1,4,0,19,6,0,2,0,-12,-20,-8,10,0,0,2,0,-2,-2,0
Reims v Marseille,2,2.3000000000000007,-1,0,-77,-17,-75,-52,-22,-43,-29,-3,1,-1,-4,4,0,3,0,-2,0,0,1,0,-65,-72,-7,5,1,0,1,2,2,1,0
Reims v Montpellier,0,-1.4000000000000021,-5,-6,-53,-1,-59,-22,-29,-9,-42,-1,-4,4,-2,2,-5,1,1,0,5,0,0,0,-57,-51,6,-1,0,0,10,11,-2,1,1
Reims v Nancy,0,0.5,-5,-4,30,8,28,16,27,15,-5,32,0,0,-5,5,-4,-1,1,7,0,0,2,0,13,20,7,-3,0,0,4,3,-6,-1,1
Reims v Nice,0,1.8000000000000007,-4,-2,-28,9,-43,-18,-11,9,-20,-18,-2,2,-1,1,-4,0,1,-2,-2,0,2,0,-13,-35,-22,5,-1,0,8,11,2,3,1
Reims v PSG,0,-1.2000000000000028,3,1,22,20,30,-5,29,37,0,-13,3,-3,-4,4,4,2,0,9,5,0,0,0,68,52,-16,6,1,0,-2,4,1,6,0
Reims v Rennes,0,1.4000000000000021,-1,-3,16,2,7,23,3,23,-8,12,-1,1,-3,3,-2,0,1,2,0,0,0,0,13,13,0,4,-1,0,-8,-6,10,2,1
Reims v Saint-Etienne,1,0.0,1,0,-35,-2,-28,-18,-9,6,-25,-8,1,-1,2,-2,2,2,0,1,5,0,2,0,-9,-31,-22,-5,0,0,-10,-9,11,1,-1
Reims v SC Bastia,2,-1.8999999999999986,-1,1,56,-3,58,30,26,22,28,7,2,-2,-9,9,-1,-2,-1,3,-1,0,3,0,51,57,6,-4,-1,0,-6,-2,3,4,-1
Reims v Sochaux,0,2.3999999999999986,1,0,82,3,84,46,37,38,35,13,-2,2,1,-1,0,0,0,6,-1,0,4,0,68,87,19,-7,-2,0,4,3,-1,-1,0
Reims v Toulouse,1,2.400000000000002,0,1,-47,5,-39,-31,0,3,-40,4,4,-4,-3,3,-2,-1,0,10,1,0,1,0,-25,-28,-3,6,-1,0,-4,-3,4,1,0
Reims v Troyes,1,0.5999999999999979,0,2,97,13,104,65,52,53,37,27,3,-3,2,-2,0,0,0,15,0,0,2,0,63,98,35,6,0,0,6,7,-1,1,1
Reims v Valenciennes,2,-0.5,0,-2,-40,5,-45,-22,-13,30,-74,7,1,-1,3,-3,1,2,0,4,0,0,1,0,-5,-46,-41,-3,-1,0,-7,-1,8,6,0
Rennes v AC Ajaccio,1,-3.8000000000000007,0,-3,83,1,89,68,14,28,58,-3,2,-2,5,-5,2,1,1,7,4,0,-2,0,77,97,20,-1,-1,0,-7,-3,5,4,0
Rennes v Bordeaux,2,-3.1999999999999993,3,-1,64,-2,79,45,34,25,51,5,7,-7,-3,3,2,3,0,15,3,0,2,0,74,80,6,-4,-1,0,-1,-1,2,0,0
Rennes v Brest,1,-4.099999999999998,6,4,73,-6,77,32,46,43,34,2,4,-4,2,-2,-1,-1,0,6,2,0,0,0,81,94,13,-2,0,0,-1,0,-2,1,0
Rennes v Evian,2,-4.199999999999999,5,3,84,-9,100,54,34,4,68,17,6,-6,3,-3,5,0,0,15,3,0,2,0,39,114,75,16,0,0,-5,-2,6,3,0
Rennes v Lille,0,-3.299999999999997,-2,1,-149,-10,-151,-82,-78,-22,-34,-104,-3,3,-4,4,-3,-2,0,-8,-1,0,1,0,-4,-145,-141,-1,0,0,4,4,2,0,0
Rennes v Lorient,2,-1.8999999999999986,-2,-2,57,2,62,36,23,19,32,9,3,-3,4,-4,2,0,-1,4,-1,0,1,0,38,70,32,6,0,-1,5,1,-9,-4,-2
Rennes v Lyon,2,-0.6999999999999993,-1,1,-37,-13,-33,-21,-13,6,-42,1,3,-3,1,-1,1,-2,-1,1,0,0,-2,0,-35,-33,2,2,-2,1,-1,-2,0,-1,-1
Rennes v Marseille,1,-2.099999999999998,0,0,-34,-11,-29,-18,-19,-23,35,-50,-1,1,4,-4,1,1,-1,-2,0,0,0,0,-3,-27,-24,2,0,0,0,1,4,1,-1
Rennes v Montpellier,0,-4.199999999999999,0,-2,-121,-1,-123,-70,-58,19,-102,-45,-2,2,0,0,-2,0,1,-3,-1,0,0,0,-25,-126,-101,4,-1,0,8,7,3,-1,1
Rennes v Nancy,2,-0.20000000000000284,4,1,44,-1,62,33,13,19,28,1,-1,1,1,-1,4,4,0,3,3,0,0,0,31,56,25,-1,-1,0,6,4,-7,-2,0
Rennes v Nice,2,0.0,2,0,-72,5,-49,-46,-32,3,-21,-60,-3,3,0,0,2,2,0,-3,-2,0,2,0,22,-35,-57,7,0,0,2,5,1,3,0
Rennes v PSG,2,-3.8000000000000007,6,2,-109,7,-96,-57,-60,-5,-67,-44,-3,3,0,0,5,1,0,-3,1,0,-2,0,2,-93,-95,8,0,0,4,2,-7,-2,0
Rennes v Reims,0,-3.1000000000000014,9,5,115,6,120,75,63,51,97,-9,1,-1,-4,4,10,6,1,6,2,0,1,0,120,111,-9,-1,0,-1,-10,-8,5,2,1
Rennes v Saint-Etienne,1,-0.5,2,4,-106,-1,-90,-81,-38,-29,-42,-49,-4,4,-1,1,0,-2,-1,-3,0,0,2,0,-23,-102,-79,-2,0,0,6,7,-2,1,0
Rennes v SC Bastia,0,-4.400000000000002,-3,-2,69,-6,74,30,24,-20,87,-10,-1,1,-3,3,-1,-1,1,-7,0,0,0,0,39,76,37,-5,0,0,5,4,-1,-1,1
Rennes v Sochaux,1,-1.7000000000000028,-1,2,-40,-9,-27,-18,-26,7,-42,-8,-1,1,4,-4,1,-2,0,-2,-4,0,0,0,3,-44,-47,2,0,0,5,3,-5,-3,0
Rennes v Toulouse,0,0.0,0,1,-74,2,-68,-61,-29,-66,-8,-17,-2,2,2,-2,0,0,0,-9,0,0,1,0,-66,-55,11,-8,0,0,1,0,-4,-1,0
Rennes v Troyes,2,-1.5,0,-2,31,-3,40,27,26,21,61,-29,1,-1,-1,1,0,1,-1,8,0,0,-1,0,100,40,-60,5,0,0,-9,-7,4,2,-1
Rennes v Valenciennes,0,-2.1999999999999993,9,4,-50,-1,-30,-52,-1,5,-44,-14,1,-1,0,0,8,4,1,-1,1,0,0,0,7,-35,-42,-2,0,0,5,5,-5,0,1
Saint-Etienne v AC Ajaccio,0,-2.8000000000000007,2,3,154,8,142,103,63,60,94,14,1,-1,2,-2,0,0,0,14,4,0,-1,0,105,137,32,-2,0,0,-1,0,1,1,0
Saint-Etienne v Bordeaux,1,-0.6000000000000014,3,2,51,-8,67,20,47,27,32,10,5,-5,-2,2,4,5,0,9,0,0,1,0,40,61,21,12,0,0,-3,-7,0,-4,0
Saint-Etienne v Brest,0,-0.7999999999999972,3,1,111,7,115,61,48,31,56,24,0,0,2,-2,2,1,1,-1,0,0,1,0,47,113,66,-2,0,0,12,8,-4,-4,2
Saint-Etienne v Evian,0,-2.3000000000000007,4,3,190,8,188,128,80,78,88,42,6,-6,-3,3,4,3,0,19,4,0,2,0,141,192,51,1,0,0,-9,-7,6,2,0
Saint-Etienne v Lille,2,-1.9000000000000021,-3,0,-122,1,-129,-83,-42,4,-99,-30,1,-1,-6,6,-4,-3,0,-2,-2,0,1,0,-38,-127,-89,3,2,0,2,4,4,2,0
Saint-Etienne v Lorient,2,-1.6999999999999993,-6,-3,98,16,100,52,51,19,40,45,2,-2,-3,3,-2,0,-1,2,0,0,-3,0,12,90,78,-4,0,0,1,-3,1,-4,-2
