_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Everton v Arsenal,2,1.2000000000000028,-8,-3,-6,13,-31,-2,-3,8,-10,-3,0,0,-2,2,0,0,0,-4,-2,0,1,0,-21,-41,-20,-5,0,0,-2,-5,-4,-3,-3
Everton v Aston Villa,1,-2.0,-2,-2,10,10,20,1,12,10,21,-18,1,-1,-2,2,0,0,0,0,-1,0,0,0,35,17,-18,3,-2,0,0,0,1,0,1
Everton v Birmingham,1,-2.6000000000000014,7,4,87,3,109,62,50,51,51,10,2,-2,2,-2,0,0,0,17,4,0,2,0,84,100,16,3,0,0,3,-2,-8,-5,0
Everton v Blackburn,0,-2.0,6,2,64,-5,85,19,36,-20,68,7,-1,1,0,0,0,0,0,-6,2,0,1,0,62,103,41,5,0,0,-1,1,0,2,1
Everton v Bolton,0,1.5,2,0,132,6,133,81,74,69,47,40,2,-2,4,-4,0,0,0,15,1,0,-1,0,90,129,39,0,0,0,-10,-9,1,1,0
Everton v Burnley,0,-1.6999999999999957,3,0,70,-4,68,78,19,62,30,6,4,-4,9,-9,0,0,0,17,2,0,1,0,74,80,6,0,-1,0,-3,-1,3,2,0
Everton v Chelsea,0,-0.5,-3,2,-98,6,-104,-48,-36,-31,-48,-6,2,-2,-2,2,0,0,0,7,-1,0,2,0,-76,-105,-29,3,0,0,7,6,-2,-1,0
Everton v Fulham,0,0.0,2,1,26,-4,40,15,25,48,-6,-4,-1,1,5,-5,0,0,0,9,5,0,0,0,63,49,-14,0,-1,0,1,2,1,1,-1
Everton v Hull,0,0.0,2,-1,35,-5,49,22,22,24,20,0,0,0,5,-5,0,0,0,9,3,0,0,0,34,51,17,6,0,0,3,0,-5,-3,1
Everton v Liverpool,2,0.5,5,3,-25,3,-6,-18,-2,49,-55,-12,4,-4,1,-1,0,0,0,7,2,0,4,0,64,7,-57,16,0,0,-10,-4,4,6,1
Everton v Man City,0,-1.6000000000000014,6,1,21,5,13,19,14,49,-2,-14,4,-4,3,-3,0,0,0,12,4,0,2,0,74,40,-34,3,0,0,-7,-3,2,4,2
Everton v Man Utd,0,-0.3999999999999986,1,2,-25,3,-17,-6,-22,2,-12,-19,-4,4,2,-2,0,0,0,1,-3,0,1,0,-25,-25,0,2,0,0,3,1,-2,-2,0
Everton v Portsmouth,0,-0.7999999999999972,7,3,142,6,154,98,80,150,34,-8,8,-8,0,0,0,0,0,25,7,0,-2,0,194,155,-39,-1,0,0,-8,-4,2,4,0
Everton v Stoke,1,-2.700000000000003,11,7,107,1,104,84,43,43,70,15,7,-7,8,-8,0,0,0,13,4,0,-2,0,110,123,13,4,-2,0,-2,-1,1,1,0
Everton v Sunderland,0,1.1000000000000014,6,4,63,1,62,43,25,20,27,21,1,-1,3,-3,0,0,0,2,1,0,0,0,38,55,17,6,0,0,-3,-3,-1,0,2
Everton v Tottenham,1,0.3999999999999986,-2,-2,22,-5,6,8,24,5,18,7,-2,2,-1,1,0,0,0,0,-3,0,-1,0,-11,6,17,-5,0,0,2,2,-1,0,0
Everton v West Ham,1,1.1000000000000014,1,-1,136,0,146,85,65,69,82,-1,-2,2,6,-6,0,0,0,10,1,0,-2,0,162,136,-26,-2,-1,0,-6,-2,2,4,1
Everton v Wigan,0,-1.3999999999999986,6,7,33,-3,45,31,9,17,24,0,0,0,13,-13,0,0,0,8,2,0,1,0,47,36,-11,-4,-4,0,-4,-2,-4,2,0
Everton v Wolverhampton,1,1.1000000000000014,-4,-5,32,-1,44,17,22,1,12,27,-2,2,2,-2,0,0,0,4,0,0,0,0,3,63,60,10,-1,0,-3,-3,-2,0,0
Fulham v Arsenal,2,5.100000000000001,2,4,-5,-10,-18,-20,17,1,-19,17,-1,1,-2,2,0,0,0,-3,0,0,2,0,-27,-20,7,-1,2,0,2,4,-3,2,0
Fulham v Aston Villa,2,2.299999999999997,0,3,-23,-19,-22,-36,-5,-57,14,0,1,-1,1,-1,0,0,0,-13,-4,0,3,0,-18,-18,0,-6,0,0,3,3,-3,0,-2
Fulham v Birmingham,0,1.3999999999999986,5,-1,121,12,132,64,64,7,87,36,2,-2,4,-4,0,0,0,4,4,0,2,0,44,139,95,-3,0,0,4,4,-1,0,1
Fulham v Blackburn,0,1.6000000000000014,-4,-3,-34,-21,-30,-1,-38,-69,-5,35,-2,2,-2,2,0,0,0,-2,1,0,-1,0,-67,-27,40,-3,0,0,3,1,-3,-2,1
Fulham v Bolton,1,0.5,3,2,93,-17,85,47,42,26,27,36,0,0,4,-4,0,0,0,-3,-1,0,-3,0,39,84,45,4,-1,0,2,1,-2,-1,-1
Fulham v Burnley,0,2.1000000000000014,7,5,18,-11,24,9,16,9,16,5,1,-1,-3,3,0,0,0,7,3,0,0,0,2,22,20,3,1,0,13,11,-2,-2,2
Fulham v Chelsea,2,2.5,-7,-2,-79,-2,-82,-57,-15,-36,-48,10,-4,4,-3,3,0,0,0,-5,0,0,-3,0,-48,-85,-37,3,0,0,-3,-6,-2,-3,-1
Fulham v Everton,0,2.8000000000000043,2,-2,18,-12,16,18,5,5,17,2,0,0,1,-1,0,0,0,4,2,0,-5,0,7,9,2,-3,1,0,-5,-7,-2,-2,-1
Fulham v Hull,0,1.5,8,6,159,-17,167,108,70,59,85,36,4,-4,0,0,0,0,0,16,3,0,1,0,129,158,29,-6,0,0,-1,-1,-2,0,1
Fulham v Liverpool,0,4.199999999999996,-4,-2,-258,-43,-255,-141,-129,-106,-140,-26,-1,1,0,0,0,0,0,-12,-2,0,0,0,-174,-252,-78,3,0,0,2,1,-3,-1,0
Fulham v Man City,2,1.8999999999999986,-5,-4,20,-13,20,32,-14,26,0,-4,0,0,3,-3,0,0,0,3,2,0,4,0,31,22,-9,-3,0,0,7,4,-6,-3,-2
Fulham v Man Utd,0,4.200000000000003,-6,-1,-83,-11,-71,-48,-37,3,-79,-8,2,-2,-3,3,0,0,0,4,3,0,0,0,-29,-74,-45,5,-1,0,7,3,-6,-4,1
Fulham v Portsmouth,0,0.30000000000000426,-3,-2,19,-2,19,24,9,8,1,24,1,-1,1,-1,0,0,0,7,4,0,1,0,17,30,13,1,0,0,-4,-4,5,0,0
Fulham v Stoke,2,1.5,2,1,170,-5,166,108,78,28,80,78,3,-3,1,-1,0,0,0,8,3,0,-1,0,57,164,107,-8,-1,0,0,-1,-1,-1,0
Fulham v Sunderland,0,3.4000000000000057,8,1,2,-4,5,2,-2,-18,16,0,-2,2,2,-2,0,0,0,-7,4,0,-2,0,-4,7,11,0,0,0,-2,-3,-1,-1,1
Fulham v Tottenham,1,3.6000000000000014,4,1,-56,-27,-51,-40,-16,-21,-28,-8,1,-1,-1,1,0,0,0,-1,1,0,-1,0,-40,-51,-11,1,0,0,1,3,1,2,0
Fulham v West Ham,0,1.7999999999999972,-2,0,2,-20,0,33,-34,12,-21,8,0,0,-4,4,0,0,0,-2,-1,0,-2,0,-5,-20,-15,1,0,0,-9,-9,6,0,1
Fulham v Wigan,0,4.0,-2,-3,7,-10,-1,18,-17,-3,-7,9,-1,1,3,-3,0,0,0,-2,0,0,-1,0,-25,-1,24,-10,-1,0,11,6,-7,-5,-1
Fulham v Wolverhampton,1,3.3000000000000043,-1,1,22,7,26,18,-4,-33,11,37,-4,4,-1,1,0,0,0,-2,0,0,-1,0,-13,22,35,0,1,0,3,4,1,1,0
Hull v Arsenal,2,3.1000000000000014,-4,-2,-83,4,-82,-69,-21,-38,-53,-1,-1,1,-9,9,0,0,0,-5,-4,0,0,0,-89,-93,-4,5,0,0,6,1,-4,-5,0
Hull v Aston Villa,2,-0.4000000000000057,1,3,12,7,10,14,2,13,15,-13,0,0,-2,2,0,0,0,4,4,0,-1,0,26,5,-21,0,0,0,2,-3,-5,-5,-1
Hull v Birmingham,2,0.8999999999999986,1,1,-54,14,-37,-40,-20,-3,-51,-7,-2,2,-1,1,0,0,0,-1,-2,0,0,0,-25,-39,-14,0,-1,0,-3,-2,3,1,0
Hull v Blackburn,1,0.8999999999999986,-2,2,-59,5,-49,-19,-37,-31,-7,-20,-1,1,3,-3,0,0,0,-1,-3,0,0,0,-37,-71,-34,-5,1,0,0,-1,2,-1,0
Hull v Bolton,0,1.1000000000000014,-5,-3,6,-3,4,-7,2,-20,11,5,1,-1,-1,1,0,0,0,-8,-1,0,2,0,-18,-2,16,-7,1,0,0,-3,-2,-3,0
Hull v Burnley,2,-0.09999999999999432,0,-1,-19,-1,-20,-4,-3,15,-25,5,6,-6,0,0,0,0,0,8,0,0,0,0,-6,-31,-25,4,1,0,0,0,2,0,0
Hull v Chelsea,1,-0.3999999999999986,-5,-4,-141,9,-138,-67,-70,-14,-101,-22,3,-3,1,-1,0,0,0,4,2,0,-1,0,-88,-132,-44,4,-1,0,-10,-11,7,-1,0
Hull v Everton,0,1.5,5,2,-23,-9,-7,-11,-8,-4,-6,-10,0,0,4,-4,0,0,0,3,-1,0,0,0,2,-16,-18,7,0,0,-10,-10,6,0,3
Hull v Fulham,0,-0.3999999999999986,-2,-4,-80,-8,-85,-51,-28,-7,-45,-26,1,-1,0,0,0,0,0,1,2,0,2,0,-32,-86,-54,-4,-2,0,-6,-5,0,1,1
Hull v Liverpool,1,2.5000000000000036,-5,-1,-84,-5,-84,-39,-52,-4,-26,-58,-6,6,-1,1,0,0,0,-2,1,0,2,0,-9,-86,-77,-1,0,0,5,2,-4,-3,0
Hull v Man City,0,0.29999999999999716,2,-1,-39,13,-43,-6,-14,26,-35,-13,1,-1,2,-2,0,0,0,4,-2,0,1,0,25,-48,-73,2,-2,0,-9,-10,3,-1,1
Hull v Man Utd,2,2.6000000000000014,-5,-2,-99,-7,-86,-47,-52,-37,-46,-18,-2,2,4,-4,0,0,0,-3,-2,0,0,0,-68,-86,-18,7,-1,0,-7,-6,3,1,-1
Hull v Portsmouth,1,0.0,-1,2,-71,0,-69,-23,-39,18,-63,-22,0,0,5,-5,0,0,0,0,0,0,0,0,-14,-72,-58,1,0,0,0,2,3,2,0
Hull v Stoke,0,0.3999999999999986,3,0,48,2,45,30,17,34,14,1,3,-3,1,-1,0,0,0,7,0,0,1,0,63,58,-5,1,0,0,4,4,-3,0,-1
Hull v Sunderland,2,2.1999999999999957,-2,2,-1,4,-19,-13,4,-22,10,4,-2,2,3,-3,0,0,0,-10,1,0,-1,0,-23,-15,8,-1,-2,0,5,4,-1,-1,-1
Hull v Tottenham,2,3.0999999999999943,-4,0,-97,0,-103,-45,-54,-1,-64,-35,1,-1,-4,4,0,0,0,4,2,0,-3,0,-37,-120,-83,1,0,0,2,2,-2,0,-2
Hull v West Ham,1,3.1999999999999957,5,0,103,4,93,47,59,35,50,21,2,-2,8,-8,0,0,0,1,4,0,0,0,58,99,41,0,-1,0,2,1,3,-1,1
Hull v Wigan,0,-0.09999999999999432,2,0,-184,-17,-172,-100,-81,-23,-118,-42,-1,1,-4,4,0,0,0,-1,3,0,2,0,-66,-168,-102,7,-1,0,6,5,-1,-1,0
Hull v Wolverhampton,1,3.1000000000000014,-3,-1,9,-9,10,13,3,6,17,-6,-5,5,-4,4,0,0,0,-1,1,0,1,0,4,-1,-5,1,1,0,-9,-9,5,0,1
Liverpool v Arsenal,2,2.0,4,4,-37,9,-35,-35,2,9,-37,-8,0,0,-4,4,0,0,0,-2,1,0,-1,0,3,-45,-48,6,0,0,3,4,7,1,1
Liverpool v Aston Villa,2,0.0,1,-1,92,5,88,56,25,20,52,8,0,0,-2,2,0,0,0,3,-2,0,-2,0,46,91,45,-8,0,0,-2,1,5,3,0
Liverpool v Birmingham,1,-3.6000000000000014,11,8,169,10,171,108,79,52,78,58,3,-3,-3,3,0,0,0,15,5,0,-2,0,108,170,62,-8,0,0,1,4,1,3,-1
Liverpool v Blackburn,0,-1.6999999999999957,-3,-2,81,17,79,37,46,14,54,14,-1,1,8,-8,0,0,0,-1,-1,0,1,0,43,77,34,-7,-1,0,-3,1,4,4,1
Liverpool v Bolton,0,-1.3999999999999986,0,2,100,-7,89,51,48,28,62,10,4,-4,-1,1,0,0,0,6,-4,0,1,0,59,93,34,1,-1,0,8,3,-8,-5,1
Liverpool v Burnley,0,-0.6999999999999957,12,5,88,0,104,46,41,10,58,19,0,0,1,-1,0,0,0,2,1,0,1,0,46,114,68,4,0,0,-2,0,7,2,2
Liverpool v Chelsea,2,-3.299999999999997,-1,0,37,3,42,30,23,21,-9,39,1,-1,0,0,0,0,0,7,0,0,-2,0,-34,29,63,3,-2,0,0,-4,-2,-4,-1
Liverpool v Everton,0,-1.3000000000000043,4,3,-17,-11,-26,0,-8,11,-20,0,0,0,7,-7,0,0,0,4,1,0,-1,0,2,-23,-25,-7,1,1,3,4,-1,1,0
Liverpool v Fulham,1,-3.1000000000000014,9,3,82,17,92,63,40,70,19,13,4,-4,5,-5,0,0,0,14,4,0,0,0,108,91,-17,2,0,0,-11,-8,7,3,0
Liverpool v Hull,0,-2.0,-1,0,114,-7,124,63,54,38,33,45,3,-3,-4,4,0,0,0,5,2,0,1,0,59,120,61,0,-1,0,-9,-3,6,6,1
Liverpool v Man City,1,-0.20000000000000284,6,6,129,-2,131,61,78,38,69,32,2,-2,0,0,0,0,0,9,3,0,-2,0,104,125,21,1,1,0,-2,0,1,2,0
Liverpool v Man Utd,0,-2.3999999999999986,6,3,-34,-6,-32,-26,-6,7,-21,-18,3,-3,2,-2,0,0,0,8,1,0,-2,0,-5,-33,-28,4,-2,0,2,3,3,1,0
Liverpool v Portsmouth,0,-2.8999999999999986,7,4,146,-13,146,98,65,103,43,17,2,-2,3,-3,0,0,0,12,2,0,0,0,126,133,7,-8,0,0,4,2,-5,-2,3
Liverpool v Stoke,0,-3.6999999999999957,9,4,174,4,175,88,77,47,107,13,3,-3,-2,2,0,0,0,12,2,0,-2,0,131,199,68,-4,-1,0,-1,2,1,3,2
Liverpool v Sunderland,0,0.6000000000000014,14,6,87,-11,91,38,63,83,21,-1,7,-7,2,-2,0,0,0,15,7,0,1,0,125,113,-12,1,0,0,-10,-7,8,3,2
Liverpool v Tottenham,0,0.0,1,-1,-59,3,-71,-42,-7,15,-51,-15,1,-1,-3,3,0,0,0,3,-1,0,-2,0,-5,-66,-61,-2,-1,0,4,4,2,0,1
Liverpool v West Ham,0,-0.3999999999999986,6,2,151,23,154,98,52,32,86,29,2,-2,1,-1,0,0,0,0,5,0,0,0,92,162,70,0,0,0,0,1,-1,1,2
Liverpool v Wigan,0,-0.8000000000000043,5,-1,33,-21,23,28,20,37,6,7,5,-5,-1,1,0,0,0,13,3,0,0,0,14,22,8,-12,0,0,5,3,-1,-2,1
Liverpool v Wolverhampton,0,-0.9000000000000057,6,5,124,-5,135,84,49,39,69,25,2,-2,3,-3,0,0,0,9,-3,0,2,0,65,125,60,-2,0,0,2,4,0,2,0
Man City v Arsenal,0,1.7999999999999972,-1,0,-62,19,-61,-67,-3,-35,-35,0,-2,2,-1,1,0,0,0,-10,-1,0,1,0,-52,-51,1,5,0,0,-16,-13,8,3,1
Man City v Aston Villa,0,-1.0,4,3,121,6,115,82,61,53,87,3,6,-6,1,-1,0,0,0,14,-1,0,1,0,117,124,7,1,0,0,2,3,1,1,1
Man City v Birmingham,0,-2.8000000000000043,12,4,69,5,81,42,41,50,40,-7,4,-4,-1,1,0,0,0,12,1,0,2,0,104,87,-17,-3,-2,0,-1,1,4,2,2
Man City v Blackburn,0,-0.29999999999999716,3,3,97,11,101,48,56,36,52,16,4,-4,3,-3,0,0,0,8,0,0,1,0,65,108,43,-5,0,0,2,6,3,4,2
Man City v Bolton,0,0.5,0,-2,97,10,98,56,48,-1,80,25,3,-3,2,-2,0,0,0,3,-1,0,2,0,25,91,66,-2,0,0,-2,-4,0,-2,1
Man City v Burnley,1,-1.4000000000000057,1,2,25,-7,26,28,3,12,-3,23,2,-2,0,0,0,0,0,0,-1,0,5,0,28,28,0,-2,0,0,3,4,2,1,-1
Man City v Chelsea,0,-2.8000000000000043,8,4,52,10,59,33,33,65,17,-15,6,-6,7,-7,0,0,0,18,1,0,-3,0,110,64,-46,2,-1,0,-8,-3,7,5,2
Man City v Everton,2,-0.8999999999999986,2,4,78,-11,88,46,37,8,61,15,0,0,1,-1,0,0,0,7,3,0,1,0,45,89,44,4,0,0,-2,1,7,3,-1
Man City v Fulham,1,-2.1999999999999957,9,3,92,28,93,53,60,68,47,-1,5,-5,3,-3,0,0,0,14,5,0,-1,0,117,94,-23,-4,-2,0,-3,0,5,3,0
Man City v Hull,1,-2.5,4,1,44,9,47,32,15,4,30,11,4,-4,0,0,0,0,0,3,2,0,2,0,44,66,22,0,-2,0,-14,-7,8,7,1
Man City v Liverpool,1,0.6000000000000014,-4,-3,-51,-5,-47,-14,-31,-9,-22,-14,-5,5,3,-3,0,0,0,1,-1,0,-1,0,-21,-53,-32,-2,-2,0,-7,-5,1,2,0
Man City v Man Utd,2,-1.2000000000000028,-4,-1,-74,0,-54,-42,-28,-28,-21,-22,0,0,3,-3,0,0,0,1,-5,0,1,0,-43,-55,-12,14,0,0,-10,-11,3,-1,0
Man City v Portsmouth,0,-1.0,6,2,125,6,126,76,60,29,91,14,4,-4,7,-7,0,0,0,9,4,0,-1,0,85,146,61,6,-2,0,0,3,5,3,2
Man City v Stoke,0,-3.1000000000000014,6,0,131,3,113,89,47,28,80,29,2,-2,1,-1,0,0,0,5,3,0,-1,0,62,127,65,-12,-1,0,3,1,-6,-2,2
Man City v Sunderland,0,1.2000000000000028,1,-1,20,7,27,12,3,-31,25,21,-2,2,-6,6,0,0,0,-4,-1,0,-2,0,-17,16,33,3,0,0,-5,-6,-1,-1,1
Man City v Tottenham,2,1.1999999999999957,6,3,76,-7,76,55,40,45,43,7,3,-3,2,-2,0,0,0,14,-1,0,3,0,68,82,14,-2,-1,0,2,7,7,5,0
Man City v West Ham,0,3.3999999999999986,6,4,-19,-5,-8,-6,-4,47,0,-62,6,-6,-2,2,0,0,0,9,1,0,3,0,68,0,-68,8,0,0,-10,-2,10,8,1
Man City v Wigan,0,1.2999999999999972,-3,0,10,-8,15,17,-3,-7,8,13,-3,3,2,-2,0,0,0,2,-1,0,4,0,13,21,8,0,0,0,-6,-6,4,0,0
Man City v Wolverhampton,0,1.6000000000000014,6,6,104,17,111,58,55,25,54,33,2,-2,4,-4,0,0,0,4,-1,0,1,0,77,107,30,-1,-1,0,-4,-4,5,0,1
Man Utd v Arsenal,0,3.599999999999998,0,0,-15,5,-27,-12,6,9,-38,23,0,0,-5,5,0,0,0,6,1,0,1,0,-34,-31,3,-10,-2,0,3,5,1,2,-1
Man Utd v Aston Villa,2,-1.4000000000000057,1,2,138,-1,144,67,67,38,71,24,-1,1,8,-8,0,0,0,-2,2,0,0,0,107,145,38,0,1,0,-15,-9,7,6,-1
Man Utd v Birmingham,0,-2.0,11,8,111,3,121,79,38,59,41,19,5,-5,1,-1,0,0,0,9,4,0,1,0,118,105,-13,-9,0,0,0,0,1,0,1
Man Utd v Blackburn,0,-1.1999999999999957,12,5,142,6,143,106,58,62,95,6,2,-2,12,-12,0,0,0,13,0,0,1,0,129,139,10,-8,-2,0,-1,0,0,1,0
Man Utd v Bolton,0,0.5,-1,1,78,-5,77,37,51,28,29,31,5,-5,-5,5,0,0,0,7,1,0,3,0,52,84,32,-1,0,0,1,2,0,1,0
Man Utd v Burnley,0,-0.6000000000000014,10,4,75,0,82,56,42,51,30,17,4,-4,-4,4,0,0,0,17,12,0,1,0,84,96,12,2,0,0,1,0,-3,-1,0
Man Utd v Chelsea,2,0.09999999999999432,-3,-2,-68,-7,-49,-41,-29,-23,-37,-12,-2,2,-2,2,0,0,0,1,0,0,0,0,-27,-62,-35,4,2,0,-5,-7,-5,-2,-1
Man Utd v Everton,0,0.6000000000000014,5,4,206,13,202,139,86,91,95,40,6,-6,6,-6,0,0,0,20,0,0,-2,0,157,193,36,-8,-1,0,-1,0,4,1,1
Man Utd v Fulham,0,-2.3999999999999986,9,6,18,15,27,36,5,85,-28,-17,5,-5,3,-3,0,0,0,20,8,0,-1,0,91,23,-68,-6,1,0,-4,0,0,4,0
Man Utd v Hull,0,-1.2999999999999972,12,5,90,-26,96,48,54,22,56,23,6,-6,1,-1,0,0,0,9,2,0,-2,0,73,83,10,0,1,0,-10,-7,8,3,1
Man Utd v Liverpool,0,2.200000000000003,5,3,92,15,96,65,31,13,59,24,-1,1,5,-5,0,0,0,3,1,0,-3,0,49,95,46,-5,-3,0,-6,-3,1,3,0
Man Utd v Man City,0,0.6999999999999957,0,-2,8,-10,7,26,-14,33,-13,-7,0,0,-5,5,0,0,0,3,1,0,0,0,31,-10,-41,-9,1,0,0,-5,-7,-5,0
Man Utd v Portsmouth,0,-1.6999999999999957,5,-2,106,0,108,95,42,109,18,8,7,-7,4,-4,0,0,0,27,6,0,0,0,153,116,-37,0,-3,0,-2,1,3,3,0
Man Utd v Stoke,0,0.09999999999999432,12,8,111,-10,115,86,38,45,53,26,3,-3,-3,3,0,0,0,13,4,0,1,0,82,125,43,-2,0,0,-1,2,1,3,2
Man Utd v Sunderland,1,0.19999999999999574,0,1,101,2,96,79,30,48,51,9,2,-2,7,-7,0,0,0,7,-2,0,-1,0,94,85,-9,-7,0,0,-6,-5,1,1,-1
Man Utd v Tottenham,0,1.6999999999999957,5,3,2,-14,9,15,3,23,-16,12,0,0,-4,4,0,0,0,7,5,0,1,0,27,-2,-29,-3,1,0,1,0,-2,-1,0
Man Utd v West Ham,0,0.8000000000000043,3,3,34,-18,55,16,15,1,14,14,1,-1,0,0,0,0,0,0,0,0,3,0,24,50,26,-2,0,0,-6,-5,2,1,1
Man Utd v Wigan,0,-2.0,7,4,79,-10,72,70,24,56,34,5,2,-2,5,-5,0,0,0,11,3,0,1,0,72,76,4,0,0,0,-8,-6,0,2,3
Man Utd v Wolverhampton,0,-0.19999999999999574,8,5,141,-4,143,82,74,62,44,49,8,-8,1,-1,0,0,0,14,1,0,0,0,97,149,52,-2,-1,0,-5,0,4,5,2
Portsmouth v Arsenal,2,3.700000000000003,0,0,-127,1,-124,-92,-39,-43,-82,-7,-5,5,-9,9,0,0,0,-9,-2,0,-1,0,-103,-132,-29,3,1,0,3,0,1,-3,0
Portsmouth v Aston Villa,2,-1.3000000000000043,3,2,-45,2,-62,-55,-6,-55,0,0,1,-1,6,-6,0,0,0,-9,0,0,3,0,-68,-56,12,-3,0,0,3,4,-1,1,0
Portsmouth v Birmingham,2,3.8999999999999986,-2,-1,-8,-2,-6,2,12,21,2,-8,2,-2,-1,1,0,0,0,15,2,0,0,0,22,-4,-26,-3,-2,0,-1,1,-3,2,-2
Portsmouth v Blackburn,1,0.19999999999999574,1,0,43,6,46,1,23,-68,45,49,-6,6,-2,2,0,0,0,-16,-4,0,0,0,-54,46,100,-6,1,0,1,4,1,3,0
Portsmouth v Bolton,2,0.19999999999999574,3,0,87,7,78,43,47,40,46,9,1,-1,-3,3,0,0,0,2,2,0,0,0,69,76,7,-6,0,0,-8,-5,4,3,-1
Portsmouth v Burnley,0,0.0,0,-1,-21,-16,-22,0,-12,-11,5,-6,1,-1,4,-4,0,0,0,1,-2,0,0,0,-11,-40,-29,0,-2,0,-2,-4,-2,-2,0
Portsmouth v Chelsea,2,2.8999999999999986,-3,1,-138,-23,-141,-78,-74,-66,-69,-17,-3,3,1,-1,0,0,0,-3,0,0,-2,0,-106,-142,-36,1,-1,0,3,1,-1,-2,-1
Portsmouth v Everton,2,0.0,-1,0,-16,-8,-17,5,-28,-8,-9,-9,-4,4,-1,1,0,0,0,-12,-4,0,-1,0,-5,-21,-16,-3,0,0,1,0,2,-1,-1
Portsmouth v Fulham,2,-1.8999999999999986,0,0,14,12,21,8,5,4,-1,11,0,0,5,-5,0,0,0,7,1,0,1,0,-4,22,26,2,1,0,3,3,4,0,-1
Portsmouth v Hull,0,2.4000000000000057,4,2,49,9,54,17,32,-17,45,21,7,-7,0,0,0,0,0,0,-2,0,-2,0,18,39,21,-5,1,0,-1,-2,-4,-1,0
Portsmouth v Liverpool,0,2.3000000000000043,2,1,-90,-13,-87,-51,-37,-18,-55,-15,0,0,2,-2,0,0,0,3,-3,0,0,0,-56,-84,-28,-5,1,-1,15,13,-5,-2,1
Portsmouth v Man City,2,1.5,-2,-1,13,1,3,13,-6,4,0,4,-5,5,-4,4,0,0,0,-2,-1,0,0,0,-1,12,13,0,1,0,10,7,-5,-3,-1
Portsmouth v Man Utd,2,-0.6000000000000014,7,2,-65,-11,-68,-39,-35,-21,-21,-29,-3,3,2,-2,0,0,0,-6,2,0,-1,0,-9,-63,-54,1,0,0,0,-3,-2,-3,0
Portsmouth v Stoke,2,1.1999999999999957,0,2,58,4,65,21,26,-5,27,28,2,-2,-2,2,0,0,0,2,-2,0,1,0,25,85,60,-7,0,0,1,2,1,1,1
Portsmouth v Sunderland,1,3.3999999999999986,-2,-1,2,7,-8,-8,20,4,-13,20,1,-1,0,0,0,0,0,2,1,0,-5,0,-3,-8,-5,-2,2,1,-7,-3,12,4,-1
Portsmouth v Tottenham,2,2.1000000000000014,3,3,-37,-11,-33,-20,-17,-18,7,-25,-1,1,0,0,0,0,0,-3,-3,0,4,0,8,-32,-40,0,-1,0,-1,-1,-4,0,-2
Portsmouth v West Ham,1,3.700000000000003,-2,1,-37,4,-31,-26,-7,2,-27,-9,0,0,-5,5,0,0,0,2,-1,0,-1,0,-12,-52,-40,2,0,0,1,-5,-4,-6,0
Portsmouth v Wigan,0,1.8999999999999986,10,3,3,-16,3,11,4,55,-26,-9,4,-4,-1,1,0,0,0,10,4,0,2,0,44,2,-42,2,0,0,-4,-4,0,0,2
Portsmouth v Wolverhampton,0,2.5,-6,-5,-51,5,-52,-16,-44,-35,-14,-8,1,-1,-2,2,0,0,0,0,-2,0,0,0,-54,-48,6,4,0,0,-2,-1,2,1,1
Stoke v Arsenal,2,3.3999999999999986,2,1,-80,-8,-82,-56,-39,-53,-41,0,-3,3,-2,2,0,0,0,-9,-1,0,-1,0,-120,-92,28,0,0,0,18,11,-9,-7,0
Stoke v Aston Villa,1,0.6000000000000014,-3,-3,-67,-10,-68,-32,-35,-35,-22,-12,-1,1,2,-2,0,0,0,-5,-4,0,0,0,-42,-75,-33,-1,-3,0,-7,-6,5,1,0
Stoke v Birmingham,2,0.6999999999999957,4,2,-10,6,-1,14,-11,34,-31,1,3,-3,2,-2,0,0,0,10,4,0,0,0,15,-3,-18,4,-1,0,-3,-3,2,0,0
Stoke v Blackburn,0,1.0,-2,-3,-29,-6,-13,-19,-4,-6,-9,-11,-3,3,7,-7,0,0,0,1,0,0,0,0,-18,-18,0,5,0,0,-1,-1,2,0,2
Stoke v Bolton,2,1.3999999999999986,2,-1,-16,0,4,-12,10,23,-28,4,3,-3,1,-1,0,0,0,8,3,0,1,0,-5,-11,-6,8,-1,0,-1,0,0,1,1
Stoke v Burnley,0,1.8999999999999986,-3,-1,-23,14,-34,-10,-19,-14,-12,-3,-1,1,-2,2,0,0,0,-9,0,0,3,0,-29,-50,-21,4,1,0,2,1,-2,-1,0
