_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Greuther Fuerth v Nuernberg,1,0.60,1,1,10,-1,11,6,8,13,4,-2,0,0,-4,4,1,0,0,-2,3,0,1,0,32,10,-22,-4,0,-1,-9,-3,4,6,0
Greuther Fuerth v Schalke,2,1.90,-1,1,-85,-9,-73,-60,-26,-31,-52,-5,0,0,1,-1,-4,-5,0,-1,-1,0,0,0,-38,-78,-40,-1,0,0,16,10,-12,-6,0
Greuther Fuerth v Stuttgart,2,-0.30,0,1,-143,-2,-139,-81,-68,-14,-91,-44,3,-3,-2,2,1,0,0,1,-4,0,-1,0,-25,-142,-117,3,0,0,5,3,-6,-2,-1
Greuther Fuerth v Werder Bremen,1,2.50,-6,-3,-154,8,-169,-104,-60,-29,-86,-52,-3,3,-8,8,-4,-4,0,-12,-6,0,3,0,-84,-157,-73,4,1,0,8,7,3,-1,0
Greuther Fuerth v Wolfsburg,2,-1.80,5,1,-47,6,-50,-25,-16,7,-53,5,4,-4,2,-2,3,3,-1,4,4,0,1,0,-12,-49,-37,-1,1,0,-1,-5,-2,-4,-1
Hamburg v Augsburg,2,-0.30,2,2,118,-12,120,89,30,16,109,-9,3,-3,-3,3,4,3,-1,8,3,0,1,0,61,140,79,7,0,0,-4,1,3,5,-1
Hamburg v Bayern,2,-1.30,-2,0,-95,-12,-91,-70,-41,-63,-40,-9,-2,2,-3,3,-2,-2,-1,-12,-7,0,-2,0,-112,-114,-2,-1,1,0,4,2,-6,-2,-1
Hamburg v Borussia Dortmund,0,0.10,-5,-6,-60,13,-65,-44,-25,-40,-23,-6,-4,4,-7,7,-2,-2,1,-5,3,0,2,0,-92,-61,31,4,2,0,10,11,-10,1,1
Hamburg v Mönchengladb.,0,0.30,1,-2,46,13,51,20,29,17,49,-16,2,-2,-1,1,1,3,1,3,0,0,3,0,67,78,11,16,0,0,-6,0,10,6,1
Hamburg v Eintracht Frankfurt,2,-0.50,-3,0,92,-3,92,48,41,3,84,2,-2,2,-8,8,-4,2,0,-4,-3,0,-4,0,45,84,39,-2,1,0,-4,-3,2,1,-2
Hamburg v Fortuna Duesseldorf,0,-1.20,4,1,163,12,151,89,75,36,111,18,0,0,0,0,3,4,0,2,0,0,1,0,98,171,73,0,-2,0,5,6,2,1,1
Hamburg v Freiburg,2,1.20,5,3,86,12,77,31,77,23,40,46,6,-6,0,0,4,4,0,14,0,0,3,0,51,92,41,1,1,0,11,9,-3,-2,0
Hamburg v Greuther Fuerth,1,1.30,8,3,219,9,230,133,112,72,166,9,3,-3,-1,1,8,6,0,16,5,0,0,0,189,229,40,5,-1,0,-2,5,5,7,0
Hamburg v Hannover,0,-2.30,-1,-5,-12,3,-9,-29,-4,-28,-20,16,-3,3,-4,4,0,0,1,-11,-2,0,-1,0,-67,-2,65,3,2,0,9,10,-3,1,1
Hamburg v Hoffenheim,0,1.00,-4,-4,213,22,205,120,97,11,136,67,-3,3,-4,4,-1,0,1,2,0,0,-3,0,83,203,120,-4,0,0,-11,-5,9,6,1
Hamburg v Leverkusen,2,0.40,-1,-2,-8,23,0,1,-3,11,0,-16,-4,4,2,-2,-1,-1,0,1,-3,0,-2,0,8,-9,-17,1,-1,0,2,4,-4,2,0
Hamburg v Mainz,0,-2.00,-3,-1,89,8,75,57,43,-1,86,12,1,-1,-3,3,-1,0,0,-1,-2,0,0,0,7,79,72,-5,0,0,1,-4,-4,-5,0
Hamburg v Nuernberg,2,-2.20,-7,-5,-23,5,-32,-37,2,-19,-7,-8,0,0,-2,2,-4,-3,0,-6,1,0,1,0,-14,-2,12,-1,1,0,10,7,-7,-3,0
Hamburg v Schalke,0,0.70,2,0,96,2,98,61,34,-17,107,5,-1,1,-1,1,4,5,0,3,1,0,-1,0,45,95,50,-5,1,0,1,-2,-4,-3,0
Hamburg v Stuttgart,2,-1.20,-5,1,-20,10,-23,-19,-10,-25,3,-6,-1,1,-4,4,-4,-4,-1,1,0,0,-1,0,-55,-46,9,-8,0,0,7,2,-10,-5,-1
Hamburg v Werder Bremen,0,1.20,-2,-1,122,17,136,60,57,-16,116,17,-2,2,-1,1,-1,-2,-1,-1,0,0,5,0,45,126,81,2,0,0,-2,-4,-1,-2,0
Hamburg v Wolfsburg,1,-0.40,-2,0,38,-14,21,26,27,42,-1,9,0,0,0,0,0,1,1,6,2,0,-2,0,62,27,-35,-7,0,0,-10,-7,1,3,1
Hannover v Augsburg,0,1.10,3,0,100,-11,92,63,40,28,26,48,-4,4,0,0,5,4,1,2,2,0,-2,0,22,100,78,-5,0,0,5,6,-1,1,1
Hannover v Bayern,2,-0.10,0,1,-134,-27,-130,-76,-59,-47,-60,-31,-2,2,1,-1,-4,-3,-2,-3,-3,0,-4,0,-106,-150,-44,2,0,0,11,9,-8,-2,-1
Hannover v Borussia Dortmund,1,2.30,-3,2,-82,-3,-84,-35,-43,-36,-38,-5,1,-1,-2,2,-2,-1,-1,1,-1,0,0,0,-72,-95,-23,2,1,0,0,-2,1,-2,-1
Hannover v Mönchengladb.,2,1.40,-3,-1,63,12,70,31,18,12,44,-4,2,-2,-1,1,-2,-2,0,4,-2,0,-1,0,55,54,-1,2,0,0,10,7,-6,-3,0
Hannover v Eintracht Frankfurt,1,0.30,-2,-2,-92,-15,-97,-42,-54,-55,-13,-30,-5,5,-1,1,-1,-1,0,-12,-1,0,-1,0,-88,-96,-8,-3,0,0,5,5,-3,0,0
Hannover v Fortuna Duesseldorf,0,1.00,-3,-2,73,13,78,48,21,-26,66,30,-1,1,-3,3,-3,0,1,-1,0,0,-2,0,-7,78,85,-3,1,0,0,-6,-6,-6,1
Hannover v Freiburg,2,1.90,-4,-2,-73,-15,-91,-42,-32,-40,-27,-9,1,-1,0,0,-4,-5,0,-2,3,0,-1,0,-94,-99,-5,-3,0,0,13,6,-8,-7,0
Hannover v Greuther Fuerth,0,2.20,-1,0,-81,-12,-79,-32,-46,-9,-34,-36,-2,2,-6,6,-2,0,0,-3,-1,0,0,0,-8,-85,-77,7,0,0,-7,-10,0,-3,1
Hannover v Hamburg,0,0.90,0,-4,-46,9,-57,6,-26,19,-32,-13,-2,2,1,-1,-2,-3,1,1,1,0,0,0,-19,-64,-45,-8,0,0,5,-2,-7,-7,2
Hannover v Hoffenheim,0,2.20,-5,-6,-6,4,-17,1,-5,-10,11,-3,-2,2,4,-4,-3,-3,1,-1,-4,0,-1,0,-33,-12,21,-5,-1,0,15,7,-9,-8,1
Hannover v Leverkusen,0,2.30,-4,0,71,-4,68,39,22,2,50,15,2,-2,2,-2,-5,-4,-1,0,-2,0,-1,0,2,65,63,2,-1,0,1,1,-1,0,0
Hannover v Mainz,1,-0.90,1,0,88,-6,78,70,35,33,27,45,1,-1,-3,3,0,0,1,7,1,0,-5,0,33,80,47,-9,0,0,-5,-5,4,0,0
Hannover v Nuernberg,0,0.70,0,-1,-33,-6,-17,-18,-15,-9,-2,-22,-1,1,-3,3,-1,0,1,2,-1,0,3,0,-2,-17,-15,1,3,0,4,4,-3,0,2
Hannover v Schalke,1,3.00,-2,-2,-56,-31,-65,-29,-32,9,-57,-12,-2,2,2,-2,-1,-1,1,-4,-1,0,-1,0,-11,-55,-44,6,0,0,-3,-2,4,1,1
Hannover v Stuttgart,1,1.40,-2,-2,55,-6,47,24,41,6,20,38,1,-1,-5,5,-4,-4,0,3,0,0,0,0,-8,70,78,-3,0,0,-4,-2,6,2,0
Hannover v Werder Bremen,0,2.90,-1,-1,-96,-3,-102,-57,-41,-29,-22,-51,1,-1,-2,2,1,2,1,-3,-2,0,-1,0,-22,-76,-54,11,1,0,6,1,-5,-5,1
Hannover v Wolfsburg,0,-0.80,-6,-4,-97,-4,-108,-64,-39,-55,-49,1,-1,1,-3,3,-3,-2,0,-15,0,0,-1,0,-116,-105,11,-5,1,1,8,0,-10,-8,2
Hoffenheim v Augsburg,1,-1.30,2,2,30,-3,34,31,-4,16,56,-45,2,-2,2,-2,2,1,0,-1,-1,0,-2,0,47,25,-22,4,1,0,-2,-3,-2,-1,0
Hoffenheim v Bayern,2,-2.70,-6,-3,-184,-10,-188,-111,-83,-56,-114,-27,-2,2,-3,3,-3,-4,-1,-6,-3,0,0,0,-130,-186,-56,2,-1,0,10,8,-7,-2,-1
Hoffenheim v Borussia Dortmund,2,0.30,-4,-4,-195,-18,-202,-102,-93,-38,-138,-23,0,0,-2,2,-1,-1,1,0,1,0,0,0,-137,-189,-52,6,0,0,4,4,-5,0,0
Hoffenheim v Mönchengladb.,1,-1.00,7,7,-280,-18,-264,-149,-129,-4,-181,-93,5,-5,6,-6,2,2,0,9,4,0,4,0,-75,-273,-198,13,0,0,23,11,-16,-12,0
Hoffenheim v Eintracht Frankfurt,2,-2.00,0,2,-135,-10,-130,-80,-64,-70,-43,-32,-1,1,1,-1,1,0,-1,-9,-1,0,0,0,-93,-138,-45,-3,0,0,0,2,3,2,-2
Hoffenheim v Fortuna Duesseldorf,0,-1.30,0,-2,30,-2,38,21,-5,-6,19,2,-3,3,1,-1,1,4,1,-18,-3,0,2,0,22,34,12,-7,-1,0,-13,-10,7,3,1
Hoffenheim v Freiburg,0,0.40,-2,-4,-39,-5,-45,-29,-13,-36,-14,7,2,-2,-8,8,0,-1,1,-2,-1,0,0,0,-64,-33,31,1,0,0,14,12,-8,-2,1
Hoffenheim v Greuther Fuerth,1,-1.20,-3,-3,-28,-2,-22,-24,-9,-17,18,-34,-1,1,5,-5,-1,-1,1,-3,1,0,-1,0,-29,-41,-12,-8,-3,0,2,3,1,1,0
Hoffenheim v Hamburg,2,-2.40,-1,2,80,4,86,59,38,45,51,0,1,-1,-7,7,1,-1,-2,10,-1,0,2,0,77,61,-16,-7,0,0,6,1,-3,-5,-2
Hoffenheim v Hannover,0,-2.90,5,1,22,4,36,4,-1,-47,31,18,-2,2,-1,1,3,0,0,-7,0,0,2,0,-10,32,42,-5,1,0,-11,-6,3,5,2
Hoffenheim v Leverkusen,2,-0.80,4,1,1,1,9,0,18,2,20,-4,1,-1,1,-1,3,2,-2,11,3,0,0,0,17,6,-11,-1,0,0,5,5,-2,0,-2
Hoffenheim v Mainz,1,-1.60,3,3,72,21,59,50,25,30,24,17,0,0,2,-2,3,2,0,1,2,0,2,0,47,53,6,-7,0,0,-2,-2,5,0,0
Hoffenheim v Nuernberg,0,-2.20,10,3,77,15,70,47,29,14,53,10,-2,2,2,-2,8,7,2,1,3,0,1,0,62,76,14,-1,0,0,-3,-2,4,1,2
Hoffenheim v Schalke,0,-1.20,-7,-4,-245,-24,-238,-147,-111,-66,-149,-44,-3,3,-6,6,0,0,0,-12,1,0,-2,0,-185,-251,-66,0,2,0,6,0,-4,-6,0
Hoffenheim v Stuttgart,2,-0.60,1,1,110,7,107,71,53,30,76,16,1,-1,-2,2,2,-2,-1,0,1,0,-1,0,61,97,36,-12,0,0,-22,-15,8,7,-1
Hoffenheim v Werder Bremen,2,-0.20,-4,-1,-13,6,-12,-23,-11,-31,-19,16,-2,2,-7,7,-4,-3,-2,-10,-3,0,0,0,-52,-28,24,-10,2,0,1,1,-1,0,-2
Hoffenheim v Wolfsburg,2,-3.60,4,3,81,2,81,46,41,12,80,-4,4,-4,2,-2,2,1,-2,5,-2,0,1,0,75,74,-1,-2,0,0,-7,-5,3,2,-2
Leverkusen v Augsburg,0,-0.90,-1,1,46,-1,46,31,18,30,-7,26,3,-3,3,-3,-1,0,1,-2,-1,0,2,0,24,45,21,-2,0,0,-6,-1,8,5,1
Leverkusen v Bayern,2,-1.10,-3,1,-123,-5,-119,-69,-47,-5,-95,-18,2,-2,6,-6,-2,-3,0,-1,0,0,0,0,-30,-129,-99,-6,1,0,4,-2,-4,-6,-1
Leverkusen v Borussia Dortmund,2,1.10,3,2,12,-9,14,14,9,6,-11,27,4,-4,-3,3,5,2,-1,11,2,0,2,0,29,27,-2,0,1,0,-15,-7,8,8,-2
Leverkusen v Mönchengladb.,1,-0.50,12,8,21,6,38,7,33,19,20,2,4,-4,0,0,5,3,0,13,3,0,1,0,47,36,-11,2,0,0,1,7,6,6,0
Leverkusen v Eintracht Frankfurt,0,-0.80,8,4,-55,3,-61,-32,-25,16,-70,-3,5,-5,-4,4,3,4,1,-3,1,0,1,0,28,-34,-62,10,0,0,1,0,3,-1,2
Leverkusen v Fortuna Duesseldorf,0,-1.60,10,6,131,5,144,66,63,36,83,10,2,-2,1,-1,6,5,0,6,1,0,-1,0,128,157,29,4,0,0,-16,-7,12,9,1
Leverkusen v Freiburg,0,0.40,4,5,-61,-15,-60,-42,-18,-9,-63,11,-1,1,5,-5,3,3,0,0,1,0,2,0,-8,-40,-32,3,0,0,5,7,-1,2,1
Leverkusen v Greuther Fuerth,0,-0.80,2,0,69,-3,70,16,59,44,15,18,1,-1,-1,1,1,1,0,6,1,0,1,0,70,84,14,2,0,0,5,5,6,0,0
Leverkusen v Hamburg,0,-0.30,5,3,-75,8,-87,-14,-43,35,-83,-10,0,0,7,-7,2,1,2,2,1,0,0,0,28,-100,-128,-11,-2,0,-3,1,6,4,2
Leverkusen v Hannover,0,-1.80,11,7,58,-10,64,22,30,-7,24,34,1,-1,-7,7,11,10,2,-6,1,0,3,0,12,81,69,4,0,0,-2,0,4,2,2
Leverkusen v Hoffenheim,0,1.00,9,1,100,3,100,54,49,38,65,0,3,-3,6,-6,6,5,2,7,2,0,0,0,96,120,24,4,0,-1,6,3,-4,-3,2
Leverkusen v Mainz,1,-2.50,7,6,-30,3,-36,-14,-9,23,-49,2,0,0,3,-3,6,6,1,5,6,0,3,0,30,-7,-37,3,-1,0,-3,3,5,6,1
Leverkusen v Nuernberg,0,0.10,8,2,-2,-10,-2,6,-3,11,-9,0,3,-3,-3,3,5,4,1,-1,2,0,0,0,50,6,-44,2,0,0,-10,-10,5,0,1
Leverkusen v Schalke,0,0.20,3,0,-128,-17,-130,-52,-73,-21,-112,7,2,-2,3,-3,4,4,0,3,1,0,2,0,-72,-133,-61,-4,-1,0,6,7,-2,1,1
Leverkusen v Stuttgart,0,0.00,8,5,244,10,236,138,117,93,135,30,3,-3,1,-1,8,8,0,9,3,0,0,0,248,241,-7,-6,3,0,-17,-8,18,9,-1
Leverkusen v Werder Bremen,0,0.80,-3,-3,115,2,134,59,52,-2,81,33,-2,2,-5,5,-1,-1,0,-4,1,0,3,0,24,136,112,-7,0,0,-1,1,9,2,1
Leverkusen v Wolfsburg,1,-0.90,2,4,25,3,23,19,13,32,-14,13,-1,1,-3,3,-2,0,1,-2,1,0,2,0,30,25,-5,0,0,0,0,-1,3,-1,1
Mainz v Augsburg,0,1.50,0,0,-14,2,-18,-4,1,10,-12,-4,2,-2,-3,3,0,0,1,4,0,0,-3,0,14,-8,-22,2,-2,0,-7,-6,0,1,2
Mainz v Bayern,2,0.60,0,-1,-169,-35,-165,-107,-71,-46,-84,-51,1,-1,-5,5,-3,-3,-1,-2,-3,0,1,0,-72,-156,-84,-1,2,0,12,15,1,3,-1
Mainz v Borussia Dortmund,2,3.80,0,-1,-50,-5,-47,-27,-27,-25,-17,-9,1,-1,-7,7,-1,-2,-1,0,1,0,0,0,-14,-38,-24,6,1,0,-12,-10,1,2,-1
Mainz v Mönchengladb.,2,1.70,1,4,55,7,59,22,39,38,6,16,0,0,-2,2,3,3,1,3,1,0,3,0,41,67,26,10,1,0,-4,-3,-1,1,0
Mainz v Eintracht Frankfurt,1,1.00,2,0,21,12,27,-1,11,-9,-24,44,-6,6,-4,4,0,0,0,-11,-3,0,0,0,-26,29,55,6,-1,0,-2,1,3,3,0
Mainz v Fortuna Duesseldorf,0,-0.10,-2,-2,-9,-6,1,-9,12,-4,-2,10,-2,2,-8,8,1,1,0,5,3,0,1,0,26,-2,-28,-7,-1,0,-11,-6,8,5,0
Mainz v Freiburg,1,3.60,-1,0,53,4,46,22,26,1,23,26,0,0,4,-4,0,-1,0,-1,2,0,-1,0,3,30,27,-9,-1,0,0,-4,-5,-4,0
Mainz v Greuther Fuerth,2,1.30,1,0,128,1,133,70,63,39,56,38,3,-3,1,-1,1,1,0,5,3,0,-1,0,80,127,47,-4,-1,0,-14,-12,8,2,0
Mainz v Hamburg,2,1.30,0,1,-10,28,-5,-1,0,21,-6,-17,0,0,-1,1,0,-1,0,3,0,0,-1,0,-13,-18,-5,6,0,0,3,-1,-2,-4,0
Mainz v Hannover,0,0.40,-4,-2,28,-1,28,3,9,-23,5,26,0,0,-2,2,-2,0,0,-9,-3,0,3,0,-14,20,34,-1,1,0,-1,0,6,1,0
Mainz v Hoffenheim,0,3.80,2,3,18,8,19,14,-5,-6,15,0,1,-1,1,-1,-1,-1,1,0,2,0,2,0,-1,37,38,8,1,0,-2,5,1,7,1
Mainz v Leverkusen,0,2.70,-5,0,85,19,91,28,37,-41,47,60,0,0,2,-2,-4,-4,0,-3,-3,0,-3,0,-21,75,96,2,0,0,-1,4,2,5,0
Mainz v Nuernberg,0,2.90,-1,1,60,10,51,14,48,19,18,25,0,0,1,-1,-1,-2,0,-2,-3,0,0,0,32,56,24,-3,-1,0,0,1,1,1,1
Mainz v Schalke,1,2.80,-4,-3,-26,-4,-21,-42,9,-25,7,-19,-3,3,5,-5,-2,-1,0,-4,0,0,2,0,-5,-12,-7,-7,0,0,0,7,5,7,0
Mainz v Stuttgart,0,0.90,4,2,31,-4,29,24,3,17,9,-4,-2,2,-2,2,5,4,0,-4,2,0,-2,0,27,31,4,0,1,0,-10,-2,5,8,0
Mainz v Werder Bremen,1,3.10,-3,-1,6,11,7,-2,10,5,2,-2,-2,2,-7,7,-3,-1,1,-4,-2,0,1,0,-20,5,25,1,2,0,-8,-8,0,0,1
Mainz v Wolfsburg,1,1.20,3,1,33,3,30,6,9,-25,27,14,-3,3,-1,1,0,0,0,-12,-1,0,0,0,5,37,32,-3,-2,-1,-8,-3,3,5,0
Nuernberg v Augsburg,1,-0.70,0,1,111,10,117,83,42,36,51,41,2,-2,1,-1,1,0,0,11,1,0,-1,0,57,107,50,2,0,0,-3,-1,1,2,0
Nuernberg v Bayern,1,-1.60,-4,-3,-94,0,-74,-61,-37,-25,-63,-12,-1,1,13,-13,-3,-4,-1,3,1,0,-1,0,-70,-82,-12,9,-1,0,1,-1,-5,-2,-1
Nuernberg v Borussia Dortmund,1,1.30,-10,-4,-142,9,-150,-83,-57,-38,-89,-17,-2,2,-1,1,-6,-6,1,-3,-2,0,1,0,-106,-159,-53,1,0,0,7,3,-9,-4,0
Nuernberg v Mönchengladb.,0,-0.20,0,0,-237,-1,-233,-118,-108,2,-147,-82,0,0,-3,3,-5,1,1,9,2,0,1,0,-52,-241,-189,7,-1,0,12,2,-13,-10,2
Nuernberg v Eintracht Frankfurt,2,0.40,0,0,-25,-2,-23,-19,-10,-15,-21,5,-1,1,5,-5,0,0,-1,-1,4,0,1,0,-39,-22,17,3,-1,0,6,8,3,2,-1
Nuernberg v Fortuna Duesseldorf,0,-1.00,5,2,-40,9,-25,-27,-21,7,-28,-27,0,0,4,-4,5,5,1,5,4,0,0,0,39,-19,-58,-5,-2,0,-3,0,4,3,1
Nuernberg v Freiburg,1,1.80,1,-1,-57,4,-69,-17,-32,44,-47,-46,-4,4,-5,5,-1,-1,0,3,3,0,-1,0,31,-67,-98,-8,-1,0,-5,-3,-3,2,1
Nuernberg v Greuther Fuerth,2,2.00,2,1,80,1,80,61,39,42,19,39,5,-5,3,-3,2,2,0,14,5,0,0,0,66,86,20,2,-1,0,-10,-6,10,4,-1
Nuernberg v Hamburg,1,-0.10,4,1,-70,-2,-65,-32,-32,2,-43,-26,-1,1,8,-8,3,2,0,-3,0,0,2,0,-1,-76,-75,-8,-2,0,-7,-5,7,2,0
Nuernberg v Hannover,1,-0.90,1,0,-19,-1,-2,-16,1,-7,2,-10,2,-2,-1,1,-1,-2,-1,3,1,0,0,0,24,-21,-45,-10,0,0,-9,-10,-2,-1,-1
Nuernberg v Hoffenheim,0,1.40,-1,-1,-54,-1,-48,-21,-27,18,-39,-28,-1,1,2,-2,-3,-3,-1,4,-1,0,0,0,11,-48,-59,5,-1,0,-2,-4,-4,-2,1
Nuernberg v Leverkusen,2,0.20,-5,2,-79,3,-77,-33,-45,-36,-33,-12,0,0,5,-5,-5,-6,-1,-5,-3,0,-1,0,-79,-104,-25,-3,0,0,14,8,-12,-6,-1
Nuernberg v Mainz,0,-2.30,-4,-3,-113,-18,-111,-52,-61,-19,-59,-36,-3,3,-2,2,-2,-2,0,-5,0,0,-3,0,-79,-124,-45,-5,0,0,-5,-3,0,2,0
Nuernberg v Schalke,0,0.10,0,0,-105,7,-107,-56,-47,-37,-66,-2,0,0,0,0,-1,-2,1,0,-1,0,-2,0,-108,-117,-9,-7,-1,0,-2,-4,6,-2,1
Nuernberg v Stuttgart,2,-1.30,4,3,128,0,138,86,54,10,104,26,2,-2,3,-3,5,4,0,7,5,0,0,0,78,139,61,-3,-1,0,-13,-9,8,4,-1
Nuernberg v Werder Bremen,0,0.60,-3,0,-14,1,-20,-3,-14,-20,19,-17,-1,1,2,-2,-3,-6,-1,-1,-4,0,-1,0,5,-20,-25,0,0,0,-5,-1,4,4,-1
Nuernberg v Wolfsburg,0,-3.60,5,4,31,-6,32,40,17,34,34,-13,0,0,0,0,4,4,0,11,3,0,-2,0,44,26,-18,-2,0,0,-2,-1,2,1,0
Schalke v Augsburg,0,-2.00,-5,-4,147,14,145,99,45,8,122,15,2,-2,2,-2,-5,-2,1,-4,1,0,-2,0,63,135,72,5,0,0,-1,-6,-4,-5,1
Schalke v Bayern,2,-2.30,1,1,-30,19,-40,-24,-11,-21,7,-21,2,-2,4,-4,-2,-3,0,2,1,0,-2,0,-29,-30,-1,8,0,0,12,10,-8,-2,0
Schalke v Borussia Dortmund,0,1.20,4,0,-37,-16,-34,-18,-10,20,-34,-16,-1,1,-1,1,4,4,2,3,3,0,-1,0,17,-29,-46,-4,1,0,1,1,-5,0,2
Schalke v Mönchengladb.,1,0.20,10,3,-20,0,-8,-23,15,41,-3,-50,4,-4,-5,5,8,8,0,14,5,0,-3,0,60,-6,-66,11,0,0,-2,-4,2,-2,0
Schalke v Eintracht Frankfurt,1,-0.30,-3,-1,-77,1,-85,-51,-34,10,-68,-28,3,-3,-3,3,-1,-3,0,1,0,0,-1,0,-22,-102,-80,-1,0,0,16,6,-13,-10,0
Schalke v Fortuna Duesseldorf,0,-1.30,7,4,179,17,183,117,85,79,130,-6,3,-3,-2,2,6,3,1,14,2,0,-2,0,178,180,2,-4,0,0,-1,0,2,1,1
Schalke v Freiburg,2,1.00,-4,-2,-60,1,-70,-31,-17,-26,1,-25,1,-1,-8,8,-5,-6,-1,4,0,0,2,0,-30,-79,-49,-4,1,0,-8,-9,-2,-1,-1
Schalke v Greuther Fuerth,2,0.70,10,8,142,-2,137,96,66,82,68,12,7,-7,5,-5,7,6,0,16,3,0,-3,0,151,144,-7,1,0,0,-10,-4,9,6,0
Schalke v Hamburg,0,-0.90,5,4,-59,-2,-66,-32,-25,32,-70,-19,2,-2,-3,3,4,4,1,2,2,0,-3,0,6,-59,-65,-2,-1,0,-1,0,1,1,1
Schalke v Hannover,0,-1.60,6,2,-16,-6,-12,-12,-3,10,-20,-5,3,-3,1,-1,5,6,0,0,2,0,0,0,38,2,-36,5,0,0,2,0,2,-2,1
Schalke v Hoffenheim,0,-0.50,3,1,75,-5,73,41,37,69,41,-31,-1,1,-2,2,3,2,0,5,2,0,1,0,111,71,-40,0,-1,0,6,4,-5,-2,0
Schalke v Leverkusen,1,-1.50,-4,-2,-28,9,-29,-22,-13,-4,-30,-2,-2,2,0,0,-5,-7,-1,-4,-2,0,-1,0,-31,-47,-16,3,-1,0,0,-2,-3,-2,-1
Schalke v Mainz,0,-3.40,5,2,-69,-20,-74,-25,-23,19,-39,-28,1,-1,0,0,3,5,0,12,7,0,1,0,-39,-46,-7,6,0,0,8,6,-4,-2,1
Schalke v Nuernberg,0,0.30,6,3,193,19,188,97,105,74,102,27,0,0,5,-5,3,3,0,8,1,0,-1,0,130,194,64,-6,-1,0,-3,2,6,5,0
Schalke v Stuttgart,2,0.50,3,1,6,-12,6,6,8,17,-5,0,1,-1,3,-3,2,2,-1,-2,0,0,0,0,17,-1,-18,0,-2,0,-7,-6,11,1,-1
Schalke v Werder Bremen,0,1.20,-3,-1,138,23,128,61,83,55,91,-3,-3,3,2,-2,-3,-2,-1,-2,-2,0,1,0,127,117,-10,-1,0,0,3,5,-1,2,-1
Schalke v Wolfsburg,0,-1.80,3,1,128,15,129,78,68,62,50,34,3,-3,2,-2,3,2,1,13,3,0,-1,0,109,138,29,2,0,0,-11,-3,9,8,1
Stuttgart v Augsburg,0,0.20,3,0,79,3,106,48,39,21,21,44,0,0,-2,2,2,2,1,5,0,0,1,0,37,106,69,2,-1,0,3,5,0,2,0
Stuttgart v Bayern,2,-0.80,-4,-1,-159,-5,-162,-85,-83,-49,-112,-10,-3,3,1,-1,-1,0,0,-6,-1,0,-2,0,-132,-173,-41,-5,1,0,10,8,-6,-2,0
Stuttgart v Borussia Dortmund,2,0.40,-1,1,-60,-1,-55,-44,-15,-28,-19,-13,0,0,1,-1,-1,-3,-1,2,-2,0,1,0,-38,-43,-5,11,2,0,-6,-3,6,3,-1
Stuttgart v Mönchengladb.,0,0.90,1,3,-60,1,-69,-29,-20,-3,-26,-21,0,0,-4,4,1,1,0,7,2,0,-3,0,-28,-55,-27,-3,0,0,3,7,3,4,0
Stuttgart v Eintracht Frankfurt,0,-0.20,0,-2,-50,-1,-48,-43,-5,-6,-33,-7,3,-3,-1,1,-1,-2,0,4,-2,0,0,0,-15,-47,-32,4,0,0,13,7,-4,-6,1
Stuttgart v Fortuna Duesseldorf,1,0.60,0,1,44,18,42,24,19,14,29,0,1,-1,1,-1,-1,1,0,2,-2,0,1,0,48,50,2,5,1,0,6,6,0,0,0
Stuttgart v Freiburg,0,1.20,2,-1,1,22,-1,2,-5,7,-50,40,-4,4,0,0,1,0,1,-5,1,0,-3,0,-21,-5,16,3,-1,0,15,13,-6,-2,2
Stuttgart v Greuther Fuerth,2,1.10,5,1,168,12,173,92,94,43,110,32,4,-4,1,-1,5,4,0,16,5,0,0,0,152,186,34,4,0,0,-6,2,1,8,0
Stuttgart v Hamburg,2,0.70,2,2,-81,5,-90,-32,-39,-3,-79,10,4,-4,8,-8,1,1,0,4,2,0,-1,0,-71,-100,-29,-4,0,0,6,4,-6,-2,0
Stuttgart v Hannover,2,-0.40,6,2,123,21,118,59,73,57,12,68,3,-3,1,-1,5,4,0,8,3,0,1,0,75,119,44,-5,0,0,-8,-5,6,3,2
Stuttgart v Hoffenheim,2,2.30,-6,-4,73,15,66,30,38,-19,15,73,-3,3,2,-2,-6,-3,0,-1,1,0,-1,0,-25,70,95,-1,-1,0,8,5,-7,-3,-1
Stuttgart v Leverkusen,1,1.50,1,-1,61,30,73,21,43,8,48,7,0,0,3,-3,1,0,0,5,-1,0,-1,0,21,60,39,-2,1,0,-5,-1,4,4,0
