_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Hamburg v Hoffenheim,2,3.0,1,-1,60,9,51,32,43,61,8,6,0,0,4,-4,1,1,-1,9,3,0,4,0,73,58,-15,-4,2,0,-1,0,3,1,-1
Hamburg v Ingolstadt,1,1.5999999999999979,0,0,-24,-8,-24,-18,-5,-12,-16,6,1,-1,-4,4,-1,0,1,1,1,0,0,0,-28,-17,11,-5,0,0,11,7,-4,-4,1
Hamburg v Leverkusen,1,3.5,-5,-4,-64,3,-58,-48,-27,-43,-43,8,-1,1,-7,7,-5,-5,0,-5,-4,0,1,0,-59,-49,10,2,3,0,2,2,-1,0,0
Hamburg v Mainz,2,1.7000000000000028,6,3,158,-3,151,102,58,8,83,67,0,0,5,-5,4,5,0,2,1,0,0,0,29,171,142,-3,0,0,-2,7,2,9,-1
Hamburg v Schalke,2,1.6999999999999993,-4,-2,-42,-5,-36,-26,-32,-42,-4,-13,-1,1,-3,3,-4,-3,0,-2,-3,0,-1,0,-57,-54,3,2,-1,0,9,1,-11,-8,0
Hamburg v Stuttgart,0,1.8999999999999986,-4,-3,3,11,-9,2,-5,-15,-8,20,-5,5,5,-5,-4,-5,-2,-6,-1,0,-1,0,-52,4,56,0,0,0,-5,-2,2,3,-1
Hamburg v Werder Bremen,0,0.0,2,2,13,20,7,-2,13,-15,2,25,0,0,-4,4,2,3,2,2,3,0,3,0,-20,4,24,-1,-1,0,5,3,-1,-2,2
Hamburg v Wolfsburg,2,1.6000000000000014,1,0,-27,0,-27,-28,3,-3,-23,1,2,-2,0,0,2,2,0,-3,2,0,-2,0,-4,-20,-16,7,0,0,1,-1,-1,-2,0
Hannover v Augsburg,2,-1.8000000000000007,1,2,-55,-12,-56,-24,-28,6,-33,-28,1,-1,-1,1,3,2,0,1,1,0,0,0,7,-58,-65,1,0,0,-1,-1,2,0,-1
Hannover v Bayern,2,-0.10000000000000142,-8,-7,-290,-15,-281,-155,-144,-99,-195,-10,-2,2,0,0,-7,-6,0,-11,-2,0,2,0,-223,-279,-56,9,0,0,5,1,-7,-4,-1
Hannover v Borussia Dortmund,2,0.09999999999999787,-9,-2,-224,10,-226,-118,-108,-91,-129,-8,1,-1,1,-1,-9,-7,0,-4,-3,0,0,0,-177,-230,-53,-1,0,0,-5,-6,5,-1,-1
Hannover v Mönchengladb.,0,-0.6000000000000014,1,0,-70,-8,-63,-29,-32,42,-27,-76,3,-3,-6,6,1,-1,0,11,2,0,-1,0,69,-61,-130,2,1,0,-7,-5,4,2,0
Hannover v Darmstadt,2,-2.099999999999998,3,0,158,-9,163,103,60,34,115,16,-1,1,7,-7,2,2,-1,4,3,0,1,0,100,176,76,0,-2,0,-12,-7,9,5,0
Hannover v Eintracht Frankfurt,2,0.29999999999999716,5,3,-27,-13,-29,-1,-33,26,-2,-59,-2,2,1,-1,2,1,0,-2,-1,0,-3,0,51,-30,-81,-8,-2,0,0,1,3,1,0
Hannover v FC Cologne,2,1.3000000000000007,1,-3,155,-27,158,91,62,17,109,29,2,-2,-5,5,2,-1,-1,2,-2,0,1,0,46,156,110,-3,0,0,1,-3,-7,-4,-1
Hannover v Hamburg,2,-2.1000000000000014,3,2,51,-9,66,42,21,42,23,-2,2,-2,1,-1,2,3,0,9,1,0,1,0,86,74,-12,4,0,0,-16,-12,10,4,0
Hannover v Hertha Berlin,2,0.29999999999999716,-5,-2,-67,-3,-69,-40,-35,-19,-27,-29,-2,2,-5,5,-4,-4,-1,-2,0,0,0,0,-35,-68,-33,-2,0,0,-1,-4,-6,-3,-1
Hannover v Hoffenheim,0,-0.09999999999999787,0,1,45,-1,40,25,11,1,26,9,0,0,3,-3,1,-3,1,-2,-1,0,1,0,47,55,8,6,-1,0,0,7,5,7,1
Hannover v Ingolstadt,0,0.8000000000000007,-3,-5,-37,6,-32,-23,-18,-31,-11,1,-1,1,-3,3,-1,0,3,-1,0,0,0,0,-51,-19,32,6,1,0,0,0,4,0,3
Hannover v Leverkusen,2,1.2000000000000028,-3,-1,-140,5,-145,-67,-61,-37,-80,-13,-3,3,-1,1,-3,-1,0,-6,-1,0,1,0,-96,-158,-62,-5,0,0,-7,-4,6,3,-1
Hannover v Mainz,2,0.40000000000000213,-5,-1,37,0,21,38,15,7,18,28,1,-1,-6,6,-5,-2,-1,3,-1,0,0,0,-17,13,30,1,-1,0,6,3,-8,-3,-1
Hannover v Schalke,2,0.09999999999999787,9,2,-67,-10,-63,-30,-34,6,-53,-18,4,-4,-2,2,4,2,-1,3,0,0,3,0,7,-53,-60,2,0,0,4,1,-8,-3,-1
Hannover v Stuttgart,2,0.5,-6,-2,90,16,78,45,41,-17,56,50,-1,1,0,0,-3,1,1,-1,1,0,-3,0,-19,70,89,-9,-2,0,-5,-3,1,2,-1
Hannover v Werder Bremen,0,0.9000000000000021,2,3,5,7,8,5,1,-6,27,-16,1,-1,-2,2,1,-1,0,-1,-1,0,2,0,11,-1,-12,-4,0,0,-2,-1,2,1,0
Hannover v Wolfsburg,2,0.0,-8,-3,-243,-9,-235,-125,-120,-64,-177,-5,-4,4,3,-3,-6,-5,-1,-10,-6,0,2,0,-200,-254,-54,0,0,0,-2,-4,-2,-2,-1
Hertha Berlin v Augsburg,1,-1.8999999999999986,0,-2,197,13,196,113,93,46,115,47,3,-3,2,-2,-4,-4,0,4,-2,0,0,0,102,197,95,2,0,0,-8,-6,2,2,0
Hertha Berlin v Bayern,2,-0.6999999999999993,4,1,-191,10,-195,-117,-64,-4,-131,-50,-1,1,5,-5,2,3,0,1,0,0,3,0,-55,-200,-145,2,-2,0,-2,-3,-2,-1,0
Hertha Berlin v Borussia Dortmund,1,0.8000000000000007,-1,0,-117,16,-107,-85,-34,-23,-83,-14,-1,1,5,-5,0,0,0,1,0,0,0,0,-58,-103,-45,-2,-2,0,-2,2,7,4,0
Hertha Berlin v Mönchengladb.,2,1.3999999999999986,-3,0,-204,-4,-194,-127,-80,-68,-171,32,-2,2,-2,2,-1,2,0,-1,0,0,0,0,-170,-182,-12,6,0,0,-4,0,2,4,-2
Hertha Berlin v Darmstadt,2,-1.8000000000000007,5,5,232,-6,237,150,97,42,165,42,6,-6,-1,1,5,2,0,10,2,0,0,0,120,226,106,-5,0,0,-12,-8,8,4,0
Hertha Berlin v Eintracht Frankfurt,0,0.5,-3,0,19,10,12,17,-1,-12,-11,39,-2,2,-3,3,0,2,0,0,3,0,1,0,-13,11,24,-6,2,0,-1,-1,-1,0,0
Hertha Berlin v FC Cologne,0,-0.1999999999999993,2,2,104,19,99,63,56,58,27,33,4,-4,-5,5,-1,1,1,14,3,0,-2,0,93,96,3,-10,1,0,-6,-4,6,2,1
Hertha Berlin v Hamburg,0,-2.599999999999998,1,-2,-87,2,-80,-60,-26,-40,-67,21,-1,1,-2,2,-1,1,0,-2,1,0,2,0,-80,-71,9,3,0,0,-1,0,5,1,1
Hertha Berlin v Hannover,1,2.1999999999999993,1,3,181,21,174,107,94,16,119,64,1,-1,7,-7,0,0,0,6,2,0,2,0,60,177,117,-2,0,0,-6,-3,1,3,0
Hertha Berlin v Hoffenheim,0,1.2999999999999972,-2,-1,72,-9,80,49,31,38,40,2,2,-2,-2,2,-1,0,0,9,1,0,0,0,59,76,17,-2,0,0,4,2,-5,-2,-1
Hertha Berlin v Ingolstadt,0,0.5999999999999979,2,0,113,9,116,47,66,-40,75,77,1,-1,5,-5,0,0,0,4,1,0,2,0,-11,131,142,-6,-1,0,-10,-4,8,6,0
Hertha Berlin v Leverkusen,0,0.8999999999999986,5,4,107,21,108,72,53,44,47,32,4,-4,-1,1,0,-2,0,11,1,0,-1,0,56,121,65,5,1,-1,-5,-7,4,-2,0
Hertha Berlin v Mainz,0,0.5999999999999979,5,2,191,22,190,100,110,53,108,50,4,-4,-2,2,4,3,0,13,5,0,0,0,114,207,93,2,0,0,-8,-3,9,5,1
Hertha Berlin v Schalke,0,1.5999999999999979,-1,-1,9,9,6,-21,25,11,-30,24,0,0,-2,2,-1,1,1,5,-1,0,-2,0,9,23,14,1,-1,0,-6,-1,4,5,1
Hertha Berlin v Stuttgart,0,0.7999999999999972,-2,-2,62,24,57,21,28,-32,17,62,-2,2,0,0,-2,-3,0,-12,-3,0,-1,0,-51,59,110,0,-1,0,8,-1,-6,-9,1
Hertha Berlin v Werder Bremen,1,1.3000000000000007,-1,2,26,6,29,13,24,-30,34,33,2,-2,6,-6,-2,-1,-1,5,-3,0,0,0,-44,27,71,0,0,0,-5,-3,-1,2,0
Hertha Berlin v Wolfsburg,1,0.8000000000000007,1,1,12,10,5,0,2,-17,-22,41,1,-1,-4,4,2,2,0,-4,0,0,1,0,-29,21,50,-1,2,0,1,4,3,3,0
Hoffenheim v Augsburg,0,-3.1000000000000014,-3,-2,-11,-6,-10,1,-22,-6,-23,9,1,-1,0,0,0,0,1,-8,0,0,1,0,-1,-6,-5,3,-1,0,-2,-4,3,-2,0
Hoffenheim v Bayern,2,-2.6999999999999993,-6,-5,-250,-5,-247,-140,-118,-70,-98,-90,-1,1,-3,3,-6,-4,0,-7,1,0,-6,0,-115,-242,-127,7,0,0,-1,-1,1,0,0
Hoffenheim v Borussia Dortmund,1,-0.9000000000000021,1,2,-192,-7,-185,-107,-94,-42,-127,-35,3,-3,-7,7,0,-1,1,-2,-1,0,-1,0,-58,-180,-122,7,1,0,-6,-4,7,2,1
Hoffenheim v Mönchengladb.,1,0.09999999999999787,-4,-4,-196,-6,-193,-104,-95,-17,-163,-21,1,-1,1,-1,-1,-1,1,3,0,0,-1,0,-117,-188,-71,5,0,0,4,4,-5,0,1
Hoffenheim v Darmstadt,2,-3.1999999999999993,5,2,157,-8,153,81,73,-2,135,21,0,0,4,-4,3,2,-1,-7,-2,0,1,0,67,152,85,-3,0,0,1,1,-2,0,-1
Hoffenheim v Eintracht Frankfurt,1,-0.3999999999999986,-5,-4,19,-1,34,-3,10,-44,39,11,-1,1,5,-5,-3,-4,0,-7,-4,0,1,0,-49,31,80,1,-1,0,-3,-1,6,2,0
Hoffenheim v FC Cologne,1,-1.0999999999999979,-3,0,89,-10,89,44,38,9,75,-2,-5,5,0,0,-4,-2,0,-7,-2,0,-3,0,84,86,2,-1,2,0,0,-1,3,-1,0
Hoffenheim v Hamburg,2,-1.1999999999999993,-3,-2,27,-4,39,11,7,-10,1,28,1,-1,4,-4,-1,-1,0,1,-1,0,1,0,-16,35,51,1,0,0,8,3,-4,-5,0
Hoffenheim v Hannover,0,-1.4000000000000021,-4,-1,-69,1,-69,-57,-24,-1,-61,-22,-4,4,-2,2,-4,-4,1,-7,-4,0,2,0,-33,-75,-42,2,0,0,2,-1,-3,-3,1
Hoffenheim v Hertha Berlin,0,-3.3999999999999986,3,4,-33,-13,-33,6,-46,0,5,-45,-2,2,4,-4,0,1,0,-3,-3,0,-2,0,21,-45,-66,-1,1,0,5,5,1,0,0
Hoffenheim v Ingolstadt,0,-1.8999999999999986,-1,-1,41,3,38,17,14,-22,46,7,-1,1,-3,3,0,-1,0,-6,-1,0,2,0,-13,51,64,-1,-1,0,-3,-1,2,2,0
Hoffenheim v Leverkusen,1,-0.10000000000000142,-3,-1,-125,8,-135,-70,-61,-65,-95,29,-4,4,0,0,-4,-4,0,-8,-2,0,0,0,-141,-136,5,7,1,0,-1,0,0,1,1
Hoffenheim v Mainz,0,-0.6999999999999993,1,-2,21,-4,14,19,8,36,37,-44,3,-3,1,-1,1,-1,0,2,-1,0,-2,0,87,24,-63,-1,0,0,-6,-3,3,3,0
Hoffenheim v Schalke,2,0.3999999999999986,0,1,-7,-1,-4,-6,-1,11,3,-21,2,-2,-2,2,-1,0,-1,3,0,0,-1,0,25,-7,-32,6,0,0,5,2,1,-3,-1
Hoffenheim v Stuttgart,1,0.1999999999999993,-2,0,-22,3,-17,-18,-3,28,-43,-6,4,-4,5,-5,-3,-2,0,1,3,0,0,0,46,-18,-64,-1,0,0,-7,-4,8,3,1
Hoffenheim v Werder Bremen,2,-0.7000000000000028,-4,-3,89,-10,79,61,32,27,56,13,-1,1,6,-6,-1,0,0,3,-1,0,0,0,49,74,25,-5,-1,0,1,-1,-2,-2,-1
Hoffenheim v Wolfsburg,0,-1.8999999999999986,-2,-5,-93,6,-109,-45,-39,7,-70,-21,1,-1,4,-4,-2,-2,1,0,-1,0,-1,0,9,-80,-89,0,0,0,-9,-1,6,8,1
Ingolstadt v Augsburg,0,-2.400000000000002,9,5,-51,-10,-48,-45,-10,25,-51,-29,2,-2,5,-5,6,4,0,5,2,0,-3,0,28,-39,-67,1,-2,0,3,5,5,2,-1
Ingolstadt v Bayern,2,-0.10000000000000142,6,3,-91,-2,-88,-52,-36,41,-73,-57,1,-1,2,-2,4,2,-1,5,1,0,-3,0,17,-89,-106,6,0,1,5,3,-6,-2,-1
Ingolstadt v Borussia Dortmund,2,0.8000000000000007,-8,-3,-148,6,-142,-102,-56,-32,-89,-38,-2,2,1,-1,-9,-8,0,-6,-1,0,-1,0,-70,-157,-87,-1,-1,0,7,-1,-7,-8,0
Ingolstadt v Mönchengladb.,0,1.4000000000000021,3,4,11,-7,9,2,0,84,-53,-29,2,-2,2,-2,0,0,0,2,3,0,0,0,80,17,-63,4,-1,0,-1,1,-2,2,0
Ingolstadt v Darmstadt,0,-2.3000000000000007,3,4,91,-2,94,63,34,8,57,32,2,-2,5,-5,-2,-1,-1,2,2,0,1,0,62,85,23,-7,-1,0,-15,-12,9,3,-1
Ingolstadt v Eintracht Frankfurt,0,0.10000000000000142,3,4,-116,-5,-103,-61,-51,27,-109,-31,1,-1,-1,1,1,1,0,4,2,0,0,0,21,-83,-104,5,-1,0,10,6,-8,-4,0
Ingolstadt v FC Cologne,1,0.5,9,4,68,-12,69,35,44,96,-21,6,3,-3,1,-1,5,3,1,9,2,0,-2,0,115,70,-45,-4,1,0,-9,-6,6,3,1
Ingolstadt v Hamburg,2,-2.3000000000000007,6,2,-16,0,-1,-13,4,38,-29,-19,3,-3,5,-5,5,3,0,1,2,0,1,0,49,-10,-59,-1,-1,0,1,-3,-2,-4,0
Ingolstadt v Hannover,1,1.1000000000000014,2,0,-61,16,-60,-27,-23,34,-60,-24,-1,1,3,-3,3,3,2,0,3,0,0,0,17,-58,-75,2,0,1,0,3,6,3,2
Ingolstadt v Hertha Berlin,2,-0.09999999999999787,3,3,-42,-7,-30,-11,-17,45,-34,-42,2,-2,1,-1,2,2,0,10,0,0,1,0,63,-32,-95,10,-1,0,-2,-5,0,-3,-1
Ingolstadt v Hoffenheim,1,0.6999999999999993,0,1,38,4,33,23,8,33,14,-16,0,0,4,-4,-2,-2,0,6,2,0,0,0,52,38,-14,17,0,0,0,0,-7,0,0
Ingolstadt v Leverkusen,2,1.0,5,4,-6,-1,0,-5,11,38,-33,1,3,-3,2,-2,3,4,0,7,1,0,0,0,9,-9,-18,-1,-1,0,-7,-7,-2,0,0
Ingolstadt v Mainz,0,1.0,5,3,-104,-7,-100,-60,-42,49,-120,-33,2,-2,-1,1,3,2,0,2,0,0,-4,0,5,-109,-114,0,0,0,9,5,-12,-4,1
Ingolstadt v Schalke,0,0.8999999999999986,1,0,-37,5,-43,-28,-10,26,-28,-37,0,0,5,-5,-1,-2,0,-2,-2,0,-3,0,31,-47,-78,1,-2,0,2,-2,-9,-4,2
Ingolstadt v Stuttgart,1,-0.6999999999999993,5,2,-20,1,-17,-18,-8,6,-34,1,-1,1,5,-5,-1,-1,-1,-5,-1,0,1,0,-4,-17,-13,3,-1,0,1,3,0,2,0
Ingolstadt v Werder Bremen,0,-0.40000000000000213,0,1,-7,-4,2,-21,8,-3,-18,7,-2,2,1,-1,-3,-3,0,-3,-4,0,-3,0,-7,-19,-12,-8,0,0,5,1,-10,-4,1
Ingolstadt v Wolfsburg,1,-0.9000000000000021,-2,1,-125,-2,-125,-85,-46,16,-101,-47,1,-1,6,-6,-3,-2,0,0,-1,0,1,0,-10,-148,-138,-5,0,0,2,2,-5,0,0
Leverkusen v Augsburg,1,-3.6000000000000014,6,5,132,-16,140,85,51,64,52,21,4,-4,1,-1,4,3,0,5,3,0,0,0,133,136,3,2,0,0,-4,-7,5,-3,2
Leverkusen v Bayern,1,-2.5,0,1,-116,-5,-109,-46,-65,-3,-55,-55,0,0,-7,7,1,1,0,6,1,0,3,0,-16,-121,-105,2,0,0,10,4,-18,-6,0
Leverkusen v Borussia Dortmund,2,-1.0,0,3,33,0,25,15,25,35,7,-2,1,-1,-7,7,0,-1,0,1,1,0,2,0,36,18,-18,-5,1,0,2,4,-1,2,0
Leverkusen v Mönchengladb.,0,0.09999999999999787,0,-2,31,8,24,8,25,76,-8,-35,3,-3,5,-5,-2,-1,1,3,3,0,0,0,117,30,-87,2,-1,0,-11,-12,1,-1,1
Leverkusen v Darmstadt,2,-2.8999999999999986,1,0,223,-8,219,137,89,45,159,21,4,-4,-2,2,0,0,-1,3,1,0,-1,0,149,207,58,-4,2,0,-9,-5,8,4,-1
Leverkusen v Eintracht Frankfurt,0,-1.4000000000000021,2,0,162,7,166,84,76,33,90,40,1,-1,2,-2,2,1,0,-1,1,0,3,0,51,163,112,4,1,0,-6,-5,6,1,0
Leverkusen v FC Cologne,2,-0.5,0,1,53,-25,67,30,16,26,40,-20,1,-1,-5,5,2,-3,1,2,0,0,0,0,83,75,-8,1,-1,0,-9,-5,7,4,0
Leverkusen v Hamburg,0,-2.8999999999999986,1,1,-56,-2,-44,-28,-17,25,-48,-22,2,-2,-1,1,1,2,0,5,1,0,0,0,32,-56,-88,4,0,0,-3,-6,4,-3,-1
Leverkusen v Hannover,0,0.09999999999999787,2,-1,102,-1,111,52,61,49,51,12,0,0,8,-8,0,-1,1,3,3,0,3,0,100,110,10,-1,-1,0,2,1,4,-1,1
Leverkusen v Hertha Berlin,0,-1.7000000000000028,8,5,64,2,76,15,48,38,35,-9,0,0,2,-2,2,0,-1,2,0,0,1,0,74,70,-4,10,-1,0,-1,0,-1,1,1
Leverkusen v Hoffenheim,0,0.3999999999999986,7,5,90,9,97,59,41,63,35,0,0,0,-1,1,3,2,-1,4,2,0,0,0,93,90,-3,3,1,0,-10,-6,6,4,0
Leverkusen v Ingolstadt,0,-0.3999999999999986,-6,-2,-23,-1,-27,-2,-20,-47,24,1,-2,2,-1,1,-4,-3,1,-7,-3,0,1,0,-63,-47,16,1,0,0,0,-2,-2,-2,1
Leverkusen v Mainz,0,-0.5,13,6,181,2,185,108,81,97,64,33,7,-7,-2,2,7,5,0,8,2,0,3,0,157,196,39,7,0,0,-13,-5,13,8,0
Leverkusen v Schalke,1,-0.5,6,4,58,-25,60,55,12,51,8,9,1,-1,4,-4,4,1,0,3,1,0,2,0,69,55,-14,-9,0,0,7,8,2,1,0
Leverkusen v Stuttgart,0,0.9000000000000021,3,0,113,0,108,64,39,0,54,51,0,0,-4,4,4,2,0,-2,2,0,2,0,11,117,106,4,-1,0,6,7,4,1,0
Leverkusen v Werder Bremen,2,-2.099999999999998,1,1,123,-20,134,63,56,36,80,5,3,-3,-3,3,3,2,0,5,-1,0,1,0,106,125,19,-6,1,0,-15,-13,7,2,-1
Leverkusen v Wolfsburg,0,-1.3999999999999986,2,0,-50,3,-33,-24,-22,36,-43,-39,1,-1,3,-3,2,-3,1,3,0,0,3,0,43,-45,-88,5,0,0,-4,-6,-4,-2,1
Mainz v Augsburg,0,-2.799999999999997,2,-1,0,-3,2,8,-13,17,-24,5,2,-2,-5,5,3,5,1,5,1,0,1,0,9,7,-2,7,0,0,-3,-3,4,0,0
Mainz v Bayern,2,-0.09999999999999787,-6,-2,-218,2,-235,-106,-112,-45,-108,-65,-2,2,-5,5,-5,-2,0,-4,-1,0,0,0,-124,-228,-104,5,0,0,10,7,-9,-3,0
Mainz v Borussia Dortmund,2,-1.0,0,0,-14,-2,-8,-5,-4,-26,-12,29,2,-2,4,-4,-1,-1,-1,1,1,0,2,0,-40,-19,21,0,-1,0,3,-2,-1,-5,-1
Mainz v Mönchengladb.,0,-0.1999999999999993,-1,-3,-124,-6,-123,-61,-56,21,-72,-67,2,-2,-2,2,-1,-2,1,7,1,0,0,0,-12,-109,-97,4,0,0,6,7,-5,1,1
Mainz v Darmstadt,1,-2.6000000000000014,-2,-2,119,7,121,69,56,-4,89,40,1,-1,1,-1,3,3,0,3,1,0,1,0,31,128,97,1,-2,0,-8,-7,1,1,0
Mainz v Eintracht Frankfurt,0,-0.6000000000000014,-1,-1,15,0,11,15,-9,-24,31,0,-4,4,0,0,-1,-1,1,-10,-2,0,-1,0,4,10,6,-9,-2,0,2,-2,-4,-4,2
Mainz v FC Cologne,2,-0.6999999999999993,3,1,36,4,41,35,2,2,1,34,0,0,-1,1,1,0,0,3,-1,0,-1,0,9,43,34,-1,0,0,0,-2,-2,-2,1
Mainz v Hamburg,1,-2.5,3,-1,50,-6,49,39,15,19,11,25,1,-1,4,-4,1,0,0,2,0,0,1,0,32,54,22,2,-1,0,-13,-10,4,3,0
Mainz v Hannover,0,-0.6000000000000014,2,-1,33,-9,27,25,17,44,-2,0,4,-4,-4,4,1,3,1,7,1,0,1,0,68,32,-36,-2,0,0,-4,-1,0,3,2
Mainz v Hertha Berlin,1,-0.5999999999999979,-1,1,-147,-8,-132,-94,-72,-47,-49,-69,-2,2,1,-1,2,0,0,-12,-2,0,0,0,-72,-141,-69,9,1,0,5,3,-7,-2,0
Mainz v Hoffenheim,0,-0.29999999999999716,1,-1,130,19,127,75,81,49,46,60,2,-2,1,-1,1,4,0,13,3,0,1,0,63,118,55,0,-1,0,-7,-6,9,1,0
Mainz v Ingolstadt,2,-0.8999999999999986,-4,-1,8,4,9,-1,4,-78,37,43,0,0,-1,1,-4,-1,0,-1,0,0,1,0,-88,1,89,-3,0,0,14,7,-9,-7,0
Mainz v Leverkusen,0,1.0,2,0,-45,10,-47,-25,-20,-31,-13,1,-7,7,2,-2,-1,3,1,-5,2,0,-1,0,-64,-43,21,-1,1,0,8,7,-4,-1,2
Mainz v Schalke,0,0.6999999999999993,-3,-1,-84,-1,-80,-54,-29,-38,-25,-19,-1,1,-1,1,-6,-4,0,-4,-2,0,0,0,-51,-69,-18,10,0,0,0,-1,2,-1,1
Mainz v Stuttgart,1,-0.1999999999999993,0,-1,113,8,106,52,53,2,95,9,0,0,0,0,-1,-1,0,0,0,0,-1,0,29,107,78,-3,1,0,2,4,-3,2,0
Mainz v Werder Bremen,2,-0.1999999999999993,-2,3,85,-18,90,54,30,-8,78,12,0,0,-1,1,0,-2,-2,-2,-3,0,1,0,40,82,42,-7,-1,0,-4,-2,7,2,-3
Mainz v Wolfsburg,0,-1.7000000000000028,3,3,-185,-13,-182,-101,-82,-23,-109,-51,1,-1,-2,2,1,2,0,-3,-2,0,0,0,-81,-189,-108,5,0,-1,5,2,-5,-3,1
Schalke v Augsburg,1,-3.0,9,7,167,3,165,86,87,48,131,-3,5,-5,5,-5,7,5,0,6,3,0,-2,0,130,171,41,0,0,0,-13,-4,13,9,0
Schalke v Bayern,2,-1.8000000000000007,-6,-5,-294,9,-297,-167,-131,-87,-209,-4,-3,3,-1,1,-5,-5,0,-5,-1,0,0,0,-243,-292,-49,5,0,0,4,3,-2,-1,2
Schalke v Borussia Dortmund,1,-1.6000000000000014,-2,-3,41,26,48,10,17,-8,0,35,-3,3,-3,3,-3,-2,0,-3,-1,0,0,0,-25,55,80,4,0,0,5,6,1,1,0
Schalke v Mönchengladb.,0,-0.3999999999999986,-5,-4,-103,5,-93,-77,-18,-32,-46,-19,-2,2,0,0,-5,-3,0,3,0,0,-2,0,-32,-99,-67,12,0,0,-5,-8,-1,-3,0
Schalke v Darmstadt,1,-2.8000000000000007,7,4,252,15,248,145,118,67,157,40,3,-3,-3,3,5,2,0,9,5,0,2,0,177,264,87,-6,0,0,-10,-3,9,7,-1
Schalke v Eintracht Frankfurt,0,-0.5999999999999979,5,4,37,-1,36,20,24,24,34,-12,4,-4,5,-5,2,1,0,7,1,0,-1,0,76,26,-50,-10,1,0,-10,-6,7,4,0
Schalke v FC Cologne,2,0.3999999999999986,2,5,98,-16,109,66,39,66,29,9,-1,1,-1,1,1,0,-1,7,3,0,0,0,110,100,-10,-12,0,0,0,1,3,1,-1
Schalke v Hamburg,0,-2.1999999999999993,9,8,127,2,132,80,60,53,82,6,1,-1,4,-4,6,4,-1,9,1,0,3,0,139,125,-14,-7,0,0,0,4,5,4,0
Schalke v Hannover,0,-0.5,13,6,89,-5,103,50,46,51,7,39,4,-4,2,-2,10,7,0,11,3,0,0,0,59,106,47,5,1,0,-11,-4,10,7,0
Schalke v Hertha Berlin,0,-0.5,3,-2,44,3,61,33,20,-6,38,22,-2,2,-2,2,3,4,1,6,2,0,0,0,17,65,48,3,0,-1,2,1,1,-1,1
Schalke v Hoffenheim,0,0.6999999999999993,1,0,64,-10,73,44,27,60,42,-30,2,-2,-2,2,2,3,1,7,2,0,0,0,108,72,-36,1,0,0,-5,-6,3,-1,1
Schalke v Ingolstadt,1,-0.29999999999999716,6,3,54,-13,68,37,23,-12,45,27,-1,1,-1,1,8,5,0,2,0,0,1,0,21,64,43,-4,0,0,-14,-9,7,5,-1
Schalke v Leverkusen,2,0.40000000000000213,4,2,22,13,26,8,16,5,21,-1,-2,2,2,-2,4,2,1,-3,3,0,1,0,25,43,18,6,0,0,-15,-7,19,8,2
Schalke v Mainz,0,0.40000000000000213,8,6,95,8,93,61,41,19,57,24,2,-2,2,-2,3,2,1,9,4,0,1,0,50,106,56,3,-2,0,1,2,-3,1,0
Schalke v Stuttgart,1,-1.0,1,-3,-27,2,-31,-26,-18,-16,-17,-10,-5,5,2,-2,-1,2,0,-10,0,0,1,0,-19,-23,-4,1,-1,0,-4,-1,4,3,1
Schalke v Werder Bremen,2,-0.3000000000000007,3,1,94,0,97,50,53,33,51,21,3,-3,-1,1,6,4,1,5,2,0,2,0,70,109,39,1,-1,0,0,3,-1,3,0
Schalke v Wolfsburg,0,-1.1999999999999993,8,2,-42,-3,-42,-20,-18,4,-43,1,2,-2,0,0,0,2,0,6,1,0,2,0,2,-38,-40,-3,0,0,-1,4,3,5,2
Stuttgart v Augsburg,2,-3.6000000000000014,4,2,34,-5,25,26,20,48,16,-18,2,-2,5,-5,0,2,-2,6,1,0,-2,0,55,28,-27,-5,-1,0,2,2,-2,0,-1
Stuttgart v Bayern,2,-2.0,3,2,-286,6,-290,-154,-137,-72,-194,-24,1,-1,6,-6,0,0,0,1,2,0,-2,0,-196,-293,-97,3,-1,0,9,6,-11,-3,1
Stuttgart v Borussia Dortmund,2,-0.20000000000000284,-4,-4,-88,5,-93,-39,-45,-7,-43,-34,-2,2,-3,3,-4,-4,-1,4,-1,0,-5,0,-31,-107,-76,-5,0,0,17,11,-12,-6,-2
Stuttgart v Mönchengladb.,2,-0.1999999999999993,3,1,-83,-21,-72,-35,-48,-8,-48,-27,1,-1,-3,3,1,2,-1,4,2,0,1,0,-27,-70,-43,0,1,0,0,2,-1,2,1
Stuttgart v Darmstadt,0,-3.5,3,0,112,-8,111,75,49,15,63,45,3,-3,-4,4,3,-1,0,8,4,0,-4,0,43,114,71,-2,1,0,-1,0,0,1,0
