_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Hamburg v Werder Bremen,0,-0.20,3,1,-91,-3,-96,-54,-32,-26,-47,-13,2,-2,1,-1,0,0,0,1,2,0,4,0,-76,-83,-7,5,0,1,6,3,-2,-3,2
Hamburg v Wolfsburg,1,-1.30,2,5,113,6,122,65,68,44,85,5,6,-6,3,-3,0,0,0,13,3,0,1,0,93,139,46,9,1,0,-1,1,0,2,-1
Hannover v Bayern,2,-0.60,2,3,-27,12,-24,-14,-12,11,-34,-4,-2,2,0,0,0,0,0,-5,2,0,-2,0,-6,-39,-33,-3,0,0,-3,-5,-2,-2,-1
Hannover v Bochum,2,-2.20,2,-4,73,-6,58,40,27,-22,63,28,-1,1,-4,4,0,0,0,-4,-3,0,0,0,-16,55,71,-20,2,0,1,4,4,3,2
Hannover v Borussia Dortmund,1,0.00,0,0,-19,2,-10,-12,13,19,-9,-9,3,-3,3,-3,0,0,0,16,2,0,-4,0,33,-5,-38,4,0,0,0,0,-2,0,-1
Hannover v Mönchengladb.,0,1.40,14,4,78,-7,83,58,40,36,66,-6,1,-1,3,-3,0,0,0,8,1,0,0,0,93,93,0,0,-2,0,0,2,0,2,4
Hannover v Eintracht Frankfurt,0,1.00,1,-1,-46,-11,-52,-37,-15,-41,-19,7,2,-2,4,-4,0,0,0,-6,1,0,2,0,-60,-50,10,-1,-1,0,12,6,-11,-6,0
Hannover v FC Cologne,2,-0.30,2,4,73,-13,68,46,27,9,55,10,1,-1,-9,9,0,0,0,1,2,0,3,0,40,59,19,-3,3,0,4,0,-4,-4,-3
Hannover v Freiburg,0,-0.10,6,3,-58,-5,-56,-39,-24,-33,-17,-13,-1,1,1,-1,0,0,0,-6,-2,0,-4,0,-44,-76,-32,-4,0,0,-4,-2,1,2,2
Hannover v Hamburg,1,1.20,-2,0,17,1,9,20,-12,-12,9,16,-2,2,-10,10,0,0,0,-3,0,0,-2,0,-28,3,31,-2,0,0,13,7,-11,-6,-1
Hannover v Hertha Berlin,2,1.10,1,0,-45,-8,-38,-24,-20,2,-35,-4,-2,2,-7,7,0,0,0,3,4,0,-2,0,-23,-56,-33,-9,1,0,0,0,1,0,-2
Hannover v Hoffenheim,2,2.10,1,4,-21,-1,-8,-11,-9,17,-34,4,0,0,0,0,0,0,0,5,0,0,0,0,19,-23,-42,-9,0,0,1,3,1,2,-1
Hannover v Leverkusen,1,1.80,-2,-1,3,1,5,19,-7,-27,18,22,0,0,-3,3,0,0,0,5,1,0,1,0,-21,19,40,6,-2,0,0,2,0,2,0
Hannover v Mainz,1,-1.30,8,5,75,10,96,61,23,29,35,26,4,-4,-1,1,0,0,0,11,1,0,1,0,65,79,14,-2,0,0,-10,-5,4,5,0
Hannover v Nuernberg,2,1.50,1,2,-51,-25,-45,-30,-10,-19,2,-23,2,-2,0,0,0,0,0,9,-2,0,-3,0,-9,-53,-44,0,-1,0,1,-2,-2,-3,-1
Hannover v Schalke,0,1.90,1,-1,-96,-17,-103,-53,-49,-40,-57,0,0,0,1,-1,0,0,0,-10,0,0,-2,0,-97,-110,-13,-8,-1,0,4,0,-4,-4,0
Hannover v Stuttgart,0,0.60,-4,-4,-111,-3,-129,-70,-56,-26,-91,-2,-1,1,-8,8,0,0,0,-5,-1,0,-2,0,-81,-119,-38,1,-1,0,15,15,-7,0,1
Hannover v Werder Bremen,2,0.70,-8,-3,-48,-8,-52,-25,-36,-50,-32,21,2,-2,-4,4,0,0,0,-11,-5,0,-2,0,-93,-48,45,8,1,0,7,4,-6,-3,-2
Hannover v Wolfsburg,2,-0.30,6,2,-2,-5,6,-14,-5,34,-27,-24,-3,3,-3,3,0,0,0,-8,-2,0,-1,0,51,11,-40,1,1,0,5,5,-3,0,0
Hertha Berlin v Bayern,2,-0.80,-6,-5,-183,-35,-177,-82,-99,-65,-128,8,0,0,6,-6,0,0,0,0,2,0,-3,0,-178,-180,-2,-1,0,0,-10,-8,6,2,-1
Hertha Berlin v Bochum,1,-1.50,-6,-8,52,-4,42,22,6,-29,50,7,0,0,-2,2,0,0,0,-10,0,0,0,0,-13,46,59,-5,0,0,5,5,-1,0,0
Hertha Berlin v Borussia Dortmund,1,0.50,1,-1,-14,9,-8,-23,15,30,-33,-3,1,-1,8,-8,0,0,0,2,1,0,-3,0,24,-8,-32,-2,0,0,-8,-3,7,5,0
Hertha Berlin v Mönchengladb.,1,0.00,-2,-3,-1,1,5,-5,2,13,15,-34,0,0,6,-6,0,0,0,-5,-3,0,0,0,23,-1,-24,0,1,0,-4,-3,1,1,0
Hertha Berlin v Eintracht Frankfurt,2,-2.10,-5,-2,-41,-6,-36,-26,-34,-57,13,-17,-3,3,0,0,0,0,0,-10,-5,0,1,0,-50,-33,17,3,-1,0,5,7,0,2,-1
Hertha Berlin v FC Cologne,2,-1.30,6,1,8,-2,1,18,-11,27,-14,-7,3,-3,-5,5,0,0,0,8,4,0,-4,0,51,18,-33,-2,-1,0,-6,-3,3,3,0
Hertha Berlin v Freiburg,2,-1.20,-2,0,93,10,97,47,36,6,71,9,2,-2,2,-2,0,0,0,-2,-4,0,-2,0,67,104,37,3,0,0,-8,-7,3,1,-3
Hertha Berlin v Hamburg,2,-0.50,-2,0,-109,-13,-98,-28,-73,-30,-53,-19,1,-1,-3,3,0,0,0,6,0,0,0,0,-57,-84,-27,10,1,0,-5,-3,6,2,0
Hertha Berlin v Hannover,0,-1.80,-3,-2,9,2,10,9,8,-4,2,19,0,0,1,-1,0,0,0,6,1,0,2,0,-19,12,31,5,-1,0,5,4,-3,-1,0
Hertha Berlin v Hoffenheim,2,2.60,1,1,-28,3,-21,-44,-5,-3,-54,26,-1,1,6,-6,0,0,0,-3,0,0,0,0,-26,-27,-1,0,0,0,-1,2,0,3,-1
Hertha Berlin v Leverkusen,1,-0.40,-1,-2,-18,-1,-26,-15,-9,-5,-35,15,-1,1,-2,2,0,0,0,-3,0,0,1,0,-43,-28,15,-2,1,0,6,4,-1,-2,1
Hertha Berlin v Mainz,1,-1.10,0,1,62,25,71,11,48,17,34,10,1,-1,3,-3,0,0,0,5,1,0,2,0,61,66,5,5,0,0,4,6,0,2,-1
Hertha Berlin v Nuernberg,2,1.90,5,6,81,13,55,63,40,73,29,0,6,-6,1,-1,0,0,0,20,8,0,-2,0,103,91,-12,1,2,0,-1,1,3,2,1
Hertha Berlin v Schalke,2,0.90,0,-1,13,-12,18,7,-4,-38,36,5,-1,1,4,-4,0,0,0,-10,-2,0,1,0,-37,32,69,10,1,0,0,3,1,3,0
Hertha Berlin v Stuttgart,2,1.30,0,-1,-75,-13,-64,-44,-31,-19,-32,-23,1,-1,4,-4,0,0,0,-1,1,0,3,0,-24,-77,-53,-1,-1,0,-1,0,2,1,0
Hertha Berlin v Werder Bremen,2,-0.50,-1,-1,-83,-6,-69,-43,-35,-27,-66,15,0,0,-2,2,0,0,0,2,1,0,1,0,-74,-91,-17,-3,0,0,6,1,-4,-5,0
Hertha Berlin v Wolfsburg,1,-0.60,7,2,-12,-7,-1,-16,0,-6,3,-11,2,-2,-1,1,0,0,0,3,3,0,1,0,-15,7,22,7,-2,0,1,8,0,7,0
Hoffenheim v Bayern,1,-2.00,2,0,18,-10,26,23,8,27,-10,13,-2,2,9,-9,0,0,0,-2,0,0,1,0,30,27,-3,3,0,0,-4,-3,2,1,0
Hoffenheim v Bochum,0,-2.30,9,5,25,-7,44,21,23,37,27,-21,4,-4,3,-3,0,0,0,12,2,0,1,0,92,52,-40,8,-1,0,-5,2,5,7,1
Hoffenheim v Borussia Dortmund,2,0.90,-2,3,34,-1,28,25,30,22,35,-3,1,-1,-2,2,0,0,0,7,2,0,0,0,40,21,-19,2,0,0,-13,-15,0,-2,-1
Hoffenheim v Mönchengladb.,1,-2.60,3,2,15,-10,27,16,-2,34,-18,-1,1,-1,1,-1,0,0,0,0,0,0,2,0,41,12,-29,-3,1,0,-2,-1,-3,1,-1
Hoffenheim v Eintracht Frankfurt,1,-1.70,0,1,-145,2,-132,-92,-71,-61,-102,-2,-1,1,-9,9,0,0,0,-7,-2,0,2,0,-106,-138,-32,3,0,0,5,2,-3,-3,1
Hoffenheim v FC Cologne,2,-3.10,4,2,76,3,88,50,36,80,19,-11,5,-5,-1,1,0,0,0,10,3,0,-1,0,107,73,-34,-1,0,0,-7,-6,3,1,0
Hoffenheim v Freiburg,1,-1.70,0,-1,84,16,75,50,34,-1,54,31,-1,1,1,-1,0,0,0,-3,1,0,-2,0,7,75,68,-3,0,0,-4,-4,-1,0,0
Hoffenheim v Hamburg,0,-2.10,2,-2,-2,9,-3,3,-3,15,-23,10,0,0,0,0,0,0,0,3,1,0,3,0,15,14,-1,2,1,0,0,3,-1,3,3
Hoffenheim v Hannover,0,-2.90,4,1,37,1,48,29,23,55,7,-9,3,-3,2,-2,0,0,0,13,4,0,1,0,67,49,-18,0,-1,0,3,-2,-6,-5,2
Hoffenheim v Hertha Berlin,0,-1.50,1,0,23,19,23,17,14,16,-12,26,2,-2,-3,3,0,0,0,9,5,0,-1,0,33,36,3,6,1,0,1,1,0,0,2
Hoffenheim v Leverkusen,2,-0.10,4,2,12,-5,21,6,14,35,9,-23,0,0,0,0,0,0,0,9,-1,0,2,0,71,14,-57,-4,-2,0,-5,1,4,6,-1
Hoffenheim v Mainz,2,-1.90,-4,-2,28,23,11,16,3,23,-21,16,3,-3,6,-6,0,0,0,0,-1,0,1,0,-1,17,18,-2,-1,0,-1,0,1,1,0
Hoffenheim v Nuernberg,0,-1.10,6,1,52,-4,47,20,32,-7,22,37,1,-1,8,-8,0,0,0,5,0,0,1,0,14,73,59,-4,0,0,-10,-1,9,9,2
Hoffenheim v Schalke,1,-1.00,6,2,63,-11,79,40,36,11,48,17,2,-2,4,-4,0,0,0,9,1,0,1,0,50,86,36,10,0,0,-4,-1,4,3,0
Hoffenheim v Stuttgart,1,-3.20,1,1,44,1,47,14,34,39,27,-17,2,-2,-1,1,0,0,0,6,0,0,3,0,94,46,-48,-2,2,0,3,3,0,0,0
Hoffenheim v Werder Bremen,2,-2.40,-4,-4,-14,14,-16,10,-16,46,-49,-2,0,0,2,-2,0,0,0,8,-1,0,2,0,18,-18,-36,0,0,0,-5,0,5,5,0
Hoffenheim v Wolfsburg,2,-2.80,9,2,15,9,18,0,16,24,7,-14,2,-2,6,-6,0,0,0,1,3,0,3,0,44,27,-17,7,-1,0,-2,-3,0,-1,1
Leverkusen v Bayern,1,-2.60,4,3,-52,-23,-48,-9,-38,19,-34,-31,1,-1,1,-1,0,0,0,3,0,0,0,0,23,-29,-52,13,0,0,-2,3,5,5,0
Leverkusen v Bochum,0,-2.50,16,4,115,-5,125,62,70,69,36,28,4,-4,6,-6,0,0,0,16,8,0,-1,0,97,154,57,6,-2,0,0,2,3,2,0
Leverkusen v Borussia Dortmund,1,-0.20,5,2,153,5,154,86,69,37,79,43,0,0,6,-6,0,0,0,3,1,0,-1,0,84,160,76,-3,0,0,-9,3,9,12,-1
Leverkusen v Mönchengladb.,0,-1.00,2,-1,133,10,126,70,71,79,89,-26,2,-2,1,-1,0,0,0,10,3,0,-2,0,151,123,-28,-3,2,0,12,9,-8,-3,0
Leverkusen v Eintracht Frankfurt,0,-0.50,8,4,-7,11,-9,-17,12,63,-32,-39,4,-4,3,-3,0,0,0,8,4,0,-3,0,85,-3,-88,-3,-1,0,6,6,-2,0,3
Leverkusen v FC Cologne,1,-1.80,4,-1,83,0,89,54,35,33,44,14,3,-3,1,-1,0,0,0,11,5,0,1,0,53,112,59,9,0,0,0,1,3,1,0
Leverkusen v Freiburg,0,-1.70,9,5,64,-10,58,45,17,32,41,-11,3,-3,6,-6,0,0,0,-2,2,0,-2,0,72,69,-3,4,-2,0,0,1,1,1,3
Leverkusen v Hamburg,0,-1.20,3,3,29,-17,34,13,23,50,6,-19,3,-3,-6,6,0,0,0,9,0,0,-1,0,54,39,-15,1,0,0,-5,0,6,5,0
Leverkusen v Hannover,0,-2.20,5,1,40,-6,36,25,23,37,14,-10,1,-1,-3,3,0,0,0,3,2,0,0,0,45,43,-2,-2,0,0,2,2,0,0,1
Leverkusen v Hertha Berlin,1,-1.50,8,3,79,-12,77,42,50,50,33,9,5,-5,-6,6,0,0,0,12,3,0,1,0,121,76,-45,-6,0,0,1,1,3,0,-1
Leverkusen v Hoffenheim,0,1.30,7,4,146,2,148,80,82,63,76,24,2,-2,1,-1,0,0,0,13,1,0,-3,0,135,133,-2,-13,-2,0,-7,-5,8,2,0
Leverkusen v Mainz,0,-3.50,8,3,83,10,76,44,41,55,60,-28,2,-2,-1,1,0,0,0,4,1,0,-1,0,120,80,-40,-14,0,0,-1,2,2,3,2
Leverkusen v Nuernberg,0,0.50,6,1,34,3,32,22,3,32,4,-13,1,-1,0,0,0,0,0,-7,-3,0,0,0,45,44,-1,8,0,0,5,3,-2,-2,3
Leverkusen v Schalke,2,-0.50,-2,1,62,0,59,54,6,-6,41,25,0,0,1,-1,0,0,0,-5,-2,0,-3,0,-11,66,77,8,1,0,-3,-2,-1,1,-2
Leverkusen v Stuttgart,0,-0.90,8,1,7,13,1,-5,23,31,-14,1,2,-2,1,-1,0,0,0,9,5,0,-1,0,13,9,-4,-12,-2,0,-2,6,5,8,2
Leverkusen v Werder Bremen,1,-1.30,-2,1,-24,4,-11,-26,-5,-3,-24,-2,-2,2,0,0,0,0,0,-6,-1,0,0,0,-34,-14,20,6,0,0,-5,-5,-2,0,0
Leverkusen v Wolfsburg,0,-2.20,7,4,71,5,76,40,35,36,55,-15,3,-3,2,-2,0,0,0,6,-3,0,1,0,87,76,-11,2,1,0,-11,-9,2,2,0
Mainz v Bayern,0,1.90,6,2,-161,-6,-148,-93,-66,-1,-137,-21,1,-1,-2,2,0,0,0,4,7,0,0,0,-67,-133,-66,12,0,0,4,4,-4,0,2
Mainz v Bochum,1,-0.70,4,2,68,0,67,26,52,24,15,41,7,-7,-3,3,0,0,0,11,1,0,1,0,41,63,22,-2,0,0,-5,-5,2,0,0
Mainz v Borussia Dortmund,0,1.30,-4,-3,-106,-1,-78,-72,-42,-41,-62,-14,-2,2,-6,6,0,0,0,-12,-2,0,0,0,-66,-76,-10,5,0,0,-15,-12,5,3,1
Mainz v Mönchengladb.,0,0.50,-2,-2,12,3,25,21,-4,1,8,9,1,-1,-4,4,0,0,0,8,3,0,-1,0,9,23,14,7,0,0,5,0,-8,-5,1
Mainz v Eintracht Frankfurt,1,1.60,0,1,22,12,49,13,16,19,-1,12,1,-1,3,-3,0,0,0,10,2,0,0,0,42,25,-17,9,1,0,-5,-6,4,-1,-1
Mainz v FC Cologne,0,-0.50,2,1,49,-2,58,39,23,57,5,0,-1,1,0,0,0,0,0,10,1,0,0,0,114,64,-50,10,-1,1,-3,-1,6,2,0
Mainz v Freiburg,0,0.20,-3,1,5,9,-7,13,-7,-9,9,3,-1,1,3,-3,0,0,0,-8,0,0,-1,0,0,-13,-13,-5,0,0,1,0,0,-1,1
Mainz v Hamburg,1,2.80,0,0,72,12,70,46,17,-19,41,41,1,-1,5,-5,0,0,0,-1,1,0,-3,0,-11,58,69,-7,1,0,11,7,-8,-4,-1
Mainz v Hannover,0,-0.10,-1,-2,-19,-12,-16,-9,-23,-20,-21,10,-6,6,-3,3,0,0,0,-14,-2,0,3,0,-26,-15,11,5,-1,0,-5,-6,1,-1,1
Mainz v Hertha Berlin,0,0.80,-1,0,60,2,63,28,38,-18,55,27,-2,2,-1,1,0,0,0,-1,2,0,0,0,26,79,53,-2,-1,0,1,4,1,3,0
Mainz v Hoffenheim,0,3.80,-1,-1,-15,-7,-8,-24,-1,-39,-23,36,1,-1,-1,1,0,0,0,-4,0,0,-2,0,-80,-23,57,-5,3,0,11,6,-9,-5,2
Mainz v Leverkusen,1,2.20,-4,-4,-65,-7,-74,-38,-44,-36,-28,-19,-3,3,3,-3,0,0,0,-7,-2,0,1,0,-51,-55,-4,8,-1,0,11,14,-2,3,-1
Mainz v Nuernberg,0,1.70,2,1,103,10,100,56,57,17,37,59,6,-6,-4,4,0,0,0,9,1,0,3,0,32,99,67,-2,1,0,0,-2,-1,-2,1
Mainz v Schalke,1,1.80,1,1,-109,-19,-118,-82,-35,-65,-79,27,0,0,4,-4,0,0,0,-7,1,0,1,0,-152,-107,45,6,0,0,3,3,-5,0,0
Mainz v Stuttgart,1,2.00,2,1,65,14,65,20,42,8,30,23,2,-2,0,0,0,0,0,-2,-1,0,0,0,13,58,45,-5,0,0,11,4,-12,-7,-1
Mainz v Werder Bremen,2,2.10,0,0,12,12,3,-7,4,-2,-14,15,-1,1,5,-5,0,0,0,-5,1,0,3,0,-15,18,33,12,-2,1,7,4,-5,-3,0
Mainz v Wolfsburg,2,0.80,4,2,80,1,98,32,56,34,41,15,2,-2,1,-1,0,0,0,8,2,0,1,0,51,90,39,6,-1,0,2,-2,-3,-4,0
Nuernberg v Bayern,1,-1.90,-5,-2,-147,-9,-157,-84,-82,-66,-87,-18,-1,1,3,-3,0,0,0,-11,-3,0,0,0,-115,-153,-38,7,0,0,11,6,-3,-5,-1
Nuernberg v Bochum,2,-4.40,-3,0,139,10,135,83,56,33,78,28,2,-2,5,-5,0,0,0,2,-3,0,1,0,76,141,65,5,0,0,-5,-3,4,2,-1
Nuernberg v Borussia Dortmund,2,-0.50,1,2,69,13,65,32,34,-7,34,38,-1,1,-1,1,0,0,0,-1,0,0,-1,0,0,61,61,1,1,0,-2,2,8,4,0
Nuernberg v Mönchengladb.,0,-2.20,-4,-3,-102,-9,-119,-63,-55,-48,-55,-13,-4,4,-1,1,0,0,0,-13,-2,0,-1,0,-71,-108,-37,-3,0,0,0,1,0,1,1
Nuernberg v Eintracht Frankfurt,1,-0.40,4,4,-93,-6,-103,-39,-53,-11,-48,-36,-3,3,-2,2,0,0,0,-5,0,0,0,0,-41,-100,-59,11,0,0,-8,-8,6,0,0
Nuernberg v FC Cologne,0,-0.60,0,0,44,1,47,20,33,34,23,-3,2,-2,2,-2,0,0,0,6,4,0,2,0,64,48,-16,-3,-1,0,3,5,0,2,0
Nuernberg v Freiburg,2,0.20,1,1,123,22,114,98,23,34,56,32,-1,1,0,0,0,0,0,0,-1,0,-2,0,54,115,61,-4,-1,0,4,4,-3,0,-1
Nuernberg v Hamburg,2,0.00,-2,3,-12,-7,-13,-10,-10,-25,5,1,0,0,-5,5,0,0,0,-5,-2,0,-7,0,-42,-20,22,-5,0,0,3,0,-9,-3,0
Nuernberg v Hannover,2,-1.10,-1,-3,21,10,21,5,21,15,10,1,3,-3,3,-3,0,0,0,5,1,0,2,0,16,21,5,-10,0,0,-2,0,3,2,-1
Nuernberg v Hertha Berlin,0,0.40,11,3,8,-7,33,13,18,51,-10,-7,6,-6,1,-1,0,0,0,20,12,0,-3,0,56,23,-33,-1,-2,0,-9,-7,1,2,2
Nuernberg v Hoffenheim,1,0.70,0,0,20,1,29,12,-2,-38,18,28,-2,2,-8,8,0,0,0,-7,1,0,1,0,-55,31,86,2,0,0,10,7,-5,-3,0
Nuernberg v Leverkusen,0,0.20,2,1,-26,12,-17,2,-24,20,-32,-13,-3,3,3,-3,0,0,0,-1,0,0,-2,0,14,-22,-36,-5,0,0,-16,-12,11,4,2
Nuernberg v Mainz,0,-1.70,10,4,108,5,110,49,63,4,57,51,4,-4,1,-1,0,0,0,9,5,0,1,0,43,125,82,0,0,-1,-4,3,5,7,2
Nuernberg v Schalke,2,0.30,-3,-2,63,-9,69,37,26,-9,51,20,-3,3,7,-7,0,0,0,3,1,0,-1,0,23,67,44,2,1,0,-6,-1,3,5,-1
Nuernberg v Stuttgart,2,-0.20,4,2,31,-2,35,14,29,35,29,-22,1,-1,0,0,0,0,0,8,4,0,0,0,63,38,-25,1,0,0,18,15,-10,-3,-1
Nuernberg v Werder Bremen,1,-0.30,4,3,-75,-4,-67,-35,-39,-15,-26,-34,-1,1,4,-4,0,0,0,-7,1,0,3,0,-39,-96,-57,-5,0,0,14,8,-10,-6,2
Nuernberg v Wolfsburg,2,-2.00,3,3,29,-6,39,19,15,1,38,-3,1,-1,3,-3,0,0,0,8,1,0,-1,0,20,50,30,-1,0,0,-2,0,1,2,0
Schalke v Bayern,2,-2.10,-1,-2,8,-7,0,20,-13,-3,12,-4,-2,2,-1,1,0,0,0,2,1,0,1,0,9,11,2,7,-1,0,-4,-2,0,2,-1
Schalke v Bochum,0,-3.60,6,0,66,-4,64,36,35,66,19,-11,5,-5,3,-3,0,0,0,14,3,0,-1,0,99,74,-25,-3,-1,0,7,10,3,3,2
Schalke v Borussia Dortmund,0,0.40,2,3,3,12,-10,-4,15,-17,19,8,5,-5,-4,4,0,0,0,-1,-2,0,0,0,5,-11,-16,-7,0,0,5,2,-6,-3,0
Schalke v Mönchengladb.,0,0.20,5,2,89,14,94,59,36,33,66,-4,2,-2,2,-2,0,0,0,4,2,0,1,0,103,89,-14,1,-2,0,4,-1,-4,-5,1
Schalke v Eintracht Frankfurt,0,-3.30,3,2,-43,9,-35,-23,-16,23,-22,-38,0,0,-5,5,0,0,0,6,4,0,-2,0,38,-22,-60,15,-1,0,-9,-9,1,0,0
Schalke v FC Cologne,0,-1.60,-2,-1,-67,6,-70,-35,-26,22,-53,-29,1,-1,-2,2,0,0,0,10,5,0,-2,0,27,-59,-86,2,0,0,3,0,-1,-3,1
Schalke v Freiburg,2,-1.80,4,5,14,13,28,12,13,8,28,-11,0,0,2,-2,0,0,0,2,0,0,0,0,15,18,3,2,0,0,0,-6,1,-6,-1
Schalke v Hamburg,1,-0.20,0,2,-117,-1,-101,-55,-67,-20,-49,-47,0,0,-2,2,0,0,0,0,2,0,-1,0,-26,-131,-105,-2,1,0,10,2,-13,-8,-2
Schalke v Hannover,0,-0.90,-1,-3,-7,1,-11,-16,-12,13,-20,-11,-3,3,4,-4,0,0,0,-4,0,0,1,0,16,-6,-22,-2,-1,0,9,6,-4,-3,0
Schalke v Hertha Berlin,0,1.20,3,0,60,13,58,41,29,48,21,0,4,-4,-5,5,0,0,0,13,4,0,1,0,77,69,-8,-2,-1,0,5,2,-5,-3,0
Schalke v Hoffenheim,0,2.30,3,1,-68,10,-66,-37,-46,-26,-30,-27,2,-2,-5,5,0,0,0,-1,1,0,0,0,-48,-44,4,9,-2,0,-7,0,12,7,1
Schalke v Leverkusen,1,-0.10,-6,-3,-78,-9,-69,-34,-51,-55,-15,-15,-3,3,-6,6,0,0,0,-5,-1,0,4,0,-46,-61,-15,3,0,0,-5,-3,4,2,-2
Schalke v Mainz,0,-3.40,6,2,41,22,36,25,15,9,54,-23,2,-2,2,-2,0,0,0,6,4,0,-3,0,52,48,-4,0,0,0,-4,-1,2,3,1
Schalke v Nuernberg,0,1.00,-1,-1,76,16,56,66,13,57,40,-19,3,-3,-2,2,0,0,0,4,1,0,-1,0,82,58,-24,-10,-1,0,-3,-2,0,1,0
Schalke v Stuttgart,0,-0.20,-3,-3,-106,0,-112,-56,-44,7,-58,-48,0,0,-3,3,0,0,0,8,0,0,-1,0,-26,-125,-99,-6,0,0,12,3,-15,-9,0
Schalke v Werder Bremen,2,0.00,0,1,13,19,20,10,22,48,-11,-7,0,0,0,0,0,0,0,8,3,0,-2,0,73,25,-48,-3,0,0,-8,-1,6,7,0
Schalke v Wolfsburg,2,-1.80,1,-1,-16,10,-9,-23,9,-25,8,3,1,-1,2,-2,0,0,0,0,2,0,0,0,-3,-11,-8,1,0,0,-11,-11,7,0,0
Stuttgart v Bayern,1,-1.40,1,3,-53,-13,-54,-33,-29,0,-47,-16,2,-2,0,0,0,0,0,-3,2,0,-2,0,-15,-37,-22,7,0,0,-2,0,0,2,0
Stuttgart v Bochum,1,-1.30,5,3,175,5,165,134,48,49,110,24,5,-5,2,-2,0,0,0,8,4,0,-1,0,114,166,52,-8,2,0,-14,-5,11,9,0
Stuttgart v Borussia Dortmund,0,1.40,-6,-2,42,9,30,22,27,29,16,5,2,-2,-2,2,0,0,0,3,0,0,0,0,-2,17,19,-9,0,0,-4,-2,3,2,-1
Stuttgart v Mönchengladb.,0,-0.50,2,0,67,6,75,43,28,44,30,-2,0,0,-1,1,0,0,0,13,0,0,-2,0,49,76,27,2,-1,0,3,6,2,3,-1
Stuttgart v Eintracht Frankfurt,0,-1.00,2,2,42,6,35,35,13,46,-1,3,2,-2,1,-1,0,0,0,3,-1,0,0,0,62,41,-21,-1,0,0,6,8,0,2,1
Stuttgart v FC Cologne,2,-1.40,2,-1,152,10,153,94,83,79,71,22,3,-3,11,-11,0,0,0,18,2,0,0,0,137,161,24,-3,-2,0,-1,-1,-1,0,-1
Stuttgart v Freiburg,0,-1.00,2,1,126,-2,115,82,41,21,92,13,-1,1,8,-8,0,0,0,-4,-3,0,-3,0,67,125,58,1,-1,0,2,2,3,0,0
Stuttgart v Hamburg,2,-0.10,-4,-1,45,3,33,30,14,-4,32,16,-2,2,-2,2,0,0,0,3,1,0,0,0,1,35,34,-3,1,0,-9,-3,6,6,-1
Stuttgart v Hannover,0,-1.80,4,1,131,19,124,94,65,41,40,68,4,-4,0,0,0,0,0,13,3,0,-1,0,65,125,60,-7,0,0,-12,-7,10,5,1
Stuttgart v Hertha Berlin,1,1.90,12,7,155,6,164,106,69,73,82,27,6,-6,-2,2,0,0,0,17,3,0,1,0,131,171,40,-5,1,0,-14,-7,9,7,0
Stuttgart v Hoffenheim,0,1.30,3,1,33,-4,34,14,18,28,-3,8,2,-2,-1,1,0,0,0,2,3,0,-2,0,32,25,-7,-8,0,0,-4,-8,-4,-4,0
Stuttgart v Leverkusen,0,0.40,-8,-5,61,2,69,40,12,-14,56,10,-5,5,1,-1,0,0,0,-2,-1,0,0,0,13,72,59,-1,1,0,1,0,1,-1,0
Stuttgart v Mainz,1,-0.10,-1,-1,42,0,21,35,9,12,15,17,-2,2,-1,1,0,0,0,-1,-1,0,0,0,10,38,28,-7,0,0,-3,1,8,4,0
Stuttgart v Nuernberg,1,1.10,-2,-1,46,-3,35,30,8,15,39,-15,-1,1,1,-1,0,0,0,-6,-3,0,-2,0,9,29,20,-5,0,0,1,2,0,1,0
Stuttgart v Schalke,2,0.70,4,5,76,-7,68,40,25,-15,57,21,-3,3,1,-1,0,0,0,-13,0,0,0,0,6,67,61,-2,1,0,1,-2,-3,-3,-1
Stuttgart v Werder Bremen,2,-0.10,-2,0,-20,14,-38,-8,-14,7,-20,-8,-1,1,-1,1,0,0,0,-7,-2,0,0,0,4,-30,-34,-3,-1,0,-1,4,3,5,-1
Stuttgart v Wolfsburg,0,-1.70,4,1,9,-13,12,14,3,-3,10,9,3,-3,3,-3,0,0,0,7,2,0,0,0,23,26,3,5,-1,0,-8,-3,13,5,1
Werder Bremen v Bayern,2,-2.20,-2,0,-24,-17,-24,-9,-9,21,-11,-28,0,0,2,-2,0,0,0,6,1,0,-3,0,48,-31,-79,-5,0,0,-5,1,7,6,-1
Werder Bremen v Bochum,0,-2.10,0,0,27,-5,33,19,16,42,3,-8,1,-1,1,-1,0,0,0,11,2,0,1,0,64,44,-20,2,1,0,-5,-1,2,4,-1
