_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Genoa v Atalanta,1,0.7000000000000028,6,2,18,-1,31,23,7,4,27,0,2,-2,7,-7,5,2,0,6,0,0,0,0,47,22,-25,0,0,0,-1,-1,4,0,0
Genoa v Bologna,0,0.1999999999999993,2,-1,47,-13,45,41,21,36,19,9,1,-1,-5,5,1,-1,0,13,1,0,-4,0,51,39,-12,2,0,0,-1,1,0,2,0
Genoa v Cagliari,0,0.8000000000000007,4,1,-20,8,-27,-17,-7,15,-30,-9,3,-3,-3,3,1,1,0,-4,-1,0,-3,0,37,-15,-52,-3,-2,0,-2,-3,2,-1,0
Genoa v Catania,2,0.6999999999999993,8,4,113,-14,122,75,53,29,56,42,3,-3,5,-5,5,3,-1,13,5,0,1,0,74,127,53,0,0,0,-10,-2,9,8,-1
Genoa v Chievo,2,-3.799999999999997,1,0,42,11,36,30,16,35,2,9,4,-4,1,-1,-1,-1,-1,3,-1,0,0,0,47,22,-25,-6,-1,0,1,-1,12,-2,-2
Genoa v Fiorentina,2,-1.6999999999999993,-6,-5,-59,-26,-58,-38,-25,-19,-11,-34,0,0,-4,4,-6,-6,-1,4,0,0,-2,0,-14,-61,-47,1,2,0,-6,-4,4,2,-1
Genoa v Inter,1,4.100000000000001,2,1,-123,2,-122,-75,-44,8,-92,-37,4,-4,-3,3,2,0,0,3,2,0,4,0,-40,-116,-76,6,0,0,2,1,-4,-1,0
Genoa v Juventus,2,-2.1000000000000014,3,3,-130,6,-127,-99,-58,-94,-39,-24,-4,4,2,-2,-3,0,0,-22,-7,0,0,0,-106,-113,-7,2,-1,0,2,6,6,4,1
Genoa v Lazio,0,0.3999999999999986,1,0,-101,5,-98,-60,-47,-45,-52,-12,-1,1,0,0,0,0,0,-3,1,0,1,0,-78,-94,-16,-1,0,0,13,11,-8,-2,2
Genoa v Napoli,2,-4.399999999999999,5,4,-75,2,-76,-41,-27,18,-70,-16,0,0,6,-6,-1,-3,0,5,-3,0,0,0,-21,-66,-45,1,-2,0,2,1,1,-1,1
Genoa v Palermo,1,-0.7000000000000028,3,5,-70,-8,-59,-41,-21,-18,-45,-1,2,-2,1,-1,2,3,-1,2,1,0,-2,0,-43,-74,-31,-10,1,0,-6,-4,6,2,-1
Genoa v Parma,1,-1.8000000000000007,-2,-2,-20,4,-17,-10,-20,-36,6,-1,-1,1,3,-3,-2,-1,0,-9,-2,0,2,0,-33,-7,26,-2,0,0,7,3,-8,-4,-1
Genoa v Pescara,0,3.1999999999999993,5,0,9,-13,10,-4,28,39,-15,-2,2,-2,0,0,6,4,0,7,5,0,2,0,38,16,-22,2,0,0,1,3,1,2,1
Genoa v Siena,1,0.5999999999999943,1,1,50,6,34,28,18,18,17,11,-2,2,1,-1,0,1,-1,-2,0,0,0,0,27,54,27,-1,0,0,2,8,7,6,0
Genoa v Roma,2,0.40000000000000213,-3,-5,-122,9,-124,-83,-46,-59,-42,-30,-4,4,2,-2,0,4,1,-8,1,0,-4,0,-101,-110,-9,-2,0,0,5,8,-4,3,0
Genoa v Sampdoria,1,1.8999999999999986,0,-1,-7,-4,-16,4,-11,-10,1,4,0,0,-4,4,0,0,0,-1,1,0,2,0,-2,-16,-14,-5,0,0,13,5,-7,-8,-1
Genoa v Torino,1,-2.099999999999998,2,2,-8,-18,-3,5,1,14,24,-31,1,-1,-3,3,-1,0,-1,6,1,0,-2,0,15,-16,-31,-2,0,0,-14,-14,7,0,0
Genoa v Udinese,0,4.200000000000003,1,0,-74,-9,-68,-50,-29,-21,-46,-12,1,-1,-6,6,-1,-1,1,-1,0,0,-1,0,-49,-64,-15,-3,1,0,4,6,0,2,1
Inter v AC Milan,1,-0.29999999999999716,-4,-3,-41,1,-51,-20,-35,-52,-17,15,-2,2,0,0,-2,-4,-1,-7,-5,0,0,0,-112,-46,66,-1,0,0,-8,-4,3,4,-1
Inter v Atalanta,2,-2.5,6,5,66,-8,72,28,47,28,52,-6,5,-5,0,0,3,4,1,8,1,0,-2,0,62,82,20,-1,1,0,-6,-4,7,2,1
Inter v Bologna,2,-0.3999999999999986,-4,1,31,-8,24,20,4,-7,18,13,-1,1,-5,5,-3,-3,0,-6,-1,0,1,0,-8,23,31,-2,0,0,-7,-6,4,1,0
Inter v Cagliari,1,-0.1999999999999993,-4,-3,-59,7,-60,-39,-26,-20,-57,13,-4,4,6,-6,-5,-2,0,-7,-1,0,0,0,-55,-56,-1,-6,1,0,-11,-7,11,4,0
Inter v Catania,0,-1.1999999999999993,1,2,49,-1,58,34,17,0,42,8,1,-1,3,-3,2,1,1,0,0,0,3,0,3,57,54,-12,0,0,-3,3,10,6,1
Inter v Chievo,0,0.5,-1,2,-48,0,-43,-15,-20,7,-22,-22,5,-5,-1,1,0,2,0,12,1,0,-2,0,-48,-52,-4,-7,0,0,-7,-5,-2,2,-1
Inter v Fiorentina,0,0.10000000000000142,1,-2,-43,16,-47,-38,-27,-61,-5,3,-5,5,-4,4,-2,0,0,-9,0,0,0,0,-79,-42,37,2,1,0,11,9,-5,-2,1
Inter v Genoa,1,2.299999999999997,-4,-1,59,4,69,47,29,55,19,1,3,-3,6,-6,-3,1,0,16,2,0,0,0,57,57,0,2,1,0,-3,-8,-1,-5,0
Inter v Juventus,2,-1.1999999999999993,1,2,-22,5,-20,2,-16,6,-28,7,4,-4,-7,7,0,-1,0,8,1,0,-3,0,-29,-24,5,-12,1,0,-4,-5,0,-1,-1
Inter v Lazio,2,-4.100000000000001,5,5,123,13,120,65,63,24,67,38,5,-5,3,-3,3,0,1,10,4,0,1,0,71,125,54,-1,0,0,-4,0,2,4,1
Inter v Napoli,0,-3.599999999999998,-4,-1,-74,3,-67,-42,-33,-54,-11,-10,0,0,6,-6,-2,0,2,-1,0,0,1,0,-79,-74,5,1,0,0,-3,-2,-1,1,2
Inter v Palermo,0,0.6000000000000014,2,1,3,3,-3,-3,16,6,8,3,3,-3,0,0,0,3,0,10,8,0,-1,0,-13,11,24,12,0,0,1,7,5,6,0
Inter v Parma,0,-2.0,-2,-2,22,0,20,17,2,11,31,-22,-1,1,3,-3,-1,-1,0,1,1,0,-1,0,41,29,-12,2,0,0,-6,-4,6,2,0
Inter v Pescara,0,0.40000000000000213,4,2,143,7,150,92,61,82,50,23,2,-2,-1,1,3,1,1,11,5,0,2,0,120,164,44,3,0,0,-10,-4,9,6,1
Inter v Siena,2,-1.1999999999999993,9,8,37,-19,41,22,12,26,19,-8,0,0,-2,2,7,3,0,2,2,0,1,0,15,40,25,-4,-2,0,1,3,1,2,0
Inter v Roma,2,1.8000000000000007,8,7,48,-11,40,21,31,3,48,5,6,-6,3,-3,7,2,-1,4,1,0,4,0,7,43,36,-12,0,0,4,7,0,3,0
Inter v Sampdoria,0,2.8000000000000007,5,3,98,-6,113,66,42,65,31,12,0,0,-3,3,5,4,0,8,2,0,-2,0,104,108,4,-3,1,0,-16,-9,14,7,-1
Inter v Torino,1,-0.6000000000000014,-2,-2,-99,-14,-95,-59,-44,-17,-46,-40,-1,1,2,-2,-2,-3,-1,1,0,0,0,0,-42,-100,-58,0,0,0,5,3,-4,-2,0
Inter v Udinese,2,-1.4000000000000021,1,4,-45,-9,-32,-32,-21,-28,-20,-5,-1,1,-2,2,0,-2,0,-4,-1,0,-1,0,-46,-46,0,5,1,0,1,-2,2,-3,-2
Juventus v AC Milan,0,0.3999999999999986,0,0,-115,-42,-121,-43,-66,-24,-59,-28,1,-1,5,-5,0,2,0,4,2,0,0,0,-61,-131,-70,-3,0,0,4,-1,-7,-5,0
Juventus v Atalanta,0,-0.7000000000000028,11,6,-16,-9,-4,-8,-8,16,-21,-14,2,-2,2,-2,10,4,1,-6,3,0,3,0,41,4,-37,4,-1,0,-16,-14,12,2,3
Juventus v Bologna,0,3.1999999999999957,6,6,51,-6,66,54,23,73,6,-2,6,-6,2,-2,7,1,0,21,3,0,2,0,110,55,-55,-11,-1,0,-13,-3,18,10,0
Juventus v Cagliari,1,2.0,7,5,124,14,126,70,62,68,61,4,5,-5,2,-2,5,2,0,14,3,0,-1,0,143,122,-21,-1,-1,0,16,12,-4,-4,-1
Juventus v Catania,0,2.1999999999999993,1,0,112,13,101,91,46,76,58,4,5,-5,2,-2,-1,0,0,14,3,0,-2,0,118,108,-10,0,-1,0,5,2,3,-3,0
Juventus v Chievo,0,-1.1000000000000014,9,6,102,0,111,44,58,47,19,36,1,-1,-1,1,7,4,0,3,2,0,1,0,95,106,11,-2,0,0,-7,0,8,7,0
Juventus v Fiorentina,0,2.9999999999999964,-1,-1,26,3,18,15,-6,15,2,-7,-1,1,2,-2,2,2,1,-6,0,0,2,0,21,31,10,5,0,0,9,8,-8,-1,2
Juventus v Genoa,1,0.3000000000000007,1,1,85,8,88,71,16,63,32,-5,2,-2,1,-1,3,3,0,7,3,0,2,0,128,88,-40,-2,-1,0,-3,-3,2,0,0
Juventus v Inter,2,0.3000000000000007,0,0,-53,-10,-49,-28,-30,-21,-34,-3,-1,1,-7,7,-2,3,1,-4,1,0,0,0,-24,-50,-26,3,0,0,-12,-7,6,5,1
Juventus v Lazio,1,-1.3999999999999986,8,4,53,-19,64,33,31,62,-6,6,3,-3,6,-6,5,4,0,14,3,0,2,0,94,65,-29,1,0,0,5,4,2,-1,0
Juventus v Napoli,0,-1.6000000000000014,3,1,-10,8,-3,-10,5,20,-27,5,4,-4,0,0,3,0,0,6,1,0,0,0,23,-5,-28,-1,0,0,-8,-5,7,3,0
Juventus v Palermo,0,0.5,7,1,152,19,154,108,55,95,52,17,2,-2,-4,4,6,3,0,11,2,0,0,0,170,165,-5,-3,1,0,-10,-2,14,8,0
Juventus v Parma,0,-1.3999999999999986,4,2,103,2,110,74,39,12,80,23,-2,2,5,-5,4,1,0,-1,0,0,3,0,75,98,23,-5,-2,0,-2,3,1,5,0
Juventus v Pescara,0,1.7999999999999972,12,6,54,-6,63,34,36,121,-47,-3,1,-1,1,-1,10,5,0,9,4,0,1,0,146,54,-92,-2,0,0,-6,-2,8,4,0
Juventus v Siena,0,1.0999999999999979,11,5,177,-10,181,96,89,82,87,18,5,-5,-1,1,9,3,0,2,1,0,6,0,170,190,20,2,0,0,-5,3,8,8,1
Juventus v Roma,0,2.1999999999999993,5,1,118,11,136,57,58,25,68,25,0,0,0,0,1,2,1,1,-1,0,5,0,62,133,71,4,-4,0,-1,-3,2,-2,3
Juventus v Sampdoria,2,1.9000000000000021,2,0,106,10,109,63,58,44,46,31,2,-2,-2,2,2,2,0,13,5,0,0,0,68,126,58,7,0,0,5,8,2,3,1
Juventus v Torino,0,0.5,8,5,44,-15,54,50,10,104,-36,-8,7,-7,0,0,5,4,0,19,4,0,-1,0,142,53,-89,1,0,-1,-7,-4,10,3,0
Juventus v Udinese,0,0.5999999999999979,12,9,44,-7,44,54,10,55,11,-2,6,-6,5,-5,8,5,0,14,4,0,0,0,79,48,-31,-5,0,0,-8,-2,8,6,1
Lazio v AC Milan,0,4.199999999999999,2,1,-62,-24,-60,-42,-21,-8,-20,-33,-1,1,-1,1,3,3,0,3,2,0,0,0,-14,-61,-47,3,-1,0,-6,-3,6,3,2
Lazio v Atalanta,0,2.099999999999998,0,1,40,5,53,27,9,-8,41,2,-1,1,4,-4,1,0,0,-7,-3,0,-3,0,15,43,28,2,1,0,-8,-8,7,0,0
Lazio v Bologna,0,0.6000000000000014,8,4,14,6,19,5,0,3,-4,6,-3,3,3,-3,7,1,2,-9,-2,0,-1,0,-4,16,20,-6,1,0,-6,-3,8,3,4
Lazio v Cagliari,0,3.3999999999999986,2,-1,114,5,119,75,38,15,77,24,1,-1,5,-5,3,3,0,8,1,0,-3,0,61,112,51,1,1,0,14,12,-11,-2,0
Lazio v Catania,0,1.0,8,6,56,-1,61,38,36,29,57,-12,8,-8,6,-6,4,2,0,17,2,0,0,0,92,61,-31,-3,-1,0,-1,-2,4,-1,0
Lazio v Chievo,2,2.400000000000002,6,5,93,9,104,60,44,81,9,15,2,-2,0,0,6,5,0,13,5,0,-1,0,104,95,-9,3,0,0,3,7,3,4,0
Lazio v Fiorentina,2,1.6999999999999993,0,2,-3,-4,2,2,16,14,30,-27,1,-1,1,-1,0,3,0,15,5,0,1,0,35,-10,-45,0,0,0,5,2,-2,-3,-1
Lazio v Genoa,2,3.8999999999999986,10,6,84,13,89,54,53,64,40,1,7,-7,-3,3,9,5,0,16,2,0,-1,0,114,98,-16,-1,0,0,-2,0,1,2,0
Lazio v Inter,0,2.4999999999999964,9,4,27,-7,39,25,28,54,14,-12,4,-4,-2,2,6,3,0,17,3,0,0,0,93,42,-51,-7,-1,0,-7,-5,1,2,0
Lazio v Juventus,2,-1.8999999999999986,-3,-2,-61,-8,-59,-31,-20,3,-34,-20,4,-4,2,-2,-2,-7,0,7,-1,0,0,0,-12,-56,-44,11,-1,0,2,-2,-1,-4,-2
Lazio v Napoli,1,-0.30000000000000426,9,2,-14,5,-9,-1,-12,35,-16,-33,3,-3,5,-5,5,3,1,7,5,0,3,0,61,5,-56,-4,-2,0,0,-1,-2,-1,1
Lazio v Palermo,0,3.3999999999999986,6,2,110,36,106,77,51,62,40,25,2,-2,-5,5,4,1,1,15,4,0,0,0,85,110,25,-4,0,0,5,6,-5,1,1
Lazio v Parma,0,0.1999999999999993,-1,-2,-16,-5,-17,-2,-20,-10,3,-16,-2,2,0,0,2,-1,1,-4,-1,0,2,0,4,-11,-15,5,1,0,17,10,-8,-7,2
Lazio v Pescara,0,2.0000000000000036,6,1,38,13,50,25,10,62,13,-37,1,-1,0,0,3,2,1,4,0,0,2,0,124,44,-80,8,0,0,2,-1,-12,-3,2
Lazio v Siena,0,1.0999999999999943,2,1,93,22,101,54,46,49,51,-1,3,-3,-4,4,0,0,1,4,1,0,2,0,103,96,-7,-4,0,0,-11,-7,11,4,2
Lazio v Roma,0,4.699999999999999,3,1,-17,2,-16,-18,2,-7,-2,-4,0,0,4,-4,0,1,0,3,0,0,2,0,-7,-10,-3,-5,1,-1,-2,2,3,4,1
Lazio v Sampdoria,0,1.2000000000000028,1,1,-87,5,-76,-42,-52,-27,-42,-23,2,-2,0,0,-5,-4,0,5,-1,0,0,0,-56,-79,-23,2,-2,0,5,4,0,-1,1
Lazio v Torino,1,2.6000000000000014,0,-1,103,8,111,76,45,40,86,-5,2,-2,6,-6,-2,0,-1,14,3,0,1,0,96,122,26,-4,0,0,-7,-1,8,6,-1
Lazio v Udinese,0,3.8999999999999986,6,5,9,6,5,6,-2,1,0,4,2,-2,-3,3,3,2,2,3,-1,0,-1,0,-17,7,24,-2,1,0,11,12,-2,1,2
Napoli v AC Milan,1,2.5,-8,-2,-49,-8,-64,-42,-10,-29,0,-24,2,-2,0,0,-6,-3,0,-5,-1,0,0,0,-59,-59,0,3,0,0,6,2,-5,-4,1
Napoli v Atalanta,0,0.8999999999999986,8,2,19,-4,44,1,22,-2,4,20,2,-2,1,-1,3,2,0,1,0,0,0,0,23,43,20,6,-1,0,-13,-9,10,4,2
Napoli v Bologna,2,2.900000000000002,9,9,71,2,66,38,38,61,13,3,5,-5,-2,2,4,0,-1,7,0,0,-1,0,88,52,-36,-6,-1,0,2,1,-2,-1,-1
Napoli v Cagliari,0,2.8000000000000007,4,4,86,-13,97,53,44,55,54,-10,3,-3,4,-4,4,5,0,13,2,0,1,0,122,99,-23,3,1,0,-6,-4,7,2,-1
Napoli v Catania,0,1.9999999999999964,2,2,86,11,86,43,49,31,58,5,1,-1,3,-3,3,3,2,7,1,0,-1,0,57,90,33,3,1,0,3,4,1,1,2
Napoli v Chievo,0,0.10000000000000142,9,6,127,17,124,76,61,63,66,11,1,-1,7,-7,7,5,0,12,5,0,-1,0,130,132,2,-2,-2,0,-2,5,5,7,0
Napoli v Fiorentina,0,2.0,-8,-5,-62,-2,-50,-39,-27,-23,-32,-11,0,0,-3,3,-5,-2,0,0,-4,0,1,0,-67,-46,21,3,0,0,1,2,-4,1,0
Napoli v Genoa,0,0.8999999999999986,4,2,-15,-9,-14,-21,-6,-48,-5,26,0,0,-4,4,4,2,2,-8,0,0,0,0,-60,-10,50,2,1,0,5,7,1,2,2
Napoli v Inter,0,4.099999999999998,2,0,3,3,5,19,-8,31,-10,-9,1,-1,5,-5,3,5,1,6,-1,0,3,0,33,15,-18,2,-1,0,-4,-1,4,3,1
Napoli v Juventus,1,0.19999999999999574,2,0,65,7,69,35,38,45,23,5,1,-1,-1,1,-1,-2,-1,5,2,0,-2,0,72,72,0,-6,0,0,-13,-11,8,2,0
Napoli v Lazio,0,-1.1000000000000014,1,-3,-2,-10,0,3,1,-18,27,-7,1,-1,8,-8,1,2,1,-1,3,0,-2,0,-11,5,16,2,-2,0,2,-1,-1,-3,2
Napoli v Palermo,0,-0.1999999999999993,0,-2,26,13,26,23,10,1,12,19,0,0,1,-1,0,-1,1,0,1,0,0,0,-12,25,37,-3,-1,0,-14,-11,8,3,2
Napoli v Parma,0,1.8000000000000007,-6,-2,-37,-2,-43,-22,-21,-31,-2,-11,-3,3,2,-2,-6,-2,0,-10,-5,0,-1,0,-60,-40,20,0,-2,0,-6,-4,1,2,1
Napoli v Pescara,0,3.400000000000002,11,5,8,1,9,7,8,10,-14,19,5,-5,2,-2,7,1,-1,2,-1,0,0,0,15,15,0,-3,1,0,-7,-5,4,2,1
Napoli v Siena,0,0.19999999999999574,3,3,97,13,97,49,35,4,85,0,0,0,9,-9,1,3,-1,1,5,0,4,0,33,100,67,-2,0,0,-1,1,4,2,-1
Napoli v Roma,0,1.5,-9,-5,-115,10,-125,-79,-42,-58,-48,-19,0,0,0,0,-5,-5,1,-6,-1,0,1,0,-118,-114,4,0,0,0,7,6,3,-1,1
Napoli v Sampdoria,1,2.299999999999997,2,1,84,14,80,62,38,32,47,21,1,-1,-6,6,0,-1,0,9,0,0,-1,0,47,71,24,1,1,0,-3,-4,-7,-1,0
Napoli v Torino,1,1.5,1,-2,-29,-8,-29,-20,-13,-19,0,-15,-1,1,-3,3,-1,-2,0,-2,-4,0,-4,0,-31,-25,6,2,0,0,1,-1,5,-2,1
Napoli v Udinese,0,2.5000000000000036,0,-1,-19,-21,-4,-8,-18,-19,-18,11,0,0,3,-3,2,1,0,-1,-1,0,-2,0,-13,3,16,2,1,0,-10,-3,8,7,1
Palermo v AC Milan,1,-0.8000000000000007,2,-2,41,-10,37,21,12,0,62,-29,-3,3,7,-7,-2,0,0,-7,-4,0,-3,0,40,31,-9,9,-3,0,5,3,-1,-2,1
Palermo v Atalanta,2,-2.6999999999999993,0,-1,134,-8,141,84,56,41,93,9,1,-1,3,-3,0,-3,0,6,0,0,1,0,113,130,17,-4,-2,0,-2,-2,5,0,0
Palermo v Bologna,1,1.0,0,0,21,6,26,11,2,17,2,-2,-1,1,0,0,2,4,0,-2,1,0,1,0,31,11,-20,-2,1,0,1,0,0,-1,0
Palermo v Cagliari,1,-1.1000000000000014,-1,-2,-37,-24,-35,-23,-6,0,-25,-5,-1,1,2,-2,-2,1,1,1,3,0,0,0,0,-43,-43,-11,2,0,-1,-2,1,-1,1
Palermo v Catania,0,-0.1999999999999993,5,-1,53,7,43,33,13,0,44,3,-1,1,-2,2,2,4,0,-5,0,0,0,0,5,49,44,6,1,0,6,5,0,-1,1
Palermo v Chievo,0,-2.0,-1,1,74,-8,62,62,14,38,37,0,1,-1,-1,1,-4,-2,0,6,1,0,3,0,53,79,26,-3,-1,0,1,2,0,1,0
Palermo v Fiorentina,2,-0.8000000000000007,-7,-6,4,3,7,-7,2,-33,35,-8,-4,4,1,-1,-3,-2,0,-10,-1,0,5,0,-28,1,29,0,-1,0,13,4,-15,-9,0
Palermo v Genoa,1,-1.3000000000000043,1,0,-1,-8,15,-4,8,-5,21,-12,-1,1,1,-1,1,-3,0,9,1,0,1,0,20,13,-7,-6,-2,0,7,11,4,4,0
Palermo v Inter,0,2.0,-1,2,-28,-17,-31,-32,-3,-9,-29,2,-3,3,7,-7,-3,0,1,-6,0,0,3,0,-15,-37,-22,-1,0,0,10,9,-7,-1,1
Palermo v Juventus,2,-1.6999999999999993,-4,-1,-23,12,-26,-12,-24,-55,22,-4,-8,8,-6,6,-3,-2,0,-14,-4,0,0,0,-51,-32,19,-4,-1,0,1,-3,-3,-4,0
Palermo v Lazio,1,-3.6999999999999993,-1,0,-1,2,-6,2,4,12,-29,22,2,-2,-6,6,1,2,-1,4,-1,0,0,0,-26,4,30,0,1,0,13,14,-3,1,-1
Palermo v Napoli,2,-1.5999999999999979,2,2,-93,-29,-100,-57,-59,-63,-41,-11,1,-1,0,0,0,0,-1,-10,0,0,2,0,-95,-99,-4,-1,1,0,-4,-7,-3,-3,-1
Palermo v Parma,2,-2.099999999999998,4,5,63,-3,56,43,19,30,34,-1,0,0,0,0,2,-1,-2,-3,-5,0,2,0,67,52,-15,-10,0,0,1,4,1,3,-3
Palermo v Pescara,1,0.9000000000000021,2,0,49,4,41,42,10,41,18,-6,0,0,5,-5,4,4,0,-1,-1,0,1,0,37,38,1,0,-2,0,5,7,1,2,0
Palermo v Siena,2,-0.5999999999999979,2,1,35,-14,34,15,10,3,10,14,4,-4,2,-2,-1,2,0,3,1,0,0,0,22,48,26,9,0,0,0,-5,2,-5,1
Palermo v Roma,0,0.20000000000000284,2,0,21,3,20,11,15,4,28,-6,0,0,-1,1,2,1,2,3,1,0,3,0,5,15,10,-6,1,0,14,8,-13,-6,2
Palermo v Sampdoria,0,0.7000000000000028,7,4,151,-6,163,84,73,48,96,13,3,-3,2,-2,4,3,0,4,1,0,1,0,127,155,28,-4,-2,0,-6,-5,2,1,0
Palermo v Torino,1,-0.6999999999999993,10,7,-10,-35,5,16,-21,32,23,-62,5,-5,4,-4,7,1,0,4,1,0,-1,0,82,-2,-84,2,-3,0,-13,-11,5,2,0
Palermo v Udinese,2,2.8999999999999986,2,0,53,0,45,27,31,52,11,-5,1,-1,-6,6,0,3,0,8,5,0,1,0,87,55,-32,-4,1,0,3,1,-2,-2,0
Parma v AC Milan,1,0.09999999999999787,0,0,-166,-20,-165,-94,-70,-9,-143,-14,0,0,-7,7,1,3,0,4,2,0,-1,0,-86,-159,-73,5,0,0,5,6,-1,1,0
Parma v Atalanta,0,-1.1999999999999993,4,1,-6,1,10,-13,8,-7,8,-5,5,-5,-7,7,2,-1,0,4,2,0,-5,0,26,8,-18,1,3,0,-20,-14,13,6,1
Parma v Bologna,2,2.1999999999999993,2,5,55,7,56,17,42,31,35,-3,5,-5,-3,3,2,1,0,6,4,0,1,0,51,55,4,1,0,0,-6,-3,0,3,-1
Parma v Cagliari,0,0.1999999999999993,3,0,-12,0,-16,-1,7,44,-10,-27,2,-2,-2,2,3,1,0,11,3,0,0,0,35,-6,-41,3,-1,0,7,6,-4,-1,0
Parma v Catania,2,0.8000000000000007,-4,-1,78,8,69,54,38,45,29,18,4,-4,-2,2,-3,-2,0,13,3,0,-2,0,50,63,13,-3,-1,0,-6,-5,6,1,-2
Parma v Chievo,0,-2.1999999999999993,4,0,97,16,91,52,51,11,49,40,0,0,-1,1,4,5,1,8,3,0,-2,0,33,93,60,2,-2,0,-3,0,1,3,1
Parma v Fiorentina,1,0.7999999999999972,-1,1,-123,-10,-114,-62,-55,19,-80,-57,-3,3,-6,6,-1,1,0,2,-1,0,-1,0,3,-122,-125,4,-1,0,-6,-6,4,0,-1
Parma v Genoa,1,-1.5000000000000036,1,1,-78,-1,-61,-54,-25,2,-62,-19,2,-2,-9,9,-1,-1,0,3,0,0,-3,0,-8,-70,-62,9,1,0,-1,-2,0,-1,0
Parma v Inter,0,0.8000000000000007,3,1,-78,-2,-80,-29,-50,-2,-72,-7,-1,1,4,-4,2,2,0,-1,1,0,-2,0,-54,-82,-28,1,1,0,-8,-5,5,3,0
Parma v Juventus,1,0.0,-7,-7,-1,15,-6,-5,5,-24,35,-12,-2,2,-1,1,-6,-3,0,2,-2,0,-2,0,-14,7,21,5,0,0,-8,-1,3,7,0
Parma v Lazio,1,-0.1999999999999993,0,0,37,7,32,0,30,9,5,17,-3,3,1,-1,0,1,0,1,1,0,-2,0,15,39,24,0,0,0,-4,-1,2,3,0
Parma v Napoli,2,-0.8000000000000007,0,0,49,13,35,30,40,45,6,19,3,-3,-1,1,0,0,-1,11,4,0,-1,0,41,28,-13,-4,3,0,-11,-10,9,1,-1
Parma v Palermo,0,1.3999999999999986,-4,-2,-108,5,-112,-66,-34,-28,-87,13,-2,2,-4,4,-4,-2,0,-1,-2,0,-1,0,-139,-121,18,3,0,0,2,-1,-2,-3,0
Parma v Pescara,0,-0.5999999999999979,7,4,84,-6,88,42,59,72,68,-37,5,-5,-3,3,7,5,1,12,6,0,-2,0,158,87,-71,5,1,0,-8,-4,2,4,1
Parma v Siena,1,-2.599999999999998,4,1,75,16,75,34,38,24,34,14,-2,2,-5,5,4,2,0,4,2,0,0,0,42,79,37,1,0,0,-1,5,3,6,0
Parma v Roma,0,2.8000000000000007,3,-2,-100,-3,-100,-74,-5,26,-97,-9,1,-1,-7,7,1,3,1,12,5,0,4,0,-34,-85,-51,2,0,0,-4,2,4,6,1
Parma v Sampdoria,0,1.7000000000000028,2,2,50,24,45,17,38,22,27,6,-1,1,0,0,-1,-1,0,5,1,0,-1,0,44,38,-6,1,-2,-1,0,0,0,0,1
Parma v Torino,0,0.3000000000000007,2,2,-39,-4,-40,-11,-21,16,-20,-31,5,-5,-4,4,0,0,0,6,4,0,-1,0,8,-43,-51,7,1,0,5,-2,-12,-7,0
Parma v Udinese,2,2.099999999999998,-8,-4,29,8,22,14,22,9,22,5,1,-1,-6,6,-7,-4,-2,6,2,0,-3,0,-3,16,19,-5,0,0,9,0,-10,-9,-2
Pescara v AC Milan,2,-1.5999999999999979,-3,0,-81,-18,-75,-48,-26,-20,-30,-25,-1,1,-5,5,-1,0,-1,1,1,0,0,0,-23,-83,-60,1,1,0,1,1,0,0,-2
Pescara v Atalanta,1,-1.9000000000000021,-8,-2,-90,-5,-92,-72,-32,-76,-37,8,-5,5,-1,1,-9,-7,0,-14,-7,0,-1,0,-116,-90,26,5,-2,0,-1,-2,1,-1,0
Pescara v Bologna,2,-0.5,-4,-5,-16,8,-17,-12,-10,-25,-11,12,-2,2,-1,1,-4,-2,0,-9,-5,0,1,0,-41,-19,22,-2,1,0,0,0,0,0,1
Pescara v Cagliari,2,0.0,-1,0,-61,-8,-80,-46,-20,-18,-46,0,0,0,-5,5,2,0,0,-3,-1,0,0,0,-40,-69,-29,-4,2,0,7,4,-8,-3,0
Pescara v Catania,0,-1.3000000000000007,-1,-2,-8,-3,-13,9,-13,-7,-14,18,0,0,4,-4,-2,-1,0,3,0,0,-1,0,-19,-10,9,2,-1,0,0,1,5,1,0
Pescara v Chievo,2,-1.6999999999999993,2,-2,40,3,52,25,27,24,-2,32,2,-2,6,-6,0,0,0,10,3,0,-3,0,12,47,35,-1,2,0,-6,-6,5,0,0
Pescara v Fiorentina,2,-4.199999999999999,2,3,-69,-7,-89,-31,-43,-27,-8,-37,1,-1,-4,4,1,-1,-1,-3,-3,0,1,0,-47,-90,-43,-4,0,0,5,3,-7,-2,-3
