_description,_OUTPUT,averageAgeDiff,shotTotalDiff,shotOnGoalDiff,passTotalDiff,passLongDiff,passSuccessDiff,passForwardDiff,passBackwardDiff,passTargetFinalThirdDiff,passTargetMiddleThirdDiff,passTargetDefensiveThirdDiff,cornerFavourDiff,cornerAgainstDiff,foulReceivedDiff,foulCommitedDiff,assistShotDiff,assistShotIntentionalDiff,assistShotIntentionalGoalDiff,crossFavourTotalDiff,crossFavourSuccessDiff,crossAgainstTotalDiff,offsideCommittedDiff,offsideReceivedDiff,possessionAttackDiff,possessionTotalDiff,possessionDefenceDiff,interceptionDiff,cardYellowDiff,cardRedDiff,tackleTotalDiff,tackleSuccessDiff,dribbleTotalDiff,dribbleSuccessDiff,goalDiff
Fiorentina v Udinese,0,1.3000000000000007,12,8,190,-1,199,118,86,144,60,4,2,-2,-3,3,8,1,0,14,5,0,-2,0,234,192,-42,3,1,0,-2,-4,-3,-2,1
Fiorentina v Verona,2,-1.0999999999999979,8,2,106,-16,104,60,52,62,49,4,2,-2,3,-3,7,1,0,4,0,0,-1,0,114,110,-4,2,-1,0,1,1,1,0,0
Genoa v AC Milan,0,-2.5,-1,-3,30,2,34,5,28,16,29,-14,2,-2,1,-1,2,1,1,3,1,0,1,0,53,37,-16,-7,0,0,0,-1,2,-1,1
Genoa v Atalanta,1,-2.5,6,3,87,-11,99,66,43,56,24,29,4,-4,0,0,4,4,-1,17,6,0,0,0,104,99,-5,-4,0,0,-9,-3,9,6,-1
Genoa v Cagliari,0,-0.1999999999999993,2,-1,94,7,86,54,52,28,23,55,2,-2,1,-1,1,2,0,6,4,0,4,0,27,98,71,-8,-1,0,7,7,-2,0,0
Genoa v Cesena,0,-1.9000000000000021,6,-3,58,-4,65,35,25,36,5,18,2,-2,1,-1,6,6,1,3,3,0,0,0,40,76,36,-6,0,0,-5,-4,4,1,2
Genoa v Chievo,2,-3.3999999999999986,-2,1,83,6,80,31,40,-12,74,12,-1,1,-5,5,-1,-2,0,-5,-2,0,-2,0,60,81,21,-8,1,0,-2,-3,5,-1,0
Genoa v Empoli,1,-0.29999999999999716,1,-2,-20,17,-19,-3,-1,14,-12,-6,1,-1,-5,5,0,2,0,10,3,0,3,0,-1,-13,-12,4,0,0,2,-1,2,-3,1
Genoa v Fiorentina,1,-3.6999999999999993,3,3,-44,3,-48,-9,-31,5,-14,-31,7,-7,-1,1,4,0,0,6,0,0,4,0,13,-51,-64,-5,1,0,-2,1,4,3,-1
Genoa v Inter,0,-1.1000000000000014,0,0,-9,5,-10,-5,-6,10,-6,-15,1,-1,2,-2,-1,-2,-2,4,2,0,1,0,2,-27,-29,-5,-1,0,0,1,-1,1,0
Genoa v Juventus,0,-1.8999999999999986,-6,-5,-11,1,-20,-4,-18,-26,-8,10,-6,6,-3,3,-7,-1,0,-9,0,0,-2,0,-52,-13,39,4,-2,0,10,5,-6,-5,0
Genoa v Lazio,0,-1.5999999999999979,-11,-6,-119,5,-109,-67,-71,-81,-64,7,-4,4,4,-4,-9,-7,0,-12,-3,0,0,0,-131,-113,18,7,0,0,-13,-12,6,1,0
Genoa v Napoli,2,-2.8000000000000007,6,4,-48,-3,-40,-12,-18,40,-54,-18,2,-2,-2,2,6,7,0,15,8,0,-1,0,20,-41,-61,-2,0,0,5,5,-7,0,0
Genoa v Palermo,1,-0.40000000000000213,3,3,72,-9,75,60,36,69,32,-4,0,0,2,-2,2,1,0,10,1,0,0,0,115,67,-48,1,1,0,-13,-7,8,6,0
Genoa v Parma,0,-2.099999999999998,6,3,76,-10,77,39,44,39,54,-12,5,-5,5,-5,5,6,1,9,5,0,0,0,83,92,9,-4,0,0,-6,2,11,8,1
Genoa v Roma,2,-1.8000000000000007,-5,-2,-122,-6,-122,-66,-69,-53,-51,-31,0,0,0,0,-2,-1,-1,-4,1,0,1,0,-72,-124,-52,-2,-2,2,-1,-2,-3,-1,-1
Genoa v Sampdoria,2,-1.0,-4,-1,-6,2,-10,-4,-11,20,-25,-10,-2,2,-4,4,-1,0,0,2,2,0,-2,0,24,-6,-30,1,-1,0,-12,-7,10,5,0
Genoa v Sassuolo,1,-4.399999999999999,-9,-7,105,15,93,62,46,60,44,5,-2,2,6,-6,-5,-2,1,3,-1,0,-1,0,84,89,5,-9,-1,0,1,1,-2,0,0
Genoa v Torino,0,-3.0,1,2,59,-1,62,42,17,49,26,-15,3,-3,-1,1,0,-2,1,3,-1,0,1,0,105,64,-41,3,-1,0,-12,-9,10,3,1
Genoa v Udinese,1,0.10000000000000142,-3,-1,80,-7,78,55,26,25,26,30,0,0,3,-3,-4,-2,0,2,-3,0,1,0,36,71,35,-7,-2,0,-1,1,1,2,1
Genoa v Verona,0,-4.099999999999998,1,-3,42,1,46,35,14,0,44,5,-2,2,5,-5,2,0,1,4,5,0,-1,0,25,65,40,2,-2,0,-7,0,2,7,0
Inter v AC Milan,1,-2.1999999999999993,4,2,92,-11,85,36,70,38,92,-23,2,-2,-3,3,2,1,0,6,1,0,-3,0,92,90,-2,-2,1,0,3,3,1,0,0
Inter v Atalanta,0,-2.200000000000003,4,-1,-15,3,-24,-13,-3,-31,-9,22,0,0,1,-1,4,4,1,-4,1,0,0,0,-37,-19,18,-1,-2,0,1,3,-4,2,1
Inter v Cagliari,2,2.0,-4,-1,8,6,13,-17,42,-8,21,13,2,-2,-6,6,0,1,0,9,3,0,3,0,1,6,5,3,-1,0,-4,-4,2,0,-3
Inter v Cesena,1,-0.3000000000000007,2,-1,183,-9,183,98,91,46,70,75,3,-3,5,-5,-1,1,-1,6,1,0,1,0,60,188,128,-2,0,0,-1,-2,-1,-1,-1
Inter v Chievo,1,-3.1000000000000014,13,7,201,-9,211,131,93,85,89,52,6,-6,-3,3,11,3,0,18,6,0,3,0,147,207,60,-6,0,0,1,1,0,0,0
Inter v Empoli,0,0.0,12,6,92,8,105,50,64,80,21,13,5,-5,-3,3,8,5,0,19,8,0,0,0,125,111,-14,5,0,0,0,2,-3,2,0
Inter v Fiorentina,2,-1.3999999999999986,-2,-1,76,1,68,55,22,1,38,37,1,-1,0,0,-2,-1,0,3,-1,0,0,0,11,68,57,-1,-1,0,-8,-5,6,3,0
Inter v Genoa,0,0.8999999999999986,10,6,210,1,207,106,105,42,141,34,1,-1,-4,4,8,6,1,3,1,0,-2,0,121,213,92,0,0,0,-6,0,12,6,2
Inter v Juventus,2,-2.099999999999998,2,2,156,8,152,87,80,84,67,18,2,-2,-5,5,1,0,0,9,-4,0,-1,0,135,153,18,0,3,0,4,3,2,-1,0
Inter v Lazio,1,-0.8999999999999986,1,3,118,-28,125,80,55,67,77,-7,4,-4,7,-7,2,1,-1,17,0,0,-1,0,137,119,-18,0,-3,0,-3,2,7,5,-2
Inter v Napoli,1,-1.6999999999999993,8,4,85,-7,92,39,54,74,20,0,0,0,-3,3,6,6,0,9,6,0,0,0,121,99,-22,-3,0,0,-5,0,6,5,0
Inter v Palermo,0,0.8000000000000007,3,4,31,5,35,13,22,37,3,-3,2,-2,-2,2,2,2,1,6,3,0,0,0,63,23,-40,2,1,0,9,1,-12,-8,1
Inter v Parma,1,-1.7999999999999972,-4,-3,118,-5,123,67,42,24,85,2,-1,1,-1,1,-2,1,-1,-6,-2,0,1,0,50,111,61,-8,0,0,7,3,-4,-4,0
Inter v Roma,0,-2.700000000000003,1,-1,-47,-9,-48,-25,-19,-11,-36,3,1,-1,-3,3,1,1,0,1,0,0,2,0,-57,-56,1,-8,0,0,1,-3,-3,-4,1
Inter v Sampdoria,0,-0.7999999999999972,3,3,154,0,153,74,82,25,103,31,0,0,4,-4,3,2,0,1,0,0,0,0,78,156,78,6,0,0,-7,-4,-2,3,0
Inter v Sassuolo,0,-0.6999999999999993,7,6,66,21,62,16,50,0,21,45,2,-2,0,0,4,1,0,2,3,0,1,0,-5,68,73,3,-1,0,-4,3,11,7,4
Inter v Torino,2,-3.200000000000003,6,3,207,-16,218,123,93,95,159,-36,3,-3,2,-2,3,2,0,8,2,0,2,0,273,218,-55,4,0,0,-12,-11,3,1,0
Inter v Udinese,2,0.1999999999999993,2,0,142,-14,149,88,75,95,54,14,3,-3,4,-4,0,0,1,17,0,0,0,0,146,144,-2,4,0,0,-8,0,11,8,1
Inter v Verona,1,-3.3000000000000007,10,7,261,-15,259,154,124,139,125,15,2,-2,-1,1,8,2,0,18,3,0,1,0,282,269,-13,-4,1,0,-6,2,5,8,0
Juventus v AC Milan,0,1.3999999999999986,9,5,55,-6,56,18,40,9,13,34,2,-2,0,0,6,4,1,4,2,0,1,0,26,56,30,4,-1,0,1,2,-3,1,1
Juventus v Atalanta,0,0.5999999999999979,8,3,188,-16,192,125,78,88,99,16,1,-1,5,-5,6,3,-1,8,2,0,-1,0,155,185,30,2,-1,0,4,3,2,-1,1
Juventus v Cagliari,1,2.8000000000000007,7,1,63,0,72,50,35,62,2,19,3,-3,-4,4,6,3,0,14,4,0,1,0,65,66,1,-4,-1,0,7,6,1,-1,1
Juventus v Cesena,0,1.0999999999999979,11,5,226,-12,236,136,91,106,111,11,1,-1,7,-7,6,2,0,6,5,0,1,0,197,246,49,1,-2,0,-3,0,2,3,1
Juventus v Chievo,0,1.2999999999999972,13,7,110,-11,117,78,44,46,45,34,7,-7,1,-1,11,7,0,14,6,0,1,0,82,122,40,1,-3,0,-9,-5,6,4,0
Juventus v Empoli,0,3.8999999999999986,7,5,129,16,132,37,102,25,66,47,1,-1,0,0,2,2,1,5,2,0,2,0,82,144,62,0,0,0,2,5,6,3,1
Juventus v Fiorentina,0,0.0,2,4,75,10,69,55,26,-9,39,49,-2,2,2,-2,5,2,2,-1,1,0,3,0,-6,73,79,-2,-2,0,4,5,0,1,1
Juventus v Genoa,0,3.8999999999999986,0,-1,15,12,5,18,7,4,6,15,1,-1,5,-5,-1,0,0,6,2,0,1,0,-23,-1,22,-2,-2,0,0,-2,-2,-2,1
Juventus v Inter,1,2.6999999999999993,4,4,47,-1,46,20,27,11,11,23,6,-6,-1,1,3,2,1,2,1,0,3,0,9,52,43,6,0,0,0,4,2,4,1
Juventus v Lazio,0,1.7999999999999972,-2,-2,-58,-1,-52,-50,-21,-50,-49,28,-1,1,8,-8,1,0,0,-11,-1,0,1,0,-137,-56,81,2,-2,0,-1,-1,-8,0,2
Juventus v Napoli,0,1.0999999999999979,-2,-1,82,1,75,40,34,-39,37,76,-2,2,-1,1,-3,-2,1,-8,-2,0,1,0,-49,83,132,-1,0,0,-16,-6,11,10,1
Juventus v Palermo,0,1.3999999999999986,5,3,182,-12,185,113,80,99,61,33,1,-1,2,-2,4,2,1,10,2,0,3,0,142,169,27,-7,0,0,9,3,-3,-6,1
Juventus v Parma,0,0.6000000000000014,10,1,166,12,168,100,90,81,61,48,4,-4,0,0,5,3,1,12,3,0,-2,0,135,161,26,-9,0,0,-9,-4,8,5,3
Juventus v Roma,0,2.200000000000003,6,4,-48,-18,-45,-30,-16,40,-46,-37,0,0,8,-8,2,1,-1,3,1,0,2,0,4,-58,-62,-9,0,-1,-7,-4,-2,3,0
Juventus v Sampdoria,1,1.7000000000000028,6,3,157,-12,152,81,84,84,62,19,3,-3,-2,2,8,6,1,7,4,0,0,0,123,157,34,4,-1,0,-4,1,2,5,1
Juventus v Sassuolo,0,0.8000000000000007,6,2,105,7,107,55,69,79,16,29,8,-8,-4,4,8,3,0,17,1,0,0,0,111,123,12,1,0,0,-5,3,6,8,0
Juventus v Torino,0,-0.5999999999999979,4,3,94,-9,98,62,29,64,62,-32,2,-2,-3,3,3,2,0,4,1,0,-1,0,148,92,-56,0,-1,0,-4,-1,9,3,0
Juventus v Udinese,0,1.3000000000000007,9,4,93,-11,104,57,40,85,34,-19,1,-1,1,-1,9,5,1,6,2,0,1,0,148,94,-54,0,-1,0,-5,-6,5,-1,1
Juventus v Verona,0,0.5,6,4,163,-11,155,100,60,68,78,13,3,-3,2,-2,2,2,0,1,1,0,0,0,122,160,38,1,0,0,4,7,1,3,2
Lazio v AC Milan,0,0.1999999999999993,7,3,90,-18,92,53,48,64,45,-6,4,-4,-1,1,7,5,0,15,9,0,1,0,125,95,-30,-4,0,0,10,7,-5,-3,-1
Lazio v Atalanta,0,-1.8000000000000007,8,6,27,-12,53,26,16,94,-27,-25,3,-3,-2,2,7,3,0,15,2,0,0,0,125,43,-82,9,-1,0,-19,-13,9,6,0
Lazio v Cagliari,0,3.3000000000000007,6,3,-39,10,-38,-45,-5,1,-22,-24,-2,2,-8,8,5,3,2,0,3,0,-1,0,-10,-42,-32,4,1,0,13,5,-9,-8,3
Lazio v Cesena,0,-0.09999999999999787,8,6,122,3,129,82,62,122,34,-11,3,-3,-5,5,6,2,1,15,4,0,-1,0,178,131,-47,0,1,0,2,3,1,1,1
Lazio v Chievo,1,-0.8999999999999986,9,5,124,-9,119,87,52,28,78,34,3,-3,2,-2,5,2,0,8,1,0,-1,0,80,128,48,-5,-2,0,-6,0,8,6,1
Lazio v Empoli,0,1.5,-1,-2,-38,16,-24,-44,-7,-18,-39,4,0,0,-9,9,1,0,2,1,3,0,7,0,-46,2,48,12,0,0,6,9,6,3,3
Lazio v Fiorentina,0,-1.0999999999999979,3,4,-25,8,-26,-12,-15,5,-49,16,0,0,0,0,2,2,0,0,0,0,1,0,-44,-21,23,2,-1,0,5,4,-2,-1,1
Lazio v Genoa,2,3.1999999999999993,0,2,26,4,23,3,29,-4,12,23,0,0,-9,9,0,0,0,1,0,0,0,0,5,19,14,1,3,1,3,2,0,-1,-1
Lazio v Inter,2,1.9000000000000021,1,1,-129,10,-129,-79,-53,-13,-109,-10,1,-1,-1,1,-2,-4,1,0,0,0,-2,0,-74,-123,-49,2,1,1,-3,-2,-2,1,0
Lazio v Juventus,2,-0.6000000000000014,0,-1,10,4,15,18,3,4,20,-2,0,0,4,-4,0,1,-1,6,1,0,-1,0,18,8,-10,1,-1,0,13,7,-12,-6,-1
Lazio v Napoli,2,-1.5,3,1,148,1,143,118,68,103,74,8,4,-4,2,-2,3,3,-1,27,8,0,1,0,138,151,13,-1,1,0,-5,2,4,7,-1
Lazio v Palermo,0,2.099999999999998,1,-2,104,5,113,68,58,38,67,22,3,-3,1,-1,0,-2,0,13,4,0,3,0,61,131,70,4,0,0,-6,-1,9,5,0
Lazio v Parma,0,-0.7000000000000028,0,-2,146,-7,149,93,62,35,108,14,2,-2,-1,1,0,1,1,7,4,0,0,0,67,158,91,0,-3,0,4,4,-1,0,3
Lazio v Roma,2,-0.5,6,5,98,-5,103,58,48,4,89,13,2,-2,0,0,4,2,0,4,2,0,0,0,44,96,52,-3,2,0,4,0,-1,-4,0
Lazio v Sampdoria,0,1.3999999999999986,12,6,8,-10,20,25,16,65,-18,-11,7,-7,-7,7,9,4,1,20,4,0,-3,0,82,28,-54,5,0,0,1,6,8,5,2
Lazio v Sassuolo,0,-0.6000000000000014,2,0,31,1,29,-4,28,-3,10,18,3,-3,-5,5,2,0,0,-2,1,0,3,0,-1,40,41,4,1,0,1,6,-3,5,2
Lazio v Torino,0,-0.09999999999999787,-2,-1,2,3,2,2,-8,23,20,-49,-3,3,-2,2,-2,-3,0,-2,0,0,0,0,57,-3,-60,-2,0,0,0,0,6,0,1
Lazio v Udinese,2,2.0,2,-1,164,-2,166,103,75,68,100,13,0,0,-2,2,3,0,-1,10,0,0,1,0,134,163,29,1,1,0,-3,-1,-2,2,-1
Lazio v Verona,0,-0.8000000000000007,9,5,87,-10,94,49,43,9,62,22,5,-5,1,-1,8,3,1,3,3,0,1,0,65,98,33,5,-1,0,4,3,-3,-1,2
Napoli v AC Milan,0,0.8999999999999986,9,2,252,1,244,123,140,145,119,2,5,-5,-2,2,5,1,0,12,3,0,0,0,274,250,-24,-4,0,-1,-3,-3,-1,0,0
Napoli v Atalanta,1,-2.6000000000000014,1,3,66,9,63,41,32,20,20,33,-1,1,1,-1,-1,-1,0,9,0,0,0,0,19,64,45,0,-1,0,-1,3,1,4,0
Napoli v Cagliari,1,4.0,4,-1,44,17,44,-15,51,-17,27,27,0,0,-6,6,1,2,0,-2,1,0,3,0,-23,48,71,2,-1,0,22,11,-21,-11,1
Napoli v Cesena,0,0.5,0,2,11,4,4,3,13,37,-24,2,2,-2,1,-1,1,1,0,8,4,0,0,0,32,12,-20,3,0,0,-1,3,3,4,0
Napoli v Chievo,2,-0.8999999999999986,13,9,203,-1,206,110,115,81,124,21,7,-7,1,-1,8,3,0,15,2,0,0,0,170,203,33,-5,-1,0,-3,-1,2,2,0
Napoli v Empoli,1,1.3999999999999986,7,9,48,17,47,31,49,75,-2,5,4,-4,2,-2,5,0,-1,17,4,0,1,0,109,51,-58,6,0,0,-6,-7,7,-1,-1
Napoli v Fiorentina,0,-2.1000000000000014,1,2,-137,0,-135,-80,-57,-26,-117,7,0,0,-8,8,0,-1,0,-3,-3,0,1,0,-110,-152,-42,4,0,0,6,2,-3,-4,1
Napoli v Genoa,0,2.5,2,-2,-34,9,-43,-29,-8,-29,-18,11,-3,3,0,0,1,0,0,-5,0,0,1,0,-76,-43,33,-2,0,0,9,3,-11,-6,1
Napoli v Inter,1,0.8999999999999986,5,2,-90,23,-92,-58,-29,13,-59,-39,1,-1,4,-4,5,4,0,1,1,0,0,0,7,-99,-106,6,-1,0,7,1,-5,-6,0
Napoli v Juventus,2,-0.5999999999999979,-2,-3,-125,-8,-117,-56,-50,-24,-56,-29,2,-2,1,-1,-1,-1,0,6,0,0,-2,0,-79,-120,-41,3,-1,0,1,0,6,-1,-1
Napoli v Lazio,2,-0.3000000000000007,4,3,110,-11,106,72,50,53,49,22,1,-1,5,-5,1,0,-1,10,-1,0,2,0,101,106,5,-10,-2,0,-6,-3,4,3,-2
Napoli v Palermo,1,1.9000000000000021,3,1,89,-2,94,40,48,-6,79,16,1,-1,-1,1,2,-1,1,-1,-1,0,3,0,60,89,29,5,0,0,7,4,-5,-3,1
Napoli v Parma,0,-0.1999999999999993,6,2,131,-9,134,62,85,69,79,0,3,-3,3,-3,6,4,1,15,8,0,-1,0,135,140,5,-4,-2,0,-1,2,1,3,2
Napoli v Roma,0,1.3000000000000007,5,2,-89,-10,-88,-66,-15,14,-76,-23,2,-2,-3,3,3,0,0,1,2,0,4,0,-42,-84,-42,1,-1,0,10,9,-5,-1,1
Napoli v Sampdoria,0,0.9000000000000021,15,8,132,-8,135,59,87,44,73,30,6,-6,0,0,12,6,0,5,6,0,1,0,104,145,41,3,0,0,-4,2,8,6,3
Napoli v Sassuolo,0,0.5,2,2,40,-9,54,13,37,40,5,7,3,-3,-4,4,2,3,0,11,4,0,1,0,65,52,-13,0,0,0,-8,-5,6,3,0
Napoli v Torino,0,-0.09999999999999787,12,8,-33,-15,-26,-8,-6,37,-2,-48,5,-5,-4,4,4,2,-1,16,2,0,0,0,95,-16,-111,5,0,0,0,4,8,4,-1
Napoli v Udinese,0,4.0,-2,-2,4,-3,11,-23,6,-43,13,17,-4,4,3,-3,1,-3,0,-10,-3,0,3,0,-79,8,87,4,-1,0,9,5,-7,-4,1
Napoli v Verona,0,-0.3999999999999986,11,9,241,7,251,147,124,165,112,-1,12,-12,-2,2,8,3,1,30,4,0,-1,0,293,243,-50,-1,1,0,-7,-5,9,2,0
Palermo v AC Milan,2,-1.1000000000000014,1,2,65,-8,62,57,24,50,34,-3,1,-1,-5,5,3,1,0,7,0,0,-1,0,57,63,6,-6,0,0,-10,-5,8,5,-1
Palermo v Atalanta,2,-3.900000000000002,3,2,90,5,84,67,39,67,28,12,2,-2,-1,1,0,2,-1,12,2,0,0,0,80,78,-2,-10,-1,0,1,3,2,2,1
Palermo v Cagliari,0,2.1000000000000014,-1,-3,62,1,73,38,25,-1,40,23,5,-5,0,0,0,0,1,6,0,0,1,0,41,86,45,3,-1,0,-13,-7,7,6,3
Palermo v Cesena,0,-0.40000000000000213,4,1,7,-13,3,13,5,37,-25,6,6,-6,-4,4,4,4,1,14,2,0,2,0,27,29,2,4,0,0,-4,5,11,9,1
Palermo v Chievo,0,-2.400000000000002,0,-1,28,-5,31,28,2,21,25,-16,0,0,-2,2,1,0,0,1,1,0,0,0,33,37,4,-7,0,0,-1,2,4,3,0
Palermo v Empoli,1,0.5,2,2,-34,4,-23,-4,-26,43,-33,-40,2,-2,7,-7,6,8,0,8,2,0,4,0,23,-19,-42,1,-1,0,4,6,0,2,0
Palermo v Fiorentina,2,-2.599999999999998,0,2,-80,-9,-84,-42,-37,16,-55,-38,-2,2,3,-3,0,2,0,4,1,0,3,0,8,-70,-78,3,0,0,3,6,2,3,-1
Palermo v Genoa,0,2.8999999999999986,3,3,-43,17,-39,-42,-8,-45,-8,6,0,0,2,-2,1,3,1,2,1,0,0,0,-84,-37,47,3,1,0,7,3,-4,-4,2
Palermo v Inter,1,-0.6999999999999993,-1,1,-114,-8,-110,-48,-59,22,-87,-44,3,-3,-4,4,-2,-2,0,9,3,0,-1,0,-27,-105,-78,2,-1,0,1,-2,-2,-3,0
Palermo v Juventus,2,-3.8000000000000007,-5,0,-10,23,-21,-11,-2,-24,-11,22,-1,1,5,-5,-3,-1,0,-4,-3,0,0,0,-76,-25,51,-2,2,0,7,1,-11,-6,0
Palermo v Lazio,2,-1.8000000000000007,3,1,-40,-3,-36,-26,-13,-9,-17,-13,1,-1,3,-3,3,2,-1,4,1,0,-1,0,-37,-25,12,0,0,0,3,8,3,5,-1
Palermo v Napoli,0,-2.400000000000002,-1,-3,-141,3,-141,-75,-75,-38,-91,-21,-4,4,-2,2,1,2,1,-11,-1,0,-1,0,-137,-134,3,-1,-2,0,9,9,-4,0,2
Palermo v Parma,0,-0.5,0,-1,-7,-1,2,7,0,25,-12,-6,2,-2,1,-1,2,0,0,9,2,0,-1,0,31,6,-25,3,0,0,1,0,0,-1,0
Palermo v Roma,1,0.6999999999999993,3,2,-110,-1,-120,-56,-65,-23,-61,-39,0,0,0,0,3,2,1,-5,0,0,0,0,-56,-118,-62,2,0,0,18,13,-11,-5,1
Palermo v Sampdoria,1,0.5,-1,-2,-49,4,-52,-28,-21,-20,-23,-9,-2,2,-2,2,-1,-1,1,-5,-2,0,-1,0,-38,-51,-13,-4,-1,0,-6,-3,3,3,1
Palermo v Sassuolo,0,-2.0,-4,-4,-76,7,-83,-69,-18,-42,-27,-18,0,0,-7,7,-3,-1,1,-7,1,0,1,0,-87,-78,9,1,0,0,11,10,-9,-1,1
Palermo v Torino,1,-1.9000000000000021,-1,-1,10,-4,5,30,-13,42,19,-41,1,-1,1,-1,0,0,1,6,1,0,-1,0,64,2,-62,-5,0,0,0,-1,0,-1,1
Palermo v Udinese,1,1.0,5,2,140,-9,144,89,63,51,79,26,3,-3,5,-5,0,0,0,13,1,0,-1,0,130,144,14,4,0,0,-22,-11,17,11,0
Palermo v Verona,0,-2.3000000000000007,4,2,124,-5,137,71,56,50,91,-14,3,-3,-2,2,2,1,-1,2,-2,0,0,0,142,127,-15,1,-1,0,-7,-5,2,2,0
Parma v AC Milan,2,-0.3000000000000007,-7,-2,-102,-10,-103,-62,-43,-8,-86,-13,-1,1,-5,5,-4,-3,-1,-4,-2,0,-1,0,-57,-105,-48,-5,1,0,-3,-2,2,1,-2
Parma v Atalanta,1,-0.8999999999999986,-3,-1,-62,5,-63,-48,-16,10,-46,-30,1,-1,-5,5,-2,1,0,0,2,0,0,0,-23,-75,-52,-1,1,0,-8,-5,5,3,0
Parma v Cagliari,1,3.3000000000000007,2,0,-54,21,-60,-43,-2,23,-68,1,1,-1,4,-4,1,1,0,6,1,0,1,0,-22,-50,-28,3,0,0,5,6,-6,1,0
Parma v Cesena,2,1.1000000000000014,4,2,-19,-12,-2,15,-15,54,-49,-7,3,-3,0,0,1,0,0,14,2,0,1,0,64,1,-63,4,0,0,-10,-4,9,6,-1
Parma v Chievo,2,-2.1000000000000014,5,3,14,-12,16,2,15,14,6,-3,2,-2,-6,6,4,1,0,2,4,0,-1,0,41,15,-26,-6,2,0,1,-1,-1,-2,0
Parma v Empoli,2,1.2000000000000028,-3,-1,-23,18,-29,-45,12,7,-59,21,-5,5,0,0,-3,-1,-1,-6,-1,0,4,0,-33,-22,11,5,0,0,1,1,-1,0,-1
Parma v Fiorentina,0,0.1999999999999993,-9,-8,-198,6,-205,-111,-99,-138,-73,-4,1,-1,2,-2,-6,-3,1,-9,-2,0,3,0,-249,-204,45,4,0,0,18,9,-17,-9,1
Parma v Genoa,2,1.8000000000000007,-5,-2,-36,-6,-60,-27,-12,11,-40,-8,3,-3,-2,2,-2,-4,0,-3,-3,0,1,0,-38,-60,-22,-7,-1,0,7,5,-8,-2,0
Parma v Inter,0,2.0,0,0,-256,8,-260,-149,-122,-72,-174,-25,3,-3,-3,3,0,0,1,-5,1,0,0,0,-206,-261,-55,1,2,0,3,0,-7,-3,1
Parma v Juventus,0,-0.3999999999999986,-9,-9,-150,17,-153,-107,-51,-50,-103,-6,-2,2,-5,5,-4,-3,0,-7,-1,0,0,0,-124,-141,-17,3,-1,0,3,5,5,2,0
Parma v Lazio,2,-0.5,-9,-7,-35,13,-50,-22,-19,-16,-51,26,0,0,0,0,-2,0,1,-9,-1,0,-3,0,-78,-57,21,1,1,0,4,-1,-10,-5,0
Parma v Napoli,1,-0.7000000000000028,1,0,-51,24,-47,-43,-20,-45,-37,19,0,0,0,0,1,-2,-1,-4,0,0,-1,0,-78,-34,44,-1,1,0,-7,-4,0,3,1
Parma v Palermo,0,1.3999999999999986,-3,-2,-23,6,-21,-24,-8,-19,-41,27,-2,2,-1,1,-4,-5,0,-4,-1,0,0,0,-71,-25,46,1,1,0,4,2,-5,-2,1
Parma v Roma,2,0.8000000000000007,-3,-2,-172,-7,-172,-78,-96,1,-163,-10,-4,4,4,-4,-3,0,-1,2,2,0,0,0,-90,-178,-88,-5,0,0,3,1,1,-2,-1
Parma v Sampdoria,2,2.1000000000000014,-4,-1,-36,8,-39,-14,-5,48,-62,-7,0,0,0,0,-3,-2,0,3,1,0,3,0,13,-47,-60,-3,0,0,-4,-6,-1,-2,0
Parma v Sassuolo,2,-0.3000000000000007,0,2,-18,3,-22,-15,9,21,-1,-24,4,-4,-1,1,-2,-1,-2,11,3,0,-1,0,11,-15,-26,5,2,0,7,5,-5,-2,-2
Parma v Torino,2,-1.5999999999999979,3,-1,-75,-22,-77,-58,-23,-23,-23,-32,-1,1,-5,5,2,2,0,-3,1,0,1,0,-19,-79,-60,8,1,1,2,2,-2,0,-1
Parma v Udinese,0,1.1000000000000014,5,3,-78,-12,-80,-49,-35,-10,-60,-16,-2,2,0,0,4,4,0,0,-1,0,-1,0,-43,-68,-25,-1,0,0,1,1,-5,0,0
Parma v Verona,1,-2.099999999999998,8,7,81,3,69,44,38,32,30,22,2,-2,3,-3,5,3,0,2,0,0,1,0,41,69,28,-3,-1,0,1,1,-6,0,1
Roma v AC Milan,1,-0.5,4,5,85,2,83,41,51,62,41,-8,6,-6,6,-6,5,3,0,4,3,0,-2,0,97,86,-11,-4,-1,0,4,6,1,2,0
Roma v Atalanta,1,-1.5,2,0,30,-1,33,24,16,39,18,-17,2,-2,2,-2,0,-1,0,10,1,0,1,0,35,40,5,-3,-2,0,-4,-2,3,2,0
Roma v Cagliari,0,2.1000000000000014,1,0,61,11,63,20,32,-16,40,28,-2,2,-4,4,-2,-1,1,-5,-4,0,0,0,-11,55,66,0,1,0,4,2,-1,-2,2
Roma v Cesena,0,0.6999999999999993,4,4,237,11,250,120,105,14,153,59,1,-1,-1,1,2,1,1,-7,-4,0,3,0,139,256,117,2,0,0,-5,-2,10,3,1
Roma v Chievo,0,-1.5,2,-2,191,10,198,99,96,8,124,65,2,-2,2,-2,2,0,1,7,-3,0,1,0,68,198,130,-4,0,0,0,3,4,3,3
